0418041620141025,,418,416
,"MICHIGAN wins the coin toss, and defers. MICHIGANST to receive. MICHIGAN defends.",,
1st Quarter Play-by-Play
Michigan State at 15:00,,MICH,MSU
1st and 10 at MSU 25,Connor Cook pass incomplete,0,0
,Matt Wile kickoff for 65 yds for a touchback,,
2nd and 10 at MSU 25,Connor Cook pass complete to Tony Lippett for 24 yds to the MchSt 49 for a 1ST down,,
1st and 10 at MSU 49,Jeremy Langford run for 2 yds to the Mich 49,,
2nd and 8 at MICH 49,Connor Cook pass incomplete to Tony Lippett,,
3rd and 8 at MICH 49,Connor Cook pass complete to Keith Mumphery for 28 yds to the Mich 21 for a 1ST down,,
1st and 10 at MICH 21,Jeremy Langford run for 4 yds to the Mich 17,,
2nd and 6 at MICH 17,"Connor Cook run for 13 yds to the Mich 4 for a 1ST down MICHIGAN Penalty, Unsportsmanlike Conduct (Delano Hill) to the Mich 2 for a 1ST down",,
1st and Goal at MICH 2,"Jeremy Langford run for 2 yds for a TD, (Michael Geiger KICK)",0,7
"MSU DRIVE TOTALS: 8 plays, 75 yards, 3:08"
Michigan at 11:52,,MICH,MSU
1st and 10 at MICH 35,Devin Gardner pass complete to Devin Funchess for 11 yds to the Mich 46 for a 1ST down,0,7
,Kevin Cronin kickoff for 63 yds,,
1st and 10 at MICH 46,Devin Gardner pass complete to Dennis Norfleet for 5 yds to the MchSt 49,,
2nd and 5 at MSU 49,"u""De'Veon Smith"",  run for 1 yd to the MchSt 48",,
3rd and 4 at MSU 48,Devin Gardner pass incomplete to Amara Darboh,,
4th and 4 at MSU 48,"Will Hagerup punt for 41 yds , Macgarrett Kings Jr. returns for 7 yds to the MchSt 14",,
"MICH DRIVE TOTALS: 4 plays, 17 yards, 2:01"
Michigan State at 9:51,,MICH,MSU
1st and 10 at MSU 14,Jeremy Langford run for a loss of 3 yards to the MchSt 11,0,7
2nd and 13 at MSU 11,Connor Cook pass incomplete,,
3rd and 13 at MSU 11,Connor Cook pass complete to Aaron Burbridge for 9 yds to the MchSt 20,,
4th and 4 at MSU 20,"MICHIGAN ST Penalty, False Start (Kurtis Drummond) to the MchSt 15",,
4th and 9 at MSU 15,"Mike Sadler punt for 29 yds MICHIGAN ST Penalty, Personal Foul (Chris Frey) to the MchSt 29",,
"MSU DRIVE TOTALS: 3 plays, 1 yard, 1:57"
Michigan at 7:54,,MICH,MSU
1st and 10 at MSU 29,"Devin Gardner run for a loss of 9 yards to the MchSt 38 Devin Gardner fumbled, recovered by MchSt Lawrence Thomas",0,7
"MICH DRIVE TOTALS: 1 play, -9 yards, 0:07"
Michigan State at 7:47,,MICH,MSU
1st and 10 at MSU 38,Jeremy Langford run for 7 yds to the MchSt 45,0,7
2nd and 3 at MSU 45,Connor Cook pass complete to Macgarrett Kings Jr. for 9 yds to the Mich 46 for a 1ST down,,
1st and 10 at MICH 46,Jeremy Langford run for 8 yds to the Mich 38,,
2nd and 2 at MICH 38,Jeremy Langford run for 7 yds to the Mich 31 for a 1ST down,,
1st and 10 at MICH 31,Jeremy Langford run for 10 yds to the Mich 21 for a 1ST down,,
1st and 10 at MICH 21,Nick Hill run for 4 yds to the Mich 17,,
