0704057420141121,,704,574
1st Quarter Play-by-Play
UTEP at 15:00,,UTEP,RICE
,"James Hairston kickoff for 65 yds , LaQuintus Dowell return for 22 yds to the UTEP 22",0,0
1st and 10 at UTEP 22,Aaron Jones run for 7 yds to the UTEP 29,,
2nd and 3 at UTEP 29,"Aaron Jones run for 8 yds to the UTEP 38 Aaron Jones fumbled, forced by Jaylon Finner, recovered by Rice Malcolm Hill  , return for a loss of 1 yard to the UTEP 38",,
"UTEP DRIVE TOTALS: 2 plays, 15 yards, 0:57"
Rice at 14:03,,UTEP,RICE
1st and 10 at UTEP 38,Jowan Davis run for 3 yds to the UTEP 35,0,0
2nd and 7 at UTEP 35,Driphus Jackson pass incomplete,,
3rd and 7 at UTEP 35,Driphus Jackson sacked by Nick Gathrite for a loss of 3 yards to the UTEP 38,,
4th and 10 at UTEP 38,"RICE Penalty, delay of game (-5 Yards) to the UTEP 43",,
4th and 15 at UTEP 43,"James Farrimond punt for 13 yds, punt out-of-bounds at the UTEP 30",,
"RICE DRIVE TOTALS: 3 plays, -5 yards, 1:44"
UTEP at 12:19,,UTEP,RICE
1st and 10 at UTEP 30,Autrey Golden run for a loss of 1 yard to the UTEP 29,0,0
2nd and 11 at UTEP 29,Jameill Showers pass complete to Autrey Golden for a loss of 3 yards to the UTEP 26,,
3rd and 14 at UTEP 26,"RICE Penalty, Defensive offside (Dylan Klare) to the UTEP 31",,
3rd and 9 at UTEP 31,Jameill Showers pass incomplete to Jaquan White,,
4th and 9 at UTEP 31,"Jay Mattox punt for 38 yds, downed at the Rice 31",,
"UTEP DRIVE TOTALS: 3 plays, 1 yard, 2:02"
Rice at 10:17,,UTEP,RICE
1st and 10 at RICE 31,Jowan Davis run for 3 yds to the Rice 34,0,0
2nd and 7 at RICE 34,Driphus Jackson sacked by Roy Robertson-Harris for a loss of 4 yards to the Rice 30,,
3rd and 11 at RICE 30,Driphus Jackson pass incomplete,,
4th and 11 at RICE 30,"James Farrimond punt for 55 yds , Damian Payne returns for 6 yds to the UTEP 21",,
"RICE DRIVE TOTALS: 3 plays, -1 yard, 1:43"
UTEP at 8:34,,UTEP,RICE
1st and 10 at UTEP 21,Nathan Jeffery run for 5 yds to the UTEP 26,0,0
2nd and 5 at UTEP 26,Aaron Jones run for 3 yds to the UTEP 29,,
3rd and 2 at UTEP 29,"UTEP Penalty, false start (-5 Yards) to the UTEP 24",,
3rd and 7 at UTEP 24,Jameill Showers run for 6 yds to the UTEP 30,,
4th and 1 at UTEP 30,"Jay Mattox punt for 48 yds , Bryce Callahan returns for 17 yds to the Rice 39",,
"UTEP DRIVE TOTALS: 3 plays, 9 yards, 2:35"
Rice at 5:59,,UTEP,RICE
1st and 10 at RICE 39,"RICE Penalty, Offensive holding (-10 Yards) to the Rice 29",0,0
1st and 20 at RICE 29,Darik Dillard run for 6 yds to the Rice 35,,
2nd and 14 at RICE 35,Driphus Jackson pass incomplete,,
3rd and 14 at RICE 35,Driphus Jackson pass incomplete,,
4th and 14 at RICE 35,"James Farrimond punt for 55 yds, punt out-of-bounds at the UTEP 10",,
"RICE DRIVE TOTALS: 3 plays, -4 yards, 1:39"
UTEP at 4:20,,UTEP,RICE
1st and 10 at UTEP 10,Nathan Jeffery run for 4 yds to the UTEP 14,0,0
2nd and 6 at UTEP 14,Jameill Showers run for 3 yds to the UTEP 17,,
3rd and 3 at UTEP 17,Josh Bell run for 4 yds to the UTEP 21 for a 1ST down,,
1st and 10 at UTEP 21,"RICE Penalty, Defensive offside (Nick Elder) to the UTEP 26",,
1st and 5 at UTEP 26,Nathan Jeffery run for 3 yds to the UTEP 29,,
2nd and 2 at UTEP 29,"RICE Penalty, Defensive offside (5 Yards) to the UTEP 34 for a 1ST down",,
1st and 10 at UTEP 34,Jameill Showers pass complete to Autrey Golden for 4 yds to the UTEP 38,,
2nd and 6 at UTEP 38,Josh Bell run for 3 yds to the UTEP 41,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
UTEP at 15:00,,UTEP,RICE
3rd and 3 at UTEP 41,Jameill Showers pass incomplete to Autrey Golden,0,0
4th and 3 at UTEP 41,"Jay Mattox punt for 36 yds, fair catch by Bryce Callahan at the Rice 23",,
"UTEP DRIVE TOTALS: 7 plays, 31 yards, 4:30"
Rice at 14:50,,UTEP,RICE
1st and 10 at RICE 23,Jowan Davis run for 2 yds to the Rice 25,0,0
2nd and 8 at RICE 25,Driphus Jackson pass complete to Mario Hull for 12 yds to the Rice 37 for a 1ST down,,
1st and 10 at RICE 37,Driphus Jackson run for 6 yds to the Rice 43,,
2nd and 4 at RICE 43,Driphus Jackson pass incomplete to Mario Hull,,
3rd and 4 at RICE 43,Driphus Jackson run for 14 yds to the UTEP 43 for a 1ST down,,
1st and 10 at UTEP 43,Darik Dillard run for 2 yds to the UTEP 41,,
2nd and 8 at UTEP 41,Driphus Jackson pass complete to Jordan Taylor for 13 yds to the UTEP 28 for a 1ST down,,
1st and 10 at UTEP 28,Driphus Jackson pass complete to Zach Wright for 9 yds to the UTEP 19,,
2nd and 1 at UTEP 19,Jowan Davis run for 5 yds to the UTEP 14 for a 1ST down,,
1st and 10 at UTEP 14,"Driphus Jackson pass incomplete to Jordan Taylor, broken up by Wesley Miller",,
2nd and 10 at UTEP 14,Jowan Davis run for 1 yd to the UTEP 13,,
3rd and 9 at UTEP 13,Driphus Jackson sacked by Alvin Jones and Nick Gathrite for a loss of 2 yards to the UTEP 15,,
4th and 11 at UTEP 15,James Hairston 32 yd FG GOOD,0,3
"RICE DRIVE TOTALS: 13 plays, 62 yards, 5:30"
UTEP at 9:20,,UTEP,RICE
,"James Hairston kickoff for 52 yds , LaQuintus Dowell return for 10 yds to the UTEP 23",0,3
1st and 10 at UTEP 23,Aaron Jones run for 1 yd to the UTEP 24,,
2nd and 9 at UTEP 24,Aaron Jones run for 2 yds to the UTEP 26,,
3rd and 7 at UTEP 26,Jameill Showers pass complete to Eric Tomlinson for 10 yds to the UTEP 36 for a 1ST down,,
1st and 10 at UTEP 36,Nathan Jeffery run for 7 yds to the UTEP 43,,
2nd and 3 at UTEP 43,"RICE Penalty, Defensive offside (5 Yards) to the UTEP 48 for a 1ST down",,
1st and 10 at UTEP 48,Jameill Showers pass complete to Ian Hamilton for 30 yds to the Rice 22 for a 1ST down,,
1st and 10 at RICE 22,Nathan Jeffery run for 5 yds to the Rice 17,,
2nd and 5 at RICE 17,Aaron Jones run for 2 yds to the Rice 15,,
3rd and 3 at RICE 15,"Jameill Showers pass incomplete to Ian Hamilton, broken up by J.T. Blasingame",,
4th and 3 at RICE 15,Jay Mattox 33 yd FG GOOD,3,3
"UTEP DRIVE TOTALS: 9 plays, 62 yards, 4:54"
Rice at 4:26,,UTEP,RICE
,Jay Mattox kickoff for 65 yds for a touchback,3,3
1st and 10 at RICE 25,Driphus Jackson pass incomplete,,
2nd and 10 at RICE 25,Driphus Jackson pass complete to Mario Hull for 12 yds to the Rice 37 for a 1ST down,,
1st and 10 at RICE 37,Jowan Davis run for 8 yds to the Rice 45,,
2nd and 2 at RICE 45,Jowan Davis run for 9 yds to the UTEP 46 for a 1ST down,,
1st and 10 at UTEP 46,Darik Dillard run for 4 yds to the UTEP 42,,
2nd and 6 at UTEP 42,Driphus Jackson run for a loss of 2 yards to the UTEP 44,,
3rd and 8 at UTEP 44,Driphus Jackson pass complete to Dennis Parks for 31 yds to the UTEP 13 for a 1ST down,,
1st and 10 at UTEP 13,Jowan Davis run for 7 yds to the UTEP 6,,
2nd and 3 at UTEP 6,Jowan Davis run for 1 yd to the UTEP 5,,
,"Timeout RICE, clock 00:58",,
3rd and 2 at UTEP 5,Darik Dillard 5 Yd Run (James Hairston Kick),3,10
"RICE DRIVE TOTALS: 10 plays, 75 yards, 3:33"
UTEP at 0:53,,UTEP,RICE
,"James Hairston kickoff for 65 yds , Autrey Golden return for 32 yds to the UTEP 32",3,10
1st and 10 at UTEP 32,Jameill Showers run for 1 yd to the UTEP 33,,
2nd and 9 at UTEP 33,Jameill Showers sacked by Grant Peterson for a loss of 5 yards to the UTEP 28,,
,End of 2nd Quarter,,
"UTEP DRIVE TOTALS: 2 plays, -4 yards, 0:53"
3rd Quarter Play-by-Play
Rice at 15:00,,UTEP,RICE
,Jay Mattox kickoff for 47 yds,3,10
1st and 10 at RICE 18,Luke Turner run for 2 yds to the Rice 20,,
2nd and 8 at RICE 20,Driphus Jackson pass complete to Mario Hull for 28 yds to the Rice 48 for a 1ST down,,
1st and 10 at RICE 48,"RICE Penalty, Offensive holding (Andrew Reue) to the Rice 38",,
1st and 20 at RICE 38,Driphus Jackson pass complete to Mario Hull for 38 yds to the UTEP 24 for a 1ST down,,
1st and 10 at UTEP 24,Jordan Taylor 24 Yd pass from Driphus Jackson (James Hairston Kick),3,17
"RICE DRIVE TOTALS: 4 plays, 82 yards, 2:09"
UTEP at 12:51,,UTEP,RICE
,"James Hairston kickoff for 45 yds , LaQuintus Dowell return for 33 yds to the Rice 47",3,17
1st and 10 at RICE 47,Jameill Showers pass complete to Autrey Golden for a loss of 1 yard to the Rice 48,,
2nd and 11 at RICE 48,Nathan Jeffery run for no gain to the Rice 48,,
3rd and 11 at RICE 48,"RICE Penalty, personal foul (Trey Martin) to the Rice 33 for a 1ST down",,
1st and 10 at RICE 33,Autrey Golden run for a loss of 7 yards to the Rice 40,,
2nd and 17 at RICE 40,Jameill Showers pass incomplete to Autrey Golden,,
3rd and 17 at RICE 40,"UTEP Penalty, false start (Jerome Daniels) to the Rice 45",,
3rd and 22 at RICE 45,"Jameill Showers pass incomplete to Ian Hamilton, broken up by Ryan Pollard",,
4th and 22 at RICE 45,"Jay Mattox punt for 10 yds , Bryce Callahan returns for 5 yds to the Rice 40",,
"UTEP DRIVE TOTALS: 5 plays, 2 yards, 2:17"
Rice at 10:34,,UTEP,RICE
1st and 10 at RICE 40,Luke Turner run for no gain to the Rice 40,3,17
2nd and 10 at RICE 40,Driphus Jackson pass incomplete to Jordan Taylor,,
,"Timeout UTEP, clock 09:46",,
3rd and 10 at RICE 40,"Driphus Jackson pass incomplete to Dennis Parks, broken up by Adrian James",,
4th and 10 at RICE 40,"James Farrimond punt for 42 yds , Damian Payne returns for 3 yds to the UTEP 21",,
"RICE DRIVE TOTALS: 3 plays, 0 yards, 1:05"
UTEP at 9:29,,UTEP,RICE
1st and 10 at UTEP 21,Jameill Showers pass complete to Ian Hamilton for 30 yds to the Rice 49 for a 1ST down,3,17
1st and 10 at RICE 49,Jameill Showers pass complete to Eric Tomlinson for 7 yds to the Rice 42,,
2nd and 3 at RICE 42,Jameill Showers pass complete to Ian Hamilton for 32 yds to the Rice 10 for a 1ST down,,
1st and Goal at RICE 10,"Jameill Showers pass incomplete to Ian Hamilton, broken up by J.T. Blasingame",,
