0664070620141113,,664,706
1st Quarter Play-by-Play
Southern Mississippi at 15:00,,USM,UTSA
,"Sean Ianno kickoff for 64 yds , Michael Thomas return for 21 yds to the SoMis 22",0,0
1st and 10 at USM 22,Jalen Richard run for 4 yds to the SoMis 26,,
2nd and 6 at USM 26,Ito Smith run for 5 yds to the SoMis 31,,
3rd and 1 at USM 31,George Payne run for 4 yds to the SoMis 35 for a 1ST down,,
1st and 10 at USM 35,Nick Mullens pass complete to Kyle Foster for 3 yds to the SoMis 38,,
2nd and 7 at USM 38,Nick Mullens pass complete to Michael Thomas for 7 yds to the SoMis 45 for a 1ST down,,
1st and 10 at USM 45,Nick Mullens pass complete to Curtis Mikell for 10 yds to the TexSA 45 for a 1ST down,,
1st and 10 at UTSA 45,Jalen Richard run for 3 yds to the TexSA 42,,
2nd and 7 at UTSA 42,Nick Mullens pass incomplete to Michael Thomas,,
3rd and 7 at UTSA 42,Nick Mullens pass complete to Markese Triplett for 29 yds to the TexSA 13 for a 1ST down,,
1st and 10 at UTSA 13,"Ito Smith run for 1 yd to the TexSA 11 Ito Smith fumbled, forced by Team, recovered by TexSA Ashaad Mabry",,
"USM DRIVE TOTALS: 10 plays, 67 yards, 4:15"
Texas San Antonio at 10:45,,USM,UTSA
1st and 10 at UTSA 11,David Glasco II run for 4 yds to the TexSA 15,0,0
2nd and 6 at UTSA 15,David Glasco II run for 3 yds to the TexSA 18,,
3rd and 3 at UTSA 18,Austin Robinson run for 3 yds to the TexSA 21 for a 1ST down,,
1st and 10 at UTSA 21,Austin Robinson pass complete to Kenny Harrison for 3 yds to the TexSA 24,,
2nd and 7 at UTSA 24,David Glasco II run for 7 yds to the TexSA 31 for a 1ST down,,
1st and 10 at UTSA 31,Cornell Armstrong run for 6 yds to the TexSA 37,,
2nd and 4 at UTSA 37,Cornell Armstrong run for 2 yds to the TexSA 39,,
3rd and 2 at UTSA 39,Austin Robinson pass complete to N/A for 7 yds to the TexSA 46 for a 1ST down,,
1st and 10 at UTSA 46,"Robinson sideline pass incomplete to Mack, PENALTY USM pass interference (Reed) 15 yards to the USM39, 1ST DOWN UTSA, NO PLAY. for a 1ST down",,
1st and 10 at USM 39,Cornell Armstrong run for a loss of 2 yards to the SoMis 41,,
2nd and 12 at USM 41,Austin Robinson run for 3 yds to the SoMis 38,,
,"Timeout SOUTHERN MISS, clock 05:50",,
3rd and 9 at USM 38,Austin Robinson pass intercepted Dasman McCullum return for no gain to the SoMis 31,,
"UTSA DRIVE TOTALS: 11 plays, 51 yards, 5:01"
Southern Mississippi at 5:44,,USM,UTSA
1st and 10 at USM 31,Nick Mullens pass intercepted Triston Wade return for a loss of 6 yards to the TexSA 30,0,0
"USM DRIVE TOTALS: 1 play, 0 yards, 0:08"
Texas San Antonio at 5:36,,USM,UTSA
1st and 10 at UTSA 30,David Glasco II run for 4 yds to the TexSA 34,0,0
2nd and 6 at UTSA 34,David Glasco II run for no gain to the TexSA 34,,
3rd and 6 at UTSA 34,"Robinson crossing pass incomplete to Mack, PENALTY USM substitution infraction 5 yards to the UTSA39, NO PLAY.",,
3rd and 1 at UTSA 39,David Glasco II run for 4 yds to the TexSA 43 for a 1ST down,,
1st and 10 at UTSA 43,Austin Robinson run for 2 yds to the TexSA 45,,
2nd and 8 at UTSA 45,Cornell Armstrong run for a loss of 5 yards to the TexSA 40,,
3rd and 13 at UTSA 40,"TEXASSAN Penalty, false start (-5 Yards) to the TexSA 35",,
3rd and 18 at UTSA 35,Austin Robinson pass complete to Marcellus Mack for 5 yds to the TexSA 40,,
4th and 13 at UTSA 40,"Kristian Stern punt for 52 yds, downed at the SoMis 8",,
"UTSA DRIVE TOTALS: 6 plays, 10 yards, 3:44"
Southern Mississippi at 1:52,,USM,UTSA
1st and 10 at USM 8,Ito Smith run for 1 yd to the SoMis 9,0,0
2nd and 9 at USM 9,Ito Smith run for 2 yds to the SoMis 11,,
3rd and 7 at USM 11,Nick Mullens pass complete to D.J. Thompson for 4 yds to the SoMis 15,,
4th and 3 at USM 15,"Tyler Sarrazin punt for 42 yds, fair catch by Kenny Harrison at the TexSA 43",,
,End of 1st Quarter,,
"USM DRIVE TOTALS: 3 plays, 7 yards, 1:52"
2nd Quarter Play-by-Play
Texas San Antonio at 15:00,,USM,UTSA
1st and 10 at UTSA 43,David Glasco II run for 2 yds to the TexSA 45,0,0
2nd and 8 at UTSA 45,Austin Robinson pass complete to Miles Lerch for 6 yds to the SoMis 49,,
3rd and 2 at USM 49,David Glasco II run for 1 yd to the SoMis 48,,
4th and 1 at USM 48,Austin Robinson run for 2 yds to the SoMis 46 for a 1ST down,,
1st and 10 at USM 46,David Glasco II run for 2 yds to the SoMis 44,,
2nd and 8 at USM 44,Austin Robinson pass complete to Kenny Harrison for 12 yds to the SoMis 32 for a 1ST down,,
1st and 10 at USM 32,Chrishopter Robinson run for no gain to the SoMis 32,,
2nd and 10 at USM 32,Austin Robinson pass complete to Aaron Grubb for 5 yds to the SoMis 27,,
3rd and 5 at USM 27,Austin Robinson pass complete to Kerry Thomas Jr. for 3 yds to the SoMis 24,,
4th and 2 at USM 24,Sean Ianno 41 yd FG GOOD,0,3
"UTSA DRIVE TOTALS: 10 plays, 33 yards, 4:52"
Southern Mississippi at 10:08,,USM,UTSA
,"Daniel Portillo kickoff for 65 yds , Kerry Thomas Jr. return for 21 yds to the SoMis 21",0,3
1st and 10 at USM 21,Curtis Mikell run for a loss of 4 yards to the SoMis 17,,
2nd and 14 at USM 17,Nick Mullens pass incomplete,,
3rd and 14 at USM 17,Nick Mullens pass complete to Michael Thomas for 11 yds to the SoMis 28,,
4th and 3 at USM 28,"Tyler Sarrazin punt for 35 yds, fair catch by Kenny Harrison at the TexSA 37",,
"USM DRIVE TOTALS: 3 plays, 7 yards, 1:30"
Texas San Antonio at 8:38,,USM,UTSA
1st and 10 at UTSA 37,Kam Jones run for 5 yds to the TexSA 42,0,3
2nd and 5 at UTSA 42,Austin Robinson pass complete to Marcellus Mack for 8 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,David Glasco II run for 4 yds to the SoMis 46,,
2nd and 6 at USM 46,Austin Robinson pass incomplete to Kenny Harrison,,
3rd and 6 at USM 46,Austin Robinson pass incomplete to Kerry Thomas Jr.,,
4th and 6 at USM 46,"Kristian Stern punt for 32 yds, fair catch by Jalen Richard at the SoMis 14",,
"UTSA DRIVE TOTALS: 5 plays, 17 yards, 1:50"
Southern Mississippi at 6:48,,USM,UTSA
1st and 10 at USM 14,Ito Smith run for 2 yds to the SoMis 16,0,3
2nd and 8 at USM 16,Nick Mullens pass complete to Marquise Ricard for 9 yds to the SoMis 25 for a 1ST down,,
1st and 10 at USM 25,Nick Mullens pass incomplete to Michael Thomas,,
2nd and 10 at USM 25,Nick Mullens pass incomplete to Marquise Ricard,,
3rd and 10 at USM 25,"Nick Mullens pass incomplete to Markese Triplett, broken up by Mauricio Sanchez",,
4th and 10 at USM 25,"Tyler Sarrazin punt for 47 yds , Kenny Harrison returns for a loss of 5 yards to the TexSA 23",,
"USM DRIVE TOTALS: 5 plays, 11 yards, 1:28"
Texas San Antonio at 5:20,,USM,UTSA
