0367023120140920,,367,231
,"LOUISVILLE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Louisville at 15:00,,UL,FI
,"Sergio Sroka kickoff for 50 yds , Brandon Radcliff return for 27 yds to the Lvile 42",0,0
1st and 10 at LOU 42,Dominique Brown run for 18 yds to the FlaIn 40 for a 1ST down,,
1st and 10 at FIU 40,Michael Dyer run for 3 yds to the FlaIn 37,,
2nd and 7 at FIU 37,Will Gardner pass incomplete,,
3rd and 7 at FIU 37,Will Gardner pass incomplete to Eli Rogers,,
4th and 7 at FIU 37,Will Gardner pass complete to Dominique Brown for 9 yds to the FlaIn 28 for a 1ST down,,
1st and 10 at FIU 28,Michael Dyer run for 9 yds to the FlaIn 19,,
2nd and 1 at FIU 19,Brandon Radcliff run for 6 yds to the FlaIn 13 for a 1ST down,,
1st and 10 at FIU 13,Will Gardner pass complete to James Quick for 9 yds to the FlaIn 4,,
2nd and 1 at FIU 4,Dominique Brown run for 3 yds to the FlaIn 1 for a 1ST down,,
1st and Goal at FIU 1,L.J. Scott 1 Yd Run (John Wallace Kick),7,0
"LOU DRIVE TOTALS: 10 plays, 58 yards, 3:32"
Florida Intl at 11:28,,UL,FI
,"John Wallace kickoff for 65 yds , Richard Leonard return for 45 yds to the FlaIn 45",7,0
1st and 10 at FIU 45,Alex McGough sacked by Pio Vatuvei for a loss of 13 yards to the FlaIn 32,,
2nd and 23 at FIU 32,Alex McGough pass complete to Alex Gardner for 15 yds to the FlaIn 47,,
3rd and 8 at FIU 47,Alex McGough run for 6 yds to the Lvile 47,,
4th and 2 at LOU 47,"Jose Laphitzondo punt for 33 yds , James Quick returns for no gain to the Lvile 47 LOUISVILLE Penalty, Illegal Block (7 Yards) to the Lvile 7",,
"FIU DRIVE TOTALS: 3 plays, 8 yards, 2:03"
Louisville at 9:25,,UL,FI
1st and 10 at LOU 7,Will Gardner pass incomplete to James Quick,7,0
2nd and 10 at LOU 7,"LOUISVILLE Penalty, False Start (Ryan Mack) to the Lvile 3",,
2nd and 14 at LOU 3,Dominique Brown run for 1 yd to the Lvile 4,,
3rd and 13 at LOU 4,Will Gardner pass complete to Gerald Christian for 27 yds to the Lvile 31 for a 1ST down,,
1st and 10 at LOU 31,Will Gardner pass complete to Eli Rogers for 4 yds to the Lvile 35,,
2nd and 6 at LOU 35,Will Gardner sacked by Giovani Francois for a loss of 12 yards to the Lvile 23,,
3rd and 18 at LOU 23,Will Gardner pass incomplete to James Quick,,
4th and 18 at LOU 23,"Ryan Johnson punt for 38 yds , Clinton Taylor returns for 2 yds to the FlaIn 25 FLORIDA INTL Penalty, Illegal Block (10 Yards) to the FlaIn 31",,
"LOU DRIVE TOTALS: 6 plays, 16 yards, 2:37"
Florida Intl at 6:48,,UL,FI
1st and 10 at FIU 31,Alex Gardner run for 4 yds to the FlaIn 35,7,0
2nd and 6 at FIU 35,Alex McGough run for no gain to the FlaIn 35,,
3rd and 6 at FIU 35,Alex McGough pass complete to Glenn Coleman for 7 yds to the FlaIn 42 for a 1ST down,,
1st and 10 at FIU 42,Alex Gardner run for 4 yds to the FlaIn 46,,
2nd and 6 at FIU 46,Alex McGough run for 1 yd to the FlaIn 47,,
3rd and 5 at FIU 47,"Alex McGough pass incomplete to Jonnu Smith, broken up by Charles Gaines",,
4th and 5 at FIU 47,"Jose Laphitzondo punt for 38 yds , James Quick returns for 24 yds to the Lvile 39",,
"FIU DRIVE TOTALS: 6 plays, 16 yards, 3:28"
Louisville at 3:20,,UL,FI
1st and 10 at LOU 39,Michael Dyer run for 8 yds to the Lvile 47,7,0
2nd and 2 at LOU 47,Michael Dyer run for 1 yd to the Lvile 48,,
3rd and 1 at LOU 48,Michael Dyer run for 3 yds to the FlaIn 49 for a 1ST down,,
1st and 10 at FIU 49,Will Gardner pass complete to Eli Rogers for 2 yds to the FlaIn 47,,
2nd and 8 at FIU 47,Michael Dyer run for a loss of 2 yards to the FlaIn 49,,
3rd and 10 at FIU 49,"Will Gardner pass incomplete to Matt Milton, broken up by Justin Halley",,
4th and 10 at FIU 49,Joshua Appleby punt for 49 yds for a touchback,,
"LOU DRIVE TOTALS: 6 plays, 12 yards, 2:52"
Florida Intl at 0:28,,UL,FI
1st and 10 at FIU 20,"Alex McGough pass complete to u""Ya'Keem Griner"",  for 8 yds to the FlaIn 28",7,0
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Florida Intl at 15:00,,UL,FI
2nd and 2 at FIU 28,Anthon Samuel run for 1 yd to the FlaIn 29,7,0
3rd and 1 at FIU 29,Alex McGough run for 1 yd to the FlaIn 30 for a 1ST down,,
1st and 10 at FIU 30,Anthon Samuel run for 17 yds to the FlaIn 47 for a 1ST down,,
1st and 10 at FIU 47,Alex McGough pass complete to Jonnu Smith for 6 yds to the Lvile 47,,
2nd and 4 at LOU 47,Anthon Samuel run for 5 yds to the Lvile 42 for a 1ST down,,
1st and 10 at LOU 42,Alex McGough run for no gain to the Lvile 42,,
2nd and 10 at LOU 42,Anthon Samuel run for 3 yds to the Lvile 39,,
3rd and 7 at LOU 39,Alex McGough pass incomplete to T.J. Lowder,,
4th and 7 at LOU 39,"FLORIDA INTL Penalty, Delay of Game (-5 Yards) to the Lvile 44",,
4th and 12 at LOU 44,Jose Laphitzondo punt for 44 yds for a touchback,,
"FIU DRIVE TOTALS: 9 plays, 36 yards, 4:10"
Louisville at 11:18,,UL,FI
1st and 10 at LOU 20,Will Gardner pass incomplete to Gerald Christian,7,0
2nd and 10 at LOU 20,Dominique Brown run for 6 yds to the Lvile 26,,
3rd and 4 at LOU 26,Will Gardner pass complete to Eli Rogers for 28 yds to the FlaIn 46 for a 1ST down,,
1st and 10 at FIU 46,Will Gardner pass complete to James Quick for 39 yds to the FlaIn 7 for a 1ST down,,
1st and Goal at FIU 7,Dominique Brown run for a loss of 1 yard to the FlaIn 8,,
2nd and Goal at FIU 8,Will Gardner pass incomplete to Eli Rogers,,
3rd and Goal at FIU 8,"Will Gardner sacked by Michael Wakefield for a loss of 8 yards to the FlaIn 18 Will Gardner fumbled, forced by Michael Wakefield, recovered by FlaIn Denzell Perine , return for 0 yards",,
"LOU DRIVE TOTALS: 7 plays, 62 yards, 2:10"
Florida Intl at 9:08,,UL,FI
1st and 10 at FIU 18,Alex McGough pass incomplete to Lamarq Caldwell,7,0
2nd and 10 at FIU 18,Alex Gardner run for 4 yds to the FlaIn 22,,
3rd and 6 at FIU 22,Alex Gardner run for 3 yds to the FlaIn 25,,
4th and 3 at FIU 25,"Jose Laphitzondo punt for 40 yds , James Quick returns for a loss of 2 yards to the Lvile 33",,
"FIU DRIVE TOTALS: 3 plays, 7 yards, 1:33"
