0002025420140827,,2,254
,"ABILENE CHRISTIAN wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Abilene Christian at 15:00,,ACU,GSU
,"Wil Lutz kickoff for 58 yds , u""De'Andre Brown"",  return for 16 yds to the AblCh 23",0,0
1st and 10 at ACU 23,Parker McKenzie pass complete to Demarcus Thompson for 13 yds to the AblCh 36 for a 1ST down,,
1st and 10 at ACU 36,Herschel Sims run for 2 yds to the AblCh 38,,
2nd and 8 at ACU 38,Herschel Sims run for 3 yds to the AblCh 41,,
3rd and 5 at ACU 41,Parker McKenzie pass complete to Demarcus Thompson for 18 yds to the GeoSt 41 for a 1ST down,,
1st and 10 at GAST 41,Parker McKenzie pass complete to Noah Cheshier for 10 yds to the GeoSt 31 for a 1ST down,,
1st and 10 at GAST 31,Herschel Sims run for a loss of 1 yard to the GeoSt 32,,
2nd and 11 at GAST 32,Parker McKenzie pass complete to Herschel Sims for 4 yds to the GeoSt 28,,
3rd and 7 at GAST 28,Parker McKenzie pass complete to Cade Stone for 8 yds to the GeoSt 20 for a 1ST down,,
1st and 10 at GAST 20,Parker McKenzie pass complete to Jace Hudson for 4 yds to the GeoSt 16,,
2nd and 6 at GAST 16,Herschel Sims run for 12 yds to the GeoSt 4 for a 1ST down,,
1st and Goal at GAST 4,Herschel Sims run for 1 yd to the GeoSt 3,,
2nd and Goal at GAST 3,"ABIL CHRISTIAN Penalty, False Start (Colton Carnes) to the GeoSt 8",,
2nd and Goal at GAST 8,Parker McKenzie pass incomplete to Jonathan Parker,,
3rd and Goal at GAST 8,Parker McKenzie pass incomplete,,
4th and Goal at GAST 8,"Nik Gra,  25 yd FG GOOD",3,0
"ACU DRIVE TOTALS: 14 plays, 69 yards, 6:02"
Georgia State at 8:58,,ACU,GSU
,"Nik Gra,  kickoff for 63 yds , Avery Sweeting return for 17 yds to the GeoSt 19",3,0
1st and 10 at GAST 19,"GEORGIA ST Penalty, False Start (Garrett Gorringe) to the GeoSt 14",,
1st and 15 at GAST 14,Nick Arbuckle pass complete to Robert Davis for 5 yds to the GeoSt 19,,
2nd and 10 at GAST 19,Krysten Hammon run for 9 yds to the GeoSt 28,,
3rd and 1 at GAST 28,Krysten Hammon run for 3 yds to the GeoSt 31 for a 1ST down,,
1st and 10 at GAST 31,Nick Arbuckle pass complete to Robert Davis for 15 yds to the GeoSt 46 for a 1ST down,,
1st and 10 at GAST 46,Nick Arbuckle pass complete to Robert Davis for 25 yds to the AblCh 29 for a 1ST down,,
