0231070620141011,,231,706
,UTSA wins the toss; elects to defer,,
1st Quarter Play-by-Play
Florida Intl at 15:00,,FI,UTSA
,"Sean Ianno kickoff for 64 yds , Glenn Coleman return for 20 yds to the FlaIn 21",0,0
1st and 10 at FIU 21,Alex Gardner run for 2 yds to the FlaIn 23,,
2nd and 8 at FIU 23,Alex McGough pass complete to Fred Porter for 4 yds to the FlaIn 27,,
3rd and 4 at FIU 27,Alex Gardner run for 14 yds to the FlaIn 41 for a 1ST down,,
1st and 10 at FIU 41,Alex McGough pass incomplete to Glenn Coleman,,
2nd and 10 at FIU 41,Alex McGough pass complete to Jonnu Smith for 4 yds to the FlaIn 45,,
3rd and 6 at FIU 45,"FLORIDA INTL Penalty, false start (N/A) to the FlaIn 40",,
3rd and 11 at FIU 40,"FLORIDA INTL Penalty, false start (N/A) to the FlaIn 35",,
3rd and 16 at FIU 35,Alex Gardner run for 1 yd to the FlaIn 36,,
4th and 15 at FIU 36,Jose Laphitzondo punt for 40 yds,,
"FIU DRIVE TOTALS: 6 plays, 15 yards, 3:36"
Texas San Antonio at 11:24,,FI,UTSA
1st and 10 at UTSA 24,Blake Bogenschutz pass complete to Kam Jones for 5 yds to the TexSA 29,0,0
2nd and 5 at UTSA 29,Blake Bogenschutz pass incomplete to N/A,,
3rd and 5 at UTSA 29,Blake Bogenschutz pass incomplete to Kam Jones,,
4th and 5 at UTSA 29,"Kristian Stern punt for 31 yds, fair catch by Nate Leonard at the FlaIn 40",,
"UTSA DRIVE TOTALS: 3 plays, 5 yards, 0:44"
Florida Intl at 10:40,,FI,UTSA
1st and 10 at FIU 40,Alex McGough pass incomplete to Jonnu Smith,0,0
2nd and 10 at FIU 40,Alex Gardner run for 3 yds to the FlaIn 43,,
3rd and 7 at FIU 43,Alex McGough pass incomplete to Dominique Rhymes,,
4th and 7 at FIU 43,"Jose Laphitzondo punt for 47 yds, punt out-of-bounds at the TexSA 19 , Aaron Grubb returns for 9 yds to the TexSA 19",,
