1320043320141108,,1320,433
1st Quarter Play-by-Play
Ole Miss at 15:00,,PRB,MISS
,"Brett Wilson kickoff for 65 yds , Jaylen Walton return for 23 yds to the Miss 23",0,0
1st and 10 at MISS 23,Bo Wallace pass complete to Cody Core for 11 yds to the Miss 34 for a 1ST down,,
1st and 10 at MISS 34,Vince Sanders 66 Yd pass from Bo Wallace (Andy Pappanastos Kick),0,7
"MISS DRIVE TOTALS: 2 plays, 77 yards, 0:40"
Presbyterian College at 14:20,,PRB,MISS
,"Andy Pappanastos kickoff for 59 yds , Levent Sands return for 11 yds to the Presb 17",0,7
1st and 10 at PRE 17,Demarcus Rouse run for 3 yds to the Presb 20,,
2nd and 7 at PRE 20,Heys McMath pass complete to Jordan Hallums for 4 yds to the Presb 24,,
3rd and 3 at PRE 24,Heys McMath pass complete to Jordan Hallums for 4 yds to the Presb 28 for a 1ST down,,
1st and 10 at PRE 28,Demarcus Rouse run for a loss of 3 yards to the Presb 25,,
2nd and 13 at PRE 25,Heys McMath pass complete to Jeremiah McKie for 8 yds to the Presb 33,,
3rd and 5 at PRE 33,"OLE MISS Penalty, Face Mask (16 yards) (Mike Hilton) to the Presb 49 for a 1ST down",,
1st and 10 at PRE 49,Demarcus Rouse run for no gain to the Presb 49,,
2nd and 10 at PRE 49,Heys McMath run for 4 yds to the Miss 47,,
3rd and 6 at MISS 47,Heys McMath pass incomplete to Tobi Antigha,,
4th and 6 at MISS 47,Stephen Doar punt blocked by C.J. Moore and recovered by Miss TEAM at Presb 30,,
"PRE DRIVE TOTALS: 8 plays, 36 yards, 5:22"
Ole Miss at 8:58,,PRB,MISS
1st and 10 at PRE 30,Bo Wallace run for no gain to the Presb 30,0,7
2nd and 10 at PRE 30,Bo Wallace run for 6 yds to the Presb 24,,
3rd and 4 at PRE 24,Bo Wallace pass incomplete to Quintavius Burdette,,
4th and 4 at PRE 24,Andy Pappanastos 42 yd FG MISSED,,
"MISS DRIVE TOTALS: 4 plays, 6 yards, 1:04"
Presbyterian College at 7:54,,PRB,MISS
1st and 10 at PRE 25,Blake Roberts run for 2 yds to the Presb 27,0,7
2nd and 8 at PRE 27,Jeremiah McKie run for 12 yds to the Presb 39 for a 1ST down,,
1st and 10 at PRE 39,Heys McMath pass incomplete to Tobi Antigha,,
2nd and 10 at PRE 39,Blake Roberts run for 2 yds to the Presb 41,,
3rd and 8 at PRE 41,Heys McMath pass complete to Blake Roberts for 5 yds to the Presb 46,,
4th and 3 at PRE 46,"Stephen Doar punt for 48 yds , Markell Pack returns for a loss of 2 yards to the Miss 4",,
"PRE DRIVE TOTALS: 5 plays, 21 yards, 2:45"
Ole Miss at 5:09,,PRB,MISS
1st and 10 at MISS 4,Jordan Wilkins run for 50 yds to the Presb 46 for a 1ST down,0,7
1st and 10 at PRE 46,Bo Wallace run for no gain to the Presb 46,,
2nd and 10 at PRE 46,Bo Wallace pass complete to Quincy Adeboyejo for 9 yds to the Presb 37,,
3rd and 1 at PRE 37,Jeremy Liggins run for 3 yds to the Presb 34 for a 1ST down,,
1st and 10 at PRE 34,Jeremy Liggins run for 6 yds to the Presb 28,,
2nd and 4 at PRE 28,Bo Wallace pass complete to Quincy Adeboyejo for 7 yds to the Presb 21 for a 1ST down,,
1st and 10 at PRE 21,Bo Wallace pass complete to Cody Core for a loss of 3 yards to the Presb 24,,
2nd and 13 at PRE 24,Mark Dodson run for 1 yd to the Presb 23,,
3rd and 12 at PRE 23,Vince Sanders 23 Yd pass from Bo Wallace (Andy Pappanastos Kick),0,14
"MISS DRIVE TOTALS: 9 plays, 96 yards, 3:48"
Presbyterian College at 1:21,,PRB,MISS
,"Andy Pappanastos kickoff for 62 yds , Jeremiah McKie return for 20 yds to the Presb 23",0,14
1st and 10 at PRE 23,Darrell Bridges run for 2 yds to the Presb 25,,
2nd and 8 at PRE 25,Heys McMath pass incomplete,,
3rd and 8 at PRE 25,Heys McMath pass complete to Tobi Antigha for a loss of 1 yard to the Presb 24,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Presbyterian College at 15:00,,PRB,MISS
4th and 9 at PRE 24,"Stephen Doar punt for 46 yds , Markell Pack returns for 30 yds to the Presb 40",0,14
"PRE DRIVE TOTALS: 3 plays, 1 yard, 1:36"
Ole Miss at 14:45,,PRB,MISS
1st and 10 at PRE 40,Jordan Wilkins run for 9 yds to the Presb 31,0,14
2nd and 1 at PRE 31,"PRESBYTERIAN Penalty, Defensive Pass Interference (Ed Britt) to the Presb 16 for a 1ST down",,
1st and 10 at PRE 16,Jordan Wilkins run for 5 yds to the Presb 11,,
2nd and 5 at PRE 11,Bo Wallace pass complete to Quincy Adeboyejo for 1 yd to the Presb 10,,
3rd and 4 at PRE 10,Bo Wallace pass complete to Quincy Adeboyejo for 2 yds to the Presb 8,,
,"Timeout PRESBYTERIAN, clock 12:42",,
4th and 2 at PRE 8,Bo Wallace pass incomplete,,
"MISS DRIVE TOTALS: 5 plays, 32 yards, 2:10"
Presbyterian College at 12:35,,PRB,MISS
1st and 10 at PRE 8,Tobi Antigha run for 15 yds to the Presb 23 for a 1ST down,0,14
1st and 10 at PRE 23,Darrell Bridges run for 4 yds to the Presb 27,,
2nd and 6 at PRE 27,Heys McMath pass incomplete to Daryl Wilson,,
3rd and 6 at PRE 27,Heys McMath pass incomplete,,
4th and 6 at PRE 27,"Stephen Doar punt for 42 yds , Markell Pack returns for a loss of 10 yards to the Miss 35 Markell Pack fumbled, recovered by Miss Kendarius Webster  , return for 14 yds to the Miss 35",,
"PRE DRIVE TOTALS: 4 plays, 19 yards, 1:32"
Ole Miss at 11:03,,PRB,MISS
1st and 10 at MISS 35,Mark Dodson 65 Yd Run (Andy Pappanastos Kick),0,21
"MISS DRIVE TOTALS: 1 play, 65 yards, 0:12"
Presbyterian College at 10:51,,PRB,MISS
,Andy Pappanastos kickoff for 65 yds for a touchback,0,21
1st and 10 at PRE 25,Heys McMath pass complete to Tobi Antigha for 2 yds to the Presb 27,,
2nd and 8 at PRE 27,Heys McMath pass intercepted Serderius Bryant return for 22 yds to the Presb 10,,
"PRE DRIVE TOTALS: 2 plays, 2 yards, 0:44"
Ole Miss at 10:07,,PRB,MISS
1st and Goal at PRE 10,Jordan Wilkins run for 1 yd to the Presb 9,0,21
2nd and Goal at PRE 9,Bo Wallace 9 Yd Run (Andy Pappanastos Kick),0,28
"MISS DRIVE TOTALS: 2 plays, 10 yards, 0:53"
Presbyterian College at 9:14,,PRB,MISS
,"Andy Pappanastos kickoff for 59 yds , Jeremiah McKie return for 15 yds to the Presb 21",0,28
1st and 10 at PRE 21,Demarcus Rouse run for 9 yds to the Presb 30,,
2nd and 1 at PRE 30,Daryl Wilson run for 10 yds to the Presb 40 for a 1ST down,,
1st and 10 at PRE 40,Demarcus Rouse run for a loss of 3 yards to the Presb 37,,
2nd and 13 at PRE 37,Heys McMath pass incomplete,,
3rd and 13 at PRE 37,Heys McMath sacked by Lavon Hooks for a loss of 8 yards to the Presb 29,,
4th and 21 at PRE 29,"Stephen Doar punt for 39 yds, fair catch by Markell Pack at the Miss 32",,
"PRE DRIVE TOTALS: 5 plays, 8 yards, 2:51"
Ole Miss at 6:23,,PRB,MISS
1st and 10 at MISS 32,Bo Wallace pass intercepted Ed Britt return for no gain to the Presb 23,0,28
"MISS DRIVE TOTALS: 1 play, 0 yards, 0:08"
Presbyterian College at 6:15,,PRB,MISS
1st and 10 at PRE 23,Demarcus Rouse run for no gain to the Presb 23,0,28
2nd and 10 at PRE 23,Heys McMath run for a loss of 1 yard to the Presb 22,,
3rd and 11 at PRE 22,Heys McMath pass complete to Tobi Antigha for 32 yds to the Miss 46 for a 1ST down,,
1st and 10 at MISS 46,Demarcus Rouse run for 5 yds to the Miss 41,,
2nd and 5 at MISS 41,Demarcus Rouse run for 1 yd to the Miss 40,,
3rd and 4 at MISS 40,Heys McMath pass complete to Demarcus Rouse for a loss of 4 yards to the Miss 44,,
,"Timeout PRESBYTERIAN, clock 02:23",,
4th and 8 at MISS 44,"Stephen Doar punt for 34 yds, fair catch by Markell Pack at the Miss 10",,
"PRE DRIVE TOTALS: 6 plays, 33 yards, 4:00"
Ole Miss at 2:15,,PRB,MISS
1st and 10 at MISS 10,Jordan Wilkins run for 4 yds to the Miss 14,0,28
2nd and 6 at MISS 14,Bo Wallace pass complete to Quincy Adeboyejo for 2 yds to the Miss 16,,
3rd and 4 at MISS 16,Bo Wallace pass complete to Cody Core for 14 yds to the Miss 30 for a 1ST down,,
1st and 10 at MISS 30,Bo Wallace pass complete to Vince Sanders for 8 yds to the Miss 38,,
2nd and 2 at MISS 38,Bo Wallace pass incomplete,,
3rd and 2 at MISS 38,Mark Dodson 62 Yd Run (Andy Pappanastos Kick),0,35
"MISS DRIVE TOTALS: 6 plays, 90 yards, 1:05"
Presbyterian College at 1:10,,PRB,MISS
,"Andy Pappanastos kickoff for 65 yds , Jeremiah McKie return for 22 yds to the Presb 22",0,35
1st and 10 at PRE 22,Demarcus Rouse run for a loss of 1 yard to the Presb 21,,
2nd and 11 at PRE 21,Demarcus Rouse run for 1 yd to the Presb 22,,
,End of 2nd Quarter,,
"PRE DRIVE TOTALS: 2 plays, 0 yards, 1:10"
3rd Quarter Play-by-Play
Presbyterian College at 15:00,,PRB,MISS
,Nathan Noble kickoff for 65 yds for a touchback,0,35
1st and 10 at PRE 25,Demarcus Rouse run for a loss of 1 yard to the Presb 24,,
2nd and 11 at PRE 24,"PRESBYTERIAN Penalty, False Start (-5 Yards) to the Presb 19",,
2nd and 16 at PRE 19,Heys McMath run for 1 yd to the Presb 20,,
3rd and 15 at PRE 20,"OLE MISS Penalty, Defensive Pass Interference (Senquez Golson) to the Presb 29 for a 1ST down",,
1st and 10 at PRE 29,Heys McMath pass incomplete,,
2nd and 10 at PRE 29,Demarcus Rouse run for a loss of 6 yards to the Presb 23,,
3rd and 16 at PRE 23,Heys McMath pass complete to Demarcus Rouse for 9 yds to the Presb 32,,
4th and 7 at PRE 32,"Stephen Doar punt for 39 yds, punt out-of-bounds at the Miss 29",,
"PRE DRIVE TOTALS: 5 plays, 7 yards, 3:28"
Ole Miss at 11:32,,PRB,MISS
1st and 10 at MISS 29,DeVante Kincade pass complete to Vince Sanders for 13 yds to the Miss 42 for a 1ST down,0,35
1st and 10 at MISS 42,DeVante Kincade run for 6 yds to the Miss 48,,
2nd and 4 at MISS 48,DeVante Kincade pass incomplete to Quincy Adeboyejo,,
3rd and 4 at MISS 48,DeVante Kincade run for 1 yd to the Miss 49,,
4th and 3 at MISS 49,Jordan Wilkins run for 8 yds to the Presb 43 for a 1ST down,,
1st and 10 at PRE 43,DeVante Kincade pass complete to Markell Pack for 7 yds to the Presb 36,,
2nd and 3 at PRE 36,DeVante Kincade pass complete to Derrick Jones for 5 yds to the Presb 31 for a 1ST down,,
1st and 10 at PRE 31,Derrick Jones 31 Yd pass from DeVante Kincade (Andrew Fletcher Kick),0,42
"MISS DRIVE TOTALS: 8 plays, 71 yards, 3:09"
Presbyterian College at 8:23,,PRB,MISS
,"Nathan Noble kickoff for 55 yds , Jeremiah McKie return for 6 yds to the Presb 16",0,42
1st and 10 at PRE 16,Demarcus Rouse run for no gain to the Presb 16,,
2nd and 10 at PRE 16,"PRESBYTERIAN Penalty, False Start (Jacob Nesmith) to the Presb 11",,
2nd and 15 at PRE 11,Marquel Hines run for a loss of 2 yards to the Presb 9,,
3rd and 17 at PRE 9,Demarcus Rouse run for no gain to the Presb 9,,
4th and 17 at PRE 9,"Stephen Doar punt for 43 yds, fair catch by Eugene Brazley at the Miss 48",,
"PRE DRIVE TOTALS: 3 plays, -7 yards, 2:52"
Ole Miss at 5:31,,PRB,MISS
1st and 10 at MISS 48,Ryan Buchanan pass complete to Derrick Jones for 12 yds to the Presb 40 for a 1ST down,0,42
1st and 10 at PRE 40,Jordan Wilkins run for 3 yds to the Presb 37,,
2nd and 7 at PRE 37,Ryan Buchanan pass complete to Trey Bledsoe for 6 yds to the Presb 31,,
3rd and 1 at PRE 31,Jordan Wilkins run for 11 yds to the Presb 20 for a 1ST down,,
1st and 10 at PRE 20,Jordan Wilkins run for 7 yds to the Presb 13,,
2nd and 3 at PRE 13,"Ryan Buchanan pass complete to Derrick Jones for 2 yds to the Presb 11 OLE MISS Penalty, Illegal Block (-10 Yards) to the Presb 21",,
2nd and 11 at PRE 21,Ryan Buchanan pass incomplete,,
3rd and 11 at PRE 21,Ryan Buchanan pass complete to Taz Zettergren for 1 yd to the Presb 20,,
4th and 10 at PRE 20,Andrew Fletcher 37 yd FG BLOCKED blocked by Steve Osond,,
"MISS DRIVE TOTALS: 9 plays, 32 yards, 3:29"
Presbyterian College at 2:02,,PRB,MISS
1st and 10 at PRE 44,Jeremiah McKie run for 5 yds to the Presb 49,0,42
2nd and 5 at PRE 49,"Heys McMath sacked by Channing Ward and Lavon Hooks for a loss of 6 yards to the Presb 35 Heys McMath fumbled, recovered by Miss Christian Russell , return for 0 yards",,
"PRE DRIVE TOTALS: 2 plays, -9 yards, 0:50"
Ole Miss at 1:12,,PRB,MISS
1st and 10 at PRE 35,"OLE MISS Penalty, False Start (-5 Yards) to the Presb 40",0,42
1st and 15 at PRE 40,DeVante Kincade pass complete to Markell Pack for 4 yds to the Presb 36,,
2nd and 11 at PRE 36,DeVante Kincade pass complete to Derrick Jones for 5 yds to the Presb 31,,
3rd and 6 at PRE 31,DeVante Kincade run for 3 yds to the Presb 28,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Ole Miss at 15:00,,PRB,MISS
4th and 3 at PRE 28,DeVante Kincade run for 2 yds to the Presb 26,0,42
"MISS DRIVE TOTALS: 4 plays, 9 yards, 1:21"
Presbyterian College at 14:51,,PRB,MISS
1st and 10 at PRE 26,Blake Roberts run for 22 yds to the Presb 48 for a 1ST down,0,42
1st and 10 at PRE 48,Blake Roberts run for 9 yds to the Miss 43,,
2nd and 1 at MISS 43,Blake Roberts run for 3 yds to the Miss 40 for a 1ST down,,
1st and 10 at MISS 40,Daryl Wilson run for a loss of 2 yards to the Miss 42,,
2nd and 12 at MISS 42,Kaleb Griffin pass incomplete to Joseph Purter,,
3rd and 12 at MISS 42,Blake Roberts run for 4 yds to the Miss 38,,
4th and 8 at MISS 38,Stephen Doar punt for 38 yds for a touchback,,
"PRE DRIVE TOTALS: 6 plays, 36 yards, 3:34"
Ole Miss at 11:17,,PRB,MISS
1st and 10 at MISS 20,Ryan Buchanan pass complete to Quintavius Burdette for 3 yds to the Miss 23,0,42
2nd and 7 at MISS 23,Ryan Buchanan pass complete to Quintavius Burdette for 4 yds to the Miss 27,,
3rd and 3 at MISS 27,Jordan Wilkins 73 Yd Run (Andy Pappanastos PAT failed),0,48
"MISS DRIVE TOTALS: 3 plays, 80 yards, 1:16"
Presbyterian College at 10:01,,PRB,MISS
,"Nathan Noble kickoff for 60 yds , Jeremiah McKie return for 23 yds to the Presb 28",0,48
1st and 10 at PRE 28,Daryl Wilson run for 9 yds to the Presb 37,,
2nd and 1 at PRE 37,Kaleb Griffin pass complete to Daryl Wilson for 8 yds to the Presb 45 for a 1ST down,,
1st and 10 at PRE 45,Blake Roberts run for 4 yds to the Presb 49,,
2nd and 6 at PRE 49,Blake Roberts run for 3 yds to the Miss 48,,
3rd and 3 at MISS 48,Kaleb Griffin pass incomplete to Darquez Watson,,
4th and 3 at MISS 48,"Stephen Doar punt for 42 yds, downed at the Miss 6",,
"PRE DRIVE TOTALS: 5 plays, 24 yards, 2:48"
Ole Miss at 7:13,,PRB,MISS
1st and 10 at MISS 6,Eugene Brazley run for 5 yds to the Miss 11,0,48
2nd and 5 at MISS 11,Eugene Brazley run for 3 yds to the Miss 14,,
3rd and 2 at MISS 14,DeVante Kincade run for 8 yds to the Miss 22 for a 1ST down,,
1st and 10 at MISS 22,Eugene Brazley run for 7 yds to the Miss 29,,
2nd and 3 at MISS 29,Eugene Brazley run for 9 yds to the Miss 38 for a 1ST down,,
1st and 10 at MISS 38,Eugene Brazley run for 5 yds to the Miss 43,,
2nd and 5 at MISS 43,DeVante Kincade run for 12 yds to the Presb 45 for a 1ST down,,
1st and 10 at PRE 45,DeVante Kincade run for 2 yds to the Presb 43,,
2nd and 8 at PRE 43,DeVante Kincade pass complete to Johnathan Ratliffe for 5 yds to the Presb 38,,
3rd and 3 at PRE 38,Eugene Brazley run for 6 yds to the Presb 32 for a 1ST down,,
1st and 10 at PRE 32,Eugene Brazley run for 7 yds to the Presb 25,,
2nd and 3 at PRE 25,Eugene Brazley run for 1 yd to the Presb 24,,
3rd and 2 at PRE 24,Eugene Brazley run for 1 yd to the Presb 23,,
4th and 1 at PRE 23,Eugene Brazley run for 1 yd to the Presb 22 for a 1ST down,,
,End of 4th Quarter,,
"MISS DRIVE TOTALS: 14 plays, 72 yards, 7:13"
