0811052920140913,,811,529
,"WYOMING wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Wyoming at 15:00,,WYO,ORE
,"Aidan Schneider kickoff for 65 yds , Jalen Claiborne return for 13 yds to the Wyom 13",0,0
1st and 10 at WYO 13,Shaun Wick run for 2 yds to the Wyom 15,,
2nd and 8 at WYO 15,Colby Kirkegaard pass incomplete to Dominic Rufran,,
3rd and 8 at WYO 15,Colby Kirkegaard pass complete to Jake Maulhardt for 8 yds to the Wyom 23 for a 1ST down,,
1st and 10 at WYO 23,Shaun Wick run for no gain to the Wyom 23,,
2nd and 10 at WYO 23,D.J. May run for 7 yds to the Wyom 30,,
3rd and 3 at WYO 30,Colby Kirkegaard pass complete to Jalen Claiborne for 5 yds to the Wyom 35 for a 1ST down,,
1st and 10 at WYO 35,Colby Kirkegaard pass complete to Dominic Rufran for 12 yds to the Wyom 47 for a 1ST down,,
1st and 10 at WYO 47,Colby Kirkegaard pass complete to Trey Norman for 2 yds to the Wyom 49,,
2nd and 8 at WYO 49,Colby Kirkegaard pass incomplete to Jalen Claiborne,,
3rd and 8 at WYO 49,Colby Kirkegaard sacked by Arik Armstead for a loss of 5 yards to the Wyom 44,,
4th and 13 at WYO 44,"Ethan Wood punt for 36 yds, punt out-of-bounds at the Oregn 20",,
"WYO DRIVE TOTALS: 10 plays, 31 yards, 5:16"
Oregon at 9:44,,WYO,ORE
1st and 10 at ORE 20,Marcus Mariota pass complete to Keanon Lowe for 3 yds to the Oregn 23,0,0
2nd and 7 at ORE 23,Marcus Mariota pass incomplete to Keanon Lowe,,
3rd and 7 at ORE 23,Marcus Mariota pass complete to Keanon Lowe for 14 yds to the Oregn 37 for a 1ST down,,
1st and 10 at ORE 37,Thomas Tyner run for 4 yds to the Oregn 41,,
2nd and 6 at ORE 41,Thomas Tyner run for 11 yds to the Wyom 48 for a 1ST down,,
1st and 10 at WYO 48,Marcus Mariota pass complete to Devon Allen for 20 yds to the Wyom 28 for a 1ST down,,
1st and 10 at WYO 28,Marcus Mariota pass incomplete to Keanon Lowe,,
2nd and 10 at WYO 28,Marcus Mariota pass complete to Devon Allen for 6 yds to the Wyom 22,,
3rd and 4 at WYO 22,Thomas Tyner run for 11 yds to the Wyom 11 for a 1ST down,,
1st and 10 at WYO 11,Thomas Tyner run for 4 yds to the Wyom 7,,
2nd and 6 at WYO 7,Byron Marshall run for 4 yds to the Wyom 3,,
3rd and 2 at WYO 3,Byron Marshall run for no gain to the Wyom 3,,
4th and 2 at WYO 3,Byron Marshall run for 1 yd to the Wyom 2,,
"ORE DRIVE TOTALS: 13 plays, 78 yards, 3:15"
Wyoming at 6:29,,WYO,ORE
1st and 10 at WYO 2,Shaun Wick run for 21 yds to the Wyom 23 for a 1ST down,0,0
1st and 10 at WYO 23,Shaun Wick run for 7 yds to the Wyom 30,,
2nd and 3 at WYO 30,Shaun Wick run for a loss of 3 yards to the Wyom 27,,
,"Timeout WYOMING, clock 04:32",,
3rd and 6 at WYO 27,"WYOMING Penalty, Offensive Pass Interference (Dominic Rufran) to the Wyom 13",,
3rd and 20 at WYO 13,Colby Kirkegaard pass complete to Jake Maulhardt for 24 yds to the Wyom 37 for a 1ST down,,
1st and 10 at WYO 37,D.J. May run for 25 yds to the Oregn 38 for a 1ST down,,
1st and 10 at ORE 38,D.J. May run for 3 yds to the Oregn 35,,
2nd and 7 at ORE 35,Colby Kirkegaard pass incomplete to Dominic Rufran,,
3rd and 7 at ORE 35,Colby Kirkegaard pass complete to Jalen Claiborne for 15 yds to the Oregn 20 for a 1ST down,,
1st and 10 at ORE 20,Colby Kirkegaard pass incomplete,,
2nd and 10 at ORE 20,Shaun Wick run for 2 yds to the Oregn 18,,
3rd and 8 at ORE 18,Tanner Gentry 18 Yd pass from Colby Kirkegaard (Stuart Williams Kick),7,0
"WYO DRIVE TOTALS: 11 plays, 98 yards, 5:27"
Oregon at 1:02,,WYO,ORE
,Stuart Williams kickoff for 36 yds,7,0
1st and 10 at ORE 35,Byron Marshall run for 27 yds to the Wyom 38 for a 1ST down,,
1st and 10 at WYO 38,Marcus Mariota pass complete to Darren Carrington for 18 yds to the Wyom 20 for a 1ST down,,
1st and 10 at WYO 20,Marcus Mariota pass complete to Darren Carrington for 5 yds to the Wyom 15,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oregon at 15:00,,WYO,ORE
2nd and 5 at WYO 15,Marcus Mariota 15 Yd Run (Matt Wogan Kick),7,7
"ORE DRIVE TOTALS: 4 plays, 65 yards, 1:07"
Wyoming at 14:55,,WYO,ORE
,"Aidan Schneider kickoff for 65 yds , Jalen Claiborne return for 20 yds to the Wyom 20",7,7
1st and 10 at WYO 20,Colby Kirkegaard pass complete to Dominic Rufran for 15 yds to the Wyom 35 for a 1ST down,,
1st and 10 at WYO 35,Shaun Wick run for 4 yds to the Wyom 39,,
2nd and 6 at WYO 39,D.J. May run for a loss of 1 yard to the Wyom 38,,
3rd and 7 at WYO 38,Colby Kirkegaard pass incomplete to Jake Maulhardt,,
4th and 7 at WYO 38,"Ethan Wood punt for 46 yds , Charles Nelson returns for a loss of 2 yards to the Oregn 14",,
"WYO DRIVE TOTALS: 4 plays, 18 yards, 1:55"
