0513072620141101,,513,726
1st Quarter Play-by-Play
Notre Dame at 15:00,,ND,NAVY
,"Austin Grebe kickoff for 65 yds , Amir Carlisle return for 21 yds to the NDame 21",0,0
1st and 10 at ND 21,Tarean Folston run for 1 yd to the NDame 22,,
2nd and 9 at ND 22,C.J. Prosise 78 Yd pass from Everett Golson (Kyle Brindza Kick),7,0
"ND DRIVE TOTALS: 2 plays, 79 yards, 0:52"
Navy at 14:08,,ND,NAVY
,Kyle Brindza kickoff for 65 yds for a touchback,7,0
1st and 10 at NAVY 25,Keenan Reynolds run for 10 yds to the Navy 35 for a 1ST down,,
1st and 10 at NAVY 35,Noah Copeland run for 8 yds to the Navy 43,,
2nd and 2 at NAVY 43,Chris Swain run for 8 yds to the NDame 49 for a 1ST down,,
1st and 10 at ND 49,Demond Brown run for 3 yds to the NDame 46,,
2nd and 7 at ND 46,Noah Copeland run for 6 yds to the NDame 40,,
3rd and 1 at ND 40,Toneo Gulley run for 2 yds to the NDame 38 for a 1ST down,,
1st and 10 at ND 38,Noah Copeland run for 4 yds to the NDame 34,,
2nd and 6 at ND 34,Ryan Williams-Jenkins run for 3 yds to the NDame 31,,
3rd and 3 at ND 31,Geoffrey Whiteside run for 5 yds to the NDame 26 for a 1ST down,,
1st and 10 at ND 26,Dishan Romine run for no gain to the NDame 26,,
2nd and 10 at ND 26,Thomas Wilson 26 Yd pass from Keenan Reynolds (Austin Grebe Kick),7,7
"NAVY DRIVE TOTALS: 11 plays, 75 yards, 6:08"
Notre Dame at 8:00,,ND,NAVY
,"Austin Grebe kickoff for 61 yds, Out of Bounds",7,7
1st and 10 at ND 35,Tarean Folston run for 5 yds to the NDame 40,,
2nd and 5 at ND 40,"Everett Golson pass incomplete to Corey Robinson, broken up by Brendon Clements",,
3rd and 5 at ND 40,Everett Golson pass complete to Corey Robinson for 19 yds to the Navy 41 for a 1ST down,,
1st and 10 at NAVY 41,Tarean Folston run for 11 yds to the Navy 30 for a 1ST down,,
1st and 10 at NAVY 30,Tarean Folston run for 26 yds to the Navy 4 for a 1ST down,,
1st and Goal at NAVY 4,Tarean Folston run for 1 yd to the Navy 3,,
2nd and Goal at NAVY 3,Cam McDaniel run for 1 yd to the Navy 2,,
3rd and Goal at NAVY 2,Ben Koyack 2 Yd pass from Everett Golson (Kyle Brindza Kick),14,7
"ND DRIVE TOTALS: 8 plays, 65 yards, 3:07"
Navy at 4:53,,ND,NAVY
,Kyle Brindza kickoff for 65 yds for a touchback,14,7
1st and 10 at NAVY 25,Keenan Reynolds pass incomplete to Geoffrey Whiteside,,
2nd and 10 at NAVY 25,Geoffrey Whiteside run for no gain to the Navy 25,,
3rd and 10 at NAVY 25,Keenan Reynolds pass incomplete to Jamir Tillman,,
4th and 10 at NAVY 25,"Pablo Beltran punt for 51 yds , Cody Riggs returns for no gain to the NDame 24",,
"NAVY DRIVE TOTALS: 3 plays, 0 yards, 1:00"
Notre Dame at 3:53,,ND,NAVY
1st and 10 at ND 24,Tarean Folston run for 11 yds to the NDame 35 for a 1ST down,14,7
