0528015720141004,,528,157
,Colorado Wins the Toss and Elects to Receive!,,
1st Quarter Play-by-Play
Colorado at 15:00,,ORST,COL
,Trevor Romaine kickoff for 65 yds for a touchback,0,0
1st and 10 at COLO 25,"Sefo Liufa,  pass incomplete to Shay Fields",,
2nd and 10 at COLO 25,"Sefo Liufa,  pass complete to D.D. Goodson for 9 yds to the Colo 34",,
3rd and 1 at COLO 34,Tony Jones run for no gain to the Colo 34,,
4th and 1 at COLO 34,"u""Darragh O'Neill"",  punt for 52 yds , Terron Ward returns for 4 yds to the OrgSt 18",,
"COLO DRIVE TOTALS: 3 plays, 9 yards, 1:14"
Oregon State at 13:46,,ORST,COL
1st and 10 at ORST 18,Sean Mannion pass complete to Caleb Smith for 19 yds to the OrgSt 37 for a 1ST down,0,0
1st and 10 at ORST 37,Storm Woods run for 5 yds to the OrgSt 42,,
2nd and 5 at ORST 42,Sean Mannion pass incomplete to Richard Mullaney,,
3rd and 5 at ORST 42,"Sean Mannion pass incomplete to Victor Bolden, broken up by Ken Crawley",,
4th and 5 at ORST 42,"Keith Kostol punt for 30 yds, fair catch by Nelson Spruce at the Colo 28",,
"ORST DRIVE TOTALS: 4 plays, 24 yards, 1:21"
Colorado at 12:25,,ORST,COL
1st and 10 at COLO 29,Michael Adkins II run for 9 yds to the Colo 38,0,0
2nd and 1 at COLO 38,Michael Adkins II run for 6 yds to the Colo 44 for a 1ST down,,
1st and 10 at COLO 44,"COLORADO Penalty, false start (Alex Kelley) to the Colo 39",,
1st and 15 at COLO 39,"Sefo Liufa,  pass complete to D.D. Goodson for 15 yds to the OrgSt 46 for a 1ST down",,
1st and 10 at ORST 46,"Sefo Liufa,  pass complete to Nelson Spruce for no gain to the OrgSt 46",,
2nd and 10 at ORST 46,"Sefo Liufa,  pass complete to Kyle Slavin for 9 yds to the OrgSt 37",,
3rd and 1 at ORST 37,"Sefo Liufa,  pass incomplete to Nelson Spruce",,
4th and 1 at ORST 37,George Frazier run for no gain to the OrgSt 37,,
"COLO DRIVE TOTALS: 7 plays, 34 yards, 2:46"
Oregon State at 9:39,,ORST,COL
1st and 10 at ORST 37,Terron Ward run for 6 yds to the OrgSt 43,0,0
2nd and 4 at ORST 43,Terron Ward run for 33 yds to the Colo 24 for a 1ST down,,
1st and 10 at COLO 24,Sean Mannion pass complete to Caleb Smith for 20 yds to the Colo 4 for a 1ST down,,
1st and Goal at COLO 4,"Terron Ward run for 4 yds for a TD, (Trevor Romaine KICK)",7,0
"ORST DRIVE TOTALS: 4 plays, 63 yards, 1:34"
Colorado at 8:05,,ORST,COL
,Trevor Romaine kickoff for 65 yds for a touchback,7,0
1st and 10 at COLO 25,"Sefo Liufa,  pass incomplete to Nelson Spruce",,
2nd and 10 at COLO 25,"Sefo Liufa,  pass complete to Tony Jones for a loss of 2 yards to the Colo 23",,
3rd and 12 at COLO 23,"Sefo Liufa,  pass intercepted D.J. Alexander return for 25 yds to the Colo 8",,
