0539030120141122,,539,301
1st Quarter Play-by-Play
Illinois at 15:00,,PSU,ILL
,"Sam Ficken kickoff for 65 yds , u""V'Angelo Bentley"",  return for 7 yds to the Illin 7",0,0
1st and 10 at ILL 7,Wes Lunt pass complete to Malik Turner for 11 yds to the Illin 18 for a 1ST down,,
1st and 10 at ILL 18,Donovonn Young run for 3 yds to the Illin 21,,
2nd and 7 at ILL 21,Wes Lunt sacked by Anthony Zettel for a loss of 8 yards to the Illin 13,,
3rd and 15 at ILL 13,Wes Lunt pass incomplete to Mike Dudek,,
4th and 15 at ILL 13,"Justin DuVernois punt for 39 yds, downed at the PnSt 48",,
"ILL DRIVE TOTALS: 4 plays, 6 yards, 1:47"
Penn State at 13:13,,PSU,ILL
1st and 10 at PSU 48,Bill Belton run for no gain to the PnSt 48,0,0
2nd and 10 at PSU 48,Christian Hackenberg pass complete to Bill Belton for 9 yds to the Illin 43,,
3rd and 1 at ILL 43,Akeel Lynch run for 2 yds to the Illin 41 for a 1ST down,,
1st and 10 at ILL 41,Akeel Lynch run for 10 yds to the Illin 31 for a 1ST down,,
1st and 10 at ILL 31,Akeel Lynch run for 6 yds to the Illin 25,,
2nd and 4 at ILL 25,Christian Hackenberg pass complete to DaeSean Hamilton for 6 yds to the Illin 19 for a 1ST down,,
1st and 10 at ILL 19,Bill Belton run for no gain to the Illin 19,,
2nd and 10 at ILL 19,Bill Belton run for 1 yd to the Illin 18,,
3rd and 9 at ILL 18,"Christian Hackenberg pass complete to Chris Godwin for 18 yds for a TD, (Sam Ficken KICK)",7,0
"PSU DRIVE TOTALS: 9 plays, 52 yards, 4:49"
Illinois at 8:24,,PSU,ILL
,Sam Ficken kickoff for 65 yds for a touchback,7,0
1st and 10 at ILL 25,Donovonn Young run for no gain to the Illin 25,,
2nd and 10 at ILL 25,Wes Lunt pass incomplete to Devin Church,,
3rd and 10 at ILL 25,Wes Lunt pass complete to Jon Davis for 9 yds to the Illin 34,,
4th and 1 at ILL 34,"Justin DuVernois punt for 31 yds , Jesse Della Valle returns for 11 yds to the PnSt 46",,
"ILL DRIVE TOTALS: 3 plays, 9 yards, 1:29"
Penn State at 6:55,,PSU,ILL
1st and 10 at PSU 46,Bill Belton run for no gain to the PnSt 46,7,0
2nd and 10 at PSU 46,Christian Hackenberg pass incomplete to Kyle Carter,,
3rd and 10 at PSU 46,Christian Hackenberg pass incomplete to Jesse James,,
4th and 10 at PSU 46,Brad Bars run for 32 yds to the Illin 22 for a 1ST down,,
1st and 10 at ILL 22,DaeSean Hamilton run for 8 yds to the Illin 14,,
2nd and 2 at ILL 14,Akeel Lynch run for 3 yds to the Illin 11 for a 1ST down,,
1st and 10 at ILL 11,Akeel Lynch run for 6 yds to the Illin 5,,
2nd and 4 at ILL 5,Akeel Lynch run for 1 yd to the Illin 4,,
3rd and 3 at ILL 4,Akeel Lynch run for 1 yd to the Illin 3,,
4th and 2 at ILL 3,TEAM run for a loss of 8 yards to the Illin 11,,
"PSU DRIVE TOTALS: 10 plays, 43 yards, 4:32"
Illinois at 2:23,,PSU,ILL
1st and 10 at ILL 11,Wes Lunt pass complete to Geronimo Allison for 5 yds to the Illin 16,7,0
2nd and 5 at ILL 16,Devin Church run for 2 yds to the Illin 18,,
3rd and 3 at ILL 18,Wes Lunt pass incomplete to Mike Dudek,,
4th and 3 at ILL 18,"Justin DuVernois punt for 31 yds, fair catch by Jesse Della Valle at the Illin 49",,
"ILL DRIVE TOTALS: 3 plays, 7 yards, 1:11"
Penn State at 1:12,,PSU,ILL
1st and 10 at ILL 49,Christian Hackenberg pass incomplete to DaeSean Hamilton,7,0
2nd and 10 at ILL 49,Akeel Lynch run for 1 yd to the Illin 48,,
3rd and 9 at ILL 48,Christian Hackenberg sacked by LaKeith Walls for a loss of 9 yards to the PnSt 43,,
,"Timeout PENN ST, clock 00:05",,
4th and 18 at PSU 43,"Daniel Pasquariello punt for 42 yds , Darius Mosely returns for 14 yds to the Illin 29",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Illinois at 15:00,,PSU,ILL
1st and 10 at ILL 29,Wes Lunt pass incomplete to Matt LaCosse,7,0
2nd and 10 at ILL 29,Wes Lunt pass incomplete to Mike Dudek,,
