0128019620141204,,128,196
1st Quarter Play-by-Play
UCF at 15:00,,UCF,ECU
,"Warren Harvey kickoff for 63 yds , Michael Easton return for 29 yds to the UCF 31",0,0
1st and 10 at UCF 31,Justin Holman pass incomplete to Rannell Hall,,
2nd and 10 at UCF 31,Micah Reed run for 10 yds to the UCF 41 for a 1ST down,,
1st and 10 at UCF 41,Justin Holman run for 7 yds to the UCF 48,,
2nd and 3 at UCF 48,Micah Reed run for a loss of 1 yard to the UCF 47,,
3rd and 4 at UCF 47,Justin Holman pass complete to Rannell Hall for 16 yds to the ECaro 37 for a 1ST down,,
1st and 10 at ECU 37,Justin Holman pass complete to Jordan Akins for 1 yd to the ECaro 36,,
2nd and 9 at ECU 36,Justin Holman pass complete to Josh Reese for 12 yds to the ECaro 24 for a 1ST down,,
1st and 10 at ECU 24,Micah Reed run for 1 yd to the ECaro 23,,
2nd and 9 at ECU 23,Rannell Hall run for a loss of 2 yards to the ECaro 25,,
3rd and 11 at ECU 25,Justin Holman pass incomplete to Josh Reese,,
4th and 11 at ECU 25,Shawn Moffitt 42 Yd Field Goal,3,0
"UCF DRIVE TOTALS: 11 plays, 44 yards, 4:14"
East Carolina at 10:46,,UCF,ECU
,"Sean Galvin kickoff for 58 yds , Isaiah Jones return for 12 yds to the ECaro 19",3,0
1st and 10 at ECU 19,Shane Carden pass incomplete to Cam Worthy,,
2nd and 10 at ECU 19,Shane Carden pass complete to Bryce Williams for 8 yds to the ECaro 27,,
3rd and 2 at ECU 27,Shane Carden pass complete to Isaiah Jones for 3 yds to the ECaro 30 for a 1ST down,,
1st and 10 at ECU 30,"EAST CAROLINA Penalty, False Start (J.T. Boyd) to the ECaro 25",,
1st and 15 at ECU 25,"Shane Carden pass incomplete to Davon Grayson, broken up by Jacoby Glenn",,
2nd and 15 at ECU 25,Shane Carden pass complete to Justin Hardy for 15 yds to the ECaro 40 for a 1ST down,,
1st and 10 at ECU 40,Shane Carden pass complete to Justin Hardy for 9 yds to the ECaro 49,,
2nd and 1 at ECU 49,Breon Allen run for 3 yds to the UCF 48 for a 1ST down,,
1st and 10 at ECU 48,"Marquez Grayson run for a loss of 7 yards to the EASTCRLINA 45 for a 1ST down UCF Penalty, Personal Foul (Thomas Niles) to the UCF 40 for a 1ST down",,
1st and 10 at UCF 40,Shane Carden pass complete to Isaiah Jones for 9 yds to the UCF 31,,
2nd and 1 at UCF 31,"Allen, Breon rush for 8 yards to the UCF23, PENALTY EASTCRLINA holding (Hudson, Taylor) 10 yards to the UCF41, NO PLAY.",,
