0334036720141129,,334,367
1st Quarter Play-by-Play
Louisville at 15:00,,UK,UL
,Austin MacGinnis kickoff for 65 yds for a touchback,0,0
1st and 10 at LOU 25,Brandon Radcliff run for 2 yds to the Lvile 27,,
2nd and 8 at LOU 27,"Reggie Bonnafon sacked by u""Za'Darius Smith"",  for a loss of 9 yards to the Lvile 18",,
3rd and 17 at LOU 18,Brandon Radcliff run for 3 yds to the Lvile 21,,
4th and 14 at LOU 21,"Ryan Johnson punt for 44 yds , Demarco Robinson returns for 3 yds to the Kent 38",,
"LOU DRIVE TOTALS: 3 plays, -4 yards, 2:01"
Kentucky at 12:59,,UK,UL
1st and 10 at UK 38,Patrick Towles pass complete to Javess Blue for 3 yds to the Kent 41,0,0
2nd and 7 at UK 41,Braylon Heard run for 1 yd to the Kent 42,,
,"Timeout KENTUCKY, clock 11:47",,
3rd and 6 at UK 42,Patrick Towles pass incomplete to Demarco Robinson,,
4th and 6 at UK 42,"Landon Foster punt for 53 yds , Eli Rogers returns for 10 yds to the Lvile 15",,
"UK DRIVE TOTALS: 3 plays, 4 yards, 1:28"
Louisville at 11:31,,UK,UL
1st and 10 at LOU 15,Brandon Radcliff run for 2 yds to the Lvile 17,0,0
2nd and 8 at LOU 17,Reggie Bonnafon pass complete to DeVante Parker for 8 yds to the Lvile 25 for a 1ST down,,
1st and 10 at LOU 25,Reggie Bonnafon run for 5 yds to the Lvile 30,,
2nd and 5 at LOU 30,Brandon Radcliff run for 2 yds to the Lvile 32,,
3rd and 3 at LOU 32,Brandon Radcliff run for 11 yds to the Lvile 43 for a 1ST down,,
1st and 10 at LOU 43,Reggie Bonnafon pass intercepted A.J. Stamps return for 30 yds to the Kent 43,,
"LOU DRIVE TOTALS: 6 plays, 28 yards, 3:01"
Kentucky at 8:30,,UK,UL
1st and 10 at UK 43,Patrick Towles pass incomplete to Demarco Robinson,0,0
2nd and 10 at UK 43,Stanley Williams run for 43 yds to the Lvile 14 for a 1ST down,,
1st and 10 at LOU 14,Patrick Towles run for 1 yd to the Lvile 13,,
2nd and 9 at LOU 13,Patrick Towles pass complete to Garrett Johnson for 7 yds to the Lvile 6,,
3rd and 2 at LOU 6,Patrick Towles pass incomplete to Ronnie Shields,,
4th and 2 at LOU 6,Austin MacGinnis 22 Yd Field Goal,3,0
"UK DRIVE TOTALS: 6 plays, 51 yards, 1:38"
Louisville at 6:52,,UK,UL
,Austin MacGinnis kickoff for 65 yds for a touchback,3,0
1st and 10 at LOU 25,Michael Dyer run for no gain to the Lvile 25,,
2nd and 10 at LOU 25,"LOUISVILLE Penalty, False Start (Tobijah Hughley) to the Lvile 20",,
