0204040020141018,,204,400
,UMass wins the toss and will receive and defend the North goal.,,
1st Quarter Play-by-Play
Massachusetts at 15:00,,EMU,MASS
,"Brendan Renius kickoff for 62 yds , Khary Bailey-Smith return for 14 yds to the UMass 17",0,0
1st and 10 at UMASS 17,Blake Frohnapfel pass complete to Jean Sifrin for 23 yds to the UMass 40 for a 1ST down,,
1st and 10 at UMASS 40,Blake Frohnapfel pass complete to Tajae Sharpe for 19 yds to the EMich 41 for a 1ST down,,
1st and 10 at EMU 41,Blake Frohnapfel pass complete to Andrew Libby for 3 yds to the EMich 38,,
2nd and 7 at EMU 38,Lorenzo Woodley run for 5 yds to the EMich 33,,
3rd and 2 at EMU 33,Lorenzo Woodley run for 6 yds to the EMich 27 for a 1ST down,,
1st and 10 at EMU 27,Blake Frohnapfel pass incomplete to Rodney Mills,,
2nd and 10 at EMU 27,"MASSACHUSETTS Penalty, false start (Jean Sifrin) to the EMich 32",,
2nd and 15 at EMU 32,Blake Frohnapfel pass complete to Lorenzo Woodley for 1 yd to the EMich 31,,
3rd and 14 at EMU 31,Blake Frohnapfel pass complete to Andrew Libby for 7 yds to the EMich 24,,
4th and 7 at EMU 24,Blake Frohnapfel pass complete to Tajae Sharpe for 7 yds to the EMich 17 for a 1ST down,,
1st and 10 at EMU 17,Blake Frohnapfel pass incomplete to Rodney Mills,,
2nd and 10 at EMU 17,"Shadrach Abrokwah run for 17 yds for a TD, (Logan Laurent KICK)",0,7
"UMASS DRIVE TOTALS: 11 plays, 83 yards, 4:12"
Eastern Michigan at 10:48,,EMU,MASS
,"Blake Lucas kickoff for 58 yds , Tyler Allen return for 18 yds to the EMich 25",0,7
1st and 10 at EMU 25,Reginald Bell Jr. pass complete to Kris Strange for 10 yds to the EMich 35 for a 1ST down,,
1st and 10 at EMU 35,Ryan Brumfield run for 2 yds to the EMich 37,,
2nd and 8 at EMU 37,Reginald Bell Jr. pass complete to Kris Strange for 15 yds to the UMass 48 for a 1ST down,,
1st and 10 at UMASS 48,Reginald Bell Jr. run for 7 yds to the UMass 41,,
2nd and 3 at UMASS 41,Ryan Brumfield run for 1 yd to the UMass 40,,
3rd and 2 at UMASS 40,Reginald Bell Jr. run for 8 yds to the UMass 32 for a 1ST down,,
1st and 10 at UMASS 32,Reginald Bell Jr. run for no gain to the UMass 32,,
2nd and 10 at UMASS 32,"Reginald Bell Jr. pass complete to Tyreese Russell for 32 yds for a TD, (Dylan Mulder KICK)",7,7
"EMU DRIVE TOTALS: 8 plays, 75 yards, 3:28"
Massachusetts at 7:20,,EMU,MASS
,Brendan Renius kickoff for 65 yds for a touchback,7,7
1st and 10 at UMASS 25,Blake Frohnapfel pass complete to Rodney Mills for 14 yds to the UMass 39 for a 1ST down,,
1st and 10 at UMASS 39,Blake Frohnapfel pass incomplete to Rodney Mills,,
2nd and 10 at UMASS 39,"Blake Frohnapfel pass incomplete to Andrew Libby, broken up by Mike Steals",,
3rd and 10 at UMASS 39,"Blake Frohnapfel pass incomplete to Rodney Mills, PENALTY EMU holding (ZAPPONE, Anthony) 10 yards to the UMASS49, 1ST DOWN UMASS, NO PLAY. for a 1ST down",,
1st and 10 at UMASS 49,Shadrach Abrokwah run for 3 yds to the EMich 48,,
2nd and 7 at EMU 48,Blake Frohnapfel pass incomplete to Tajae Sharpe,,
3rd and 7 at EMU 48,"MASSACHUSETTS Penalty, false start (NA) to the UMass 47",,
3rd and 12 at UMASS 47,Blake Frohnapfel pass complete to Rodney Mills for 15 yds to the EMich 38 for a 1ST down,,
1st and 10 at EMU 38,Blake Frohnapfel pass incomplete to Andrew Libby,,
2nd and 10 at EMU 38,Blake Frohnapfel pass complete to Shadrach Abrokwah for 1 yd to the EMich 37,,
3rd and 9 at EMU 37,"MASSACHUSETTS Penalty, false start (Jean Sifrin) to the EMich 42",,
3rd and 14 at EMU 42,Blake Frohnapfel pass complete to Tajae Sharpe for 15 yds to the EMich 27 for a 1ST down,,
1st and 10 at EMU 27,Shadrach Abrokwah run for 7 yds to the EMich 20,,
2nd and 3 at EMU 20,"Blake Frohnapfel pass incomplete to Tajae Sharpe, broken up by Jason Beck",,
,"Timeout MASSACHUSETTS, clock 03:36",,
3rd and 3 at EMU 20,"Jalen Williams rush for no gain to the EMU20 (PACE, DaQuan), PENALTY UMASS holding (Brandon Howard) 10 yards to the EMU30, NO PLAY.",,
3rd and 13 at EMU 30,Blake Frohnapfel pass complete to Marken Michel for a loss of 1 yard to the EMich 31,,
4th and 14 at EMU 31,Blake Frohnapfel pass incomplete to Rodney Mills,,
"UMASS DRIVE TOTALS: 13 plays, 44 yards, 4:32"
Eastern Michigan at 2:48,,EMU,MASS
1st and 10 at EMU 31,Reginald Bell Jr. pass intercepted Khary Bailey-Smith return for 16 yds to the EMich 23,7,7
"EMU DRIVE TOTALS: 1 play, 0 yards, 0:08"
Massachusetts at 2:40,,EMU,MASS
1st and 10 at EMU 23,Lorenzo Woodley run for 7 yds to the EMich 16,7,7
2nd and 3 at EMU 16,Lorenzo Woodley run for no gain to the EMich 16,,
