0670025420141129,,670,254
1st Quarter Play-by-Play
Georgia State at 15:00,,TST,GSU
,Will Johnson kickoff for 65 yds for a touchback,0,0
1st and 10 at GAST 25,Nick Arbuckle pass complete to Lynquez Blair for 4 yds to the GeoSt 29,,
2nd and 6 at GAST 29,Nick Arbuckle pass complete to Lynquez Blair for 7 yds to the GeoSt 36 for a 1ST down,,
1st and 10 at GAST 36,Nick Arbuckle pass complete to Glenn Smith for 9 yds to the GeoSt 45,,
2nd and 1 at GAST 45,Marcus Caffey run for 3 yds to the GeoSt 48 for a 1ST down,,
1st and 10 at GAST 48,Marcus Caffey run for 8 yds to the TexSt 44,,
2nd and 2 at TXST 44,Marcus Caffey run for 10 yds to the TexSt 34 for a 1ST down,,
1st and 10 at TXST 34,Nick Arbuckle pass complete to Todd Boyd for 7 yds to the TexSt 27,,
2nd and 3 at TXST 27,Marcus Caffey run for 16 yds to the TexSt 11 for a 1ST down,,
1st and 10 at TXST 11,Marcus Caffey run for 4 yds to the TexSt 7,,
2nd and 6 at TXST 7,Marcus Caffey run for 3 yds to the TexSt 4,,
3rd and 3 at TXST 4,Nick Arbuckle pass incomplete,,
4th and 3 at TXST 4,Wil Lutz 21 yd FG GOOD,0,3
"GAST DRIVE TOTALS: 12 plays, 71 yards, 5:10"
Texas State at 9:50,,TST,GSU
,Wil Lutz kickoff for 65 yds for a touchback,0,3
1st and 10 at TXST 25,Tyler Jones pass complete to C.J. Best for 8 yds to the TexSt 33,,
2nd and 2 at TXST 33,Robert Lowe run for 7 yds to the TexSt 40 for a 1ST down,,
1st and 10 at TXST 40,Robert Lowe run for 2 yds to the TexSt 42,,
2nd and 8 at TXST 42,Tyler Jones pass complete to C.J. Best for 8 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Tyler Jones pass complete to Brice Gunter for 5 yds to the GeoSt 45,,
2nd and 5 at GAST 45,Tyler Jones pass complete to Brandon Smith for 18 yds to the GeoSt 27 for a 1ST down,,
1st and 10 at GAST 27,Robert Lowe run for 9 yds to the GeoSt 18,,
2nd and 1 at GAST 18,C.J. Best run for 8 yds to the GeoSt 10 for a 1ST down,,
1st and Goal at GAST 10,Tyler Jones run for 3 yds to the GeoSt 7,,
2nd and Goal at GAST 7,Robert Lowe run for 3 yds to the GeoSt 4,,
3rd and Goal at GAST 4,Tyler Jones pass incomplete to Brice Gunter,,
4th and Goal at GAST 4,Will Johnson 21 yd FG GOOD,3,3
"TXST DRIVE TOTALS: 12 plays, 71 yards, 4:36"
Georgia State at 5:14,,TST,GSU
,Will Johnson kickoff for 65 yds for a touchback,3,3
1st and 10 at GAST 25,Nick Arbuckle pass complete to Glenn Smith for 4 yds to the GeoSt 29,,
2nd and 6 at GAST 29,Nick Arbuckle pass complete to Emiere Scaife for 2 yds to the GeoSt 31,,
3rd and 4 at GAST 31,"Arbuckle, Nick pass complete to Harden, Donovan for 14 yards to the GSU45 (Mager,Craig), PENALTY GSU personal foul 15 yards to the GSU16, NO PLAY.",,
3rd and 19 at GAST 16,Nick Arbuckle pass complete to Keith Rucker for 6 yds to the GeoSt 22,,
4th and 13 at GAST 22,"Wil Lutz punt for 43 yds, downed at the TexSt 35",,
"GAST DRIVE TOTALS: 3 plays, -3 yards, 2:20"
Texas State at 2:54,,TST,GSU
1st and 10 at TXST 35,Tyler Jones run for 17 yds to the GeoSt 48 for a 1ST down,3,3
1st and 10 at GAST 48,Tyler Jones pass complete to Brandon Smith for 4 yds to the GeoSt 44,,
2nd and 6 at GAST 44,Robert Lowe run for 9 yds to the GeoSt 35 for a 1ST down,,
1st and 10 at GAST 35,Tyler Jones pass incomplete to Brandon Smith,,
2nd and 10 at GAST 35,Tyler Jones pass complete to Ryan Carden for 17 yds to the GeoSt 18 for a 1ST down,,
1st and 10 at GAST 18,Robert Lowe run for 1 yd to the GeoSt 17,,
