0523077220141025,,523,772
,"WKU WINS TOSS, WILL RECEIVE, ODU WILL DEFEND THE NORTH GOAL",,
1st Quarter Play-by-Play
Western Kentucky at 15:00,,ODU,WKU
,"Jarrett Cervi kickoff for 57 yds , Joe Brown return for 19 yds to the WKent 27",0,0
1st and 10 at WKU 27,Brandon Doughty pass complete to Jared Dangerfield for 12 yds to the WKent 39 for a 1ST down,,
1st and 10 at WKU 39,Leon Allen run for 3 yds to the WKent 42,,
2nd and 7 at WKU 42,Brandon Doughty pass complete to Jared Dangerfield for 8 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Darmontre Warr run for 2 yds to the ODU 48,,
2nd and 8 at ODU 48,Brandon Doughty pass complete to Leon Allen for 21 yds to the ODU 27 for a 1ST down,,
1st and 10 at ODU 27,Brandon Doughty pass complete to Jared Dangerfield for 13 yds to the ODU 14 for a 1ST down,,
1st and 10 at ODU 14,"DOUGHTY, B. pass complete to GRANT, Antwane for 4 yards to the ODU10 (ROTIMI, Bumni), PENALTY ODU offside defense 10 yards to the ODU4, 1ST DOWN WKU, NO PLAY. for a 1ST down",,
1st and Goal at ,"Leon Allen run for 3 yds to the ODU 1 OLDDOMINION Penalty, unsportsmanlike conduct off-setting (NA) to the ODU 1",,
2nd and Goal at ODU 1,"Leon Allen run for 1 yd for a TD, (Garrett Schwettman KICK)",0,7
"WKU DRIVE TOTALS: 8 plays, 73 yards, 2:37"
Old Dominion at 12:16,,ODU,WKU
,"Mike Mugler kickoff for 55 yds , Vincent Lowe return for 19 yds to the ODU 29",0,7
1st and 10 at ODU 29,Ray Lawry run for 2 yds to the ODU 31,,
2nd and 8 at ODU 31,Taylor Heinicke pass complete to Antonio Vaughan for 44 yds to the WKent 25 for a 1ST down,,
1st and 10 at WKU 25,Ray Lawry run for 1 yd to the WKent 24,,
2nd and 9 at WKU 24,Taylor Heinicke pass incomplete to Vincent Lowe,,
3rd and 9 at WKU 24,Taylor Heinicke pass incomplete to Zach Pascal,,
4th and 9 at WKU 24,Jarrett Cervi 41 yd FG GOOD,3,7
"ODU DRIVE TOTALS: 6 plays, 47 yards, 1:43"
Western Kentucky at 10:27,,ODU,WKU
,"Jarrett Cervi kickoff for 65 yds , Kylen Towner return for 26 yds to the WKent 26",3,7
1st and 10 at WKU 26,Anthony Wales run for 8 yds to the WKent 34,,
2nd and 2 at WKU 34,Anthony Wales run for 10 yds to the WKent 44 for a 1ST down,,
1st and 10 at WKU 44,Brandon Doughty pass complete to Taywan Taylor for a loss of 3 yards to the WKent 41,,
2nd and 13 at WKU 41,Brandon Doughty pass complete to Anthony Wales for 7 yds to the WKent 48,,
3rd and 6 at WKU 48,Brandon Doughty pass incomplete to Mitchell Henry,,
4th and 6 at WKU 48,"Joseph Occhipinti punt for 37 yds, fair catch by Antonio Vaughan at the ODU 15",,
"WKU DRIVE TOTALS: 5 plays, 22 yards, 1:49"
Old Dominion at 8:38,,ODU,WKU
1st and 10 at ODU 15,Taylor Heinicke run for 5 yds to the ODU 20,3,7
2nd and 5 at ODU 20,Taylor Heinicke pass intercepted Cam Thomas return for no gain to the ODU 41,,
"ODU DRIVE TOTALS: 2 plays, 5 yards, 0:33"
Western Kentucky at 8:05,,ODU,WKU
1st and 10 at ODU 41,Leon Allen run for 4 yds to the ODU 37,3,7
2nd and 6 at ODU 37,Leon Allen run for 9 yds to the ODU 28 for a 1ST down,,
1st and 10 at ODU 28,Brandon Doughty pass complete to Jared Dangerfield for 3 yds to the ODU 25,,
2nd and 7 at ODU 25,Brandon Doughty pass complete to Jared Dangerfield for 10 yds to the ODU 15 for a 1ST down,,
1st and 10 at ODU 15,Leon Allen run for no gain to the ODU 15,,
2nd and 10 at ODU 15,Leon Allen run for 9 yds to the ODU 6,,
3rd and 1 at ODU 6,"Brandon Doughty pass complete to Antwane Grant for 6 yds for a TD, (Garrett Schwettman KICK)",3,14
"WKU DRIVE TOTALS: 7 plays, 41 yards, 2:41"
Old Dominion at 5:18,,ODU,WKU
,"Mike Mugler kickoff for 54 yds , Vincent Lowe return for 11 yds to the ODU 22",3,14
1st and 10 at ODU 22,Ray Lawry run for no gain to the ODU 22,,
2nd and 10 at ODU 22,"Taylor Heinicke pass incomplete to Antonio Vaughan, broken up by Rico Brown",,
3rd and 10 at ODU 22,"OLDDOMINION Penalty, unsportsmanlike conduct (Zach Pascal) to the ODU 11",,
3rd and 21 at ODU 11,Ray Lawry run for no gain to the ODU 11,,
4th and 21 at ODU 11,"Jarrett Cervi punt for 34 yds, fair catch by Kylen Towner at the ODU 45",,
"ODU DRIVE TOTALS: 3 plays, -11 yards, 1:23"
Western Kentucky at 3:55,,ODU,WKU
1st and 10 at ODU 45,Anthony Wales run for no gain to the ODU 45,3,14
2nd and 10 at ODU 45,"Brandon Doughty pass complete to Joel German for 45 yds for a TD, (Garrett Schwettman KICK)",3,21
"WKU DRIVE TOTALS: 2 plays, 45 yards, 0:33"
Old Dominion at 3:16,,ODU,WKU
,"Mike Mugler kickoff for 58 yds , Cam Boyd return for 10 yds to the ODU 17",3,21
1st and 10 at ODU 17,Taylor Heinicke pass complete to David Washington for 2 yds to the ODU 19,,
2nd and 8 at ODU 19,Taylor Heinicke pass complete to Marques Little for 12 yds to the ODU 31 for a 1ST down,,
1st and 10 at ODU 31,Taylor Heinicke run for no gain to the ODU 31,,
2nd and 10 at ODU 31,Taylor Heinicke pass complete to Melvin Vaughn for 8 yds to the ODU 39,,
3rd and 2 at ODU 39,Gerard Johnson run for 7 yds to the ODU 46 for a 1ST down,,
1st and 10 at ODU 46,Taylor Heinicke pass complete to Gerard Johnson for 6 yds to the WKent 48,,
