0334036520141018,,334,365
,"LOUISIANA STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
LSU at 15:00,,UK,LSU
,"Austin MacGinnis kickoff for 58 yds , Terrence Magee return for 49 yds to the LSU 16 KENTUCKY Penalty, Personal Foul (NA) to the Kent 29",0,0
1st and 10 at UK 29,Leonard Fournette run for no gain to the Kent 29,,
2nd and 10 at UK 29,"Jennings, Anthony pass incomplete, PENALTY KENTUCKY roughing passer 15 yards to the KENTUCKY14, NO PLAY, 1ST DOWN LSU. for a 1ST down",,
1st and 10 at UK 14,Leonard Fournette run for 5 yds to the Kent 9,,
2nd and 5 at UK 9,Leonard Fournette run for 4 yds to the Kent 5,,
3rd and 1 at UK 5,Anthony Jennings run for 3 yds to the Kent 2 for a 1ST down,,
1st and Goal at UK 2,Melvin Jones run for 1 yd to the Kent 1,,
2nd and Goal at UK 1,Leonard Fournette 1 Yd Run (Colby Delahoussaye Kick),0,7
"LSU DRIVE TOTALS: 6 plays, 29 yards, 2:51"
Kentucky at 12:09,,UK,LSU
,Trent Domingue kickoff for 65 yds for a touchback,0,7
1st and 10 at UK 25,Patrick Towles pass incomplete,,
2nd and 10 at UK 25,Braylon Heard run for 3 yds to the Kent 28,,
3rd and 7 at UK 28,Patrick Towles pass complete to Braylon Heard for a loss of 6 yards to the Kent 22,,
4th and 13 at UK 22,"Landon Foster punt for 47 yds , u""Tre'Davious White"",  returns for 17 yds to the LSU 48",,
"UK DRIVE TOTALS: 3 plays, -3 yards, 1:09"
LSU at 11:00,,UK,LSU
1st and 10 at LSU 48,Leonard Fournette run for no gain to the LSU 48,0,7
2nd and 10 at LSU 48,Leonard Fournette run for 4 yds to the Kent 48,,
3rd and 6 at UK 48,Anthony Jennings pass complete to Travis Dickson for 27 yds to the Kent 21 for a 1ST down,,
1st and 10 at UK 21,Terrence Magee run for 11 yds to the Kent 10 for a 1ST down,,
1st and Goal at UK 10,Terrence Magee run for 2 yds to the Kent 8,,
2nd and Goal at UK 8,Terrence Magee run for 4 yds to the Kent 4,,
3rd and Goal at UK 4,Anthony Jennings pass incomplete to Connor Neighbors,,
4th and Goal at UK 4,Colby Delahoussaye 21 yd FG GOOD,0,10
"LSU DRIVE TOTALS: 8 plays, 48 yards, 3:30"
Kentucky at 7:30,,UK,LSU
,"Trent Domingue kickoff for 65 yds , Stanley Williams return for 18 yds to the Kent 18",0,10
1st and 10 at UK 18,Stanley Williams run for no gain to the Kent 18,,
2nd and 10 at UK 18,Patrick Towles pass incomplete,,
3rd and 10 at UK 18,Patrick Towles run for no gain to the Kent 18,,
4th and 10 at UK 18,"u""Tre'Davious White 67 Yd Punt Return (Colby Delahoussaye Kick)""",0,17
"UK DRIVE TOTALS: 3 plays, 0 yards, 1:43"
Kentucky at 5:47,,UK,LSU
,"Trent Domingue kickoff for 61 yds , Stanley Williams return for 14 yds to the Kent 18",0,17
1st and 10 at UK 18,Patrick Towles run for no gain to the Kent 18,,
2nd and 10 at UK 18,"Braylon Heard run for 2 yds to the Kent 20 for a 1ST down LSU Penalty, Face Mask (15 yards) (NA) to the Kent 35 for a 1ST down",,
1st and 10 at UK 35,Patrick Towles pass complete to Stanley Williams for 8 yds to the Kent 43,,
2nd and 2 at UK 43,Jojo Kemp run for 1 yd to the Kent 44,,
3rd and 1 at UK 44,Jojo Kemp run for 2 yds to the Kent 46 for a 1ST down,,
1st and 10 at UK 46,Patrick Towles pass complete to Ryan Timmons for 1 yd to the Kent 47,,
2nd and 9 at UK 47,Patrick Towles pass incomplete to Blake Bone,,
3rd and 9 at UK 47,Patrick Towles pass complete to Garrett Johnson for 14 yds to the LSU 39 for a 1ST down,,
