0519077420141025,,519,774
,"Ohio wins coin toss, defers to 2nd half.  WMU to receive kick off.",,
1st Quarter Play-by-Play
Western Michigan at 15:00,,OHIO,WMU
,Josiah Yazdani kickoff for 65 yds for a touchback,0,0
1st and 10 at WMU 25,Zach Terrell run for 10 yds to the WMich 35 for a 1ST down,,
1st and 10 at WMU 35,Zach Terrell pass complete to Corey Davis for 5 yds to the WMich 40,,
2nd and 5 at WMU 40,Jarvion Franklin run for 6 yds to the WMich 46 for a 1ST down,,
1st and 10 at WMU 46,"Zach Terrell pass complete to Corey Davis for 12 yds to the WESTMICH 42 for a 1ST down OHIO Penalty, offside defense (NA) declined for a 1ST down",,
1st and 10 at OHIO 42,Jarvion Franklin run for no gain to the Ohio 42,,
2nd and 10 at OHIO 42,Zach Terrell pass incomplete,,
3rd and 10 at OHIO 42,Zach Terrell pass complete to Kendrick Roberts for 3 yds to the Ohio 39,,
4th and 7 at OHIO 39,J. Schroeder punt for 23 yds,,
"WMU DRIVE TOTALS: 7 plays, 36 yards, 2:10"
Ohio at 12:50,,OHIO,WMU
1st and 10 at OHIO 16,"u""Daz'mond Patterson"",  run for 17 yds to the Ohio 33 for a 1ST down",0,0
1st and 10 at OHIO 33,JD Sprague run for 2 yds to the Ohio 35,,
2nd and 8 at OHIO 35,JD Sprague pass incomplete to Landon Smith,,
3rd and 8 at OHIO 35,JD Sprague pass incomplete,,
4th and 8 at OHIO 35,"Mitch Bonnstetter punt for 53 yds , Daniel Braverman returns for a loss of 1 yard to the WMich 11",,
"OHIO DRIVE TOTALS: 4 plays, 19 yards, 1:14"
Western Michigan at 11:36,,OHIO,WMU
1st and 10 at WMU 11,Jarvion Franklin run for 6 yds to the WMich 17,0,0
2nd and 4 at WMU 17,Jarvion Franklin run for 2 yds to the WMich 19,,
3rd and 2 at WMU 19,Zach Terrell pass complete to Kendrick Roberts for 5 yds to the WMich 24 for a 1ST down,,
1st and 10 at WMU 24,Zach Terrell pass complete to Kendrick Roberts for 5 yds to the WMich 29,,
2nd and 5 at WMU 29,Jarvion Franklin run for no gain to the WMich 29,,
