0690071820141206,,690,718
1st Quarter Play-by-Play
Temple at 15:00,,TEM,TU
,Trevor Simms kickoff for 65 yds for a touchback,0,0
1st and 10 at TEM 25,P.J. Walker run for 3 yds to the Temp 28,,
2nd and 7 at TEM 28,P.J. Walker pass incomplete to Jalen Fitzpatrick,,
3rd and 7 at TEM 28,P.J. Walker run for 4 yds to the Temp 32,,
4th and 3 at TEM 32,"Hassan Dixon punt for 43 yds, fair catch by Teddy Veal at the Tulan 25",,
"TEM DRIVE TOTALS: 3 plays, 7 yards, 1:10"
Tulane at 13:50,,TEM,TU
1st and 10 at TULN 25,Tanner Lee pass incomplete,0,0
2nd and 10 at TULN 25,Lazedrick Thompson run for a loss of 1 yard to the Tulan 24,,
3rd and 11 at TULN 24,Tanner Lee pass complete to Devon Breaux for 15 yds to the Tulan 39 for a 1ST down,,
1st and 10 at TULN 39,"TULANE Penalty, Offensive Holding (-10 Yards) to the Tulan 29",,
1st and 20 at TULN 29,Dontrell Hilliard run for 37 yds to the Temp 34 for a 1ST down,,
1st and 10 at TEM 34,Tanner Lee pass complete to Charles Jones for 5 yds to the Temp 29,,
2nd and 5 at TEM 29,Sherman Badie run for a loss of 3 yards to the Temp 32,,
3rd and 8 at TEM 32,Tanner Lee pass incomplete to Charles Jones,,
4th and 8 at TEM 32,Sherman Badie run for 7 yds to the Temp 25,,
"TULN DRIVE TOTALS: 8 plays, 50 yards, 3:15"
Temple at 10:35,,TEM,TU
1st and 10 at TEM 25,Kenneth Harper run for 5 yds to the Temp 30,0,0
2nd and 5 at TEM 30,P.J. Walker pass complete to Brandon Shippen for 12 yds to the Temp 42 for a 1ST down,,
1st and 10 at TEM 42,P.J. Walker pass complete to Kenneth Harper for 4 yds to the Temp 46,,
2nd and 6 at TEM 46,Jamie Gilmore run for no gain to the Temp 46,,
3rd and 6 at TEM 46,P.J. Walker pass incomplete to John Christopher,,
4th and 6 at TEM 46,"Hassan Dixon punt for 36 yds , Teddy Veal returns for 4 yds to the Tulan 22",,
"TEM DRIVE TOTALS: 5 plays, 21 yards, 2:08"
Tulane at 8:27,,TEM,TU
1st and 10 at TULN 22,Sherman Badie run for no gain to the Tulan 22,0,0
2nd and 10 at TULN 22,Tanner Lee pass complete to Teddy Veal for 3 yds to the Tulan 25,,
3rd and 7 at TULN 25,Tanner Lee pass incomplete to Teddy Veal,,
4th and 7 at TULN 25,"Peter Picerelli punt for 41 yds, downed at the Temp 34",,
"TULN DRIVE TOTALS: 3 plays, 3 yards, 1:19"
Temple at 7:08,,TEM,TU
1st and 10 at TEM 34,Jamie Gilmore run for 2 yds to the Temp 36,0,0
2nd and 8 at TEM 36,P.J. Walker pass incomplete to Jamie Gilmore,,
3rd and 8 at TEM 36,P.J. Walker pass incomplete to John Christopher,,
4th and 8 at TEM 36,"Hassan Dixon punt for 31 yds, fair catch by Teddy Veal at the Tulan 33",,
"TEM DRIVE TOTALS: 3 plays, 2 yards, 0:57"
Tulane at 6:11,,TEM,TU
1st and 10 at TULN 33,Dontrell Hilliard run for 1 yd to the Tulan 34,0,0
2nd and 9 at TULN 34,Nick Montana pass complete to Dontrell Hilliard for 11 yds to the Tulan 45 for a 1ST down,,
1st and 10 at TULN 45,Dontrell Hilliard run for 3 yds to the Tulan 48,,
2nd and 7 at TULN 48,Nick Montana run for 6 yds to the Temp 46,,
3rd and 1 at TEM 46,Sherman Badie run for no gain to the Temp 46,,
4th and 1 at TEM 46,Lazedrick Thompson run for 3 yds to the Temp 43 for a 1ST down,,
1st and 10 at TEM 43,Lazedrick Thompson run for a loss of 2 yards to the Temp 45,,
2nd and 12 at TEM 45,"Nick Montana pass complete to Teddy Veal for 25 yds to the Temp 20 for a 1ST down TEMPLE Penalty, Personal Foul (10 Yards) to the Temp 10 for a 1ST down",,
1st and 10 at TEM 10,Nick Montana pass incomplete to Teddy Veal,,
2nd and 10 at TEM 10,"Lazedrick Thompson run for 6 yds to the Temp 4 for a 1ST down TEMPLE Penalty, Personal Foul (2 Yards) to the Temp 2 for a 1ST down",,
1st and Goal at TEM 2,Lazedrick Thompson run for 1 yd to the Temp 1,,
2nd and Goal at TEM 1,"TULANE Penalty, Illegal Block (-15 Yards) to the Temp 16",,
2nd and Goal at TEM 16,Nick Montana pass complete to Charles Jones for 6 yds to the Temp 10,,
,"Timeout TULANE, clock 00:25",,
3rd and Goal at TEM 10,Nick Montana pass incomplete to Justyn Shackleford,,
4th and Goal at TEM 10,Andrew DiRocco 28 yd FG GOOD,0,3
"TULN DRIVE TOTALS: 14 plays, 57 yards, 5:56"
Temple at 0:15,,TEM,TU
,Trevor Simms kickoff for 65 yds for a touchback,0,3
1st and 10 at TEM 25,"P.J. Walker run for no gain to the Temp 18 P.J. Walker fumbled, recovered by Temp Jahad Thomas",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Temple at 15:00,,TEM,TU
2nd and 17 at TEM 18,P.J. Walker pass complete to Jahad Thomas for 75 yds to the Tulan 7 for a 1ST down,0,3
1st and Goal at TULN 7,Kenneth Harper run for 2 yds to the Tulan 5,,
2nd and Goal at TULN 5,P.J. Walker run for a loss of 10 yards to the Tulan 15,,
3rd and Goal at TULN 15,P.J. Walker pass complete to Kenneth Harper for a loss of 2 yards to the Tulan 17,,
4th and Goal at TULN 17,Austin Jones 35 yd FG MISSED,,
"TEM DRIVE TOTALS: 6 plays, 58 yards, 3:07"
Tulane at 12:08,,TEM,TU
1st and 10 at TULN 20,Tanner Lee pass incomplete to Terren Encalade,0,3
2nd and 10 at TULN 20,Tanner Lee pass complete to Sherman Badie for no gain to the Tulan 20,,
3rd and 10 at TULN 20,Tanner Lee pass incomplete to Teddy Veal,,
4th and 10 at TULN 20,"Peter Picerelli punt for 37 yds , John Christopher returns for no gain to the Temp 43",,
"TULN DRIVE TOTALS: 3 plays, 0 yards, 1:03"
Temple at 11:05,,TEM,TU
1st and 10 at TEM 43,Kenneth Harper run for no gain to the Temp 43,0,3
2nd and 10 at TEM 43,P.J. Walker pass complete to Romond Deloatch for 23 yds to the Tulan 34 for a 1ST down,,
1st and 10 at TULN 34,P.J. Walker run for 4 yds to the Tulan 30,,
2nd and 6 at TULN 30,P.J. Walker pass complete to Brandon Shippen for 5 yds to the Tulan 25,,
3rd and 1 at TULN 25,Kenneth Harper run for a loss of 7 yards to the Tulan 32,,
4th and 8 at TULN 32,P.J. Walker pass incomplete,,
"TEM DRIVE TOTALS: 6 plays, 25 yards, 3:12"
Tulane at 7:53,,TEM,TU
1st and 10 at TULN 32,Tanner Lee pass complete to Teddy Veal for a loss of 2 yards to the Tulan 30,0,3
2nd and 12 at TULN 30,Tanner Lee pass complete to Dontrell Hilliard for 9 yds to the Tulan 39,,
