0037032720140918,,37,327
,"AUBURN wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Auburn at 15:00,,AUB,KSU
,"Ian Patterson kickoff for 56 yds, out-of-bounds",0,0
1st and 10 at AUB 35,"Nick Marshall pass complete to u""D'haquille Williams"",  for 15 yds to the 50 yard line for a 1ST down",,
1st and 10 at 50,Nick Marshall run for 3 yds to the KanSt 47,,
2nd and 7 at KSU 47,Nick Marshall pass incomplete to Quan Bray,,
3rd and 7 at KSU 47,Nick Marshall pass incomplete to Sammie Coates,,
4th and 7 at KSU 47,"Matthew Shiel punt for 35 yds, downed at the KanSt 12",,
"AUB DRIVE TOTALS: 4 plays, 18 yards, 0:56"
Kansas State at 14:04,,AUB,KSU
1st and 10 at KSU 12,Jake Waters run for 2 yds to the KanSt 14,0,0
2nd and 8 at KSU 14,Jake Waters pass incomplete to Curry Sexton,,
3rd and 8 at KSU 14,"Waters, Jake pass incomplete to Lockett, Tyler, PENALTY AUBURN pass interference (Jones, Jonathan) 10 yards to the KANSASST24, NO PLAY, 1ST DOWN KANSASST. for a 1ST down",,
1st and 10 at KSU 24,"Jake Waters run for a loss of 3 yards to the KanSt 21 Jake Waters fumbled, recovered by Aub Robenson Therezie",,
"KSU DRIVE TOTALS: 3 plays, 9 yards, 0:57"
Auburn at 13:07,,AUB,KSU
1st and 10 at KSU 21,Cameron Artis-Payne run for no gain to the KanSt 21,0,0
2nd and 10 at KSU 21,Corey Grant run for a loss of 1 yard to the KanSt 22,,
3rd and 11 at KSU 22,Corey Grant run for 5 yds to the KanSt 17,,
4th and 6 at KSU 17,Daniel Carlson 34 yd FG GOOD,3,0
"AUB DRIVE TOTALS: 4 plays, 4 yards, 1:53"
Kansas State at 11:14,,AUB,KSU
,Daniel Carlson kickoff for 65 yds for a touchback,3,0
1st and 10 at KSU 25,DeMarcus Robinson run for no gain to the KanSt 25,,
2nd and 10 at KSU 25,Jake Waters pass complete to Tyler Lockett for 13 yds to the KanSt 38 for a 1ST down,,
1st and 10 at KSU 38,Jake Waters pass complete to Tyler Lockett for 8 yds to the KanSt 46,,
2nd and 2 at KSU 46,Charles Jones run for a loss of 4 yards to the KanSt 42,,
3rd and 6 at KSU 42,Jake Waters pass complete to Curry Sexton for 5 yds to the KanSt 47,,
4th and 1 at KSU 47,"AUBURN Penalty, Defensive Offside (DaVonte Lambert) to the Aub 47 for a 1ST down",,
1st and 10 at AUB 47,Charles Jones run for 13 yds to the Aub 34 for a 1ST down,,
1st and 10 at AUB 34,Jake Waters pass incomplete to Tyler Lockett,,
2nd and 10 at AUB 34,Jake Waters run for a loss of 1 yard to the Aub 35,,
3rd and 11 at AUB 35,Jake Waters pass complete to Kody Cook for 20 yds to the Aub 15 for a 1ST down,,
1st and 10 at AUB 15,"Waters, Jake pass incomplete to Lockett, Tyler, PENALTY AUBURN pass interference (Jones, Jonathan) 13 yards to the AUBURN2, NO PLAY, 1ST DOWN KANSASST. for a 1ST down",,
1st and Goal at AUB 2,Charles Jones run for 1 yd to the Aub 1,,
2nd and Goal at AUB 1,"Jake Waters pass intercepted, touchback. Jonathan Jones return for no gain",,
"KSU DRIVE TOTALS: 11 plays, 74 yards, 5:53"
Auburn at 5:21,,AUB,KSU
1st and 10 at AUB 20,Corey Grant run for 10 yds to the Aub 30 for a 1ST down,3,0
1st and 10 at AUB 30,Corey Grant run for a loss of 1 yard to the Aub 29,,
2nd and 11 at AUB 29,Nick Marshall pass incomplete to Sammie Coates,,
,"Timeout AUBURN, clock 04:11",,
3rd and 11 at AUB 29,Nick Marshall pass complete to Marcus Davis for 7 yds to the Aub 36,,
4th and 4 at AUB 36,"Daniel Carlson punt for 37 yds , Tyler Lockett returns for 30 yds to the Aub 43",,
"AUB DRIVE TOTALS: 4 plays, 16 yards, 1:40"
Kansas State at 3:41,,AUB,KSU
1st and 10 at AUB 43,DeMarcus Robinson run for 2 yds to the Aub 41,3,0
2nd and 8 at AUB 41,Jake Waters pass complete to Curry Sexton for 7 yds to the Aub 34,,
3rd and 1 at AUB 34,DeMarcus Robinson run for 3 yds to the Aub 31 for a 1ST down,,
1st and 10 at AUB 31,Jake Waters run for 4 yds to the Aub 27,,
2nd and 6 at AUB 27,Jake Waters run for 3 yds to the Aub 24,,
3rd and 3 at AUB 24,Jake Waters pass incomplete to Curry Sexton,,
4th and 3 at AUB 24,Jack Cantele 41 yd FG MISSED,,
