0156015720140829,,156,157
,Colorado won the toss and will receive. CSU defends North Goal.,,
1st Quarter Play-by-Play
Colorado at 15:00,,CSU,COL
,Jared Roberts kickoff for 65 yds for a touchback,0,0
1st and 10 at COLO 25,Christian Powell run for 2 yds to the Colo 27,,
2nd and 8 at COLO 27,"Liufau, Sefo pass incomplete to Spruce, Nelson (ELLIOTT, DeAndr), PENALTY CS DPI (ELLIOTT, DeAndr) 8 yards to the COLO35, 1ST DOWN COLO, NO PLAY. for a 1ST down",,
1st and 10 at COLO 35,Michael Adkins II run for 5 yds to the Colo 40,,
2nd and 5 at COLO 40,"Sefo Liufa,  pass complete to Nelson Spruce for a loss of 4 yards to the Colo 36",,
3rd and 9 at COLO 36,"Sefo Liufa,  pass incomplete to N/A",,
4th and 9 at COLO 36,"u""Darragh O'Neill"",  punt for 50 yds, fair catch by Joe Hansley at the ColSt 14",,
"COLO DRIVE TOTALS: 4 plays, 11 yards, 1:51"
Colorado State at 13:09,,CSU,COL
1st and 10 at CSU 14,Joe Hansley run for a loss of 4 yards to the ColSt 10,0,0
2nd and 14 at CSU 10,Garrett Grayson pass incomplete to Joe Hansley,,
3rd and 14 at CSU 10,Dee Hart run for 7 yds to the ColSt 17,,
4th and 7 at CSU 17,"Hayden Hunt punt for 60 yds , Nelson Spruce returns for 11 yds to the Colo 34",,
"CSU DRIVE TOTALS: 3 plays, 3 yards, 1:38"
Colorado at 11:31,,CSU,COL
1st and 10 at COLO 34,"Sefo Liufa,  run for 9 yds to the Colo 43",0,0
2nd and 1 at COLO 43,Michael Adkins II run for 3 yds to the Colo 46 for a 1ST down,,
1st and 10 at COLO 46,"Sefo Liufa,  pass complete to Nelson Spruce for 54 yds for a TD, (Will Oliver KICK)",0,7
"COLO DRIVE TOTALS: 3 plays, 66 yards, 1:00"
Colorado State at 10:31,,CSU,COL
,Will Oliver kickoff for 65 yds for a touchback,0,7
1st and 10 at CSU 25,Dee Hart run for 11 yds to the ColSt 36 for a 1ST down,,
1st and 10 at CSU 36,"GRAYSON, Garret pass complete to WILLIAMS, Xavie for 19 yards to the COLO45 (Henderson, Greg), PENALTY CS ineligible downfield on pass declined, PENALTY CS pass interference (ROBINSON, Kiel) 15 yards to the CS21, NO PLAY.",,
1st and 25 at CSU 21,Dee Hart run for 6 yds to the ColSt 27,,
2nd and 19 at CSU 27,Garrett Grayson pass complete to Xavier Williams for 4 yds to the ColSt 31,,
3rd and 15 at CSU 31,"Garrett Grayson pass incomplete to Xavier Williams, broken up by Chidobe Awuzie",,
4th and 15 at CSU 31,"Hayden Hunt punt for 55 yds , Nelson Spruce returns for 5 yds to the Colo 19",,
"CSU DRIVE TOTALS: 4 plays, 6 yards, 1:36"
Colorado at 8:55,,CSU,COL
1st and 10 at COLO 19,"Sefo Liufa,  run for 2 yds to the Colo 21",0,7
2nd and 8 at COLO 21,Michael Adkins II run for 4 yds to the Colo 25,,
3rd and 4 at COLO 25,"Sefo Liufa,  pass complete to D.D. Goodson for 17 yds to the Colo 42 for a 1ST down",,
1st and 10 at COLO 42,Michael Adkins II run for 6 yds to the Colo 48,,
