0756052920141018,,756,529
,"OREGON wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Oregon at 15:00,,UW,ORE
,"Cameron Van Winkle kickoff for 65 yds , Thomas Tyner return for 15 yds to the Oregn 15",0,0
1st and 10 at ORE 15,Royce Freeman run for 1 yd to the Oregn 16,,
2nd and 9 at ORE 16,"Marcus Mariota pass incomplete to Byron Marshall, broken up by John Tim",,
3rd and 9 at ORE 16,"Marcus Mariota sacked by Danny Sheltonu"" and Haoli Kikaha for a loss of 2 yards to the Oregn 14""",,
4th and 11 at ORE 14,"Ian Wheeler punt for 36 yds , Dante Pettis returns for 4 yds to the Oregn 46",,
"ORE DRIVE TOTALS: 3 plays, -1 yard, 1:23"
Washington at 13:37,,UW,ORE
1st and 10 at ORE 46,Cyler Miles pass complete to Dwayne Washington for 3 yds to the Oregn 43,0,0
2nd and 7 at ORE 43,Dwayne Washington run for a loss of 3 yards to the Oregn 46,,
3rd and 10 at ORE 46,Cyler Miles pass complete to Dwayne Washington for 10 yds to the Oregn 36 for a 1ST down,,
1st and 10 at ORE 36,John Ross run for 12 yds to the Oregn 24 for a 1ST down,,
1st and 10 at ORE 24,Dwayne Washington run for a loss of 5 yards to the Oregn 29,,
2nd and 15 at ORE 29,Cyler Miles pass complete to Dwayne Washington for 7 yds to the Oregn 22,,
3rd and 8 at ORE 22,Cyler Miles pass complete to John Ross for 6 yds to the Oregn 16,,
4th and 2 at ORE 16,Cameron Van Winkle 33 yd FG GOOD,3,0
"WASH DRIVE TOTALS: 8 plays, 30 yards, 3:17"
Oregon at 10:20,,UW,ORE
,"Cameron Van Winkle kickoff for 65 yds , Charles Nelson return for 19 yds to the Oregn 19",3,0
1st and 10 at ORE 19,Marcus Mariota pass complete to Pharaoh Brown for 28 yds to the Oregn 47 for a 1ST down,,
1st and 10 at ORE 47,Marcus Mariota pass incomplete to Byron Marshall,,
2nd and 10 at ORE 47,Royce Freeman run for 5 yds to the Wash 48,,
3rd and 5 at WASH 48,Marcus Mariota pass complete to Dwayne Stanford for 9 yds to the Wash 39 for a 1ST down,,
1st and 10 at WASH 39,Royce Freeman run for 2 yds to the Wash 37,,
2nd and 8 at WASH 37,Marcus Mariota pass incomplete to Pharaoh Brown,,
3rd and 8 at WASH 37,Royce Freeman 37 Yd Run (Matt Wogan Kick),3,7
"ORE DRIVE TOTALS: 7 plays, 81 yards, 1:52"
Washington at 8:28,,UW,ORE
,Matt Wogan kickoff for 65 yds for a touchback,3,7
1st and 10 at WASH 25,Cyler Miles pass complete to Lavon Coleman for 31 yds to the Oregn 44 for a 1ST down,,
1st and 10 at ORE 44,Lavon Coleman run for 6 yds to the Oregn 38,,
2nd and 4 at ORE 38,Cyler Miles pass complete to Jaydon Mickens for 13 yds to the Oregn 25 for a 1ST down,,
1st and 10 at ORE 25,Lavon Coleman run for 3 yds to the Oregn 22,,
2nd and 7 at ORE 22,Lavon Coleman run for a loss of 1 yard to the Oregn 23,,
3rd and 8 at ORE 23,Cyler Miles pass incomplete to Jaydon Mickens,,
4th and 8 at ORE 23,Cameron Van Winkle 40 yd FG GOOD,6,7
"WASH DRIVE TOTALS: 7 plays, 52 yards, 2:07"
Oregon at 6:21,,UW,ORE
,"Cameron Van Winkle kickoff for 65 yds , Charles Nelson return for 19 yds to the Oregn 19",6,7
1st and 10 at ORE 19,Byron Marshall run for 3 yds to the Oregn 22,,
2nd and 7 at ORE 22,Byron Marshall run for 6 yds to the Oregn 28,,
3rd and 1 at ORE 28,Marcus Mariota pass complete to Byron Marshall for 9 yds to the Oregn 37 for a 1ST down,,
1st and 10 at ORE 37,Byron Marshall run for 3 yds to the Oregn 40,,
2nd and 7 at ORE 40,Marcus Mariota pass complete to Dwayne Stanford for 6 yds to the Oregn 46,,
3rd and 1 at ORE 46,Byron Marshall run for 4 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,"OREGON Penalty, Personal Foul (Cameron Hunt) to the Oregn 35",,
1st and 10 at ORE 35,Marcus Mariota pass incomplete to Pharaoh Brown,,
2nd and 10 at ORE 35,Marcus Mariota run for 12 yds to the Oregn 47 for a 1ST down,,
1st and 10 at ORE 47,Marcus Mariota pass complete to Dwayne Stanford for 11 yds to the Wash 42 for a 1ST down,,
1st and 10 at WASH 42,Byron Marshall run for 14 yds to the Wash 28 for a 1ST down,,
1st and 10 at WASH 28,"Marshall, Byron rush for 13 yards to the WASHINGTON15, PENALTY OREGON holding (Grasu, Hroniss) 10 yards to the WASHINGTON38, NO PLAY.",,
1st and 20 at WASH 38,Thomas Tyner run for a loss of 1 yard to the Wash 39,,
2nd and 21 at WASH 39,Marcus Mariota pass complete to Thomas Tyner for 13 yds to the Wash 26,,
3rd and 8 at WASH 26,Marcus Mariota pass complete to Darren Carrington for 18 yds to the Wash 8 for a 1ST down,,
1st and Goal at WASH 8,Thomas Tyner run for 1 yd to the Wash 7,,
2nd and Goal at WASH 7,Thomas Tyner run for no gain to the Wash 7,,
3rd and Goal at WASH 7,Marcus Mariota run for 4 yds to the Wash 3,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oregon at 15:00,,UW,ORE
4th and Goal at WASH 3,Royce Freeman 3 Yd Run (Matt Wogan Kick),6,14
"ORE DRIVE TOTALS: 17 plays, 81 yards, 6:27"
Washington at 14:54,,UW,ORE
,Matt Wogan kickoff for 65 yds for a touchback,6,14
1st and 10 at WASH 25,Cyler Miles pass incomplete to John Ross,,
2nd and 10 at WASH 25,Cyler Miles pass complete to DiAndre Campbell for 5 yds to the Wash 30,,
3rd and 5 at WASH 30,Cyler Miles run for 10 yds to the Wash 40 for a 1ST down,,
1st and 10 at WASH 40,"Miles, Cyler pass incomplete, PENALTY OREGON pass interference (Ekpre-Olomu, Ifo) 15 yards to the OREGON45, NO PLAY, 1ST DOWN WASHINGTON. for a 1ST down",,
1st and 10 at ORE 45,Lavon Coleman run for 1 yd to the Oregn 44,,
2nd and 9 at ORE 44,Cyler Miles pass complete to John Ross for 2 yds to the Oregn 42,,
3rd and 7 at ORE 42,"Cyler Miles pass incomplete to DiAndre Campbell, broken up by Ifo Ekpre-Olom",,
4th and 7 at ORE 42,"Cyler Miles punt for 41 yds, downed at the Oregn 1",,
"WASH DRIVE TOTALS: 6 plays, 33 yards, 2:47"
Oregon at 12:07,,UW,ORE
1st and 10 at ORE 1,Royce Freeman run for 5 yds to the Oregn 6,6,14
2nd and 5 at ORE 6,Royce Freeman run for 1 yd to the Oregn 7,,
3rd and 4 at ORE 7,Royce Freeman run for 4 yds to the Oregn 11 for a 1ST down,,
1st and 10 at ORE 11,Royce Freeman run for 12 yds to the Oregn 23 for a 1ST down,,
1st and 10 at ORE 23,Marcus Mariota pass complete to Pharaoh Brown for 66 yds to the Wash 11 for a 1ST down,,
1st and 10 at WASH 11,"OREGON Penalty, Unsportsmanlike Conduct (Pharaoh Brown) to the Wash 26",,
1st and 10 at WASH 26,Marcus Mariota pass incomplete to Devon Allen,,
2nd and 10 at WASH 26,"Kenny Bassett run for 6 yds to the Wash 20 for a 1ST down WASHINGTON Penalty, Personal Foul (NA) to the Wash 11 for a 1ST down",,
1st and 10 at WASH 11,Marcus Mariota pass complete to Byron Marshall for 1 yd to the Wash 10,,
2nd and 9 at WASH 10,Marcus Mariota run for a loss of 2 yards to the Wash 12,,
3rd and 11 at WASH 12,Marcus Mariota pass complete to Evan Baylis for 10 yds to the Wash 2,,
4th and 1 at WASH 2,Marcus Mariota run for 1 yd to the Wash 1 for a 1ST down,,
1st and Goal at WASH 1,Royce Freeman 1 Yd Run (Matt Wogan Kick),6,21
"ORE DRIVE TOTALS: 12 plays, 99 yards, 3:50"
Washington at 8:17,,UW,ORE
,Matt Wogan kickoff for 65 yds for a touchback,6,21
1st and 10 at WASH 25,Jaydon Mickens run for 3 yds to the Wash 28,,
2nd and 7 at WASH 28,Lavon Coleman run for 1 yd to the Wash 29,,
3rd and 6 at WASH 29,Cyler Miles pass incomplete to Kendyl Taylor,,
4th and 6 at WASH 29,"Durkee, Korey punt 46 yards to the OREGON25, Nelson, Charles return 2 yards to the OREGON27, PENALTY WASHINGTON holding 10 yards to the WASHINGTON19, NO PLAY.",,
"WASH DRIVE TOTALS: 3 plays, -6 yards, 1:32"
Washington at 6:45,,UW,ORE
4th and 16 at WASH 19,"Korey Durkee punt for 48 yds , Charles Nelson returns for 1 yd to the Oregn 34",6,21
"WASH DRIVE TOTALS: 0 plays, -10 yards, 0:12"
Oregon at 6:33,,UW,ORE
1st and 10 at ORE 34,Marcus Mariota pass complete to Byron Marshall for 2 yds to the Oregn 36,6,21
2nd and 8 at ORE 36,Marcus Mariota pass complete to Royce Freeman for 7 yds to the Oregn 43,,
3rd and 1 at ORE 43,Royce Freeman run for 2 yds to the Oregn 45 for a 1ST down,,
1st and 10 at ORE 45,Royce Freeman run for 2 yds to the Oregn 47,,
2nd and 8 at ORE 47,Marcus Mariota pass complete to Devon Allen for 16 yds to the Wash 37 for a 1ST down,,
1st and 10 at WASH 37,Kenny Bassett run for 12 yds to the Wash 25 for a 1ST down,,
1st and 10 at WASH 25,Marcus Mariota pass complete to Darren Carrington for 23 yds to the Wash 2 for a 1ST down,,
1st and Goal at WASH 2,Kenny Bassett run for a loss of 1 yard to the Wash 3,,
2nd and Goal at WASH 3,Marcus Mariota pass incomplete to Devon Allen,,
3rd and Goal at WASH 3,"Mariota, Marcus pass complete to Brown, Pharaoh for 3 yards to the WASHINGTON0, PENALTY OREGON holding (Fisher, Jake) 10 yards to the WASHINGTON13, NO PLAY.",,
3rd and Goal at WASH 13,Marcus Mariota pass complete to Royce Freeman for a loss of 3 yards to the Wash 16,,
,"Timeout OREGON, clock 02:42",,
4th and Goal at WASH 16,Matt Wogan 33 yd FG MISSED,,
"ORE DRIVE TOTALS: 11 plays, 50 yards, 3:57"
Washington at 2:36,,UW,ORE
1st and 10 at WASH 20,"WASHINGTON Penalty, Substitution Infraction (NA) to the Wash 15",6,21
1st and 15 at WASH 15,Cyler Miles pass complete to John Ross for 7 yds to the Wash 22,,
2nd and 8 at WASH 22,Cyler Miles pass intercepted Erick Dargan return for 15 yds to the Wash 23,,
"WASH DRIVE TOTALS: 2 plays, 2 yards, 0:44"
Oregon at 1:52,,UW,ORE
1st and 10 at WASH 23,Marcus Mariota pass incomplete,6,21
2nd and 10 at WASH 23,Byron Marshall 23 Yd pass from Marcus Mariota (Matt Wogan Kick),6,28
"ORE DRIVE TOTALS: 2 plays, 23 yards, 0:20"
Washington at 1:32,,UW,ORE
,"Matt Wogan kickoff for 65 yds , John Ross return for 11 yds to the Wash 11",6,28
1st and 10 at WASH 11,Cyler Miles pass complete to Lavon Coleman for 3 yds to the Wash 14,,
2nd and 7 at WASH 14,Cyler Miles pass complete to Jaydon Mickens for 3 yds to the Wash 17,,
3rd and 4 at WASH 17,"Miles, Cyler pass incomplete to Mickens, Jaydon (Dargan, Erick), PENALTY OREGON personal foul (Armstead, Arik) 15 yards to the WASHINGTON32, NO PLAY, 1ST DOWN WASHINGTON. for a 1ST down",,
1st and 10 at WASH 32,Cyler Miles pass complete to Deontae Cooper for 8 yds to the Wash 40,,
,"Timeout WASHINGTON, clock 00:42",,
2nd and 2 at WASH 40,Cyler Miles pass incomplete to DiAndre Campbell,,
3rd and 2 at WASH 40,"Cyler Miles pass incomplete to Kasen Williams, broken up by Tyree Robinson",,
4th and 2 at WASH 40,"Korey Durkee punt for 50 yds, downed at the Oregn 10",,
"WASH DRIVE TOTALS: 5 plays, 29 yards, 1:16"
Oregon at 0:16,,UW,ORE
1st and 10 at ORE 10,Royce Freeman run for 6 yds to the Oregn 16,6,28
,End of 2nd Quarter,,
"ORE DRIVE TOTALS: 1 play, 6 yards, 0:16"
3rd Quarter Play-by-Play
Washington at 15:00,,UW,ORE
,"Matt Wogan kickoff for 65 yds , John Ross return for 28 yds to the Wash 28",6,28
1st and 10 at WASH 28,Cyler Miles run for no gain to the Wash 28,,
2nd and 10 at WASH 28,Cyler Miles pass complete to Lavon Coleman for no gain to the Wash 28,,
3rd and 10 at WASH 28,TEAM run for a loss of 4 yards to the Wash 24,,
4th and 14 at WASH 24,"Korey Durkee punt for 34 yds, downed at the Oregn 42",,
"WASH DRIVE TOTALS: 3 plays, -4 yards, 1:57"
Oregon at 13:03,,UW,ORE
1st and 10 at ORE 42,Royce Freeman run for 2 yds to the Oregn 44,6,28
2nd and 8 at ORE 44,Royce Freeman run for 6 yds to the 50 yard line,,
3rd and 2 at 50,Royce Freeman run for 1 yd to the Wash 49,,
4th and 1 at WASH 49,Royce Freeman run for 11 yds to the Wash 38 for a 1ST down,,
1st and 10 at WASH 38,Royce Freeman run for 6 yds to the Wash 32,,
2nd and 4 at WASH 32,Marcus Mariota pass incomplete to Byron Marshall,,
3rd and 4 at WASH 32,Marcus Mariota pass complete to Devon Allen for 12 yds to the Wash 20 for a 1ST down,,
1st and 10 at WASH 20,Royce Freeman run for 4 yds to the Wash 16,,
2nd and 6 at WASH 16,Dwayne Stanford 16 Yd pass from Marcus Mariota (Matt Wogan Kick),6,35
"ORE DRIVE TOTALS: 9 plays, 58 yards, 2:40"
Washington at 10:23,,UW,ORE
,"Matt Wogan kickoff for 65 yds , John Ross return for 21 yds to the Wash 21",6,35
1st and 10 at WASH 21,Lavon Coleman run for 2 yds to the Wash 23,,
2nd and 8 at WASH 23,Jaydon Mickens run for 9 yds to the Wash 32 for a 1ST down,,
