0156006720140927,,156,67
,"BC wins toss, will receive. CSU will kick off and defend south goal.",,
1st Quarter Play-by-Play
Boston College at 15:00,,CSU,BC
,Jared Roberts kickoff for 65 yds for a touchback,0,0
1st and 10 at BC 25,Myles Willis run for a loss of 2 yards to the BC 23,,
2nd and 12 at BC 23,Myles Willis run for 5 yds to the BC 28,,
3rd and 7 at BC 28,"Tyler Murphy pass incomplete, broken up by Joe Kawulok",,
4th and 7 at BC 28,"Alex Howell punt for 29 yds, punt out-of-bounds at the ColSt 43",,
"BC DRIVE TOTALS: 3 plays, 3 yards, 1:24"
Colorado State at 13:36,,CSU,BC
1st and 10 at CSU 43,Dee Hart run for 1 yd to the ColSt 44,0,0
2nd and 9 at CSU 44,Garrett Grayson pass incomplete to N/A,,
3rd and 9 at CSU 44,Garrett Grayson pass incomplete to Dee Hart,,
4th and 9 at CSU 44,Hayden Hunt punt for 44 yds,,
"CSU DRIVE TOTALS: 3 plays, 1 yard, 0:35"
Boston College at 13:01,,CSU,BC
1st and 10 at BC 12,Jon Hilliman run for 21 yds to the BC 33 for a 1ST down,0,0
1st and 10 at BC 33,Jon Hilliman run for 1 yd to the BC 34,,
2nd and 9 at BC 34,Jon Hilliman run for a loss of 5 yards to the BC 29,,
3rd and 14 at BC 29,Tyler Murphy pass complete to Josh Bordner for 11 yds to the BC 40,,
4th and 3 at BC 40,"Alex Howell punt for 51 yds , Dee Hart returns for 9 yds to the ColSt 18",,
"BC DRIVE TOTALS: 4 plays, 28 yards, 2:29"
Colorado State at 10:32,,CSU,BC
1st and 10 at CSU 18,Treyous Jarrells run for 1 yd to the ColSt 19,0,0
2nd and 9 at CSU 19,Garrett Grayson pass complete to Rashard Higgins for 7 yds to the ColSt 26,,
3rd and 2 at CSU 26,Garrett Grayson pass complete to Xavier Williams for 12 yds to the ColSt 38 for a 1ST down,,
1st and 10 at CSU 38,Garrett Grayson pass complete to Dee Hart for 2 yds to the ColSt 40,,
2nd and 8 at CSU 40,Garrett Grayson pass intercepted Dominique Williams return for 2 yds to the BC 35,,
"CSU DRIVE TOTALS: 5 plays, 22 yards, 2:08"
Boston College at 8:24,,CSU,BC
1st and 10 at BC 35,Jon Hilliman run for 2 yds to the BC 37,0,0
2nd and 8 at BC 37,"Tyler Murphy run for 6 yds to the BC 42 Tyler Murphy fumbled, recovered by BC Tyler Murphy",,
3rd and 3 at BC 42,Tyler Murphy pass incomplete to N/A,,
4th and 3 at BC 42,"Alex Howell punt for 27 yds, downed at the ColSt 31",,
"BC DRIVE TOTALS: 3 plays, 7 yards, 1:26"
Colorado State at 6:58,,CSU,BC
1st and 10 at CSU 32,Treyous Jarrells run for 7 yds to the ColSt 39,0,0
2nd and 3 at CSU 39,Garrett Grayson pass incomplete to Rashard Higgins,,
3rd and 3 at CSU 39,Garrett Grayson pass complete to Steven Walker for 15 yds to the BC 46 for a 1ST down,,
1st and 10 at BC 46,Garrett Grayson pass complete to Steven Walker for 3 yds to the BC 43,,
2nd and 7 at BC 43,Treyous Jarrells run for 13 yds to the BC 30 for a 1ST down,,
1st and 10 at BC 30,Garrett Grayson pass incomplete,,
2nd and 10 at BC 30,Treyous Jarrells run for 1 yd to the BC 29,,
3rd and 9 at BC 29,"Garrett Grayson pass intercepted, touchback. Bryce Jones return for no gain",,
"CSU DRIVE TOTALS: 8 plays, 39 yards, 2:59"
Boston College at 3:59,,CSU,BC
1st and 10 at BC 20,Marcus Outlow run for 3 yds to the BC 23,0,0
2nd and 7 at BC 23,Tyler Murphy run for 6 yds to the BC 29,,
3rd and 1 at BC 29,Tyler Murphy run for 2 yds to the BC 31 for a 1ST down,,
1st and 10 at BC 31,Tyler Murphy pass complete to Marcus Outlow for 31 yds to the ColSt 38 for a 1ST down,,
1st and 10 at CSU 38,Jon Hilliman run for 5 yds to the ColSt 33,,
2nd and 5 at CSU 33,Jon Hilliman run for 2 yds to the ColSt 31,,
3rd and 3 at CSU 31,Tyler Murphy pass complete to Josh Bordner for 11 yds to the ColSt 20 for a 1ST down,,
1st and 10 at CSU 20,"Tyler Murphy run for a loss of 3 yards to the ColSt 23 Tyler Murphy fumbled, recovered by BC Tyler Murphy",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Boston College at 15:00,,CSU,BC
2nd and 13 at CSU 23,Jon Hilliman run for 3 yds to the ColSt 20,0,0
3rd and 10 at CSU 20,Tyler Murphy run for 16 yds to the ColSt 4 for a 1ST down,,
1st and Goal at CSU 4,"Jon Hilliman run for 4 yds for a TD, (Alex Howell KICK)",0,7
"BC DRIVE TOTALS: 11 plays, 80 yards, 5:16"
Colorado State at 13:43,,CSU,BC
,"Alex Howell kickoff for 58 yds , Dee Hart return for 43 yds to the 50 yard line",0,7
1st and 10 at 50,Garrett Grayson pass incomplete to Xavier Williams,,
2nd and 10 at 50,Garrett Grayson pass complete to Steven Walker for 12 yds to the BC 38 for a 1ST down,,
1st and 10 at BC 38,Dee Hart run for 2 yds to the BC 36,,
2nd and 8 at BC 36,Garrett Grayson pass incomplete to Steven Walker,,
3rd and 8 at BC 36,Garrett Grayson run for a loss of 3 yards to the BC 39,,
4th and 11 at BC 39,"Hayden Hunt punt for 35 yds, downed at the BC 4",,
"CSU DRIVE TOTALS: 5 plays, 11 yards, 2:09"
Boston College at 11:34,,CSU,BC
1st and 10 at BC 4,Jon Hilliman run for 52 yds to the ColSt 44 for a 1ST down,0,7
1st and 10 at CSU 44,Myles Willis run for 3 yds to the ColSt 41,,
2nd and 7 at CSU 41,Jon Hilliman run for 4 yds to the ColSt 37,,
3rd and 3 at CSU 37,Tyler Murphy pass complete to David Dudeck for 8 yds to the ColSt 29 for a 1ST down,,
1st and 10 at CSU 29,Jon Hilliman run for 2 yds to the ColSt 27,,
2nd and 8 at CSU 27,Tyler Murphy run for 5 yds to the ColSt 22,,
3rd and 3 at CSU 22,Jon Hilliman run for 3 yds to the ColSt 19 for a 1ST down,,
1st and 10 at CSU 19,Tyler Murphy run for 5 yds to the ColSt 14,,
,"Timeout COLORADO ST, clock 07:02",,
2nd and 5 at CSU 14,"Hilliman,J rush for 2 yards to the CS12 (JAMES, Cory;MORGAN, Max), PENALTY CS offside 4 yards to the CS10, NO PLAY.",,
2nd and 1 at CSU 10,Jon Hilliman run for 2 yds to the ColSt 8 for a 1ST down,,
1st and Goal at CSU 8,Jon Hilliman run for 1 yd to the ColSt 7,,
2nd and Goal at CSU 7,"Tyler Murphy run for 7 yds for a TD, (Alex Howell KICK)",0,14
"BC DRIVE TOTALS: 11 plays, 96 yards, 6:06"
Colorado State at 5:28,,CSU,BC
,"Alex Howell kickoff for 56 yds , Dee Hart return for 13 yds to the ColSt 22",0,14
1st and 10 at CSU 22,Garrett Grayson pass complete to Steven Walker for 3 yds to the ColSt 25,,
2nd and 7 at CSU 25,Garrett Grayson pass complete to Elroy Masters Jr. for 4 yds to the ColSt 29,,
3rd and 3 at CSU 29,Garrett Grayson pass complete to Xavier Williams for 7 yds to the ColSt 36 for a 1ST down,,
1st and 10 at CSU 36,Dee Hart run for 12 yds to the ColSt 48 for a 1ST down,,
1st and 10 at CSU 48,Garrett Grayson pass complete to Rashard Higgins for 16 yds to the BC 36 for a 1ST down,,
1st and 10 at BC 36,Garrett Grayson pass incomplete,,
,"Timeout BOSTON COLLEGE, clock 02:29",,
2nd and 10 at BC 36,Jasen Oden Jr. run for 2 yds to the BC 34,,
3rd and 8 at BC 34,Garrett Grayson pass complete to Xavier Williams for 13 yds to the BC 21 for a 1ST down,,
1st and 10 at BC 21,"Garrett Grayson pass complete to Rashard Higgins for 21 yds for a TD, (Jared Roberts KICK)",7,14
"CSU DRIVE TOTALS: 9 plays, 78 yards, 3:57"
Boston College at 1:31,,CSU,BC
,"Jared Roberts kickoff for 64 yds , Myles Willis return for 21 yds to the BC 22",7,14
1st and 10 at BC 22,"BOSTON COLLEGE Penalty, false start (-5 Yards) to the BC 17",,
1st and 15 at BC 17,Myles Willis run for 3 yds to the BC 20,,
,"Timeout COLORADO ST, clock 01:18",,
2nd and 12 at BC 20,Tyler Murphy pass complete to Dan Crimmins for 14 yds to the BC 34 for a 1ST down,,
1st and 10 at BC 34,Tyler Murphy run for 21 yds to the ColSt 45 for a 1ST down,,
1st and 10 at CSU 45,"Murphy,T pass incomplete to Jay,J (ELLIOTT, DeAndr), PENALTY BC ineligible downfield on pass 5 yards to the 50 yardline, NO PLAY.",,
1st and 15 at 50,Tyler Murphy run for 7 yds to the ColSt 43,,
,"Timeout BOSTON COLLEGE, clock 00:47",,
2nd and 8 at CSU 43,Tyler Murphy pass complete to David Dudeck for 13 yds to the ColSt 30 for a 1ST down,,
1st and 10 at CSU 30,TEAM run for no gain to the ColSt 30,,
2nd and 10 at CSU 30,Tyler Murphy pass incomplete to N/A,,
3rd and 10 at CSU 30,Tyler Murphy pass complete to Gabriel McClary for 7 yds to the ColSt 23,,
,"Timeout BOSTON COLLEGE, clock 00:03",,
4th and 3 at CSU 23,Alex Howell 40 yd FG MISSED,,
,End of 2nd Quarter,,
"BC DRIVE TOTALS: 9 plays, 55 yards, 1:31"
3rd Quarter Play-by-Play
Colorado State at 15:00,,CSU,BC
,"Alex Howell kickoff for 54 yds , Trent Matthews return for 17 yds to the BOSTCOLL 48 COLORADO ST Penalty, Offensive holding (10 Yards) to the ColSt 18",7,14
1st and 10 at CSU 18,Garrett Grayson pass complete to Rashard Higgins for 10 yds to the ColSt 28 for a 1ST down,,
1st and 10 at CSU 28,Dee Hart run for 4 yds to the ColSt 32,,
2nd and 6 at CSU 32,Garrett Grayson run for 3 yds to the ColSt 35,,
3rd and 3 at CSU 35,Garrett Grayson pass complete to Rashard Higgins for 6 yds to the ColSt 41 for a 1ST down,,
1st and 10 at CSU 41,Garrett Grayson pass complete to Treyous Jarrells for 6 yds to the ColSt 47,,
2nd and 4 at CSU 47,Jasen Oden Jr. run for 3 yds to the 50 yard line,,
3rd and 1 at 50,Jasen Oden Jr. run for 5 yds to the BC 45 for a 1ST down,,
1st and 10 at BC 45,Garrett Grayson pass complete to Dee Hart for 15 yds to the BC 30 for a 1ST down,,
1st and 10 at BC 30,Dee Hart run for 24 yds to the BC 6 for a 1ST down,,
1st and Goal at BC 6,"Treyous Jarrells run for 6 yds for a TD, (Jared Roberts KICK)",14,14
"CSU DRIVE TOTALS: 10 plays, 82 yards, 5:34"
Boston College at 9:26,,CSU,BC
,"Jared Roberts kickoff for 63 yds , Myles Willis return for 16 yds to the BC 18",14,14
1st and 10 at BC 18,Jon Hilliman run for 5 yds to the BC 23,,
2nd and 5 at BC 23,"Tyler Murphy run for 1 yd to the BC 24 for a 1ST down COLORADO ST Penalty, face mask (15 yards) (15 Yards) to the BC 39 for a 1ST down",,
1st and 10 at BC 39,"BOSTON COLLEGE Penalty, false start (-5 Yards) to the BC 34",,
1st and 15 at BC 34,Myles Willis run for 13 yds to the BC 47,,
2nd and 2 at BC 47,"Tyler Murphy pass complete to Josh Bordner for 24 yds Josh Bordner fumbled, recovered by BC Josh Bordner for a 1ST down",,
1st and 10 at CSU 29,Jon Hilliman run for 2 yds to the ColSt 27,,
2nd and 8 at CSU 27,Tyler Murphy pass complete to Dan Crimmins for 11 yds to the ColSt 16 for a 1ST down,,
1st and 10 at CSU 16,Jon Hilliman run for 4 yds to the ColSt 12,,
2nd and 6 at CSU 12,Jon Hilliman run for 4 yds to the ColSt 8,,
3rd and 2 at CSU 8,Jon Hilliman run for 1 yd to the ColSt 7,,
4th and 1 at CSU 7,Tyler Murphy run for 2 yds to the ColSt 5 for a 1ST down,,
1st and Goal at CSU 5,"Jon Hilliman run for 5 yds for a TD, (Alex Howell KICK)",14,21
"BC DRIVE TOTALS: 11 plays, 82 yards, 5:45"
Colorado State at 3:41,,CSU,BC
,"Alex Howell kickoff for 50 yds , Jasen Oden Jr. return for 13 yds to the ColSt 28",14,21
