0047007120141128,,47,71
1st Quarter Play-by-Play
Bowling Green at 15:00,,BALL,BGSU
,Scott Secor kickoff for 65 yds for a touchback,0,0
1st and 10 at BGSU 25,"Travis Greene run for 75 yds for a TD, (Tyler Tate KICK)",0,7
"BGSU DRIVE TOTALS: 1 play, 75 yards, 0:11"
Ball State at 14:43,,BALL,BGSU
,"Anthony Farinella kickoff for 56 yds , KeVonn Mabon return for 25 yds to the BalSt 34",0,7
1st and 10 at BALL 34,Jahwan Edwards run for 1 yd to the BalSt 35,,
2nd and 9 at BALL 35,"BOWLING GREEN Penalty, offside defense (Bryan Thomas) to the BalSt 40",,
2nd and 4 at BALL 40,Jahwan Edwards run for a loss of 2 yards to the BalSt 38,,
3rd and 6 at BALL 38,"Ozzie Mann pass complete to KeVonn Mabon for 62 yds for a TD, (Scott Secor KICK)",7,7
"BALL DRIVE TOTALS: 3 plays, 66 yards, 1:41"
Bowling Green at 12:49,,BALL,BGSU
,"Scott Secor kickoff for 61 yds , Clint Stephens return for 96 yds for a TD, (Tyler Tate KICK)",7,14
"BGSU DRIVE TOTALS: 0 plays, 0 yards"
Ball State at 12:43,,BALL,BGSU
,"Anthony Farinella kickoff for 58 yds , KeVonn Mabon return for 20 yds to the BalSt 27",7,14
1st and 10 at BALL 27,Jahwan Edwards run for 1 yd to the BalSt 28,,
2nd and 9 at BALL 28,Ozzie Mann pass incomplete,,
3rd and 9 at BALL 28,"BOWLING GREEN Penalty, offside defense (Kendall Montgomery) to the BalSt 33",,
3rd and 4 at BALL 33,Jahwan Edwards run for 3 yds to the BalSt 36,,
4th and 1 at BALL 36,"Kyle Schmidt punt for 46 yds, punt out-of-bounds at the BwGrn 18",,
"BALL DRIVE TOTALS: 3 plays, 9 yards, 1:28"
Bowling Green at 11:15,,BALL,BGSU
1st and 10 at BGSU 18,Fred Coppet run for 69 yds to the BalSt 13 for a 1ST down,7,14
1st and 10 at BALL 13,Fred Coppet run for 3 yds to the BalSt 10,,
2nd and 7 at BALL 10,Fred Coppet run for 4 yds to the BalSt 6,,
3rd and 3 at BALL 6,Fred Coppet run for 4 yds to the BalSt 2 for a 1ST down,,
1st and Goal at BALL 2,"Fred Coppet run for 2 yds for a TD, (Tyler Tate KICK)",7,21
"BGSU DRIVE TOTALS: 5 plays, 82 yards, 1:35"
Ball State at 9:34,,BALL,BGSU
,"Anthony Farinella kickoff for 55 yds , KeVonn Mabon return for 29 yds to the BalSt 39",7,21
1st and 10 at BALL 39,Jahwan Edwards run for 3 yds to the BalSt 42,,
2nd and 7 at BALL 42,Jahwan Edwards run for no gain to the BalSt 42,,
3rd and 7 at BALL 42,Ozzie Mann pass incomplete,,
4th and 7 at BALL 42,"Kyle Schmidt punt for 37 yds BOWLING GREEN Penalty, HL (10 Yards) to the BwGrn 11",,
"BALL DRIVE TOTALS: 3 plays, 3 yards, 1:21"
Bowling Green at 8:13,,BALL,BGSU
