0472071620141011,,472,716
1st Quarter Play-by-Play
Troy at 15:00,,NMSU,TSU
,"Maxwell Johnson kickoff for 60 yds , Chandler Worthy return for 20 yds to the TROY 45 TROY Penalty, illegal block (10 Yards) to the Troy 15",0,0
1st and 10 at TROY 15,Brandon Silvers pass complete to Bryan Holmes for 10 yds to the Troy 25 for a 1ST down,,
1st and 10 at TROY 25,Bryan Holmes run for 4 yds to the Troy 29,,
2nd and 6 at TROY 29,Brandon Silvers pass incomplete to Teddy Ruben,,
3rd and 6 at TROY 29,Brandon Silvers pass complete to Clark Quisenberry for 13 yds to the Troy 42 for a 1ST down,,
1st and 10 at TROY 42,Brandon Silvers pass complete to B.J. Chitty for 3 yds to the Troy 45,,
2nd and 7 at TROY 45,John Johnson run for 5 yds to the 50 yard line,,
3rd and 2 at 50,Brandon Silvers run for 7 yds to the NMxSt 43 for a 1ST down,,
1st and 10 at NMSU 43,Brandon Silvers pass complete to K.D. Edenfield for 16 yds to the NMxSt 27 for a 1ST down,,
1st and 10 at NMSU 27,Brandon Silvers pass complete to K.D. Edenfield for 8 yds to the NMxSt 19,,
2nd and 2 at NMSU 19,Brandon Silvers pass complete to B.J. Chitty for 6 yds to the NMxSt 13 for a 1ST down,,
1st and 10 at NMSU 13,Brandon Silvers pass complete to Bryan Holmes for 1 yd to the NMxSt 12,,
2nd and 9 at NMSU 12,"Brandon Silvers run for 12 yds for a TD, (Ryan Kay KICK)",0,7
"TROY DRIVE TOTALS: 12 plays, 85 yards, 4:05"
New Mexico State at 10:55,,NMSU,TSU
,"Jed Solomon kickoff for 60 yds , Teldrick Morgan return for 21 yds to the NMxSt 26",0,7
1st and 10 at NMSU 26,Xavier Hall run for no gain to the NMxSt 26,,
2nd and 10 at NMSU 26,Xavier Hall run for 2 yds to the NMxSt 28,,
3rd and 8 at NMSU 28,Tyler Rogers run for 1 yd to the NMxSt 29,,
4th and 7 at NMSU 29,"Steven Witkowski punt for 49 yds , Bryan Holmes returns for no gain to the Troy 22",,
"NMSU DRIVE TOTALS: 3 plays, 3 yards, 1:46"
Troy at 9:09,,NMSU,TSU
1st and 10 at TROY 22,Brandon Silvers pass complete to Chandler Worthy for no gain to the Troy 22,0,7
2nd and 10 at TROY 22,Brandon Burks run for 53 yds to the NMxSt 25 for a 1ST down,,
1st and 10 at NMSU 25,Brandon Silvers run for 5 yds to the NMxSt 20,,
2nd and 5 at NMSU 20,Khary Franklin run for 5 yds to the NMxSt 15 for a 1ST down,,
1st and 10 at NMSU 15,"Silvers, B. deep pass incomplete to Worthy, C., PENALTY TROY ineligible downfield on pass (Hutson, Ethan) 5 yards to the NMSU20, NO PLAY.",,
1st and 15 at NMSU 20,Brandon Silvers pass incomplete to N/A,,
2nd and 15 at NMSU 20,Jordan Chunn run for 4 yds to the NMxSt 16,,
4th and 7 at NMSU 12,Ryan Kay 28 yd FG GOOD,0,10
"TROY DRIVE TOTALS: 8 plays, 66 yards, 3:08"
New Mexico State at 6:01,,NMSU,TSU
,"Jed Solomon kickoff for 59 yds , Marquette Washington return for 15 yds to the NMxSt 21",0,10
1st and 10 at NMSU 21,Larry Rose III run for 4 yds to the NMxSt 25,,
2nd and 6 at NMSU 25,Larry Rose III run for no gain to the NMxSt 25,,
3rd and 6 at NMSU 25,Tyler Rogers pass complete to Teldrick Morgan for 20 yds to the NMxSt 45 for a 1ST down,,
1st and 10 at NMSU 45,Larry Rose III run for 3 yds to the NMxSt 48,,
2nd and 7 at NMSU 48,Tyler Rogers pass complete to Larry Rose III for 8 yds to the Troy 44 for a 1ST down,,
1st and 10 at TROY 44,Xavier Hall run for 9 yds to the Troy 35,,
2nd and 1 at TROY 35,Xavier Hall run for no gain to the Troy 35,,
3rd and 1 at TROY 35,Tyler Rogers run for 2 yds to the Troy 33 for a 1ST down,,
1st and 10 at TROY 33,Tyler Rogers pass incomplete to N/A,,
2nd and 10 at TROY 33,Tyler Rogers pass incomplete to N/A,,
3rd and 10 at TROY 33,"Tyler Rogers sacked by Jamal Stadom for a loss of 9 yards to the Troy 42 Tyler Rogers fumbled, recovered by Troy Jamal Stadom , return for 0 yards",,
"NMSU DRIVE TOTALS: 11 plays, 37 yards, 3:31"
Troy at 2:30,,NMSU,TSU
1st and 10 at TROY 42,Brandon Silvers pass incomplete to Chandler Worthy,0,10
2nd and 10 at TROY 42,Brandon Silvers pass complete to K.D. Edenfield for 8 yds to the 50 yard line,,
3rd and 2 at 50,Brandon Silvers run for 9 yds to the NMxSt 41 for a 1ST down,,
1st and 10 at NMSU 41,Brandon Silvers run for 9 yds to the NMxSt 32,,
2nd and 1 at NMSU 32,"Brandon Silvers pass intercepted, touchback. Winston Rose return for no gain",,
"TROY DRIVE TOTALS: 5 plays, 26 yards, 1:40"
New Mexico State at 0:50,,NMSU,TSU
1st and 10 at NMSU 20,Xavier Hall run for no gain to the NMxSt 20,0,10
2nd and 10 at NMSU 20,Tyler Rogers pass incomplete to Teldrick Morgan,,
3rd and 10 at NMSU 20,"Tyler Rogers run for 5 yds to the NMxSt 25 NEW MEXICO ST Penalty, Offensive holding ( Yards) declined",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
New Mexico State at 15:00,,NMSU,TSU
4th and 5 at NMSU 25,"Steven Witkowski punt for 35 yds, fair catch by Teddy Ruben at the Troy 40",0,10
"NMSU DRIVE TOTALS: 3 plays, 5 yards, 0:57"
Troy at 14:53,,NMSU,TSU
1st and 10 at TROY 40,Brandon Silvers run for a loss of 3 yards to the Troy 37,0,10
2nd and 13 at TROY 37,Jordan Chunn run for 2 yds to the Troy 39,,
3rd and 11 at TROY 39,Brandon Silvers pass incomplete to Jordan Chunn,,
4th and 11 at TROY 39,"Ryan Kay punt for 37 yds , Teldrick Morgan returns for 7 yds to the NMxSt 31",,
"TROY DRIVE TOTALS: 3 plays, -1 yard, 1:21"
New Mexico State at 13:32,,NMSU,TSU
1st and 10 at NMSU 31,Larry Rose III run for 6 yds to the NMxSt 37,0,10
2nd and 4 at NMSU 37,Tyler Rogers pass complete to Teldrick Morgan for 10 yds to the NMxSt 47 for a 1ST down,,
1st and 10 at NMSU 47,"Larry Rose III run for 53 yds for a TD, (Maxwell Johnson KICK)",7,10
"NMSU DRIVE TOTALS: 3 plays, 69 yards, 0:43"
New Mexico State at 12:35,,NMSU,TSU
1st and 10 at NMSU 25,Tyler Rogers pass incomplete to N/A,7,17
2nd and 10 at NMSU 25,Tyler Rogers pass complete to Teldrick Morgan for 6 yds to the NMxSt 31,,
3rd and 4 at NMSU 31,Tyler Rogers pass complete to Teldrick Morgan for 12 yds to the NMxSt 43 for a 1ST down,,
1st and 10 at NMSU 43,Xavier Hall run for 3 yds to the NMxSt 46,,
2nd and 7 at NMSU 46,Xavier Hall run for 4 yds to the 50 yard line,,
3rd and 3 at 50,Tyler Rogers pass incomplete to N/A,,
4th and 3 at 50,"Steven Witkowski punt for 39 yds, fair catch by Teddy Ruben at the Troy 11",,
"NMSU DRIVE TOTALS: 6 plays, 25 yards, 1:58"
Troy at 12:35,,NMSU,TSU
,"Maxwell Johnson kickoff for 54 yds , Chandler Worthy return for 89 yds for a TD, (Ryan Kay KICK)",7,17
"TROY DRIVE TOTALS: 0 plays, 0 yards"
New Mexico State at 12:35,,NMSU,TSU
,Jed Solomon kickoff for 65 yds for a touchback,7,17
"NMSU DRIVE TOTALS: 6 plays, 25 yards, 1:58"
Troy at 10:37,,NMSU,TSU
1st and 10 at TROY 11,Brandon Silvers run for 5 yds to the Troy 16,7,17
2nd and 5 at TROY 16,Khary Franklin run for 18 yds to the Troy 34 for a 1ST down,,
1st and 10 at TROY 34,Khary Franklin run for 4 yds to the Troy 38,,
2nd and 6 at TROY 38,Brandon Burks run for 2 yds to the Troy 40,,
3rd and 4 at TROY 40,Brandon Silvers pass complete to B.J. Chitty for 5 yds to the Troy 45 for a 1ST down,,
1st and 10 at TROY 45,Khary Franklin run for 2 yds to the Troy 47,,
2nd and 8 at TROY 47,Brandon Silvers pass complete to Khary Franklin for 8 yds to the NMxSt 45 for a 1ST down,,
1st and 10 at NMSU 45,Khary Franklin run for 2 yds to the NMxSt 43,,
2nd and 8 at NMSU 43,Brandon Silvers run for 4 yds to the NMxSt 39,,
3rd and 4 at NMSU 39,Brandon Silvers pass complete to Brandon Burks for 11 yds to the NMxSt 28 for a 1ST down,,
1st and 10 at NMSU 28,"Jordan Chunn run for a loss of 2 yards to the NMxSt 30 Jordan Chunn fumbled, forced by Rodney Butler, recovered by NMxSt Dalton Herrington",,
"TROY DRIVE TOTALS: 11 plays, 59 yards, 5:08"
New Mexico State at 5:29,,NMSU,TSU
1st and 10 at NMSU 30,Larry Rose III run for a loss of 2 yards to the NMxSt 28,7,17
2nd and 12 at NMSU 28,Tyler Rogers pass complete to Joshua Bowen for 33 yds to the Troy 39 for a 1ST down,,
1st and 10 at TROY 39,Larry Rose III run for 3 yds to the Troy 36,,
2nd and 7 at TROY 36,Tyler Rogers run for 8 yds to the Troy 28 for a 1ST down,,
1st and 10 at TROY 28,Brandon Betancourt run for a loss of 2 yards to the Troy 30,,
2nd and 12 at TROY 30,Tyler Rogers pass complete to Gregory Hogan for 6 yds to the Troy 24,,
3rd and 6 at TROY 24,"Brandon Betancourt run for 8 yds to the Troy 16 NEW MEXICO ST Penalty, Offensive holding (-12 Yards) to the Troy 28",,
3rd and 10 at TROY 28,Tyler Rogers pass intercepted JaQuadrian Lewis return for no gain to the Troy 6,,
"NMSU DRIVE TOTALS: 8 plays, 42 yards, 2:52"
Troy at 2:37,,NMSU,TSU
1st and 10 at TROY 6,Khary Franklin run for 4 yds to the Troy 10,7,17
2nd and 6 at TROY 10,Brandon Silvers run for 8 yds to the Troy 18 for a 1ST down,,
1st and 10 at TROY 18,Brandon Burks run for 9 yds to the Troy 27,,
2nd and 1 at TROY 27,Brandon Burks run for 44 yds to the NMxSt 29 for a 1ST down,,
1st and 10 at NMSU 29,Brandon Silvers sacked by Drew James and JB Copeland for a loss of 2 yards to the NMxSt 31,,
,"Timeout TROY, clock 01:29",,
2nd and 12 at NMSU 31,Brandon Silvers pass complete to Chandler Worthy for 8 yds to the NMxSt 23,,
