0108015620140913,,108,156
,CSU wins toss and will receive. UC Davis to defend north goal.,,
1st Quarter Play-by-Play
Colorado State at 15:00,,UCD,CSU
,"Brady Stuart kickoff for 65 yds , Deionte Gaines return for 40 yds to the ColSt 40",0,0
1st and 10 at CSU 40,Dee Hart run for a loss of 4 yards to the ColSt 36,,
2nd and 14 at CSU 36,Deionte Gaines run for 11 yds to the ColSt 47,,
3rd and 3 at CSU 47,Garrett Grayson pass incomplete to Rashard Higgins,,
4th and 3 at CSU 47,Hayden Hunt punt for 37 yds,,
"CSU DRIVE TOTALS: 3 plays, 7 yards, 0:59"
UC Davis at 14:01,,UCD,CSU
1st and 10 at UCD 16,Colton Silveria run for 3 yds to the UCDav 19,0,0
2nd and 7 at UCD 19,London Lacy pass incomplete to N/A,,
3rd and 7 at UCD 19,"London Lacy pass incomplete to N/A, broken up by Tyree Simmons",,
4th and 7 at UCD 19,"Colby Wadman punt for 44 yds, punt out-of-bounds at the ColSt 37",,
"UCD DRIVE TOTALS: 3 plays, 3 yards, 1:08"
Colorado State at 12:53,,UCD,CSU
1st and 10 at CSU 37,Garrett Grayson run for 5 yds to the ColSt 42,0,0
2nd and 5 at CSU 42,Dee Hart run for 13 yds to the UCDav 45 for a 1ST down,,
1st and 10 at UCD 45,Garrett Grayson pass complete to Charles Lovett for 45 yds for a TD (Jared Roberts KICK),0,7
"CSU DRIVE TOTALS: 3 plays, 63 yards, 0:58"
UC Davis at 11:55,,UCD,CSU
,Jared Roberts kickoff for 65 yds for a touchback,0,7
1st and 10 at UCD 25,London Lacy pass incomplete to N/A,,
2nd and 10 at UCD 25,Gabe Manzanares run for a loss of 2 yards to the UCDav 23,,
3rd and 12 at UCD 23,London Lacy pass complete to Alex Cannon for 7 yds to the UCDav 30,,
4th and 5 at UCD 30,"Colby Wadman punt for 38 yds, punt out-of-bounds at the ColSt 32",,
"UCD DRIVE TOTALS: 3 plays, 5 yards, 1:38"
Colorado State at 10:17,,UCD,CSU
1st and 10 at CSU 32,Garrett Grayson pass complete to Joe Hansley for 6 yds to the ColSt 38,0,7
2nd and 4 at CSU 38,Garrett Grayson pass incomplete to Joe Hansley,,
3rd and 4 at CSU 38,Treyous Jarrells run for 4 yds to the ColSt 42 for a 1ST down,,
1st and 10 at CSU 42,Treyous Jarrells run for 27 yds to the UCDav 31 for a 1ST down,,
1st and 10 at UCD 31,Garrett Grayson pass complete to Rashard Higgins for 10 yds to the UCDav 21 for a 1ST down,,
1st and 10 at UCD 21,Dee Hart run for 6 yds to the UCDav 15,,
,"Timeout COLORADO ST, clock 09:34",,
2nd and 4 at UCD 15,Garrett Grayson pass complete to Rashard Higgins for 15 yds for a TD (Jared Roberts KICK),0,14
"CSU DRIVE TOTALS: 7 plays, 68 yards, 2:30"
UC Davis at 7:39,,UCD,CSU
,"Jared Roberts kickoff for 63 yds , Shamawn Wright return for 32 yds to the UCDav 34",0,14
1st and 10 at UCD 34,London Lacy pass complete to Jermale Jefferson for 3 yds to the UCDav 37,,
2nd and 7 at UCD 37,London Lacy pass complete to Dalton Turay for 11 yds to the UCDav 48 for a 1ST down,,
1st and 10 at UCD 48,Colton Silveria run for 4 yds to the ColSt 48,,
2nd and 6 at CSU 48,London Lacy pass complete to Mark Martindale for 37 yds to the ColSt 11 for a 1ST down,,
1st and 10 at CSU 11,"London Lacy pass complete to Mark Martindale for 11 yds for a TD, (Brady Stuart KICK)",7,14
"UCD DRIVE TOTALS: 5 plays, 66 yards, 1:55"
Colorado State at 5:36,,UCD,CSU
,"Brady Stuart kickoff for 45 yds , Jasen Oden Jr. return for 9 yds to the ColSt 29",7,14
1st and 10 at CSU 29,"COLORADO ST Penalty, delay of game (-5 Yards) to the ColSt 24",,
1st and 15 at CSU 24,Garrett Grayson pass complete to Rashard Higgins for 29 yds to the UCDav 47 for a 1ST down,,
1st and 10 at UCD 47,Dee Hart run for 3 yds to the UCDav 44,,
2nd and 7 at UCD 44,Garrett Grayson pass complete to Dee Hart for 24 yds to the UCDav 20 for a 1ST down,,
1st and 10 at UCD 20,Garrett Grayson pass complete to Steven Walker for 20 yds for a TD (Jared Roberts KICK),7,21
"CSU DRIVE TOTALS: 4 plays, 71 yards, 1:39"
UC Davis at 3:51,,UCD,CSU
,"Jared Roberts kickoff for 63 yds , Shamawn Wright return for 22 yds to the UCDav 24",7,21
1st and 10 at UCD 24,Justin Williams run for 1 yd to the UCDav 25,,
2nd and 9 at UCD 25,London Lacy pass complete to Dalton Turay for a loss of 1 yard to the UCDav 24,,
3rd and 10 at UCD 24,"London Lacy pass incomplete to Corey Galindo, QB hurry by JAMES, Cory, PENALTY CS offside (JAMES, Cory) 5 yards to the UCD29, NO PLAY.",,
3rd and 5 at UCD 29,London Lacy pass incomplete to Corey Galindo,,
4th and 5 at UCD 29,"Colby Wadman punt for 44 yds, downed at the COLOST 27 UC DAVIS Penalty, kick catching interference (Keleen Culberson) to the ColSt 42",,
"UCD DRIVE TOTALS: 3 plays, 5 yards, 1:47"
Colorado State at 2:04,,UCD,CSU
1st and 10 at CSU 42,Garrett Grayson pass complete to Rashard Higgins for 11 yds to the UCDav 47 for a 1ST down,7,21
1st and 10 at UCD 47,Garrett Grayson pass complete to Joe Hansley for 36 yds to the UCDav 11 for a 1ST down,,
1st and 10 at UCD 11,Treyous Jarrells run for 3 yds to the UCDav 8,,
2nd and 7 at UCD 8,Treyous Jarrells run for 1 yd to the UCDav 7,,
3rd and 6 at UCD 7,"Garrett Grayson run for a loss of 12 yards to the UCDav 16 Garrett Grayson fumbled, forced by Marques Barron, recovered by ColSt Nick Callender",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Colorado State at 15:00,,UCD,CSU
4th and 15 at UCD 16,Jared Roberts 33 yd FG MISSED,7,21
"CSU DRIVE TOTALS: 6 plays, 42 yards, 2:09"
UC Davis at 14:55,,UCD,CSU
1st and 10 at UCD 20,Gabe Manzanares run for 2 yds to the UCDav 22,7,21
2nd and 8 at UCD 22,Jermale Jefferson run for 4 yds to the UCDav 26,,
