0454077420140920,,454,774
,"Murray State wins coin toss, defers to 2nd half.  WMU to receive.",,
1st Quarter Play-by-Play
Western Michigan at 15:00,,MSU,WMU
,"Carson Greifenkamp kickoff for 61 yds , Darius Phillips return for 30 yds to the WMich 34",0,0
1st and 10 at WMU 34,Jarvion Franklin run for 4 yds to the WMich 38,,
2nd and 6 at WMU 38,Zach Terrell pass complete to Jarvion Franklin for 5 yds to the WMich 43,,
3rd and 1 at WMU 43,Jarvion Franklin run for 4 yds to the WMich 47 for a 1ST down,,
1st and 10 at WMU 47,Jarvion Franklin run for 2 yds to the WMich 49,,
2nd and 8 at WMU 49,Jarvion Franklin run for 7 yds to the MurrS 44,,
3rd and 1 at MURR 44,Jarvion Franklin run for 5 yds to the MurrS 39 for a 1ST down,,
1st and 10 at MURR 39,Zach Terrell pass complete to Corey Davis for 24 yds to the MurrS 15 for a 1ST down,,
1st and 10 at MURR 15,Zach Terrell pass complete to Daniel Braverman for a loss of 2 yards to the MurrS 17,,
2nd and 12 at MURR 17,"Zach Terrell pass complete to Corey Davis for 17 yds for a TD, (Andrew Haldeman KICK)",0,7
"WMU DRIVE TOTALS: 9 plays, 66 yards, 4:48"
Murray State at 10:12,,MSU,WMU
,"Brett Scanlon kickoff for 65 yds , Pokey Harris return for 30 yds to the MurrS 30",0,7
1st and 10 at MURR 30,KD Humphries pass complete to Nevar Griffin for 17 yds to the MurrS 47 for a 1ST down,,
1st and 10 at MURR 47,"MURRAY ST Penalty, false start (-5 Yards) to the MurrS 42",,
1st and 15 at MURR 42,KD Humphries pass complete to Marcus Holliday for no gain to the MurrS 42,,
2nd and 15 at MURR 42,"WESTRN MICHIGAN Penalty, offside defense (5 Yards) to the MurrS 47",,
2nd and 10 at MURR 47,KD Humphries pass complete to Marcus Holliday for 1 yd to the MurrS 48,,
3rd and 9 at MURR 48,KD Humphries pass complete to Jeremy Harness for 26 yds to the WMich 26 for a 1ST down,,
1st and 10 at WMU 26,Marcus Holliday run for 5 yds to the WMich 21,,
2nd and 5 at WMU 21,"MURRAY ST Penalty, false start (-5 Yards) to the WMich 26",,
2nd and 10 at WMU 26,KD Humphries pass complete to Nevar Griffin for 23 yds to the WMich 3 for a 1ST down,,
1st and Goal at WMU 3,"Marcus Holliday run for 3 yds for a TD, (Carson Greifenkamp KICK)",7,7
"MURR DRIVE TOTALS: 7 plays, 70 yards, 2:09"
Western Michigan at 8:03,,MSU,WMU
,Carson Greifenkamp kickoff for 65 yds for a touchback,7,7
1st and 10 at WMU 25,Jarvion Franklin run for 8 yds to the WMich 33,,
2nd and 2 at WMU 33,Jarvion Franklin run for 11 yds to the WMich 44 for a 1ST down,,
1st and 10 at WMU 44,Jarvion Franklin run for 1 yd to the WMich 45,,
2nd and 9 at WMU 45,Dareyon Chance run for 2 yds to the WMich 47,,
3rd and 7 at WMU 47,Zach Terrell pass complete to Corey Davis for 6 yds to the MurrS 47,,
4th and 1 at MURR 47,Jarvion Franklin run for a loss of 3 yards to the 50 yard line,,
"WMU DRIVE TOTALS: 6 plays, 25 yards, 2:47"
Murray State at 5:16,,MSU,WMU
1st and 10 at 50,Pokey Harris run for 4 yds to the WMich 46,7,7
2nd and 6 at WMU 46,Pokey Harris run for 2 yds to the WMich 44,,
3rd and 4 at WMU 44,"KD Humphries pass incomplete to Nevar Griffin, broken up by D Celsicar",,
4th and 4 at WMU 44,Zach Bogard punt for 44 yds for a touchback,,
"MURR DRIVE TOTALS: 3 plays, 6 yards, 0:55"
Western Michigan at 4:21,,MSU,WMU
1st and 10 at WMU 20,Zach Terrell pass incomplete to Dareyon Chance,7,7
2nd and 10 at WMU 20,Dareyon Chance run for 3 yds to the WMich 23,,
3rd and 7 at WMU 23,"Zach Terrell pass incomplete to Corey Davis, broken up by DeQuinten Spraggins",,
4th and 7 at WMU 23,"J. Schroeder punt for 41 yds, downed at the MurrS 36",,
"WMU DRIVE TOTALS: 3 plays, 3 yards, 1:04"
Murray State at 3:17,,MSU,WMU
1st and 10 at MURR 36,KD Humphries pass complete to Marcus Holliday for a loss of 5 yards to the MurrS 31,7,7
2nd and 15 at MURR 31,KD Humphries pass complete to Janawski Davis for 14 yds to the MurrS 45,,
3rd and 1 at MURR 45,KD Humphries run for no gain to the MurrS 45,,
4th and 1 at MURR 45,"Zach Bogard punt for 49 yds , Daniel Braverman returns for a loss of 1 yard to the WMich 5",,
"MURR DRIVE TOTALS: 3 plays, 9 yards, 1:45"
Western Michigan at 1:32,,MSU,WMU
1st and 10 at WMU 5,Jarvion Franklin run for 4 yds to the WMich 9,7,7
2nd and 6 at WMU 9,Jarvion Franklin run for a loss of 2 yards to the WMich 7,,
3rd and 8 at WMU 7,Zach Terrell run for 28 yds to the WMich 35 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Western Michigan at 15:00,,MSU,WMU
1st and 10 at WMU 35,Jarvion Franklin run for 3 yds to the WMich 38,7,7
2nd and 7 at WMU 38,Zach Terrell run for 6 yds to the WMich 44,,
3rd and 1 at WMU 44,Zach Terrell run for 2 yds to the WMich 46 for a 1ST down,,
1st and 10 at WMU 46,Jarvion Franklin run for 19 yds to the MurrS 35 for a 1ST down,,
1st and 10 at MURR 35,Dareyon Chance run for 4 yds to the MurrS 31,,
2nd and 6 at MURR 31,Zach Terrell pass complete to Darius Phillips for 8 yds to the MurrS 23 for a 1ST down,,
1st and 10 at MURR 23,Zach Terrell pass complete to Corey Davis for 14 yds to the MurrS 9 for a 1ST down,,
1st and Goal at MURR 9,Jarvion Franklin run for 2 yds to the MurrS 7,,
2nd and Goal at MURR 7,"Jarvion Franklin run for 7 yds for a TD, (Andrew Haldeman KICK)",7,14
"WMU DRIVE TOTALS: 12 plays, 95 yards, 6:07"
Murray State at 10:25,,MSU,WMU
,Brett Scanlon kickoff for 65 yds for a touchback,7,14
1st and 10 at MURR 25,"HUMPHRIES, KD pass incomplete to HARNESS, Jeremy, PENALTY WMU pass interference (CELSICAR, D) 14 yards to the MUR39, 1ST DOWN MUR, NO PLAY. for a 1ST down",,
1st and 10 at MURR 39,KD Humphries pass complete to Jeremy Harness for 15 yds to the WMich 46 for a 1ST down,,
1st and 10 at WMU 46,KD Humphries pass incomplete to Janawski Davis,,
