0703070020141101,,703,700
1st Quarter Play-by-Play
Texas Tech at 15:00,,TEX,TTU
,Nick Rose kickoff for 65 yds for a touchback,0,0
1st and 10 at TTU 25,Patrick Mahomes pass complete to DeAndre Washington for 2 yds to the TexTc 27,,
2nd and 8 at TTU 27,Patrick Mahomes pass complete to Devin Lauderdale for 6 yds to the TexTc 33,,
3rd and 2 at TTU 33,Patrick Mahomes pass incomplete to Jakeem Grant,,
4th and 2 at TTU 33,"Taylor Symmank punt for 37 yds , Jaxon Shipley returns for 5 yds to the Texas 35",,
"TTU DRIVE TOTALS: 3 plays, 8 yards, 1:06"
Texas at 13:54,,TEX,TTU
1st and 10 at TEX 35,Malcolm Brown run for 2 yds to the Texas 37,0,0
2nd and 8 at TEX 37,Tyrone Swoopes sacked by Micah Awe for a loss of 5 yards to the Texas 32,,
3rd and 13 at TEX 32,Tyrone Swoopes pass complete to John Harris for 36 yds to the TexTc 32 for a 1ST down,,
1st and 10 at TTU 32,Tyrone Swoopes pass incomplete to Marcus Johnson,,
2nd and 10 at TTU 32,Malcolm Brown run for 3 yds to the TexTc 29,,
3rd and 7 at TTU 29,Tyrone Swoopes pass incomplete to Marcus Johnson,,
4th and 7 at TTU 29,Nick Rose 46 yd FG GOOD,3,0
"TEX DRIVE TOTALS: 7 plays, 36 yards, 2:23"
Texas Tech at 11:31,,TEX,TTU
,Nick Rose kickoff for 65 yds for a touchback,3,0
1st and 10 at TTU 25,Patrick Mahomes pass incomplete to Ian Sadler,,
2nd and 10 at TTU 25,DeAndre Washington run for 6 yds to the TexTc 31,,
3rd and 4 at TTU 31,Patrick Mahomes pass complete to Bradley Marquez for 13 yds to the TexTc 44 for a 1ST down,,
1st and 10 at TTU 44,Quinton White run for 2 yds to the TexTc 46,,
2nd and 8 at TTU 46,DeAndre Washington run for 3 yds to the TexTc 49,,
3rd and 5 at TTU 49,Patrick Mahomes pass complete to Quinton White for 2 yds to the Texas 49,,
4th and 3 at TEX 49,"Taylor Symmank punt for 42 yds, fair catch by Jaxon Shipley at the Texas 7",,
"TTU DRIVE TOTALS: 6 plays, 26 yards, 2:30"
Texas at 9:01,,TEX,TTU
1st and 10 at TEX 7,Johnathan Gray run for 7 yds to the Texas 14,3,0
2nd and 3 at TEX 14,"u""D'Onta Foreman"",  run for 1 yd to the Texas 15",,
3rd and 2 at TEX 15,Malcolm Brown run for 1 yd to the Texas 16,,
4th and 1 at TEX 16,"William Russ punt for 48 yds , Cameron Batson returns for no gain to the TexTc 36",,
"TEX DRIVE TOTALS: 3 plays, 9 yards, 1:58"
Texas Tech at 7:03,,TEX,TTU
1st and 10 at TTU 36,Patrick Mahomes pass incomplete to Bradley Marquez,3,0
2nd and 10 at TTU 36,Patrick Mahomes pass complete to Reginald Davis for 6 yds to the TexTc 42,,
3rd and 4 at TTU 42,Patrick Mahomes pass complete to Brad Pearson for 5 yds to the TexTc 47 for a 1ST down,,
1st and 10 at TTU 47,DeAndre Washington run for 3 yds to the 50 yard line,,
2nd and 7 at 50,"Mahomes, Patrick pass complete to Sadler, Ian for 9 yards to the TEXAS41, PENALTY TEXASTECH pass interference 15 yards to the TEXASTECH35, NO PLAY.",,
2nd and 22 at TTU 35,Patrick Mahomes pass complete to DeAndre Washington for 6 yds to the TexTc 41,,
3rd and 16 at TTU 41,Patrick Mahomes pass complete to Devin Lauderdale for 8 yds to the TexTc 49,,
4th and 8 at TTU 49,"Taylor Symmank punt for 36 yds, fair catch by Jaxon Shipley at the Texas 15",,
"TTU DRIVE TOTALS: 6 plays, 13 yards, 2:43"
Texas at 4:20,,TEX,TTU
1st and 10 at TEX 15,"Tyrone Swoopes sacked by Jackson Richards for a loss of 15 yards Tyrone Swoopes fumbled, forced by Jackson Richards, recovered by TexTc Branden Jackson , return for 0 yards for a TD, (Ryan Bustin PAT MISSED)",3,6
"TEX DRIVE TOTALS: 1 play, -15 yards, 0:11"
Texas at 4:09,,TEX,TTU
,Kramer Fyfe kickoff for 65 yds for a touchback,3,6
1st and 10 at TEX 25,Tyrone Swoopes pass complete to Johnathan Gray for 8 yds to the Texas 33,,
2nd and 2 at TEX 33,Johnathan Gray run for a loss of 4 yards to the Texas 29,,
3rd and 6 at TEX 29,Tyrone Swoopes pass incomplete to John Harris,,
4th and 6 at TEX 29,"William Russ punt for 39 yds, downed at the TexTc 32",,
"TEX DRIVE TOTALS: 3 plays, 4 yards, 1:08"
Texas Tech at 3:01,,TEX,TTU
1st and 10 at TTU 32,DeAndre Washington run for 8 yds to the TexTc 40,3,6
2nd and 2 at TTU 40,Patrick Mahomes pass incomplete to Dylan Cantrell,,
3rd and 2 at TTU 40,Patrick Mahomes pass complete to Ian Sadler for 12 yds to the Texas 48 for a 1ST down,,
1st and 10 at TEX 48,"Patrick Mahomes pass complete to Bradley Marquez for 14 yds to the Texas 34 for a 1ST down TEXAS Penalty, Personal Foul (Jason Hall) to the Texas 19 for a 1ST down",,
1st and 10 at TEX 19,"TEXAS TECH Penalty, Illegal Block (Alfredo Morales) to the Texas 34",,
1st and 25 at TEX 34,Patrick Mahomes pass incomplete to Ian Sadler,,
2nd and 25 at TEX 34,"Patrick Mahomes pass complete to Bradley Marquez for 15 yds to the Texas 19 for a 1ST down TEXAS Penalty, Face Mask (10 yards) (Steve Edmond) to the Texas 9 for a 1ST down",,
1st and Goal at TEX 9,Kenny Williams run for a loss of 1 yard to the Texas 10,,
2nd and Goal at TEX 10,Patrick Mahomes pass incomplete to Dylan Cantrell,,
3rd and Goal at TEX 10,Patrick Mahomes sacked by Steve Edmond for a loss of 2 yards to the Texas 12,,
4th and Goal at TEX 12,Ryan Bustin 29 yd FG MISSED,,
"TTU DRIVE TOTALS: 10 plays, 56 yards, 2:33"
Texas at 0:28,,TEX,TTU
1st and 10 at TEX 20,Malcolm Brown run for 3 yds to the Texas 23,3,6
2nd and 7 at TEX 23,Tyrone Swoopes sacked by Pete Robertson for a loss of 11 yards to the Texas 12,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Texas at 15:00,,TEX,TTU
3rd and 18 at TEX 12,Tyrone Swoopes pass complete to John Harris for 19 yds to the Texas 31 for a 1ST down,3,6
1st and 10 at TEX 31,Malcolm Brown run for 28 yds to the TexTc 41 for a 1ST down,,
1st and 10 at TTU 41,Malcolm Brown run for 8 yds to the TexTc 33,,
2nd and 2 at TTU 33,Malcolm Brown run for 6 yds to the TexTc 27 for a 1ST down,,
1st and 10 at TTU 27,Malcolm Brown run for no gain to the TexTc 27,,
2nd and 10 at TTU 27,Johnathan Gray run for 7 yds to the TexTc 20,,
3rd and 3 at TTU 20,Tyrone Swoopes pass incomplete to John Harris,,
4th and 3 at TTU 20,Nick Rose 37 yd FG MISSED,,
"TEX DRIVE TOTALS: 10 plays, 60 yards, 3:04"
Texas Tech at 12:24,,TEX,TTU
1st and 10 at TTU 21,Patrick Mahomes pass incomplete to Jakeem Grant,3,6
2nd and 10 at TTU 21,Patrick Mahomes pass incomplete to Bradley Marquez,,
3rd and 10 at TTU 21,"TEXAS TECH Penalty, False Start (Devin Lauderdale) to the TexTc 16",,
3rd and 15 at TTU 16,Patrick Mahomes pass complete to Bradley Marquez for 7 yds to the TexTc 23,,
4th and 8 at TTU 23,"Taylor Symmank punt for 39 yds, fair catch by Jaxon Shipley at the Texas 38",,
