0392053920141101,,392,539
1st Quarter Play-by-Play
Penn State at 15:00,,MARY,PSU
,"Brad Craddock kickoff for 60 yds , Grant Haley return for 14 yds to the PnSt 34",0,0
1st and 10 at PSU 34,Christian Hackenberg pass complete to Jesse James for 9 yds to the PnSt 43,,
2nd and 1 at PSU 43,Christian Hackenberg pass complete to DaeSean Hamilton for 4 yds to the PnSt 47 for a 1ST down,,
1st and 10 at PSU 47,Akeel Lynch run for 8 yds to the Mary 45,,
2nd and 2 at MD 45,"PENN ST Penalty, Illegal Procedure (-5 Yards) to the 50 yard line",,
2nd and 7 at 50,Christian Hackenberg pass complete to Jesse James for 2 yds to the Mary 48,,
3rd and 5 at MD 48,Christian Hackenberg pass complete to Geno Lewis for 17 yds to the Mary 31 for a 1ST down,,
1st and 10 at MD 31,Christian Hackenberg pass complete to Geno Lewis for 1 yd to the Mary 30,,
2nd and 9 at MD 30,Christian Hackenberg pass incomplete to DaeSean Hamilton,,
3rd and 9 at MD 30,Christian Hackenberg run for no gain to the Mary 30,,
4th and 9 at MD 30,Sam Ficken 47 yd FG GOOD,0,3
"PSU DRIVE TOTALS: 9 plays, 36 yards, 4:04"
Maryland at 10:56,,MARY,PSU
,"Sam Ficken kickoff for 55 yds , Stefon Diggs return for 17 yds to the Mary 27",0,3
1st and 10 at MD 27,C.J. Brown pass incomplete to Brandon Ross,,
2nd and 10 at MD 27,C.J. Brown pass incomplete,,
3rd and 10 at MD 27,"PENN ST Penalty, Defensive Offside (5 Yards) to the Mary 32",,
3rd and 5 at MD 32,"C.J. Brown pass complete to Deon Long for 1 yd to the Mary 33 for a 1ST down PENN ST Penalty, Personal Foul (15 Yards) to the Mary 48 for a 1ST down",,
1st and 10 at MD 48,"PENN ST Penalty, Unsportsmanlike Conduct (15 Yards) to the PnSt 37 for a 1ST down",,
1st and 10 at PSU 37,Brandon Ross run for 2 yds to the PnSt 35,,
2nd and 8 at PSU 35,C.J. Brown run for 1 yd to the PnSt 34,,
3rd and 7 at PSU 34,C.J. Brown pass complete to Brandon Ross for a loss of 3 yards to the PnSt 37,,
