0434069420141122,,434,694
1st Quarter Play-by-Play
Missouri at 15:00,,MO,TENN
,Aaron Medley kickoff for 65 yds for a touchback,0,0
1st and 10 at MIZZ 25,Maty Mauk pass incomplete,,
2nd and 10 at MIZZ 25,Maty Mauk pass complete to Jimmie Hunt for 24 yds to the Misso 49 for a 1ST down,,
1st and 10 at MIZZ 49,Marcus Murphy run for a loss of 4 yards to the Misso 45,,
2nd and 14 at MIZZ 45,Maty Mauk pass complete to Sean Culkin for 9 yds to the Tenn 46,,
3rd and 5 at TENN 46,Maty Mauk run for 9 yds to the Tenn 37 for a 1ST down,,
1st and 10 at TENN 37,Marcus Murphy run for 4 yds to the Tenn 33,,
2nd and 6 at TENN 33,Maty Mauk pass incomplete to Bud Sasser,,
3rd and 6 at TENN 33,Russell Hansbrough run for 13 yds to the Tenn 20 for a 1ST down,,
1st and 10 at TENN 20,Maty Mauk pass incomplete to Russell Hansbrough,,
2nd and 10 at TENN 20,Russell Hansbrough run for 4 yds to the Tenn 16,,
3rd and 6 at TENN 16,Maty Mauk pass complete to Marcus Murphy for 15 yds to the Tenn 1 for a 1ST down,,
1st and Goal at TENN 1,"Marcus Murphy run for 1 yd for a TD, (Andrew Baggett KICK)",7,0
"MIZZ DRIVE TOTALS: 12 plays, 75 yards, 4:37"
Tennessee at 10:23,,MO,TENN
,"Andrew Baggett kickoff for 65 yds , Evan Berry return for 35 yds to the Tenn 35",7,0
1st and 10 at TENN 35,Joshua Dobbs pass complete to Jalen Hurd for 3 yds to the Tenn 38,,
2nd and 7 at TENN 38,Jalen Hurd run for a loss of 3 yards to the Tenn 35,,
3rd and 10 at TENN 35,Joshua Dobbs pass incomplete to Pig Howard,,
4th and 10 at TENN 35,"Matt Darr punt for 55 yds , Marcus Murphy returns for no gain to the Misso 35 MISSOURI Penalty, Illegal Block (Cortland Browning) to the Misso 5",,
"TENN DRIVE TOTALS: 3 plays, 0 yards, 1:13"
Missouri at 9:10,,MO,TENN
1st and 10 at MIZZ 5,Russell Hansbrough run for a loss of 1 yard to the Misso 4,7,0
