0572038820140906,,572,388
1st Quarter Play-by-Play
Rhode Island at 15:00,,URI,MAR
,"Kaare Vedvik kickoff for 65 yds , Lyle McCombs return for 18 yds to the RIsld 18",0,0
1st and 10 at URI 18,"RHODE ISLAND Penalty, delay of game (N/A) to the RIsld 13",,
1st and 15 at URI 13,Mack Lowrie pass complete to Robbie Jackson for no gain to the RIsld 13,,
2nd and 15 at URI 13,Lyle McCombs run for a loss of 2 yards to the RIsld 11,,
3rd and 17 at URI 11,Mack Lowrie pass incomplete,,
4th and 17 at URI 11,TEAM punt,,
"URI DRIVE TOTALS: 3 plays, -7 yards, 1:25"
Marshall at 13:35,,URI,MAR
1st and 10 at MRSH 46,Devon Johnson run for 3 yds to the Marsh 49,0,0
2nd and 7 at MRSH 49,Rakeem Cato pass complete to Davonte Allen for 39 yds to the RIsld 12 for a 1ST down,,
1st and 10 at URI 12,"Devon Johnson run for 12 yds for a TD, (Justin Haig KICK)",0,7
"MRSH DRIVE TOTALS: 3 plays, 54 yards, 0:44"
Rhode Island at 12:51,,URI,MAR
,Kaare Vedvik kickoff for 65 yds for a touchback,0,7
1st and 10 at URI 25,Mack Lowrie run for 3 yds to the RIsld 28,,
2nd and 7 at URI 28,Mack Lowrie pass complete to Phadrae White for 7 yds to the RIsld 35 for a 1ST down,,
1st and 10 at URI 35,Lyle McCombs run for 3 yds to the RIsld 38,,
2nd and 7 at URI 38,Lyle McCombs run for 10 yds to the RIsld 48 for a 1ST down,,
1st and 10 at URI 48,Mack Lowrie run for 2 yds to the 50 yard line,,
2nd and 8 at 50,Mack Lowrie run for a loss of 2 yards to the RIsld 48,,
3rd and 10 at URI 48,Mack Lowrie run for 3 yds to the Marsh 49,,
4th and 7 at MRSH 49,Anthony DiPaula punt for 37 yds,,
"URI DRIVE TOTALS: 7 plays, 26 yards, 4:20"
Marshall at 8:31,,URI,MAR
1st and 10 at MRSH 12,Rakeem Cato pass complete to Davonte Allen for 30 yds to the Marsh 42 for a 1ST down,0,7
1st and 10 at MRSH 42,Remi Watson run for 27 yds to the RIsld 31 for a 1ST down,,
1st and 10 at URI 31,Remi Watson run for 2 yds to the RIsld 29,,
2nd and 8 at URI 29,Rakeem Cato pass incomplete to N/A,,
3rd and 8 at URI 29,Rakeem Cato pass incomplete to Eric Frohnapfel,,
4th and 8 at URI 29,Rakeem Cato pass incomplete to N/A,,
"MRSH DRIVE TOTALS: 6 plays, 59 yards, 1:40"
Rhode Island at 6:51,,URI,MAR
1st and 10 at URI 29,Lyle McCombs run for 8 yds to the RIsld 37,0,7
2nd and 2 at URI 37,Lyle McCombs run for a loss of 1 yard to the RIsld 36,,
3rd and 3 at URI 36,Mack Lowrie run for 7 yds to the RIsld 43 for a 1ST down,,
1st and 10 at URI 43,Mack Lowrie pass incomplete,,
2nd and 10 at URI 43,Lyle McCombs run for 2 yds to the RIsld 45,,
3rd and 8 at URI 45,Mack Lowrie pass complete to Phadrae White for 10 yds to the Marsh 45 for a 1ST down,,
1st and 10 at MRSH 45,Lyle McCombs run for a loss of 4 yards to the Marsh 49,,
2nd and 14 at MRSH 49,"MARSHALL Penalty, Defensive offside (Jarquez Samuel) to the Marsh 44",,
2nd and 9 at MRSH 44,Lyle McCombs run for no gain to the Marsh 44,,
3rd and 9 at MRSH 44,"Lowrie pass complete to McKeeman for 7 yards to the MARSHALL37 (HOLMES, J.), PENALTY MARSHALL offside (MYERS, R.) 5 yards to the MARSHALL39, NO PLAY.",,
3rd and 4 at MRSH 39,"RHODE ISLAND Penalty, false start (N/A) to the Marsh 44",,
3rd and 9 at MRSH 44,Mack Lowrie pass incomplete to Jawaun Wynn,,
4th and 9 at MRSH 44,"Anthony DiPaula punt for 43 yds, downed at the Marsh 1",,
"URI DRIVE TOTALS: 9 plays, 27 yards, 5:15"
Marshall at 1:36,,URI,MAR
1st and 10 at MRSH 1,Rakeem Cato pass complete to Angelo Jean-Louis for 20 yds to the Marsh 21 for a 1ST down,0,7
1st and 10 at MRSH 21,Devon Johnson run for 3 yds to the Marsh 24,,
2nd and 7 at MRSH 24,"Devon Johnson run for a loss of 1 yard to the Marsh 22 Devon Johnson fumbled, forced by Tim Wienclaw, recovered by Marsh Devon Johnson",,
3rd and 9 at MRSH 22,Rakeem Cato pass incomplete to Angelo Jean-Louis,,
4th and 9 at MRSH 22,"Tyler Williams punt for 51 yds , Lyle McCombs returns for a loss of 1 yard to the RIsld 26",,
"MRSH DRIVE TOTALS: 4 plays, 21 yards, 1:29"
Rhode Island at 0:07,,URI,MAR
1st and 10 at URI 26,"RHODE ISLAND Penalty, personal foul (N/A) to the RIsld 13",0,7
1st and 10 at URI 13,Lyle McCombs run for a loss of 4 yards to the RIsld 9,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Rhode Island at 15:00,,URI,MAR
2nd and 14 at URI 9,Mack Lowrie run for 7 yds to the RIsld 16,0,7
3rd and 7 at URI 16,"Mack Lowrie pass incomplete to Robbie Jackson, broken up by Corey Tindal",,
4th and 7 at URI 16,"Anthony DiPaula punt for 35 yds , Donquell Green returns for 5 yds to the RIsld 48 Donquell Green fumbled, forced by Tim Wienclaw, recovered by RIsld Hunter Eubanks",,
"URI DRIVE TOTALS: 3 plays, -10 yards, 1:09"
Rhode Island at 13:58,,URI,MAR
1st and 10 at URI 48,Lyle McCombs run for 1 yd to the RIsld 49,0,7
2nd and 9 at URI 49,Lyle McCombs run for 3 yds to the Marsh 48,,
3rd and 6 at MRSH 48,Mack Lowrie pass complete to Robbie Jackson for 2 yds to the Marsh 46,,
4th and 4 at MRSH 46,"Anthony DiPaula punt for 38 yds, punt out-of-bounds at the Marsh 8",,
"URI DRIVE TOTALS: 3 plays, 6 yards, 1:51"
Marshall at 12:07,,URI,MAR
1st and 10 at MRSH 8,Remi Watson run for 6 yds to the Marsh 14,0,7
2nd and 4 at MRSH 14,Rakeem Cato run for 2 yds to the Marsh 16,,
3rd and 2 at MRSH 16,Remi Watson run for 20 yds to the Marsh 36 for a 1ST down,,
1st and 10 at MRSH 36,Devon Johnson run for 5 yds to the Marsh 41,,
2nd and 5 at MRSH 41,Devon Johnson run for 4 yds to the Marsh 45,,
3rd and 1 at MRSH 45,Devon Johnson run for 15 yds to the RIsld 40 for a 1ST down,,
1st and 10 at URI 40,Rakeem Cato pass incomplete to N/A,,
2nd and 10 at URI 40,"Remi Watson run for 5 yds to the RIsld 34 Remi Watson fumbled, forced by Andrew Bose, recovered by RIsld Rondell Lane  , return for 5 yds to the RIsld 34",,
"MRSH DRIVE TOTALS: 8 plays, 63 yards, 2:50"
Rhode Island at 9:17,,URI,MAR
1st and 10 at URI 34,Harold Cooper run for a loss of 4 yards to the RIsld 30,0,7
2nd and 14 at URI 30,Mack Lowrie pass complete to Harold Cooper for a loss of 1 yard to the RIsld 29,,
3rd and 15 at URI 29,Mack Lowrie pass incomplete to N/A,,
4th and 15 at URI 29,"Anthony DiPaula punt for 41 yds, punt out-of-bounds at the Marsh 32 , Tommy Shuler returns for 2 yds to the Marsh 32",,
"URI DRIVE TOTALS: 3 plays, -5 yards, 1:42"
Marshall at 7:35,,URI,MAR
1st and 10 at MRSH 32,Devon Johnson run for 13 yds to the Marsh 45 for a 1ST down,0,7
1st and 10 at MRSH 45,"JOHNSON, Devon rush for 2 yards to the MARSHALL47 (Wienclaw;Howard), PENALTY MARSHALL holding (FROHNAPFEL, E.) 10 yards to the MARSHALL35, NO PLAY.",,
1st and 20 at MRSH 35,Devon Johnson run for 64 yds to the RIsld 1 for a 1ST down,,
1st and Goal at URI 1,"Rakeem Cato run for a loss of 3 yards to the RIsld 4 Rakeem Cato fumbled, recovered by Marsh Rakeem Cato",,
2nd and Goal at URI 4,Devon Johnson run for 3 yds to the RIsld 1,,
3rd and Goal at URI 1,"Rakeem Cato pass incomplete to Davonte Allen, broken up by Abdul Ibrahim",,
4th and Goal at URI 1,Devon Johnson run for no gain to the RIsld 1,,
"MRSH DRIVE TOTALS: 6 plays, 67 yards, 1:51"
Rhode Island at 5:44,,URI,MAR
1st and 10 at URI 1,Markey Clarke run for 1 yd to the RIsld 2,0,7
2nd and 9 at URI 2,Markey Clarke run for 3 yds to the RIsld 5,,
,"Timeout MARSHALL, clock 04:33",,
3rd and 6 at URI 5,Markey Clarke run for 2 yds to the RIsld 7,,
4th and 4 at URI 7,"Anthony DiPaula punt for 47 yds , Tommy Shuler returns for 8 yds to the RIsld 46",,
"URI DRIVE TOTALS: 3 plays, 6 yards, 2:05"
Marshall at 3:39,,URI,MAR
1st and 10 at URI 46,Rakeem Cato pass complete to Tommy Shuler for 36 yds to the RIsld 10 for a 1ST down,0,7
1st and Goal at URI 10,Rakeem Cato pass incomplete to Eric Frohnapfel,,
2nd and Goal at URI 10,Steward Butler run for 2 yds to the RIsld 8,,
3rd and Goal at URI 8,Rakeem Cato pass incomplete to Davonte Allen,,
4th and Goal at URI 8,Justin Haig 25 yd FG GOOD,0,10
"MRSH DRIVE TOTALS: 5 plays, 38 yards, 1:17"
Rhode Island at 2:22,,URI,MAR
,Kaare Vedvik kickoff for 65 yds for a touchback,0,10
