0726072120141004,,726,721
,AFA wins toss; defers; Navy receives and AFA defends south goal,,
1st Quarter Play-by-Play
Navy at 15:00,,NAVY,AFA
,Drew Oehrle kickoff for 65 yds for a touchback,0,0
1st and 10 at NAVY 25,Keenan Reynolds run for a loss of 1 yard to the Navy 24,,
2nd and 11 at NAVY 24,Noah Copeland run for 3 yds to the Navy 27,,
3rd and 8 at NAVY 27,DeBrandon Sanders run for 4 yds to the Navy 31,,
4th and 4 at NAVY 31,"Pablo Beltran punt for 33 yds, downed at the AFA 36",,
"NAVY DRIVE TOTALS: 3 plays, 6 yards, 1:44"
Air Force at 13:16,,NAVY,AFA
1st and 10 at AFA 36,Kale Pearson run for 3 yds to the AFA 39,0,0
2nd and 7 at AFA 39,Jacobi Owens run for no gain to the AFA 39,,
3rd and 7 at AFA 39,Kale Pearson pass incomplete to N/A,,
4th and 7 at AFA 39,Will Conant punt for 61 yds for a touchback,,
"AFA DRIVE TOTALS: 3 plays, 3 yards, 1:19"
Navy at 11:57,,NAVY,AFA
1st and 10 at NAVY 20,Chris Swain run for 6 yds to the Navy 26,0,0
2nd and 4 at NAVY 26,Chris Swain run for 8 yds to the Navy 34 for a 1ST down,,
1st and 10 at NAVY 34,Noah Copeland run for 3 yds to the Navy 37,,
2nd and 7 at NAVY 37,Calvin Cass Jr. run for no gain to the Navy 37,,
3rd and 7 at NAVY 37,Chris Swain run for 8 yds to the Navy 45 for a 1ST down,,
1st and 10 at NAVY 45,Keenan Reynolds run for 3 yds to the Navy 48,,
2nd and 7 at NAVY 48,Dishan Romine run for 5 yds to the AFA 47,,
3rd and 2 at AFA 47,Noah Copeland run for 5 yds to the AFA 42 for a 1ST down,,
1st and 10 at AFA 42,Keenan Reynolds sacked by Dexter Walker for a loss of 1 yard to the AFA 43,,
2nd and 11 at AFA 43,"Keenan Reynolds run for 2 yds to the AFA 41 Keenan Reynolds fumbled, recovered by AFA Nick Fitzgerald",,
"NAVY DRIVE TOTALS: 10 plays, 39 yards, 5:03"
Air Force at 6:54,,NAVY,AFA
1st and 10 at AFA 41,Kale Pearson pass complete to Jalen Robinette for 8 yds to the AFA 49,0,0
2nd and 2 at AFA 49,Kale Pearson pass complete to Garrett Griffin for 48 yds to the Navy 3 for a 1ST down,,
1st and Goal at NAVY 3,Kale Pearson run for 2 yds to the Navy 1,,
2nd and Goal at NAVY 1,"Kale Pearson pass complete to Alex Ludowig for 1 yd for a TD, (Will Conant KICK)",0,7
"AFA DRIVE TOTALS: 4 plays, 59 yards, 1:31"
Navy at 5:23,,NAVY,AFA
,Drew Oehrle kickoff for 65 yds for a touchback,0,7
1st and 10 at NAVY 25,"AIR FORCE Penalty, Defensive holding (10 Yards) to the Navy 35 for a 1ST down",,
1st and 10 at NAVY 35,Keenan Reynolds run for 5 yds to the Navy 40,,
2nd and 5 at NAVY 40,Noah Copeland run for 4 yds to the Navy 44,,
3rd and 1 at NAVY 44,Chris Swain run for 4 yds to the Navy 48 for a 1ST down,,
1st and 10 at NAVY 48,Chris Swain run for 6 yds to the AFA 46,,
2nd and 4 at AFA 46,"Chris Swain run for 46 yds for a TD, (Nick Sloan KICK)",7,7
"NAVY DRIVE TOTALS: 5 plays, 75 yards, 2:24"
Air Force at 2:54,,NAVY,AFA
,"Austin Grebe kickoff for 65 yds , Jon Lee return for 21 yds to the AFA 21",7,7
1st and 10 at AFA 21,Kale Pearson run for 2 yds to the AFA 23,,
2nd and 8 at AFA 23,Kale Pearson pass incomplete to N/A,,
3rd and 8 at AFA 23,Kale Pearson run for 4 yds to the AFA 27,,
4th and 4 at AFA 27,"NAVY Penalty, personal foul (15 Yards) to the AFA 42 for a 1ST down",,
1st and 10 at AFA 42,Jacobi Owens run for 3 yds to the AFA 45,,
2nd and 7 at AFA 45,Jacobi Owens run for 1 yd to the AFA 46,,
3rd and 6 at AFA 46,"Jalen Robinette pass complete to Garrett Brown for 54 yds for a TD, (Will Conant KICK)",7,14
"AFA DRIVE TOTALS: 6 plays, 79 yards, 2:02"
Navy at 0:52,,NAVY,AFA
,Drew Oehrle kickoff for 65 yds for a touchback,7,14
1st and 10 at NAVY 25,Geoffrey Whiteside run for 8 yds to the Navy 33,,
2nd and 2 at NAVY 33,Noah Copeland run for 53 yds to the AFA 14 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Navy at 15:00,,NAVY,AFA
1st and 10 at AFA 14,Chris Swain run for 1 yd to the AFA 13,7,14
2nd and 9 at AFA 13,Keenan Reynolds run for 1 yd to the AFA 12,,
3rd and 8 at AFA 12,"Keenan Reynolds pass intercepted, touchback. Christian Spears return for no gain",,
"NAVY DRIVE TOTALS: 5 plays, 63 yards, 2:07"
Air Force at 13:45,,NAVY,AFA
1st and 10 at AFA 20,Kale Pearson run for 8 yds to the AFA 28,7,14
2nd and 2 at AFA 28,Broam Hart run for 7 yds to the AFA 35 for a 1ST down,,
1st and 10 at AFA 35,Kale Pearson pass incomplete to Garrett Brown,,
2nd and 10 at AFA 35,Jacobi Owens run for a loss of 2 yards to the AFA 33,,
3rd and 12 at AFA 33,"AIR FORCE Penalty, substitution infraction (-5 Yards) to the AFA 28",,
3rd and 17 at AFA 28,Kale Pearson pass incomplete to N/A,,
4th and 17 at AFA 28,"Will Conant punt for 38 yds , DeBrandon Sanders returns for 1 yd to the Navy 29 NAVY Penalty, Offensive holding (10 Yards) to the Navy 25",,
"AFA DRIVE TOTALS: 5 plays, 8 yards, 1:58"
Navy at 11:47,,NAVY,AFA
1st and 10 at NAVY 25,"AIR FORCE Penalty, personal foul (N/A) to the Navy 40 for a 1ST down",7,14
1st and 10 at NAVY 40,Keenan Reynolds pass complete to Jamir Tillman for 22 yds to the AFA 38 for a 1ST down,,
1st and 10 at AFA 38,"NAVY Penalty, illegal formation (-5 Yards) to the AFA 43",,
1st and 15 at AFA 43,Calvin Cass Jr. run for a loss of 1 yard to the AFA 44,,
2nd and 16 at AFA 44,"Keenan Reynolds run for no gain to the AFA 44 AIR FORCE Penalty, personal foul (15 Yards) to the AFA 29",,
1st and 10 at AFA 29,Dishan Romine run for 4 yds to the AFA 25,,
2nd and 6 at AFA 25,Noah Copeland run for 1 yd to the AFA 24,,
3rd and 5 at AFA 24,Chris Swain run for 2 yds to the AFA 22,,
4th and 3 at AFA 22,Demond Brown run for 5 yds to the AFA 17 for a 1ST down,,
1st and 10 at AFA 17,Chris Swain run for 4 yds to the AFA 13,,
2nd and 6 at AFA 13,Noah Copeland run for 3 yds to the AFA 10,,
,"Timeout NAVY, clock 06:40",,
3rd and 3 at AFA 10,"Keenan Reynolds run for 10 yds for a TD, (Nick Sloan KICK)",14,14
"NAVY DRIVE TOTALS: 10 plays, 75 yards, 5:12"
Air Force at 6:35,,NAVY,AFA
,Austin Grebe kickoff for 65 yds for a touchback,14,14
1st and 10 at AFA 25,Kale Pearson pass complete to Jalen Robinette for 1 yd to the AFA 26,,
2nd and 9 at AFA 26,Jacobi Owens run for 2 yds to the AFA 28,,
3rd and 7 at AFA 28,Kale Pearson pass complete to Garrett Brown for 6 yds to the AFA 34,,
4th and 1 at AFA 34,"Will Conant punt for 37 yds, fair catch by DeBrandon Sanders at the Navy 29",,
"AFA DRIVE TOTALS: 3 plays, 9 yards, 1:54"
Navy at 4:41,,NAVY,AFA
1st and 10 at NAVY 29,Chris Swain run for 3 yds to the Navy 32,14,14
2nd and 7 at NAVY 32,Keenan Reynolds run for a loss of 2 yards to the Navy 30,,
3rd and 9 at NAVY 30,"Keenan Reynolds run for a loss of 4 yards to the Navy 26 for a 1ST down AIR FORCE Penalty, personal foul (15 Yards) to the Navy 41 for a 1ST down",,
