0497057420141025,,497,574
,NT wins toss & defers,,
1st Quarter Play-by-Play
Rice at 15:00,,UNT,RICE
,"Eric Keena kickoff for 63 yds , Brandon Hamilton return for 10 yds to the Rice 12",0,0
1st and 10 at RICE 12,"Driphus Jackson pass complete to Jordan Taylor for 88 yds for a TD, (James Farrimond KICK)",0,7
"RICE DRIVE TOTALS: 1 play, 88 yards, 0:18"
North Texas at 14:42,,UNT,RICE
,James Hairston kickoff for 65 yds for a touchback,0,7
1st and 10 at UNT 25,Andrew McNulty pass complete to Darius Terrell for 6 yds to the NoTex 31,,
2nd and 4 at UNT 31,Antoinne Jimmerson run for 5 yds to the NoTex 36 for a 1ST down,,
1st and 10 at UNT 36,Antoinne Jimmerson run for 2 yds to the NoTex 38,,
2nd and 8 at UNT 38,Reggie Pegram run for 4 yds to the NoTex 42,,
3rd and 4 at UNT 42,"Andrew McNulty pass incomplete to Carlos Harris, broken up by James Radcliffe",,
4th and 4 at UNT 42,Blake Macek punt for 58 yds for a touchback,,
"UNT DRIVE TOTALS: 5 plays, 17 yards, 1:40"
Rice at 13:02,,UNT,RICE
1st and 10 at RICE 20,"Driphus Jackson pass incomplete to Mario Hull, broken up by Kenny Buyers",0,7
2nd and 10 at RICE 20,Darik Dillard run for 6 yds to the Rice 26,,
3rd and 4 at RICE 26,Driphus Jackson run for 8 yds to the Rice 34 for a 1ST down,,
1st and 10 at RICE 34,Jowan Davis run for no gain to the Rice 34,,
2nd and 10 at RICE 34,Driphus Jackson pass incomplete to Dennis Parks,,
3rd and 10 at RICE 34,"Driphus Jackson pass incomplete to Dennis Parks, broken up by James Jones",,
4th and 10 at RICE 34,"James Farrimond punt for 41 yds, fair catch by Darvin Kidsy at the NoTex 25",,
"RICE DRIVE TOTALS: 6 plays, 14 yards, 2:18"
North Texas at 10:44,,UNT,RICE
1st and 10 at UNT 25,Antoinne Jimmerson run for a loss of 2 yards to the NoTex 23,0,7
2nd and 12 at UNT 23,Andrew McNulty pass complete to Darius Terrell for 13 yds to the NoTex 36 for a 1ST down,,
1st and 10 at UNT 36,Antoinne Jimmerson run for 6 yds to the NoTex 42,,
2nd and 4 at UNT 42,Antoinne Jimmerson run for 2 yds to the NoTex 44,,
3rd and 2 at UNT 44,Reggie Pegram run for 3 yds to the NoTex 47 for a 1ST down,,
1st and 10 at UNT 47,Reggie Pegram run for 2 yds to the NoTex 49,,
2nd and 8 at UNT 49,"Andrew McNulty pass complete to Carlos Harris for 51 yds for a TD, (Trevor Moore KICK)",7,7
"UNT DRIVE TOTALS: 7 plays, 75 yards, 2:53"
Rice at 7:51,,UNT,RICE
,"Eric Keena kickoff for 65 yds, downed at the Rice 0",7,7
