0513023420141018,,513,234
,"NOTRE DAME wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Notre Dame at 15:00,,ND,FSU
,Roberto Aguayo kickoff for 65 yds for a touchback,0,0
1st and 10 at ND 25,"FLORIDA ST Penalty, Defensive Offside (Derrick Mitchell) to the NDame 30",,
1st and 5 at ND 30,Everett Golson pass incomplete to C.J. Prosise,,
2nd and 5 at ND 30,Tarean Folston run for no gain to the NDame 30,,
3rd and 5 at ND 30,Everett Golson pass complete to Chris Brown for 3 yds to the NDame 33,,
4th and 2 at ND 33,"Kyle Brindza punt for 47 yds , Rashad Greene returns for 17 yds to the FlaSt 37",,
"ND DRIVE TOTALS: 3 plays, 8 yards, 1:35"
Florida State at 13:25,,ND,FSU
1st and 10 at FSU 37,Jameis Winston pass incomplete,0,0
2nd and 10 at FSU 37,Jameis Winston pass complete to Rashad Greene for a loss of 1 yard to the FlaSt 36,,
3rd and 11 at FSU 36,Jameis Winston pass incomplete,,
4th and 11 at FSU 36,"Cason Beatty punt for 32 yds, punt out-of-bounds at the NDame 32",,
"FSU DRIVE TOTALS: 3 plays, -1 yard, 0:58"
Notre Dame at 12:27,,ND,FSU
1st and 10 at ND 32,"Everett Golson pass incomplete to Corey Robinson, broken up by Nate Andrews",0,0
2nd and 10 at ND 32,Everett Golson sacked by Eddie Goldman for a loss of 2 yards to the NDame 30,,
3rd and 12 at ND 30,Everett Golson pass complete to Corey Robinson for 23 yds to the FlaSt 47 for a 1ST down,,
1st and 10 at FSU 47,Tarean Folston run for 4 yds to the FlaSt 43,,
2nd and 6 at FSU 43,Everett Golson pass incomplete to Chris Brown,,
3rd and 6 at FSU 43,Everett Golson pass complete to C.J. Prosise for 5 yds to the FlaSt 38,,
4th and 1 at FSU 38,"Everett Golson run for a loss of 1 yard to the FlaSt 39 Everett Golson fumbled, recovered by NDame Everett Golson",,
"ND DRIVE TOTALS: 7 plays, 29 yards, 1:57"
Florida State at 10:30,,ND,FSU
1st and 10 at FSU 39,Dalvin Cook run for 4 yds to the FlaSt 43,0,0
2nd and 6 at FSU 43,Dalvin Cook run for a loss of 5 yards to the FlaSt 38,,
3rd and 11 at FSU 38,Jameis Winston pass incomplete to Ermon Lane,,
4th and 11 at FSU 38,"Cason Beatty punt for 46 yds, punt out-of-bounds at the NDame 16",,
"FSU DRIVE TOTALS: 3 plays, -1 yard, 1:37"
Notre Dame at 8:53,,ND,FSU
1st and 10 at ND 16,"Tarean Folston run for 12 yds to the NDame 28 for a 1ST down FLORIDA ST Penalty, Face Mask (15 yards) (Tyler Hunter) to the NDame 43 for a 1ST down",0,0
1st and 10 at ND 43,Tarean Folston run for 17 yds to the FlaSt 40 for a 1ST down,,
1st and 10 at FSU 40,Tarean Folston run for 2 yds to the FlaSt 38,,
2nd and 8 at FSU 38,Tarean Folston run for 6 yds to the FlaSt 32,,
3rd and 2 at FSU 32,Tarean Folston run for 1 yd to the FlaSt 31,,
4th and 1 at FSU 31,Cam McDaniel run for 3 yds to the FlaSt 28 for a 1ST down,,
1st and 10 at FSU 28,Everett Golson pass complete to Amir Carlisle for 4 yds to the FlaSt 24,,
2nd and 6 at FSU 24,Everett Golson pass complete to Amir Carlisle for 5 yds to the FlaSt 19,,
3rd and 1 at FSU 19,Everett Golson run for 1 yd to the FlaSt 18 for a 1ST down,,
1st and 10 at FSU 18,"Golson, Everett pass incomplete to Fuller, William, PENALTY FLORIDAST pass interference (Darby, Ronald) 15 yards to the FLORIDAST3, NO PLAY, 1ST DOWN NOTREDAME. for a 1ST down",,
1st and Goal at FSU 3,"NOTRE DAME Penalty, False Start (Matt Hegarty) to the FlaSt 8",,
1st and Goal at FSU 8,Tarean Folston run for 5 yds to the FlaSt 3,,
2nd and Goal at FSU 3,Tarean Folston run for 2 yds to the FlaSt 1,,
3rd and Goal at FSU 1,"Everett Golson pass complete to Corey Robinson for 1 yd for a TD, (Kyle Brindza KICK)",7,0
"ND DRIVE TOTALS: 12 plays, 84 yards, 6:43"
Florida State at 2:10,,ND,FSU
,Kyle Brindza kickoff for 64 yds,7,0
1st and 10 at FSU 35,Jameis Winston pass complete to Rashad Greene for 23 yds to the NDame 42 for a 1ST down,,
1st and 10 at ND 42,Jameis Winston pass complete to Rashad Greene for 33 yds to the NDame 9 for a 1ST down,,
1st and Goal at ND 9,"FLORIDA ST Penalty, False Start (Cameron Erving) to the NDame 14",,
1st and Goal at ND 14,Jameis Winston run for 3 yds to the NDame 11,,
2nd and Goal at ND 11,"Jameis Winston pass complete to Travis Rudolph for 11 yds for a TD, (Roberto Aguayo KICK)",7,7
"FSU DRIVE TOTALS: 4 plays, 65 yards, 1:51"
Notre Dame at 0:19,,ND,FSU
,"Roberto Aguayo kickoff for 63 yds , Cam McDaniel return for 20 yds to the NDame 22",7,7
1st and 10 at ND 22,Everett Golson pass incomplete to Chris Brown,,
2nd and 10 at ND 22,Tarean Folston run for 8 yds to the NDame 30,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Notre Dame at 15:00,,ND,FSU
3rd and 2 at ND 30,Tarean Folston run for 2 yds to the NDame 32 for a 1ST down,7,7
1st and 10 at ND 32,Everett Golson pass complete to C.J. Prosise for 26 yds to the FlaSt 42 for a 1ST down,,
1st and 10 at FSU 42,Everett Golson pass incomplete to C.J. Prosise,,
2nd and 10 at FSU 42,Tarean Folston run for 14 yds to the FlaSt 28 for a 1ST down,,
1st and 10 at FSU 28,Everett Golson pass complete to William Fuller for 4 yds to the FlaSt 24,,
2nd and 6 at FSU 24,Greg Bryant run for 2 yds to the FlaSt 22,,
3rd and 4 at FSU 22,Everett Golson pass intercepted Jacob Pugh return for 5 yds to the FlaSt 19,,
"ND DRIVE TOTALS: 9 plays, 56 yards, 2:31"
Florida State at 12:48,,ND,FSU
1st and 10 at FSU 19,Jameis Winston pass intercepted Joe Schmidt return for no gain to the FlaSt 31,7,7
"FSU DRIVE TOTALS: 1 play, 0 yards, 0:08"
Notre Dame at 12:40,,ND,FSU
