0028015720140913,,28,157
,"COLORADO wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Colorado at 15:00,,ASU,COL
,Alex Garoutte kickoff for 65 yds for a touchback,0,0
1st and 10 at COLO 25,Christian Powell run for 2 yds to the Colo 27,,
2nd and 8 at COLO 27,Christian Powell run for 5 yds to the Colo 32,,
3rd and 3 at COLO 32,"Sefo Liufa,  sacked by Marcus Hardison for a loss of 10 yards to the Colo 22",,
4th and 13 at COLO 22,"u""Darragh O'Neill"",  punt for 47 yds, downed at the ArzSt 31",,
"COLO DRIVE TOTALS: 3 plays, -3 yards, 1:55"
Arizona State at 13:05,,ASU,COL
1st and 10 at ASU 31,Taylor Kelly run for 19 yds to the 50 yard line for a 1ST down,0,0
1st and 10 at 50,"Taylor Kelly pass complete to u""De'Marieya Nelson"",  for 9 yds to the Colo 41",,
2nd and 1 at COLO 41,D.J. Foster run for no gain to the Colo 41,,
3rd and 1 at COLO 41,Demario Richard run for no gain to the Colo 41,,
4th and 1 at COLO 41,Taylor Kelly run for 2 yds to the Colo 39 for a 1ST down,,
1st and 10 at COLO 39,"u""Kelly, Taylor pass incomplete to Nelson, De'Marieya, PENALTY ARIZONAST ineligible downfield on pass 5 yards to the COLORADO44, NO PLAY.""",,
1st and 15 at COLO 44,D.J. Foster run for 21 yds to the Colo 23 for a 1ST down,,
1st and 10 at COLO 23,Taylor Kelly run for 8 yds to the Colo 15,,
,"Timeout ARIZONA ST, clock 10:04",,
2nd and 2 at COLO 15,"D.J. Foster run for 15 yds for a TD, (Zane Gonzalez KICK)",7,0
"ASU DRIVE TOTALS: 8 plays, 69 yards, 3:07"
Colorado at 9:58,,ASU,COL
,"Alex Garoutte kickoff for 65 yds , Phillip Lindsay return for 46 yds to the Colo 46",7,0
1st and 10 at COLO 46,"Sefo Liufa,  pass intercepted Jordan Simone return for 29 yds to the ArzSt 35",,
"COLO DRIVE TOTALS: 1 play, 0 yards, 0:25"
Arizona State at 9:33,,ASU,COL
1st and 10 at ASU 35,"Kelly, Taylor pass incomplete, PENALTY COLORADO pass interference 15 yards to the 50 yardline, NO PLAY, 1ST DOWN ARIZONAST. for a 1ST down",7,0
1st and 10 at 50,Taylor Kelly pass complete to Jaelen Strong for 12 yds to the Colo 38 for a 1ST down,,
1st and 10 at COLO 38,"Taylor Kelly pass complete to Kalen Ballage for 38 yds for a TD, (Zane Gonzalez KICK)",14,0
"ASU DRIVE TOTALS: 2 plays, 65 yards, 0:54"
Colorado at 8:39,,ASU,COL
,Alex Garoutte kickoff for 65 yds for a touchback,14,0
1st and 10 at COLO 25,"Sefo Liufa,  run for 1 yd to the Colo 26",,
