0306058720141115,,306,587
1st Quarter Play-by-Play
Indiana at 15:00,,IU,RU
,N/A on-side kick recovered by INDIANA at the Ind 47,0,0
1st and 10 at IND 47,Tevin Coleman run for 6 yds to the Rutgr 47,,
2nd and 4 at RUTG 47,Zander Diamont pass complete to Shane Wynn for 10 yds to the Rutgr 37 for a 1ST down,,
1st and 10 at RUTG 37,Tevin Coleman run for a loss of 2 yards to the Rutgr 39,,
2nd and 12 at RUTG 39,Zander Diamont run for 5 yds to the Rutgr 34,,
3rd and 7 at RUTG 34,"Diamont, Zander pass complete to Booth, D. for 22 yards to the RU12 (Boggs, Dre), PENALTY IND illegal motion 5 yards to the RU39, NO PLAY.",,
3rd and 12 at RUTG 39,Zander Diamont pass complete to J-Shun Harris II for 8 yds to the Rutgr 31,,
4th and 4 at RUTG 31,Griffin Oakes 48 yd FG GOOD,3,0
"IND DRIVE TOTALS: 6 plays, 22 yards, 2:27"
Rutgers at 12:26,,IU,RU
,"Griffin Oakes kickoff for 63 yds , Janarion Grant return for 36 yds to the Rutgr 38",3,0
1st and 10 at RUTG 38,Justin Goodwin run for a loss of 2 yards to the Rutgr 36,,
2nd and 12 at RUTG 36,Gary Nova pass complete to Andrew Turzilli for 8 yds to the Rutgr 44,,
3rd and 4 at RUTG 44,Gary Nova pass incomplete,,
4th and 4 at RUTG 44,"Joseph Roth punt for 38 yds , Shane Wynn returns for 6 yds to the Ind 24",,
"RUTG DRIVE TOTALS: 3 plays, 6 yards, 1:17"
Indiana at 11:09,,IU,RU
1st and 10 at IND 24,Tevin Coleman run for 1 yd to the Ind 25,3,0
2nd and 9 at IND 25,Tevin Coleman run for 4 yds to the Ind 29,,
3rd and 5 at IND 29,Zander Diamont pass incomplete,,
4th and 5 at IND 29,"Erich Toth punt for 35 yds , Janarion Grant returns for a loss of 2 yards to the Rutgr 34",,
"IND DRIVE TOTALS: 3 plays, 5 yards, 1:07"
Rutgers at 10:02,,IU,RU
1st and 10 at RUTG 34,Josh Hicks run for 9 yds to the Rutgr 43,3,0
2nd and 1 at RUTG 43,Josh Hicks run for 5 yds to the Rutgr 48 for a 1ST down,,
1st and 10 at RUTG 48,Gary Nova pass complete to Michael Burton for 3 yds to the Ind 49,,
2nd and 7 at IND 49,"Gary Nova pass incomplete to Josh Hicks, broken up by Darius Latham",,
3rd and 7 at IND 49,Gary Nova pass incomplete,,
4th and 7 at IND 49,"Joseph Roth punt for 42 yds, punt out-of-bounds at the Ind 7",,
"RUTG DRIVE TOTALS: 5 plays, 17 yards, 2:16"
Indiana at 7:46,,IU,RU
1st and 10 at IND 7,Tevin Coleman run for 4 yds to the Ind 11,3,0
2nd and 6 at IND 11,Zander Diamont pass complete to Shane Wynn for 3 yds to the Ind 14,,
3rd and 3 at IND 14,Zander Diamont pass incomplete,,
4th and 3 at IND 14,"Erich Toth punt for 32 yds, fair catch by Janarion Grant at the Ind 46",,
"IND DRIVE TOTALS: 3 plays, 7 yards, 1:09"
Rutgers at 6:37,,IU,RU
1st and 10 at IND 46,Gary Nova pass incomplete to Andrew Turzilli,3,0
2nd and 10 at IND 46,Gary Nova pass incomplete,,
3rd and 10 at IND 46,Gary Nova pass complete to Tyler Kroft for 15 yds to the Ind 31 for a 1ST down,,
1st and 10 at IND 31,Janarion Grant run for a loss of 2 yards to the Ind 37 Josh Hicks,,
2nd and 16 at IND 37,Gary Nova pass complete to Leonte Carroo for 21 yds to the Ind 16 for a 1ST down,,
1st and 10 at IND 16,Robert Martin run for 3 yds to the Ind 13,,
2nd and 7 at IND 13,"Desmon Peoples run for a loss of 3 yards to the Ind 16 Desmon Peoples fumbled, forced by T.J. Simmons,",,
3rd and 10 at IND 16,Gary Nova pass incomplete to Leonte Carroo,,
4th and 10 at IND 16,Kyle Federico 33 yd FG GOOD,3,3
"RUTG DRIVE TOTALS: 9 plays, 30 yards, 3:25"
Indiana at 3:06,,IU,RU
,"Kyle Federico kickoff for 58 yds , J-Shun Harris II return for 34 yds to the Ind 41",3,3
1st and 10 at IND 41,Tevin Coleman run for no gain to the Ind 41,,
2nd and 10 at IND 41,Zander Diamont sacked by Quanzell Lambert for a loss of 14 yards to the Ind 27,,
3rd and 24 at IND 27,Zander Diamont pass incomplete to Forisse Hardin,,
4th and 24 at IND 27,"Erich Toth punt for 46 yds , Janarion Grant returns for 7 yds to the Rutgr 34",,
"IND DRIVE TOTALS: 3 plays, -14 yards, 1:04"
Rutgers at 2:02,,IU,RU
1st and 10 at RUTG 34,Justin Goodwin run for 12 yds to the Rutgr 46 for a 1ST down,3,3
1st and 10 at RUTG 46,"Justin Goodwin run for no gain to the Rutgr 47 Justin Goodwin fumbled, forced by Chase Dutra, recovered by Ind Rashard Fant",,
"RUTG DRIVE TOTALS: 2 plays, 13 yards, 0:37"
Indiana at 1:25,,IU,RU
1st and 10 at RUTG 47,Zander Diamont run for 12 yds to the Rutgr 35 for a 1ST down,3,3
1st and 10 at RUTG 35,Zander Diamont pass complete to Shane Wynn for 6 yds to the Rutgr 29,,
2nd and 4 at RUTG 29,Zander Diamont pass incomplete,,
3rd and 4 at RUTG 29,Tevin Coleman run for a loss of 1 yard to the Rutgr 30,,
4th and 5 at RUTG 30,Griffin Oakes 47 yd FG MISSED,,
"IND DRIVE TOTALS: 5 plays, 17 yards, 1:14"
Rutgers at 0:11,,IU,RU
1st and 10 at RUTG 30,"RUTGERS Penalty, false start (Andrew Turzilli) to the Rutgr 25",3,3
1st and 15 at RUTG 25,Josh Hicks run for 1 yd to the Rutgr 26,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Rutgers at 15:00,,IU,RU
2nd and 14 at RUTG 26,Gary Nova pass complete to Tyler Kroft for 7 yds to the Rutgr 33,3,3
3rd and 7 at RUTG 33,Gary Nova run for 6 yds to the Rutgr 39,,
4th and 1 at RUTG 39,"Joseph Roth punt for 10 yds, punt out-of-bounds at the Rutgr 49",,
"RUTG DRIVE TOTALS: 3 plays, 9 yards, 1:32"
Indiana at 13:39,,IU,RU
1st and 10 at RUTG 49,"u""D'Angelo Roberts"",  run for 2 yds to the Rutgr 47",3,3
2nd and 8 at RUTG 47,Zander Diamont pass complete to Shane Wynn for 7 yds to the Rutgr 40,,
3rd and 1 at RUTG 40,"u""D'Angelo Roberts"",  run for no gain to the Rutgr 40",,
,"Timeout INDIANA, clock 12:19",,
4th and 1 at RUTG 40,"u""D'Angelo Roberts"",  run for 2 yds to the Rutgr 38 for a 1ST down",,
1st and 10 at RUTG 38,"Roberts, D. rush for loss of 1 yard to the RU39 (Barnwell, Nadir;Gause, Quentin), PENALTY IND holding (Spriggs, Jason) 10 yards to the RU48, NO PLAY.",,
1st and 20 at RUTG 48,Zander Diamont pass incomplete,,
2nd and 20 at RUTG 48,"Diamont, Zander sacked for loss of 9 yards to the IND43 (Milewski, David), PENALTY IND personal foul (Spriggs, Jason) 15 yards to the IND37, NO PLAY.",,
2nd and 35 at IND 37,Zander Diamont pass complete to Shane Wynn for 15 yds to the Rutgr 48,,
3rd and 20 at RUTG 48,Zander Diamont sacked by Kemoko Turay for a loss of 7 yards to the Ind 45,,
4th and 27 at IND 45,"Erich Toth punt for 34 yds, fair catch by Janarion Grant at the Rutgr 21",,
"IND DRIVE TOTALS: 7 plays, -6 yards, 3:10"
Rutgers at 10:29,,IU,RU
1st and 10 at RUTG 21,"Nova, Gary pass complete to Turzilli, Andre for 60 yards to the IND19, PENALTY RU holding (Johnson, Kaleb) 10 yards to the RU11, NO PLAY.",3,3
1st and 20 at RUTG 11,Robert Martin run for 12 yds to the Rutgr 23,,
2nd and 8 at RUTG 23,Gary Nova run for a loss of 1 yard to the Rutgr 22,,
3rd and 9 at RUTG 22,"Gary Nova pass incomplete to Leonte Carroo, broken up by Michael Hunter",,
4th and 9 at RUTG 22,"Joseph Roth punt for 38 yds , Andre Booker returns for no gain to the Ind 44 Andre Booker fumbled, recovered by Rutgr Steve Longa  , return for 3 yds to the Ind 44",,
"RUTG DRIVE TOTALS: 3 plays, 1 yard, 2:03"
Rutgers at 8:26,,IU,RU
1st and 10 at IND 44,Josh Hicks run for 4 yds to the Ind 40,3,3
2nd and 6 at IND 40,Josh Hicks run for 13 yds to the Ind 27 for a 1ST down,,
1st and 10 at IND 27,Josh Hicks run for 12 yds to the Ind 15 for a 1ST down,,
1st and 10 at IND 15,Josh Hicks run for 9 yds to the Ind 6,,
2nd and 1 at IND 6,"Josh Hicks run for 2 yds to the Ind 4 for a 1ST down INDIANA Penalty, personal foul (David Cooper) to the Ind 2 for a 1ST down",,
1st and Goal at IND 2,"Robert Martin run for 2 yds for a TD, (Kyle Federico KICK)",3,10
"RUTG DRIVE TOTALS: 6 plays, 44 yards, 2:14"
Indiana at 6:06,,IU,RU
,"Kyle Federico kickoff for 58 yds , J-Shun Harris II return for 15 yds to the Ind 22",3,10
1st and 10 at IND 22,Tevin Coleman run for 4 yds to the Ind 26,,
2nd and 6 at IND 26,Tevin Coleman run for 4 yds to the Ind 30,,
3rd and 2 at IND 30,Tevin Coleman run for 18 yds to the Ind 48 for a 1ST down,,
1st and 10 at IND 48,Tevin Coleman run for 17 yds to the Rutgr 35 for a 1ST down,,
1st and 10 at RUTG 35,Tevin Coleman run for no gain to the Rutgr 35,,
2nd and 10 at RUTG 35,"u""D'Angelo Roberts"",  run for 11 yds to the Rutgr 24 for a 1ST down",,
1st and 10 at RUTG 24,"u""D'Angelo Roberts"",  run for no gain to the Rutgr 24",,
2nd and 10 at RUTG 24,Zander Diamont pass complete to Shane Wynn for 8 yds to the Rutgr 16,,
3rd and 2 at RUTG 16,Devine Redding run for a loss of 3 yards to the Rutgr 19,,
4th and 5 at RUTG 19,Griffin Oakes 36 yd FG GOOD,6,10
"IND DRIVE TOTALS: 10 plays, 59 yards, 4:06"
Rutgers at 1:49,,IU,RU
,"Griffin Oakes kickoff for 65 yds , Janarion Grant return for 32 yds to the Rutgr 32",6,10
1st and 10 at RUTG 32,Gary Nova pass complete to Tyler Kroft for 5 yds to the Rutgr 37,,
2nd and 5 at RUTG 37,Gary Nova pass complete to Michael Burton for 10 yds to the Rutgr 47 for a 1ST down,,
1st and 10 at RUTG 47,Gary Nova pass complete to Andre Patton for 11 yds to the Ind 42 for a 1ST down,,
1st and 10 at IND 42,Gary Nova pass complete to Andre Patton for 5 yds to the Ind 37,,
,"Timeout RUTGERS, clock 01:09",,
2nd and 5 at IND 37,Gary Nova pass complete to Andre Patton for 4 yds to the Ind 33,,
