0529052820141129,,529,528
,"OREGON wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Oregon at 15:00,,ORE,ORST
,"Garrett Owens kickoff for 62 yds , Charles Nelson return for 26 yds to the Oregn 29",0,0
1st and 10 at ORE 29,Marcus Mariota pass incomplete to Evan Baylis,,
2nd and 10 at ORE 29,Royce Freeman run for 8 yds to the Oregn 37,,
3rd and 2 at ORE 37,Royce Freeman run for 9 yds to the Oregn 46 for a 1ST down,,
1st and 10 at ORE 46,Marcus Mariota pass complete to Dwayne Stanford for 3 yds to the Oregn 49,,
2nd and 7 at ORE 49,Marcus Mariota pass complete to Byron Marshall for 8 yds to the OrgSt 43 for a 1ST down,,
1st and 10 at ORST 43,Marcus Mariota pass incomplete to Byron Marshall,,
2nd and 10 at ORST 43,Royce Freeman run for 6 yds to the OrgSt 37,,
3rd and 4 at ORST 37,Royce Freeman run for 8 yds to the OrgSt 29 for a 1ST down,,
1st and 10 at ORST 29,Charles Nelson 29 Yd pass from Marcus Mariota (Two-Point Run Conversion Failed),6,0
"ORE DRIVE TOTALS: 9 plays, 71 yards, 2:33"
Oregon State at 12:27,,ORE,ORST
,"Matt Wogan kickoff for 62 yds , Malcolm Marable return for 40 yds to the OrgSt 43",6,0
1st and 10 at ORST 43,Sean Mannion pass incomplete,,
2nd and 10 at ORST 43,Storm Woods run for 18 yds to the Oregn 39 for a 1ST down,,
1st and 10 at ORE 39,Storm Woods run for no gain to the Oregn 39,,
2nd and 10 at ORE 39,Sean Mannion pass complete to Storm Woods for 9 yds to the Oregn 30,,
3rd and 1 at ORE 30,Storm Woods run for no gain to the Oregn 30,,
4th and 1 at ORE 30,Damien Haskins run for a loss of 1 yard to the Oregn 31,,
"ORST DRIVE TOTALS: 6 plays, 26 yards, 3:03"
Oregon at 9:24,,ORE,ORST
1st and 10 at ORE 31,Royce Freeman run for 18 yds to the Oregn 49 for a 1ST down,6,0
1st and 10 at ORE 49,Marcus Mariota pass complete to Byron Marshall for 18 yds to the OrgSt 33 for a 1ST down,,
1st and 10 at ORST 33,Marcus Mariota pass complete to Devon Allen for 17 yds to the OrgSt 16 for a 1ST down,,
1st and 10 at ORST 16,Marcus Mariota run for 2 yds to the OrgSt 14,,
2nd and 8 at ORST 14,Royce Freeman run for 1 yd to the OrgSt 13,,
3rd and 7 at ORST 13,Marcus Mariota pass incomplete to Dwayne Stanford,,
4th and 7 at ORST 13,Matt Wogan 30 yd FG GOOD,9,0
"ORE DRIVE TOTALS: 7 plays, 56 yards, 2:23"
Oregon State at 7:01,,ORE,ORST
,"Matt Wogan kickoff for 65 yds , Malcolm Marable return for 15 yds to the OrgSt 15",9,0
1st and 10 at ORST 15,Storm Woods run for 5 yds to the OrgSt 20,,
2nd and 5 at ORST 20,Storm Woods run for 5 yds to the OrgSt 25 for a 1ST down,,
1st and 10 at ORST 25,Storm Woods run for 8 yds to the OrgSt 33,,
2nd and 2 at ORST 33,Sean Mannion pass complete to Storm Woods for 4 yds to the OrgSt 37 for a 1ST down,,
1st and 10 at ORST 37,Storm Woods run for 2 yds to the OrgSt 39,,
2nd and 8 at ORST 39,Sean Mannion pass incomplete,,
3rd and 8 at ORST 39,Sean Mannion pass complete to Connor Hamlett for 7 yds to the OrgSt 46,,
4th and 1 at ORST 46,"Keith Kostol punt for 40 yds , Charles Nelson returns for 1 yd to the Oregn 47 OREGON ST Penalty, Kick Catching Interference (-15 Yards) to the Oregn 30",,
"ORST DRIVE TOTALS: 7 plays, 31 yards, 3:43"
Oregon at 3:18,,ORE,ORST
1st and 10 at ORE 30,"OREGON Penalty, False Start (-5 Yards) to the Oregn 25",9,0
1st and 15 at ORE 25,Marcus Mariota pass complete to Byron Marshall for 14 yds to the Oregn 39,,
2nd and 1 at ORE 39,Royce Freeman run for 3 yds to the Oregn 42 for a 1ST down,,
1st and 10 at ORE 42,Royce Freeman run for 4 yds to the Oregn 46,,
2nd and 6 at ORE 46,Marcus Mariota run for 7 yds to the OrgSt 47 for a 1ST down,,
1st and 10 at ORST 47,Marcus Mariota pass complete to Dwayne Stanford for 7 yds to the OrgSt 40,,
2nd and 3 at ORST 40,Royce Freeman run for 5 yds to the OrgSt 35 for a 1ST down,,
1st and 10 at ORST 35,Marcus Mariota pass complete to Dwayne Stanford for 8 yds to the OrgSt 27,,
2nd and 2 at ORST 27,"OREGON Penalty, False Start (Cameron Hunt) to the OrgSt 32",,
2nd and 7 at ORST 32,Marcus Mariota run for 17 yds to the OrgSt 15 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oregon at 15:00,,ORE,ORST
1st and 10 at ORST 15,Royce Freeman run for 3 yds to the OrgSt 12,9,0
2nd and 7 at ORST 12,"Marcus Mariota pass complete to Royce Freeman for 12 yds for a TD, (Matt Wogan KICK)",16,0
"ORE DRIVE TOTALS: 10 plays, 70 yards, 3:46"
Oregon State at 14:32,,ORE,ORST
,"Matt Wogan kickoff for 65 yds , Malcolm Marable return for 23 yds to the OrgSt 23",16,0
1st and 10 at ORST 23,Sean Mannion pass complete to Victor Bolden for 5 yds to the OrgSt 28,,
2nd and 5 at ORST 28,Sean Mannion pass incomplete,,
3rd and 5 at ORST 28,Storm Woods run for 4 yds to the OrgSt 32,,
4th and 1 at ORST 32,"Keith Kostol punt for 48 yds, punt out-of-bounds at the Oregn 20",,
"ORST DRIVE TOTALS: 3 plays, 9 yards, 1:31"
Oregon at 13:01,,ORE,ORST
1st and 10 at ORE 20,Royce Freeman run for 3 yds to the Oregn 23,16,0
2nd and 7 at ORE 23,Marcus Mariota pass incomplete to Darren Carrington,,
3rd and 7 at ORE 23,"Marcus Mariota pass complete to Byron Marshall for 77 yds for a TD, (Matt Wogan KICK)",23,0
"ORE DRIVE TOTALS: 3 plays, 80 yards, 0:39"
Oregon State at 12:22,,ORE,ORST
,"Matt Wogan kickoff for 55 yds , Malcolm Marable return for 18 yds to the OrgSt 28",23,0
1st and 10 at ORST 28,Sean Mannion pass incomplete to Jordan Villamin,,
2nd and 10 at ORST 28,Sean Mannion pass incomplete to Victor Bolden,,
3rd and 10 at ORST 28,Sean Mannion pass incomplete to Storm Woods,,
4th and 10 at ORST 28,"Keith Kostol punt for 39 yds, fair catch by Johnathan Loyd at the Oregn 33",,
"ORST DRIVE TOTALS: 3 plays, 0 yards, 0:30"
Oregon at 11:52,,ORE,ORST
1st and 10 at ORE 33,"OREGON Penalty, False Start (-5 Yards) to the Oregn 28",23,0
1st and 15 at ORE 28,Charles Nelson run for a loss of 2 yards to the Oregn 26,,
2nd and 17 at ORE 26,Marcus Mariota pass complete to Royce Freeman for 7 yds to the Oregn 33,,
3rd and 10 at ORE 33,Marcus Mariota pass complete to Dwayne Stanford for 33 yds to the OrgSt 34 for a 1ST down,,
1st and 10 at ORST 34,Marcus Mariota pass complete to Byron Marshall for 11 yds to the OrgSt 23 for a 1ST down,,
1st and 10 at ORST 23,"Marcus Mariota run for 23 yds for a TD, (Matt Wogan KICK)",30,0
"ORE DRIVE TOTALS: 5 plays, 67 yards, 2:04"
Oregon State at 9:48,,ORE,ORST
,"Matt Wogan kickoff for 64 yds , Malcolm Marable return for 30 yds to the OrgSt 31",30,0
1st and 10 at ORST 31,Sean Mannion pass incomplete,,
2nd and 10 at ORST 31,Sean Mannion pass complete to Rahmel Dockery for 4 yds to the OrgSt 35,,
3rd and 6 at ORST 35,Sean Mannion pass complete to Hunter Jarmon for 11 yds to the OrgSt 46 for a 1ST down,,
1st and 10 at ORST 46,"OREGON ST Penalty, False Start (Sean Harlow) to the OrgSt 41",,
1st and 15 at ORST 41,Storm Woods run for 1 yd to the OrgSt 42,,
2nd and 14 at ORST 42,Sean Mannion pass incomplete to Rahmel Dockery,,
3rd and 14 at ORST 42,"OREGON ST Penalty, Delay of Game (-5 Yards) to the OrgSt 37",,
3rd and 19 at ORST 37,Sean Mannion pass complete to Rahmel Dockery for 18 yds to the Oregn 45,,
,"Timeout OREGON, clock 06:35",,
4th and 1 at ORE 45,Tyler Anderson run for no gain to the Oregn 45,,
"ORST DRIVE TOTALS: 7 plays, 24 yards, 3:18"
Oregon at 6:30,,ORE,ORST
1st and 10 at ORE 45,Byron Marshall run for 15 yds to the OrgSt 40 for a 1ST down,30,0
1st and 10 at ORST 40,Marcus Mariota pass incomplete to Byron Marshall,,
2nd and 10 at ORST 40,Marcus Mariota sacked by Bud Delva for a loss of 6 yards to the OrgSt 46,,
3rd and 16 at ORST 46,Marcus Mariota sacked by Cyril Noland-Lewis for a loss of 3 yards to the OrgSt 49,,
4th and 19 at ORST 49,"Ian Wheeler punt for 45 yds, downed at the OrgSt 4",,
"ORE DRIVE TOTALS: 4 plays, 6 yards, 1:52"
Oregon State at 4:38,,ORE,ORST
1st and 10 at ORST 4,"Storm Woods run for 31 yds to the OrgSt 35 for a 1ST down OREGON Penalty, Personal Foul (15 Yards) to the 50 yard line for a 1ST down",30,0
1st and 10 at 50,Sean Mannion run for 5 yds to the Oregn 45,,
2nd and 5 at ORE 45,Sean Mannion pass incomplete to Victor Bolden,,
3rd and 5 at ORE 45,Sean Mannion pass complete to Jordan Villamin for 6 yds to the Oregn 39 for a 1ST down,,
1st and 10 at ORE 39,Sean Mannion pass incomplete,,
2nd and 10 at ORE 39,Storm Woods run for 5 yds to the Oregn 34,,
3rd and 5 at ORE 34,Sean Mannion pass complete to Hunter Jarmon for 5 yds to the Oregn 29 for a 1ST down,,
1st and 10 at ORE 29,Sean Mannion pass incomplete,,
2nd and 10 at ORE 29,Storm Woods run for 4 yds to the Oregn 25,,
3rd and 6 at ORE 25,Sean Mannion pass complete to Victor Bolden for 5 yds to the Oregn 20,,
,"Timeout OREGON ST, clock 00:21",,
4th and 1 at ORE 20,Sean Mannion pass complete to Ricky Ortiz for 5 yds to the Oregn 15 for a 1ST down,,
,"Timeout OREGON ST, clock 00:14",,
1st and 10 at ORE 15,Sean Mannion sacked by Christian French for a loss of 7 yards to the Oregn 22,,
,"Timeout OREGON ST, clock 00:09",,
2nd and 17 at ORE 22,Sean Mannion pass incomplete to Victor Bolden,,
3rd and 17 at ORE 22,Garrett Owens 39 yd FG GOOD,30,3
,End of 2nd Quarter,,
"ORST DRIVE TOTALS: 14 plays, 74 yards, 4:38"
3rd Quarter Play-by-Play
Oregon State at 15:00,,ORE,ORST
,"Matt Wogan kickoff for 53 yds , Malcolm Marable return for 10 yds to the OrgSt 22",30,3
1st and 10 at ORST 22,Storm Woods run for 8 yds to the OrgSt 30,,
2nd and 2 at ORST 30,Storm Woods run for 6 yds to the OrgSt 36 for a 1ST down,,
1st and 10 at ORST 36,Storm Woods run for a loss of 1 yard to the OrgSt 35,,
2nd and 11 at ORST 35,Storm Woods run for 4 yds to the OrgSt 39,,
3rd and 7 at ORST 39,Sean Mannion sacked by Torrodney Prevot for a loss of 9 yards to the OrgSt 30,,
4th and 16 at ORST 30,"Keith Kostol punt for 38 yds, fair catch by Johnathan Loyd at the Oregn 32",,
"ORST DRIVE TOTALS: 5 plays, 8 yards, 2:55"
Oregon at 12:05,,ORE,ORST
1st and 10 at ORE 32,Royce Freeman run for 32 yds to the OrgSt 36 for a 1ST down,30,3
1st and 10 at ORST 36,Royce Freeman run for 3 yds to the OrgSt 33,,
2nd and 7 at ORST 33,Marcus Mariota run for 8 yds to the OrgSt 25 for a 1ST down,,
1st and 10 at ORST 25,"OREGON ST Penalty, Defensive Pass Interference (15 Yards) to the OrgSt 10 for a 1ST down",,
1st and Goal at ORST 10,Marcus Mariota pass complete to Byron Marshall for 3 yds to the OrgSt 7,,
2nd and Goal at ORST 7,Royce Freeman run for 2 yds to the OrgSt 5,,
3rd and Goal at ORST 5,Marcus Mariota pass incomplete,,
4th and Goal at ORST 5,Matt Wogan 22 yd FG GOOD,33,3
"ORE DRIVE TOTALS: 7 plays, 63 yards, 2:02"
Oregon State at 10:03,,ORE,ORST
,"Matt Wogan kickoff for 61 yds , Malcolm Marable return for 31 yds to the OrgSt 35",33,3
1st and 10 at ORST 35,Sean Mannion pass complete to Victor Bolden for 4 yds to the OrgSt 39,,
2nd and 6 at ORST 39,Damien Haskins run for 3 yds to the OrgSt 42,,
3rd and 3 at ORST 42,Sean Mannion pass complete to Storm Woods for 10 yds to the Oregn 48 for a 1ST down,,
1st and 10 at ORE 48,Storm Woods run for 13 yds to the Oregn 35 for a 1ST down,,
1st and 10 at ORE 35,Sean Mannion pass incomplete to Victor Bolden,,
2nd and 10 at ORE 35,Sean Mannion pass incomplete to Jordan Villamin,,
3rd and 10 at ORE 35,Sean Mannion pass complete to Storm Woods for 5 yds to the Oregn 30,,
4th and 5 at ORE 30,Sean Mannion pass complete to Storm Woods for 7 yds to the Oregn 23 for a 1ST down,,
1st and 10 at ORE 23,Storm Woods run for 3 yds to the Oregn 20,,
2nd and 7 at ORE 20,Sean Mannion pass incomplete to Caleb Smith,,
3rd and 7 at ORE 20,"Sean Mannion pass complete to Hunter Jarmon for 20 yds for a TD, (Garrett Owens KICK)",33,10
"ORST DRIVE TOTALS: 11 plays, 65 yards, 4:17"
Oregon at 5:46,,ORE,ORST
,"Garrett Owens kickoff for 57 yds , Charles Nelson return for 20 yds to the Oregn 28",33,10
1st and 10 at ORE 28,"OREGON Penalty, Offensive Holding (Cameron Hunt) to the Oregn 18",,
1st and 20 at ORE 18,Byron Marshall run for 19 yds to the Oregn 37,,
2nd and 1 at ORE 37,Marcus Mariota pass complete to Devon Allen for 8 yds to the Oregn 45 for a 1ST down,,
