0295067020141004,,295,670
1st Quarter Play-by-Play
Idaho at 15:00,,IDA,TST
,Will Johnson kickoff for 65 yds for a touchback,0,0
1st and 10 at IDHO 25,Matt Linehan pass complete to Justin Podrabsky for 14 yds to the Idaho 39 for a 1ST down,,
,Matt Linehan pass complete to Justin Podrabsky for 14 yds to the Idaho 39 for a 1ST down,,
1st and 10 at IDHO 39,Aaron Duckworth run for 5 yds to the Idaho 44,,
2nd and 5 at IDHO 44,Matt Linehan pass complete to Joshua McCain for 12 yds to the TexSt 44 for a 1ST down,,
1st and 10 at TXST 44,Matt Linehan pass incomplete to Joshua McCain,,
2nd and 10 at TXST 44,Matt Linehan pass complete to Deon Watson for 4 yds to the TexSt 40,,
3rd and 6 at TXST 40,Matt Linehan pass complete to Kristoffer Olugbode for 12 yds to the TexSt 28 for a 1ST down,,
1st and 10 at TXST 28,Kristoffer Olugbode run for 7 yds to the TexSt 21,,
2nd and 3 at TXST 21,Kristoffer Olugbode run for 1 yd to the TexSt 20,,
3rd and 2 at TXST 20,Elijhaa Penny run for 5 yds to the TexSt 15 for a 1ST down,,
1st and 10 at TXST 15,Elijhaa Penny run for 2 yds to the TexSt 13,,
2nd and 8 at TXST 13,"Matt Linehan pass incomplete to Joshua McCain, broken up by Craig Mager",,
3rd and 8 at TXST 13,"Matt Linehan pass incomplete to Joshua McCain IDAHO Penalty, illegal formation ( Yards) declined",,
4th and 8 at TXST 13,Austin Rehkow 29 yd FG GOOD,3,0
"IDHO DRIVE TOTALS: 13 plays, 62 yards, 4:43"
Texas State at 10:10,,IDA,TST
,"Austin Rehkow kickoff for 59 yds , Brandon Smith return for 28 yds to the TexSt 34",3,0
1st and 10 at TXST 34,Tyler Jones pass incomplete to Brandon Smith,,
2nd and 10 at TXST 34,"Tyler Jones pass complete to Demun Mercer for 7 yds Demun Mercer fumbled, forced by Marc Millan, recovered by Idaho Broc Westlake",,
"TXST DRIVE TOTALS: 2 plays, 7 yards, 0:14"
Idaho at 9:56,,IDA,TST
1st and 10 at TXST 41,Matt Linehan run for 5 yds to the TexSt 36,3,0
2nd and 5 at TXST 36,Kristoffer Olugbode run for 4 yds to the TexSt 32,,
3rd and 1 at TXST 32,Matt Linehan pass incomplete to Justin Podrabsky,,
4th and 1 at TXST 32,Elijhaa Penny run for 6 yds to the TexSt 26 for a 1ST down,,
,Elijhaa Penny run for 6 yds to the TexSt 26 for a 1ST down,,
1st and 10 at TXST 26,Elijhaa Penny run for 7 yds to the TexSt 19,,
2nd and 3 at TXST 19,Matt Linehan pass incomplete to Joshua McCain,,
,"Timeout IDAHO, clock 07:40",,
3rd and 3 at TXST 19,Matt Linehan sacked by Dallas McClarty for a loss of 4 yards to the TexSt 23,,
4th and 7 at TXST 23,Austin Rehkow 40 yd FG MISSED,,
"IDHO DRIVE TOTALS: 8 plays, 18 yards, 2:56"
Texas State at 7:00,,IDA,TST
1st and 10 at TXST 23,Tyler Jones run for 14 yds to the TexSt 37 for a 1ST down,3,0
1st and 10 at TXST 37,C.J. Best run for 7 yds to the TexSt 44,,
2nd and 3 at TXST 44,Tyler Jones pass complete to Bradley Miller for 2 yds to the TexSt 46,,
3rd and 1 at TXST 46,Robert Lowe run for 5 yds to the Idaho 49 for a 1ST down,,
1st and 10 at IDHO 49,Robert Lowe run for 1 yd to the Idaho 48,,
2nd and 9 at IDHO 48,Tyler Jones pass complete to Brandon Smith for 5 yds to the Idaho 43,,
3rd and 4 at IDHO 43,Tyler Jones pass intercepted Russell Siavii return for no gain to the Idaho 40,,
"TXST DRIVE TOTALS: 7 plays, 34 yards, 1:50"
Idaho at 5:10,,IDA,TST
1st and 10 at IDHO 40,Matt Linehan sacked by Craig Mager for a loss of 8 yards to the Idaho 32,3,0
2nd and 18 at IDHO 32,Kristoffer Olugbode run for 7 yds to the Idaho 39,,
3rd and 11 at IDHO 39,Matt Linehan sacked by Michael Odiari for a loss of 5 yards to the Idaho 34,,
,Matt Linehan sacked by Michael Odiari for a loss of 5 yards to the Idaho 34,,
4th and 16 at IDHO 34,"Austin Rehkow punt for 36 yds, punt out-of-bounds at the TexSt 30",,
"IDHO DRIVE TOTALS: 3 plays, -6 yards, 1:47"
Texas State at 3:23,,IDA,TST
1st and 10 at TXST 30,"Terrence Franks run for 70 yds for a TD, (Will Johnson KICK)",3,7
"TXST DRIVE TOTALS: 1 play, 70 yards, 0:10"
Idaho at 3:13,,IDA,TST
,Will Johnson kickoff for 65 yds for a touchback,3,7
1st and 10 at IDHO 25,Matt Linehan pass incomplete to Justin Podrabsky,,
2nd and 10 at IDHO 25,"Matt Linehan pass incomplete to N/A, broken up by Stephan Johnson",,
,"Matt Linehan pass incomplete to N/A, broken up by Stephan Johnson",,
3rd and 10 at IDHO 25,Matt Linehan pass complete to Joshua McCain for 12 yds to the Idaho 37 for a 1ST down,,
,Matt Linehan pass complete to Joshua McCain for 12 yds to the Idaho 37 for a 1ST down,,
,"Timeout IDAHO, clock 02:42",,
1st and 10 at IDHO 37,Kristoffer Olugbode run for 12 yds to the Idaho 49 for a 1ST down,,
1st and 10 at IDHO 49,Matt Linehan sacked by Craig Mager for a loss of 8 yards to the Idaho 41,,
2nd and 18 at IDHO 41,Matt Linehan pass complete to Justin Podrabsky for 7 yds to the Idaho 48,,
3rd and 11 at IDHO 48,Matt Linehan pass complete to Kristoffer Olugbode for 25 yds to the TexSt 27 for a 1ST down,,
1st and 10 at TXST 27,Matt Linehan run for 4 yds to the TexSt 23,,
2nd and 6 at TXST 23,Matt Linehan pass complete to Richard Montgomery for 9 yds to the TexSt 14 for a 1ST down,,
1st and 10 at TXST 14,Matt Linehan run for no gain to the TexSt 14,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Idaho at 15:00,,IDA,TST
2nd and 10 at TXST 14,"Matt Linehan pass incomplete to Deon Watson, PENALTY TXST roughing passer (Smith,Stephen) 7 yards to the TXST7, 1ST DOWN IDAHO, NO PLAY. for a 1ST down",3,7
1st and Goal at TXST 7,"IDAHO Penalty, false start (Steven Matlock) to the TexSt 12",,
,"Timeout IDAHO, clock 14:55",,
1st and Goal at TXST 12,Kristoffer Olugbode run for 3 yds to the TexSt 9,,
2nd and Goal at TXST 9,Matt Linehan pass intercepted Germod Williams return for 5 yds to the TexSt 5,,
"IDHO DRIVE TOTALS: 12 plays, 66 yards, 3:59"
Texas State at 14:14,,IDA,TST
1st and 10 at TXST 5,"Terrence Franks run for 95 yds for a TD, (Will Johnson KICK)",3,14
"TXST DRIVE TOTALS: 1 play, 95 yards, 0:13"
Idaho at 13:55,,IDA,TST
,"Will Johnson kickoff for 65 yds , Jayshawn Jordan return for 18 yds to the Idaho 18",3,14
1st and 10 at IDHO 18,Kristoffer Olugbode run for 9 yds to the Idaho 27,,
,Kristoffer Olugbode run for 9 yds to the Idaho 27,,
2nd and 1 at IDHO 27,Kristoffer Olugbode run for 3 yds to the Idaho 30 for a 1ST down,,
