0630042820140920,,630,428
,SJSU wins toss elects to receive. MN defends west end zone.,,
1st Quarter Play-by-Play
San Jos\xe9 State at 15:00,,SJSU,MINN
,N/A kickoff for 65 yds for a touchback,0,0
1st and 10 at SJSU 25,Jarrod Lawson run for 2 yds to the SJSt 27,,
2nd and 8 at SJSU 27,Blake Jurich pass intercepted Damarius Travis return for 9 yds to the SJSt 27,,
"SJSU DRIVE TOTALS: 2 plays, 2 yards, 0:36"
Minnesota at 14:24,,SJSU,MINN
1st and 10 at SJSU 27,David Cobb run for 4 yds to the SJSt 23,0,0
2nd and 6 at SJSU 23,David Cobb run for 2 yds to the SJSt 21,,
3rd and 4 at SJSU 21,Chris Streveler run for no gain to the SJSt 21,,
4th and 4 at SJSU 21,Ryan Santoso 38 yd FG GOOD,0,3
"MINN DRIVE TOTALS: 4 plays, 6 yards, 1:53"
San Jos\xe9 State at 12:31,,SJSU,MINN
,Ryan Santoso kickoff for 65 yds,0,3
1st and 10 at SJSU 35,Blake Jurich pass complete to Tyler Winston for 4 yds to the SJSt 39,,
2nd and 6 at SJSU 39,Jarrod Lawson run for 2 yds to the SJSt 41,,
3rd and 4 at SJSU 41,Blake Jurich pass complete to Tyler Winston for 7 yds to the SJSt 48 for a 1ST down,,
1st and 10 at SJSU 48,Blake Jurich pass complete to Tyler Winston for 3 yds to the Minn 49,,
2nd and 7 at MINN 49,Blake Jurich run for 5 yds to the Minn 44,,
3rd and 2 at MINN 44,Jarrod Lawson run for 2 yds to the Minn 42 for a 1ST down,,
1st and 10 at MINN 42,Blake Jurich pass incomplete to N/A,,
2nd and 10 at MINN 42,Jarrod Lawson run for 2 yds to the Minn 40,,
3rd and 8 at MINN 40,Blake Jurich run for a loss of 2 yards to the Minn 42,,
4th and 10 at MINN 42,"Michael Carrizosa punt for 27 yds, downed at the Minn 15",,
"SJSU DRIVE TOTALS: 9 plays, 23 yards, 4:19"
Minnesota at 8:12,,SJSU,MINN
1st and 10 at MINN 15,David Cobb run for no gain to the Minn 15,0,3
2nd and 10 at MINN 15,Chris Streveler run for 21 yds to the Minn 36 for a 1ST down,,
1st and 10 at MINN 36,David Cobb run for 19 yds to the SJSt 45 for a 1ST down,,
1st and 10 at SJSU 45,David Cobb run for 2 yds to the SJSt 43,,
2nd and 8 at SJSU 43,David Cobb run for 19 yds to the SJSt 24 for a 1ST down,,
1st and 10 at SJSU 24,"David Cobb run for 7 yds to the SJSt 17 MINNESOTA Penalty, Offensive holding (N/A) to the SJSt 27",,
1st and 13 at SJSU 27,David Cobb run for 6 yds to the SJSt 21,,
2nd and 7 at SJSU 21,David Cobb run for 12 yds to the SJSt 9 for a 1ST down,,
1st and Goal at SJSU 9,"David Cobb run for 9 yds for a TD, (Ryan Santoso KICK)",0,10
"MINN DRIVE TOTALS: 9 plays, 85 yards, 4:19"
San Jos\xe9 State at 3:53,,SJSU,MINN
,Ryan Santoso kickoff for 65 yds for a touchback,0,10
1st and 10 at SJSU 25,Jarrod Lawson run for no gain to the SJSt 25,,
2nd and 10 at SJSU 25,Blake Jurich sacked by Robert Ndondo-Lay and Hendrick Ekpe for a loss of 2 yards to the SJSt 23,,
3rd and 12 at SJSU 23,Blake Jurich pass complete to Tim Crawley for 46 yds to the Minn 31 for a 1ST down,,
1st and 10 at MINN 31,Blake Jurich pass complete to Tim Crawley for 5 yds to the Minn 26,,
2nd and 5 at MINN 26,Jarrod Lawson run for a loss of 1 yard to the Minn 27,,
3rd and 6 at MINN 27,"Blake Jurich pass complete to Tyler Winston for 27 yds for a TD, (Austin Lopez KICK)",7,10
"SJSU DRIVE TOTALS: 6 plays, 75 yards, 3:13"
Minnesota at 0:40,,SJSU,MINN
,Austin Lopez kickoff for 36 yds,7,10
1st and 10 at MINN 35,David Cobb run for 2 yds to the Minn 37,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Minnesota at 15:00,,SJSU,MINN
2nd and 8 at MINN 37,Chris Streveler run for 1 yd to the Minn 38,7,10
3rd and 7 at MINN 38,"MINNESOTA Penalty, false start (KJ Maye) to the Minn 33",,
3rd and 12 at MINN 33,Chris Streveler pass incomplete to Donovahn Jones,,
4th and 12 at MINN 33,"Peter Mortell punt for 54 yds, downed at the SJSt 13",,
"MINN DRIVE TOTALS: 3 plays, -2 yards, 1:53"
San Jos\xe9 State at 13:47,,SJSU,MINN
1st and 10 at SJSU 13,Jarrod Lawson run for 4 yds to the SJSt 17,7,10
