0463031220141128,,463,312
,"NEBRASKA wins the coin toss, and defers. IOWA to receive. NEBRASKA defends.",,
1st Quarter Play-by-Play
Iowa at 15:00,,NEB,IOWA
,"Drew Brown kickoff for 62 yds , Jonathan Parker return for 28 yds to the Iowa 31",0,0
1st and 10 at IOWA 31,Mark Weisman run for 3 yds to the Iowa 34,,
2nd and 7 at IOWA 34,Mark Weisman run for 3 yds to the Iowa 37,,
3rd and 4 at IOWA 37,Jake Rudock run for 6 yds to the Iowa 43 for a 1ST down,,
1st and 10 at IOWA 43,Jordan Canzeri run for 15 yds to the Neb 42 for a 1ST down,,
1st and 10 at NEB 42,Jordan Canzeri run for a loss of 1 yard to the Neb 43,,
2nd and 11 at NEB 43,Jake Rudock pass complete to Jake Duzey for 13 yds to the Neb 30 for a 1ST down,,
1st and 10 at NEB 30,Mark Weisman run for 3 yds to the Neb 27,,
2nd and 7 at NEB 27,Jake Rudock pass complete to John Kenny for 9 yds to the Neb 18 for a 1ST down,,
1st and 10 at NEB 18,Jordan Canzeri run for 12 yds to the Neb 6 for a 1ST down,,
1st and Goal at NEB 6,Jake Rudock run for a loss of 1 yard to the Neb 7,,
2nd and Goal at NEB 7,"Jake Rudock pass incomplete to Kevonte Martin-Manley, broken up by Byerson Cockrell",,
3rd and Goal at NEB 7,Jake Rudock pass intercepted Nate Gerry return for 10 yds to the Neb 10,,
"IOWA DRIVE TOTALS: 12 plays, 62 yards, 6:06"
Nebraska at 8:54,,NEB,IOWA
1st and 10 at NEB 10,Ameer Abdullah run for 7 yds to the Neb 17,0,0
2nd and 3 at NEB 17,Ameer Abdullah run for 2 yds to the Neb 19,,
3rd and 1 at NEB 19,"NEBRASKA Penalty, False Start (Givens Price) to the Neb 14",,
3rd and 6 at NEB 14,Tommy Armstrong Jr. run for 14 yds to the Neb 28 for a 1ST down,,
1st and 10 at NEB 28,Imani Cross run for 7 yds to the Neb 35,,
2nd and 3 at NEB 35,Imani Cross run for 1 yd to the Neb 36,,
3rd and 2 at NEB 36,Tommy Armstrong Jr. pass incomplete to Ameer Abdullah,,
4th and 2 at NEB 36,"Sam Foltz punt for 50 yds , Matt VandeBerg returns for 20 yds to the Iowa 34 Matt VandeBerg fumbled, forced by Sam Foltz, recovered by Neb Chris Jones",,
"NEB DRIVE TOTALS: 6 plays, 26 yards, 3:39"
Nebraska at 5:15,,NEB,IOWA
1st and 10 at IOWA 34,Ameer Abdullah run for 2 yds to the Iowa 32,0,0
2nd and 8 at IOWA 32,Tommy Armstrong Jr. run for 2 yds to the Iowa 30,,
3rd and 6 at IOWA 30,Tommy Armstrong Jr. sacked by Carl Davis for a loss of 2 yards to the Iowa 32,,
4th and 8 at IOWA 32,Drew Brown 49 yd FG MISSED,,
"NEB DRIVE TOTALS: 4 plays, 2 yards, 2:09"
Iowa at 3:06,,NEB,IOWA
1st and 10 at IOWA 32,Jonathan Parker run for 4 yds to the Iowa 36,0,0
2nd and 6 at IOWA 36,Jordan Canzeri run for 4 yds to the Iowa 40,,
3rd and 2 at IOWA 40,Mark Weisman run for 6 yds to the Iowa 46 for a 1ST down,,
1st and 10 at IOWA 46,Jordan Canzeri run for a loss of 1 yard to the Iowa 45,,
2nd and 11 at IOWA 45,Jake Rudock sacked by Maliek Collins for a loss of 9 yards to the Iowa 36,,
3rd and 20 at IOWA 36,"Rudock, Jake pass incomplete to Martin-Manley, Kevonte, PENALTY NEBRASKA pass interference (Kalu, Joshua) 15 yards to the NEBRASKA49, NO PLAY, 1ST DOWN IOWA. for a 1ST down",,
1st and 10 at NEB 49,Mark Weisman run for 5 yds to the Neb 44,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Iowa at 15:00,,NEB,IOWA
2nd and 5 at NEB 44,Jordan Canzeri run for 7 yds to the Neb 37 for a 1ST down,0,0
1st and 10 at NEB 37,Jake Rudock pass incomplete to Kevonte Martin-Manley,,
2nd and 10 at NEB 37,Jake Rudock pass complete to Ray Hamilton for 10 yds to the Neb 27 for a 1ST down,,
1st and 10 at NEB 27,Jake Rudock pass incomplete to John Kenny,,
2nd and 10 at NEB 27,Mark Weisman run for 4 yds to the Neb 23,,
3rd and 6 at NEB 23,Jake Rudock pass complete to Kevonte Martin-Manley for 9 yds to the Neb 14 for a 1ST down,,
,"Timeout IOWA, clock 12:27",,
1st and 10 at NEB 14,Jordan Canzeri run for 4 yds to the Neb 10,,
2nd and 6 at NEB 10,Jordan Canzeri run for 2 yds to the Neb 8,,
3rd and 4 at NEB 8,"Jake Rudock sacked by Zaire Anderson for a loss of 7 yards to the Neb 11 Jake Rudock fumbled, forced by Zaire Anderson, recovered by Neb Trevor Roach , return for 0 yards , return for 6 yds to the Neb 11",,
"IOWA DRIVE TOTALS: 15 plays, 60 yards, 7:12"
Nebraska at 10:54,,NEB,IOWA
1st and 10 at NEB 11,Ameer Abdullah run for 6 yds to the Neb 17,0,0
2nd and 4 at NEB 17,"Abdullah, Ameer rush for 5 yards to the NEBRASKA22, PENALTY NEBRASKA holding (Janovich, Andy) 9 yards to the NEBRASKA8, NO PLAY.",,
2nd and 13 at NEB 8,Ameer Abdullah run for 1 yd to the Neb 9,,
3rd and 12 at NEB 9,"Tommy Armstrong Jr. pass intercepted for a TD John Lowdermilk return for 17 yds for a TD, (Marshall Koehn KICK)",0,7
"NEB DRIVE TOTALS: 3 plays, -2 yards, 1:47"
Nebraska at 9:07,,NEB,IOWA
,Marshall Koehn kickoff for 65 yds for a touchback,0,7
1st and 10 at NEB 25,Tommy Armstrong Jr. run for 4 yds to the Neb 29,,
2nd and 6 at NEB 29,"u""De'Mornay Pierson-El"",  run for 2 yds to the Neb 31",,
3rd and 4 at NEB 31,"Ryker Fyfe pass incomplete to u""De'Mornay Pierson-El""",,
4th and 4 at NEB 31,"Sam Foltz punt for 31 yds, punt out-of-bounds at the Iowa 38",,
"NEB DRIVE TOTALS: 3 plays, 6 yards, 1:15"
Iowa at 7:52,,NEB,IOWA
1st and 10 at IOWA 38,Mark Weisman run for 4 yds to the Iowa 42,0,7
2nd and 6 at IOWA 42,Jordan Canzeri run for a loss of 2 yards to the Iowa 40,,
3rd and 8 at IOWA 40,Jake Rudock pass complete to Kevonte Martin-Manley for 15 yds to the Neb 45 for a 1ST down,,
1st and 10 at NEB 45,Jake Rudock pass complete to Kevonte Martin-Manley for 25 yds to the Neb 20 for a 1ST down,,
1st and 10 at NEB 20,Jordan Canzeri run for 6 yds to the Neb 14,,
2nd and 4 at NEB 14,Mark Weisman run for 3 yds to the Neb 11,,
3rd and 1 at NEB 11,Mark Weisman run for 2 yds to the Neb 9 for a 1ST down,,
,"Timeout IOWA, clock 03:29",,
1st and Goal at NEB 9,Mark Weisman run for 5 yds to the Neb 4,,
2nd and Goal at NEB 4,"IOWA Penalty, False Start (Ray Hamilton) to the Neb 9",,
2nd and Goal at NEB 9,Jake Rudock pass complete to Jordan Canzeri for 5 yds to the Neb 4,,
,"Timeout NEBRASKA, clock 01:54",,
3rd and Goal at NEB 4,Jake Rudock pass incomplete to Kevonte Martin-Manley,,
4th and Goal at NEB 4,Marshall Koehn 22 yd FG GOOD,0,10
"IOWA DRIVE TOTALS: 11 plays, 58 yards, 6:08"
Nebraska at 1:44,,NEB,IOWA
,Marshall Koehn kickoff for 65 yds for a touchback,0,10
1st and 10 at NEB 25,Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 10 yds to the Neb 35 for a 1ST down,,
1st and 10 at NEB 35,Tommy Armstrong Jr. pass intercepted Desmond King return for no gain to the Iowa 41,,
"NEB DRIVE TOTALS: 2 plays, 10 yards, 0:22"
Iowa at 1:22,,NEB,IOWA
1st and 10 at IOWA 41,"Jake Rudock pass incomplete to Damond Powell, broken up by Josh Mitchell",0,10
