0328052220141122,,328,522
1st Quarter Play-by-Play
Oklahoma at 15:00,,KU,OKLA
,"Trevor Pardula kickoff for 55 yds , Alex Ross return for 36 yds to the Okla 46",0,0
1st and 10 at OKLA 46,Keith Ford run for a loss of 1 yard to the Okla 45,,
2nd and 11 at OKLA 45,Keith Ford run for 5 yds to the 50 yard line,,
3rd and 6 at 50,Keith Ford run for 5 yds to the Kans 45,,
4th and 1 at KU 45,"Jed Barnett punt for 34 yds, downed at the Kans 11",,
"OKLA DRIVE TOTALS: 3 plays, 9 yards, 2:04"
Kansas at 12:56,,KU,OKLA
1st and 10 at KU 11,Tony Pierson run for 5 yds to the Kans 16,0,0
2nd and 5 at KU 16,Michael Cummings run for a loss of 1 yard to the Kans 15,,
3rd and 6 at KU 15,"Michael Cummings pass incomplete KANSAS Penalty, Offensive pass interference ( Yards) declined",,
4th and 6 at KU 15,"Trevor Pardula punt for 44 yds , Sterling Shepard returns for 10 yds to the Kans 49",,
"KU DRIVE TOTALS: 3 plays, 4 yards, 1:23"
Oklahoma at 11:33,,KU,OKLA
1st and 10 at KU 49,"Samaje Perine run for 49 yds for a TD, (Michael Hunnicutt KICK)",0,7
"OKLA DRIVE TOTALS: 1 play, 49 yards, 0:09"
Kansas at 11:24,,KU,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,7
1st and 10 at KU 25,Tony Pierson run for 1 yd to the Kans 26,,
2nd and 9 at KU 26,Michael Cummings pass complete to Jimmay Mundine for 11 yds to the Kans 37 for a 1ST down,,
1st and 10 at KU 37,Michael Cummings pass incomplete,,
2nd and 10 at KU 37,Tony Pierson run for 1 yd to the Kans 38,,
3rd and 9 at KU 38,Michael Cummings run for 8 yds to the Kans 46,,
4th and 1 at KU 46,"TEAM run for a loss of 11 yards to the Kans 21 TEAM fumbled, recovered by Okla Eric Striker",,
"KU DRIVE TOTALS: 6 plays, -4 yards, 2:17"
Oklahoma at 9:07,,KU,OKLA
1st and 10 at KU 21,Keith Ford run for 3 yds to the Kans 18,0,7
2nd and 7 at KU 18,"Keith Ford run for 3 yds to the Kans 9 Keith Ford fumbled, forced by Ben Heeney, recovered by Kans T.J. Semke",,
"OKLA DRIVE TOTALS: 2 plays, 12 yards, 0:37"
Kansas at 8:30,,KU,OKLA
,"Timeout KANSAS, clock 08:30",0,7
1st and 10 at KU 9,Tony Pierson run for 3 yds to the Kans 12,,
2nd and 7 at KU 12,Michael Cummings run for 1 yd to the Kans 13,,
3rd and 6 at KU 13,Michael Cummings pass incomplete to Rodriguez Coleman,,
4th and 6 at KU 13,"Trevor Pardula punt for 54 yds, downed at the Okla 33",,
"KU DRIVE TOTALS: 3 plays, 4 yards, 1:39"
Oklahoma at 6:51,,KU,OKLA
1st and 10 at OKLA 33,Samaje Perine run for a loss of 1 yard to the Okla 32,0,7
