0718058720140927,,718,587
,"TULANE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Tulane at 15:00,,TU,RU
,"Kyle Federico kickoff for 65 yds , Dontrell Hilliard return for 18 yds to the RUTGERS 18 TULANE Penalty, Illegal Block (9 Yards) to the Tulan 9",0,0
1st and 10 at TULN 9,Lazedrick Thompson run for 3 yds to the Tulan 12,,
2nd and 7 at TULN 12,Tanner Lee pass complete to Teddy Veal for a loss of 4 yards to the Tulan 8,,
3rd and 11 at TULN 8,Lazedrick Thompson run for 9 yds to the Tulan 17,,
4th and 2 at TULN 17,"Peter Picerelli punt for 36 yds, fair catch by Janarion Grant at the Rutgr 47",,
"TULN DRIVE TOTALS: 3 plays, 8 yards, 2:11"
Rutgers at 12:49,,TU,RU
1st and 10 at RUTG 47,Desmon Peoples run for 1 yd to the Rutgr 48,0,0
2nd and 9 at RUTG 48,Gary Nova pass complete to Desmon Peoples for 18 yds to the Tulan 34 for a 1ST down,,
1st and 10 at TULN 34,Desmon Peoples run for no gain to the Tulan 34,,
2nd and 10 at TULN 34,Desmon Peoples run for 8 yds to the Tulan 26,,
3rd and 2 at TULN 26,Desmon Peoples run for 1 yd to the Tulan 25,,
4th and 1 at TULN 25,Desmon Peoples run for 2 yds to the Tulan 23 for a 1ST down,,
1st and 10 at TULN 23,Gary Nova pass complete to Leonte Carroo for 13 yds to the Tulan 10 for a 1ST down,,
1st and Goal at TULN 10,Desmon Peoples run for a loss of 3 yards to the Tulan 13,,
2nd and Goal at TULN 13,Desmon Peoples run for 10 yds to the Tulan 3,,
,"Timeout RUTGERS, clock 07:36",,
3rd and Goal at TULN 3,"Gary Nova pass complete to Leonte Carroo for 3 yds for a TD, (Kyle Federico KICK)",0,7
"RUTG DRIVE TOTALS: 10 plays, 53 yards, 5:18"
Tulane at 7:31,,TU,RU
,Kyle Federico kickoff for 65 yds for a touchback,0,7
1st and 10 at TULN 25,Sherman Badie run for 4 yds to the Tulan 29,,
2nd and 6 at TULN 29,Tanner Lee pass complete to Teddy Veal for 4 yds to the Tulan 33,,
3rd and 2 at TULN 33,Lazedrick Thompson run for 4 yds to the Tulan 37 for a 1ST down,,
1st and 10 at TULN 37,Tanner Lee pass complete to Sherman Badie for 3 yds to the Tulan 40,,
2nd and 7 at TULN 40,Tanner Lee sacked by Darius Hamilton for a loss of 6 yards to the Tulan 34,,
3rd and 13 at TULN 34,Tanner Lee pass complete to Sherman Badie for 12 yds to the Tulan 46,,
4th and 1 at TULN 46,Peter Picerelli punt for 54 yds for a touchback,,
"TULN DRIVE TOTALS: 6 plays, 21 yards, 3:55"
Rutgers at 3:36,,TU,RU
1st and 10 at RUTG 20,Justin Goodwin run for 9 yds to the Rutgr 29,0,7
2nd and 1 at RUTG 29,Gary Nova pass complete to Leonte Carroo for 46 yds to the Tulan 25 for a 1ST down,,
1st and 10 at TULN 25,"Gary Nova pass complete to Leonte Carroo for 25 yds for a TD, (Kyle Federico KICK)",0,14
"RUTG DRIVE TOTALS: 3 plays, 80 yards, 1:34"
Tulane at 2:02,,TU,RU
,"Kyle Federico kickoff for 65 yds , Dontrell Hilliard return for 21 yds to the Tulan 21",0,14
1st and 10 at TULN 21,Dontrell Hilliard run for no gain to the Tulan 21,,
2nd and 10 at TULN 21,Tanner Lee pass incomplete,,
3rd and 10 at TULN 21,Tanner Lee pass complete to Teddy Veal for 40 yds to the Rutgr 39 for a 1ST down,,
1st and 10 at RUTG 39,Lazedrick Thompson run for 5 yds to the Rutgr 34,,
2nd and 5 at RUTG 34,"Badie, Sherman rush for 4 yards to the RUTGERS30, PENALTY TULANE illegal block 10 yards to the RUTGERS44, NO PLAY.",,
2nd and 15 at RUTG 44,Tanner Lee pass complete to Sherman Badie for 13 yds to the Rutgr 31,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Tulane at 15:00,,TU,RU
3rd and 2 at RUTG 31,Lazedrick Thompson run for 1 yd to the Rutgr 30,0,14
4th and 1 at RUTG 30,Lazedrick Thompson run for 5 yds to the Rutgr 25 for a 1ST down,,
1st and 10 at RUTG 25,Tanner Lee pass complete to Leondre James for 13 yds to the Rutgr 12 for a 1ST down,,
1st and 10 at RUTG 12,Sherman Badie run for 2 yds to the Rutgr 10,,
2nd and 8 at RUTG 10,"Sherman Badie run for 1 yd to the Rutgr 9 TULANE Penalty, Illegal Block (-15 Yards) to the Rutgr 24",,
2nd and 22 at RUTG 24,Tanner Lee pass incomplete,,
3rd and 22 at RUTG 24,Tanner Lee sacked by Kemoko Turay for a loss of 12 yards to the Rutgr 36,,
4th and 34 at RUTG 36,"Peter Picerelli punt for 35 yds, downed at the Rutgr 1",,
"TULN DRIVE TOTALS: 12 plays, 43 yards, 5:57"
Rutgers at 11:05,,TU,RU
1st and 10 at RUTG 1,Desmon Peoples run for 2 yds to the Rutgr 3,0,14
2nd and 8 at RUTG 3,Desmon Peoples run for 4 yds to the Rutgr 7,,
3rd and 4 at RUTG 7,"Gary Nova pass complete to Andrew Turzilli for 93 yds for a TD, (Kyle Federico KICK)",0,21
"RUTG DRIVE TOTALS: 3 plays, 99 yards, 1:21"
Tulane at 9:44,,TU,RU
,"Kyle Federico kickoff for 65 yds , Dontrell Hilliard return for 21 yds to the Tulan 21",0,21
1st and 10 at TULN 21,"TULANE Penalty, False Start (Rae Juan Marbley) to the Tulan 16",,
1st and 15 at TULN 16,Sherman Badie run for 7 yds to the Tulan 23,,
2nd and 8 at TULN 23,Sherman Badie run for a loss of 4 yards to the Tulan 19,,
3rd and 12 at TULN 19,Devin Powell sacked by Lorenzo Waters for a loss of 10 yards to the Tulan 9,,
4th and 22 at TULN 9,"Peter Picerelli punt for 32 yds, fair catch by Janarion Grant at the Tulan 41",,
