0457019620140920,,457,196
,"EAST CAROLINA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
East Carolina at 15:00,,UNC,ECU
,Nick Weiler kickoff for 65 yds for a touchback,0,0
1st and 10 at ECU 25,Shane Carden pass complete to Justin Hardy for 11 yds to the ECaro 36 for a 1ST down,,
1st and 10 at ECU 36,Breon Allen run for 9 yds to the ECaro 45,,
2nd and 1 at ECU 45,"Shane Carden pass complete to Trevon Brown for 55 yds for a TD, (Warren Harvey KICK)",0,7
"ECU DRIVE TOTALS: 3 plays, 75 yards, 0:56"
North Carolina at 14:04,,UNC,ECU
,Warren Harvey kickoff for 62 yds,0,7
1st and 10 at UNC 35,Marquise Williams pass complete to Mack Hollins for 11 yds to the NCaro 46 for a 1ST down,,
1st and 10 at UNC 46,T.J. Logan run for 3 yds to the NCaro 49,,
2nd and 7 at UNC 49,Marquise Williams pass incomplete to Jack Tabb,,
3rd and 7 at UNC 49,Marquise Williams pass complete to Jack Tabb for 10 yds to the ECaro 41 for a 1ST down,,
1st and 10 at ECU 41,T.J. Logan run for 7 yds to the ECaro 34,,
2nd and 3 at ECU 34,Marquise Williams pass complete to Mack Hollins for 29 yds to the ECaro 5 for a 1ST down,,
1st and Goal at ECU 5,Marquise Williams pass incomplete to Mack Hollins,,
2nd and Goal at ECU 5,Marquise Williams run for 1 yd to the ECaro 4,,
3rd and Goal at ECU 4,Marquise Williams pass incomplete to Quinshad Davis,,
4th and Goal at ECU 4,Nick Weiler 21 yd FG GOOD,3,7
"UNC DRIVE TOTALS: 10 plays, 61 yards, 2:06"
East Carolina at 11:58,,UNC,ECU
,"Nick Weiler kickoff for 64 yds , Trevon Brown return for 22 yds to the ECaro 23",3,7
1st and 10 at ECU 23,Shane Carden pass incomplete to Jimmy Williams,,
2nd and 10 at ECU 23,Shane Carden pass complete to Jimmy Williams for 11 yds to the ECaro 34 for a 1ST down,,
1st and 10 at ECU 34,Breon Allen run for a loss of 2 yards to the ECaro 32,,
2nd and 12 at ECU 32,Chris Hairston run for 6 yds to the ECaro 38,,
3rd and 6 at ECU 38,Shane Carden pass complete to Bryce Williams for 11 yds to the ECaro 49 for a 1ST down,,
1st and 10 at ECU 49,Shane Carden pass intercepted Brian Walker return for 23 yds to the ECaro 35,,
"ECU DRIVE TOTALS: 6 plays, 26 yards, 2:07"
North Carolina at 9:51,,UNC,ECU
1st and 10 at ECU 35,"Ryan Switzer pass complete to T.J. Thorpe for 35 yds for a TD, (Nick Weiler KICK)",10,7
"UNC DRIVE TOTALS: 1 play, 35 yards, 0:08"
East Carolina at 9:43,,UNC,ECU
,"Nick Weiler kickoff for 65 yds , Trevon Brown return for 10 yds to the ECaro 10",10,7
1st and 10 at ECU 10,Anthony Scott run for a loss of 2 yards to the ECaro 8,,
2nd and 12 at ECU 8,Shane Carden pass incomplete to Davon Grayson,,
3rd and 12 at ECU 8,Shane Carden pass incomplete to Jimmy Williams,,
4th and 12 at ECU 8,"EAST CAROLINA Penalty, False Start (-4 Yards) to the ECaro 4",,
4th and 16 at ECU 4,"Worth Gregory punt for 49 yds , Ryan Switzer returns for 6 yds to the ECaro 47",,
"ECU DRIVE TOTALS: 3 plays, -6 yards, 1:01"
North Carolina at 8:42,,UNC,ECU
1st and 10 at ECU 47,Romar Morris run for a loss of 5 yards to the NCaro 48,10,7
2nd and 15 at UNC 48,Mitch Trubisky pass complete to Bug Howard for 13 yds to the ECaro 39,,
,"Timeout NORTH CAROLINA, clock 07:52",,
3rd and 2 at ECU 39,Mitch Trubisky pass complete to Austin Proehl for 3 yds to the ECaro 36 for a 1ST down,,
1st and 10 at ECU 36,Mitch Trubisky pass incomplete to Ryan Switzer,,
2nd and 10 at ECU 36,Romar Morris run for no gain to the ECaro 36,,
3rd and 10 at ECU 36,Mitch Trubisky pass complete to Romar Morris for 21 yds to the ECaro 15 for a 1ST down,,
,"Timeout EAST CAROLINA, clock 06:48",,
1st and 10 at ECU 15,Elijah Hood run for 5 yds to the ECaro 10,,
2nd and 5 at ECU 10,Elijah Hood run for 3 yds to the ECaro 7,,
3rd and 2 at ECU 7,Elijah Hood run for 4 yds to the ECaro 3 for a 1ST down,,
1st and Goal at ECU 3,Elijah Hood run for a loss of 1 yard to the ECaro 4,,
2nd and Goal at ECU 4,Mitch Trubisky pass incomplete to Kendrick Singleton,,
3rd and Goal at ECU 4,Mitch Trubisky pass incomplete to Ryan Switzer,,
4th and Goal at ECU 4,Nick Weiler 22 yd FG GOOD,13,7
"UNC DRIVE TOTALS: 13 plays, 43 yards, 3:42"
East Carolina at 5:00,,UNC,ECU
,"Nick Weiler kickoff for 63 yds , Trevon Brown return for 42 yds to the ECaro 44",13,7
1st and 10 at ECU 44,Shane Carden pass complete to Justin Hardy for 22 yds to the NCaro 34 for a 1ST down,,
1st and 10 at UNC 34,Shane Carden pass complete to Bryce Williams for 23 yds to the NCaro 11 for a 1ST down,,
1st and 10 at UNC 11,Shane Carden pass incomplete to Bryce Williams,,
2nd and 10 at UNC 11,"Breon Allen run for 11 yds for a TD, (Warren Harvey KICK)",13,14
"ECU DRIVE TOTALS: 4 plays, 56 yards, 0:57"
North Carolina at 4:03,,UNC,ECU
,Warren Harvey kickoff for 65 yds for a touchback,13,14
1st and 10 at UNC 25,T.J. Logan run for 6 yds to the NCaro 31,,
2nd and 4 at UNC 31,Marquise Williams run for 11 yds to the NCaro 42 for a 1ST down,,
1st and 10 at UNC 42,T.J. Logan run for 2 yds to the NCaro 44,,
2nd and 8 at UNC 44,Marquise Williams pass incomplete to Kendrick Singleton,,
3rd and 8 at UNC 44,Marquise Williams run for 5 yds to the NCaro 49,,
4th and 3 at UNC 49,"Tommy Hibbard punt for 43 yds, downed at the ECaro 8",,
"UNC DRIVE TOTALS: 5 plays, 24 yards, 1:58"
East Carolina at 2:05,,UNC,ECU
