0559046320141101,,559,463
1st Quarter Play-by-Play
Purdue at 15:00,,PU,NEB
,"Spencer Lindsay kickoff for 51 yds , Raheem Mostert return for 12 yds to the Prdue 26",0,0
1st and 10 at PUR 26,Austin Appleby pass incomplete to Gabe Holmes,,
2nd and 10 at PUR 26,Austin Appleby run for 3 yds to the Prdue 29,,
3rd and 7 at PUR 29,Austin Appleby pass incomplete,,
4th and 7 at PUR 29,TEAM punt blocked by Kieron Williams,,
"PUR DRIVE TOTALS: 3 plays, 3 yards, 1:00"
Nebraska at 14:00,,PU,NEB
1st and 10 at PUR 17,Ameer Abdullah run for no gain to the Prdue 17,0,0
2nd and 10 at PUR 17,"u""De'Mornay Pierson-El 17 Yd pass from Tommy Armstrong Jr. (Drew Brown Kick)""",0,7
"NEB DRIVE TOTALS: 2 plays, 17 yards, 0:35"
Purdue at 13:25,,PU,NEB
,"Spencer Lindsay kickoff for 65 yds , Raheem Mostert return for 21 yds to the Prdue 21",0,7
1st and 10 at PUR 21,Akeem Hunt run for 2 yds to the Prdue 23,,
2nd and 8 at PUR 23,Austin Appleby pass complete to Akeem Hunt for 4 yds to the Prdue 27,,
3rd and 4 at PUR 27,Austin Appleby pass incomplete to Dan Monteroso,,
4th and 4 at PUR 27,"Thomas Meadows punt for 31 yds , u""De'Mornay Pierson-El"",  returns for 42 yds to the Prdue 16",,
"PUR DRIVE TOTALS: 3 plays, 6 yards, 1:37"
Nebraska at 11:48,,PU,NEB
,"Timeout NEBRASKA, clock 11:48",0,7
1st and 10 at PUR 16,Tommy Armstrong Jr. run for 4 yds to the Prdue 12,,
2nd and 6 at PUR 12,"Tommy Armstrong Jr. pass incomplete to u""De'Mornay Pierson-El""",,
3rd and 6 at PUR 12,Tommy Armstrong Jr. run for 5 yds to the Prdue 7,,
4th and 1 at PUR 7,Ameer Abdullah run for 3 yds to the Prdue 4 for a 1ST down,,
1st and Goal at PUR 4,Ameer Abdullah run for 2 yds to the Prdue 2,,
2nd and Goal at PUR 2,Ameer Abdullah run for 1 yd to the Prdue 1,,
3rd and Goal at PUR 1,Ameer Abdullah run for no gain to the Prdue 1,,
4th and Goal at PUR 1,"Tommy Armstrong Jr. run for no gain to the Prdue 1 Tommy Armstrong Jr. fumbled, recovered by Neb Ameer Abdullah",,
"NEB DRIVE TOTALS: 8 plays, 15 yards, 3:16"
Purdue at 8:32,,PU,NEB
1st and 10 at PUR 2,Akeem Hunt run for no gain to the Prdue 2,0,7
2nd and 10 at PUR 2,Austin Appleby pass incomplete to Akeem Hunt,,
3rd and 10 at PUR 2,Austin Appleby pass complete to Akeem Hunt for 2 yds to the Prdue 4,,
4th and 8 at PUR 4,"Thomas Meadows punt for 31 yds , u""De'Mornay Pierson-El"",  returns for 4 yds to the Prdue 31",,
"PUR DRIVE TOTALS: 3 plays, 2 yards, 1:32"
Nebraska at 7:00,,PU,NEB
1st and 10 at PUR 31,Tommy Armstrong Jr. pass incomplete to Jordan Westerkamp,0,7
2nd and 10 at PUR 31,Imani Cross run for 3 yds to the Prdue 28,,
3rd and 7 at PUR 28,Tommy Armstrong Jr. pass incomplete to Brandon Reilly,,
4th and 7 at PUR 28,Drew Brown 46 yd FG MISSED,,
"NEB DRIVE TOTALS: 4 plays, 3 yards, 0:55"
Purdue at 6:05,,PU,NEB
1st and 10 at PUR 29,Akeem Hunt run for no gain to the Prdue 29,0,7
2nd and 10 at PUR 29,"Danny Anthrop run for 3 yds to the Prdue 32 PURDUE Penalty, Offensive Holding (-10 Yards) to the Prdue 22",,
2nd and 17 at PUR 22,Akeem Hunt run for a loss of 4 yards to the Prdue 18,,
3rd and 21 at PUR 18,Austin Appleby pass incomplete to Dan Monteroso,,
4th and 21 at PUR 18,"Thomas Meadowsu"" punt for 42 yds, fair catch by De'Mornay Pierson-El at the NEBRASKA 40 NEBRASKA Penalty, Offensive Holding (10 Yards) to the Neb 30""",,
"PUR DRIVE TOTALS: 4 plays, -11 yards, 1:40"
Nebraska at 4:25,,PU,NEB
1st and 10 at NEB 30,Ameer Abdullah run for a loss of 5 yards to the Neb 25,0,7
2nd and 25 at NEB 25,Tommy Armstrong Jr. pass complete to Kenny Bell for 5 yds to the Neb 30,,
3rd and 20 at NEB 30,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
4th and 20 at NEB 30,"Sam Foltz punt for 62 yds, downed at the Prdue 8",,
"NEB DRIVE TOTALS: 3 plays, 0 yards, 1:29"
Purdue at 2:56,,PU,NEB
1st and 10 at PUR 8,Austin Appleby pass complete to Akeem Hunt for 28 yds to the Prdue 36 for a 1ST down,0,7
1st and 10 at PUR 36,Austin Appleby pass incomplete to Gabe Holmes,,
2nd and 10 at PUR 36,Akeem Hunt run for 4 yds to the Prdue 40,,
3rd and 6 at PUR 40,Austin Appleby sacked by Maliek Collins for a loss of 9 yards to the Prdue 31,,
4th and 15 at PUR 31,"Thomas Meadows punt for 41 yds , u""De'Mornay Pierson-El"",  returns for a loss of 1 yard to the Neb 27",,
"PUR DRIVE TOTALS: 4 plays, 23 yards, 2:05"
Nebraska at 0:51,,PU,NEB
1st and 10 at NEB 27,Tommy Armstrong Jr. pass incomplete to Kenny Bell,0,7
2nd and 10 at NEB 27,Terrell Newby run for 9 yds to the Neb 36,,
3rd and 1 at NEB 36,Imani Cross run for 5 yds to the Neb 41 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Nebraska at 15:00,,PU,NEB
1st and 10 at NEB 41,Imani Cross run for 2 yds to the Neb 43,0,7
2nd and 8 at NEB 43,Tommy Armstrong Jr. pass incomplete to Trey Foster,,
3rd and 8 at NEB 43,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
4th and 8 at NEB 43,"Sam Foltz punt for 15 yds, punt out-of-bounds at the Prdue 42",,
"NEB DRIVE TOTALS: 6 plays, 16 yards, 1:36"
Purdue at 14:15,,PU,NEB
1st and 10 at PUR 42,Austin Appleby pass incomplete to Akeem Hunt,0,7
2nd and 10 at PUR 42,Austin Appleby pass complete to Danny Anthrop for 27 yds to the Neb 31 for a 1ST down,,
1st and 10 at NEB 31,Akeem Hunt run for 7 yds to the Neb 24,,
2nd and 3 at NEB 24,Austin Appleby pass incomplete to Cameron Posey,,
3rd and 3 at NEB 24,"Austin Appleby pass intercepted Byerson Cockrell return for 10 yds to the Neb 32 Byerson Cockrell fumbled, forced by Danny Anthrop, recovered by Prdue Dan Monteroso",,
"PUR DRIVE TOTALS: 5 plays, 34 yards, 1:37"
Purdue at 12:38,,PU,NEB
,"Timeout NEBRASKA, clock 12:38",0,7
1st and 10 at NEB 32,Akeem Hunt run for 7 yds to the Neb 25,,
2nd and 3 at NEB 25,Austin Appleby pass incomplete to Cameron Posey,,
3rd and 3 at NEB 25,Austin Appleby 25 Yd Run (Paul Griggs Kick),7,7
"PUR DRIVE TOTALS: 3 plays, 32 yards, 0:50"
Nebraska at 11:48,,PU,NEB
,Paul Griggs kickoff for 30 yds,7,7
1st and 10 at NEB 35,Imani Cross run for 6 yds to the Neb 41,,
2nd and 4 at NEB 41,Terrell Newby run for 8 yds to the Neb 49 for a 1ST down,,
1st and 10 at NEB 49,Terrell Newby run for 8 yds to the Prdue 43,,
2nd and 2 at PUR 43,Terrell Newby run for 2 yds to the Prdue 41 for a 1ST down,,
1st and 10 at PUR 41,Tommy Armstrong Jr. run for 27 yds to the Prdue 14 for a 1ST down,,
1st and 10 at PUR 14,Imani Cross run for 2 yds to the Prdue 12,,
2nd and 8 at PUR 12,"Tommy Armstrong Jr. pass complete to u""De'Mornay Pierson-El"",  for 10 yds to the Prdue 2 for a 1ST down",,
1st and Goal at PUR 2,Imani Cross 2 Yd Run (Drew Brown Kick),7,14
"NEB DRIVE TOTALS: 8 plays, 65 yards, 3:39"
Purdue at 8:09,,PU,NEB
,"Spencer Lindsay kickoff for 52 yds , Raheem Mostert return for 14 yds to the Prdue 27",7,14
1st and 10 at PUR 27,Akeem Hunt run for 11 yds to the Prdue 38 for a 1ST down,,
1st and 10 at PUR 38,Austin Appleby run for 1 yd to the Prdue 39,,
2nd and 9 at PUR 39,Akeem Hunt run for 3 yds to the Prdue 42,,
3rd and 6 at PUR 42,Austin Appleby pass incomplete to Cameron Posey,,
4th and 6 at PUR 42,TEAM punt blocked by Brandon Reilly,,
"PUR DRIVE TOTALS: 4 plays, 15 yards, 2:07"
Nebraska at 6:02,,PU,NEB
1st and 10 at NEB 44,"PURDUE Penalty, Illegal Formation (5 Yards) to the Neb 49",7,14
1st and 10 at NEB 49,Imani Cross run for 6 yds to the Prdue 45,,
2nd and 4 at PUR 45,Imani Cross run for 10 yds to the Prdue 35 for a 1ST down,,
1st and 10 at PUR 35,Terrell Newby run for 5 yds to the Prdue 30,,
2nd and 5 at PUR 30,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
,"Timeout PURDUE, clock 04:17",,
3rd and 5 at PUR 30,Terrell Newby run for 1 yd to the Prdue 29,,
4th and 4 at PUR 29,Tommy Armstrong Jr. 29 Yd Run (Drew Brown Kick),7,21
"NEB DRIVE TOTALS: 6 plays, 56 yards, 2:27"
Purdue at 3:35,,PU,NEB
,"Spencer Lindsay kickoff for 62 yds , Raheem Mostert return for 15 yds to the Prdue 18",7,21
1st and 10 at PUR 18,Akeem Hunt run for 11 yds to the Prdue 29 for a 1ST down,,
1st and 10 at PUR 29,Austin Appleby pass complete to Danny Anthrop for 30 yds to the Neb 41 for a 1ST down,,
1st and 10 at NEB 41,Akeem Hunt run for 3 yds to the Neb 38,,
2nd and 7 at NEB 38,"Austin Appleby pass intercepted, touchback. Nate Gerry return for no gain",,
"PUR DRIVE TOTALS: 4 plays, 44 yards, 1:37"
Nebraska at 1:58,,PU,NEB
1st and 10 at NEB 20,Tommy Armstrong Jr. run for a loss of 2 yards to the Neb 18,7,21
2nd and 12 at NEB 18,"Tommy Armstrong Jr. pass complete to u""De'Mornay Pierson-El"",  for 22 yds to the Neb 40 for a 1ST down",,
1st and 10 at NEB 40,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
2nd and 10 at NEB 40,Tommy Armstrong Jr. sacked by Jake Replogle for a loss of 7 yards to the Neb 33,,
3rd and 17 at NEB 33,Tommy Armstrong Jr. pass complete to Terrell Newby for 6 yds to the Neb 39,,
4th and 11 at NEB 39,"NEBRASKA Penalty, False Start (-5 Yards) to the Neb 34",,
4th and 17 at NEB 33,"Timeout PURDUE, clock 00:21",,
4th and 16 at NEB 34,"Sam Foltz punt for 49 yds, punt out-of-bounds at the Prdue 17",,
"NEB DRIVE TOTALS: 5 plays, 14 yards, 1:44"
Purdue at 0:14,,PU,NEB
1st and 10 at PUR 17,Keyante Green run for 18 yds to the Prdue 35 for a 1ST down,7,21
,"Timeout PURDUE, clock 00:07",,
1st and 10 at PUR 35,Austin Appleby pass complete to Cameron Posey for 9 yds to the Prdue 44,,
,End of 2nd Quarter,,
"PUR DRIVE TOTALS: 2 plays, 27 yards, 0:14"
3rd Quarter Play-by-Play
Nebraska at 15:00,,PU,NEB
,"Paul Griggs kickoff for 40 yds , Imani Cross return for 10 yds to the Neb 35",7,21
1st and 10 at NEB 35,Imani Cross run for 3 yds to the Neb 38,,
2nd and 7 at NEB 38,Tommy Armstrong Jr. run for 8 yds to the Neb 46 for a 1ST down,,
1st and 10 at NEB 46,Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 20 yds to the Prdue 34 for a 1ST down,,
1st and 10 at PUR 34,Imani Cross run for a loss of 2 yards to the Prdue 36,,
2nd and 12 at PUR 36,Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 14 yds to the Prdue 22 for a 1ST down,,
1st and 10 at PUR 22,"Jordan Nelson run for 4 yds to the Prdue 18 for a 1ST down PURDUE Penalty, Face Mask (9 yards) (9 Yards) to the Prdue 9 for a 1ST down",,
1st and Goal at PUR 9,Tommy Armstrong Jr. pass intercepted Landon Feichter return for 14 yds to the Prdue 14,,
"NEB DRIVE TOTALS: 7 plays, 56 yards, 2:59"
Purdue at 12:01,,PU,NEB
1st and 10 at PUR 14,Akeem Hunt run for 2 yds to the Prdue 16,7,21
2nd and 8 at PUR 16,Austin Appleby run for 10 yds to the Prdue 26 for a 1ST down,,
1st and 10 at PUR 26,Akeem Hunt run for 3 yds to the Prdue 29,,
2nd and 7 at PUR 29,"Appleby, Austin pass complete to Hunt, Akeem for 3 yards to the PURDUE32, PENALTY PURDUE personal foul 14 yards to the PURDUE15, NO PLAY.",,
2nd and 21 at PUR 15,Austin Appleby pass complete to Akeem Hunt for 5 yds to the Prdue 20,,
3rd and 16 at PUR 20,Austin Appleby pass incomplete to David Yancey,,
4th and 16 at PUR 20,"Thomas Meadows punt for 25 yds, punt out-of-bounds at the Prdue 45",,
"PUR DRIVE TOTALS: 5 plays, 6 yards, 2:50"
Nebraska at 9:11,,PU,NEB
1st and 10 at PUR 45,Imani Cross run for 3 yds to the Prdue 42,7,21
2nd and 7 at PUR 42,Imani Cross run for 6 yds to the Prdue 36,,
3rd and 1 at PUR 36,Imani Cross run for 1 yd to the Prdue 35 for a 1ST down,,
1st and 10 at PUR 35,Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 24 yds to the Prdue 11 for a 1ST down,,
1st and 10 at PUR 11,Imani Cross run for 6 yds to the Prdue 5,,
2nd and 4 at PUR 5,Imani Cross run for 3 yds to the Prdue 2,,
3rd and 1 at PUR 2,Imani Cross run for 1 yd to the Prdue 1 for a 1ST down,,
1st and Goal at PUR 1,Tommy Armstrong Jr. run for no gain to the Prdue 1,,
2nd and Goal at PUR 1,Tommy Armstrong Jr. run for no gain to the Prdue 1,,
3rd and Goal at PUR 1,Imani Cross 1 Yd Run (Drew Brown Kick),7,28
"NEB DRIVE TOTALS: 10 plays, 45 yards, 4:52"
Purdue at 4:19,,PU,NEB
,"Spencer Lindsay kickoff for 48 yds , Raheem Mostert return for 11 yds to the Prdue 28",7,28
1st and 10 at PUR 28,Austin Appleby pass complete to Akeem Hunt for 9 yds to the Prdue 37,,
2nd and 1 at PUR 37,Raheem Mostert run for 9 yds to the Prdue 46 for a 1ST down,,
1st and 10 at PUR 46,Akeem Hunt run for 6 yds to the Neb 48,,
2nd and 4 at NEB 48,Austin Appleby run for 4 yds to the Neb 44 for a 1ST down,,
1st and 10 at NEB 44,Akeem Hunt run for 3 yds to the Neb 41,,
2nd and 7 at NEB 41,Austin Appleby pass complete to Danny Anthrop for 21 yds to the Neb 20 for a 1ST down,,
1st and 10 at NEB 20,Akeem Hunt run for 1 yd to the Neb 19,,
2nd and 9 at NEB 19,Austin Appleby pass incomplete to David Yancey,,
3rd and 9 at NEB 19,Austin Appleby pass complete to Danny Anthrop for 2 yds to the Neb 17,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Purdue at 15:00,,PU,NEB
4th and 7 at NEB 17,Austin Appleby pass incomplete to Dan Monteroso,7,28
"PUR DRIVE TOTALS: 10 plays, 55 yards, 4:25"
Nebraska at 14:54,,PU,NEB
1st and 10 at NEB 17,Terrell Newby run for no gain to the Neb 17,7,28
2nd and 10 at NEB 17,Terrell Newby run for 2 yds to the Neb 19,,
3rd and 8 at NEB 19,Tommy Armstrong Jr. pass incomplete to Brandon Reilly,,
4th and 8 at NEB 19,"Sam Foltz punt for 41 yds , Danny Anthrop returns for 28 yds to the Neb 32 Danny Anthrop fumbled, recovered by Prdue Myles Norwood",,
"NEB DRIVE TOTALS: 3 plays, 2 yards, 1:30"
Purdue at 13:24,,PU,NEB
1st and 10 at NEB 32,Raheem Mostert run for 5 yds to the Neb 27,7,28
2nd and 5 at NEB 27,Akeem Hunt run for 1 yd to the Neb 26,,
3rd and 4 at NEB 26,Akeem Hunt run for 2 yds to the Neb 24,,
4th and 2 at NEB 24,Akeem Hunt run for 4 yds to the Neb 20 for a 1ST down,,
