0648023520141115,,648,235
1st Quarter Play-by-Play
South Carolina at 15:00,,USC,FLA
,"Austin Hardin kickoff for 65 yds , Shon Carson return for 15 yds to the SCaro 15",0,0
1st and 10 at SC 15,Mike Davis run for 2 yds to the SCaro 17,,
2nd and 8 at SC 17,Dylan Thompson pass complete to Pharoh Cooper for 30 yds to the SCaro 47 for a 1ST down,,
1st and 10 at SC 47,Dylan Thompson run for 5 yds to the Fla 48,,
2nd and 5 at FLA 48,Dylan Thompson pass incomplete,,
3rd and 5 at FLA 48,Dylan Thompson pass complete to Rory Anderson for 20 yds to the Fla 28 for a 1ST down,,
1st and 10 at FLA 28,Pharoh Cooper run for 3 yds to the Fla 25,,
2nd and 7 at FLA 25,Dylan Thompson pass complete to Pharoh Cooper for 5 yds to the Fla 20,,
3rd and 2 at FLA 20,"Brandon Wilds run for 20 yds for a TD, (Elliott Fry KICK)",7,0
"SCAR DRIVE TOTALS: 8 plays, 85 yards, 3:00"
Florida at 12:00,,USC,FLA
,"Landon Ard kickoff for 29 yds , Alex McCalister return for no gain to the Fla 36",7,0
1st and 10 at FLA 36,Matt Jones run for 2 yds to the Fla 38,,
2nd and 8 at FLA 38,Treon Harris run for 4 yds to the Fla 42,,
3rd and 4 at FLA 42,Treon Harris pass incomplete to Matt Jones,,
4th and 4 at FLA 42,"Kyle Christy punt for 38 yds, fair catch by Pharoh Cooper at the SCaro 20",,
"FLA DRIVE TOTALS: 3 plays, 6 yards, 1:23"
South Carolina at 10:37,,USC,FLA
1st and 10 at SC 20,Dylan Thompson pass complete to Brandon Wilds for 6 yds to the SCaro 26,7,0
2nd and 4 at SC 26,Brandon Wilds run for 6 yds to the SCaro 32 for a 1ST down,,
1st and 10 at SC 32,Brandon Wilds run for 1 yd to the SCaro 33,,
2nd and 9 at SC 33,Dylan Thompson pass complete to Rory Anderson for 7 yds to the SCaro 40,,
3rd and 2 at SC 40,Brandon Wilds run for 1 yd to the SCaro 41,,
4th and 1 at SC 41,"Brandon Wilds run for a loss of 1 yard to the Fla 40 for a 1ST down FLORIDA Penalty, face mask (15 yards) (Dante Fowler) to the Fla 45 for a 1ST down",,
1st and 10 at FLA 45,Pharoh Cooper run for 6 yds to the Fla 39,,
2nd and 4 at FLA 39,Dylan Thompson pass complete to Nick Jones for 6 yds to the Fla 33 for a 1ST down,,
1st and 10 at FLA 33,Dylan Thompson pass complete to Nick Jones for 5 yds to the Fla 28,,
2nd and 5 at FLA 28,David Williams run for 3 yds to the Fla 25,,
3rd and 2 at FLA 25,David Williams run for 3 yds to the Fla 22 for a 1ST down,,
1st and 10 at FLA 22,Brandon Wilds run for 2 yds to the Fla 20,,
2nd and 8 at FLA 20,Dylan Thompson pass incomplete to Rory Anderson,,
3rd and 8 at FLA 20,Dylan Thompson pass complete to Jerell Adams for 6 yds to the Fla 14,,
4th and 2 at FLA 14,Elliott Fry 31 yd FG GOOD,10,0
"SCAR DRIVE TOTALS: 15 plays, 66 yards, 8:22"
Florida at 2:15,,USC,FLA
,"Landon Ard kickoff for 50 yds , Hunter Joyer return for 7 yds to the Fla 22 Hunter Joyer fumbled, recovered by Fla Hunter Joyer  SOUTH CAROLINA Penalty, unsportsmanlike conduct off-setting ( Yards) to the Fla 22",10,0
1st and 10 at FLA 22,Treon Harris run for 6 yds to the Fla 28,,
2nd and 4 at FLA 28,"Treon Harris run for 8 yds to the SCaro 36 for a 1ST down SOUTH CAROLINA Penalty, personal foul (Jonathan Walton) to the SCaro 49 for a 1ST down",,
1st and 10 at SC 49,Kelvin Taylor run for 5 yds to the SCaro 44,,
2nd and 5 at SC 44,Kelvin Taylor run for no gain to the SCaro 44,,
3rd and 5 at SC 44,Treon Harris pass incomplete,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Florida at 15:00,,USC,FLA
4th and 5 at SC 44,"Kyle Christy punt for 30 yds, fair catch by Pharoh Cooper at the SCaro 14",10,0
"FLA DRIVE TOTALS: 5 plays, 34 yards, 2:22"
South Carolina at 14:53,,USC,FLA
1st and 10 at SC 14,Dylan Thompson pass complete to Damiere Byrd for 10 yds to the SCaro 24 for a 1ST down,10,0
1st and 10 at SC 24,Brandon Wilds run for 2 yds to the SCaro 26,,
2nd and 8 at SC 26,Dylan Thompson pass complete to Brandon Wilds for 10 yds to the SCaro 36 for a 1ST down,,
1st and 10 at SC 36,Mike Davis run for 4 yds to the SCaro 40,,
2nd and 6 at SC 40,Mike Davis run for 4 yds to the SCaro 44,,
3rd and 2 at SC 44,Brandon Wilds run for a loss of 1 yard to the SCaro 43,,
4th and 3 at SC 43,"Tyler Hull punt for 20 yds, downed at the Fla 37",,
"SCAR DRIVE TOTALS: 6 plays, 29 yards, 3:19"
Florida at 11:34,,USC,FLA
1st and 10 at FLA 37,Matt Jones run for 6 yds to the Fla 43,10,0
2nd and 4 at FLA 43,Matt Jones run for 3 yds to the Fla 46,,
3rd and 1 at FLA 46,Matt Jones run for 2 yds to the Fla 48 for a 1ST down,,
1st and 10 at FLA 48,Treon Harris run for 16 yds to the SCaro 36 for a 1ST down,,
1st and 10 at SC 36,Matt Jones run for 11 yds to the SCaro 25 for a 1ST down,,
1st and 10 at SC 25,Matt Jones run for 1 yd to the SCaro 24,,
2nd and 9 at SC 24,Kelvin Taylor run for 4 yds to the SCaro 20,,
3rd and 5 at SC 20,"FLORIDA Penalty, false start (-5 Yards) to the SCaro 25",,
3rd and 10 at SC 25,Treon Harris run for 8 yds to the SCaro 17,,
4th and 2 at SC 17,Francisco Velez 34 yd FG GOOD,10,3
"FLA DRIVE TOTALS: 9 plays, 46 yards, 4:57"
South Carolina at 6:37,,USC,FLA
,Austin Hardin kickoff for 65 yds for a touchback,10,3
1st and 10 at SC 25,Dylan Thompson pass complete to Damiere Byrd for 2 yds to the SCaro 27,,
2nd and 8 at SC 27,"FLORIDA Penalty, substitution infraction (5 Yards) to the SCaro 32",,
2nd and 3 at SC 32,Brandon Wilds run for no gain to the SCaro 32,,
3rd and 3 at SC 32,Dylan Thompson pass incomplete to Brandon Wilds,,
4th and 3 at SC 32,"SOUTH CAROLINA Penalty, delay of game (-5 Yards) to the SCaro 27",,
4th and 8 at SC 27,"Tyler Hull punt for 54 yds , Andre Debose returns for no gain to the Fla 19",,
"SCAR DRIVE TOTALS: 3 plays, 2 yards, 1:48"
Florida at 4:49,,USC,FLA
1st and 10 at FLA 19,Kelvin Taylor run for 30 yds to the Fla 49 for a 1ST down,10,3
1st and 10 at FLA 49,Kelvin Taylor run for 4 yds to the SCaro 47,,
2nd and 6 at SC 47,Kelvin Taylor run for a loss of 5 yards to the Fla 48,,
3rd and 11 at FLA 48,Treon Harris pass complete to Tevin Westbrook for 8 yds to the SCaro 44,,
4th and 3 at SC 44,"Kyle Christy punt for 38 yds, downed at the SCaro 6",,
"FLA DRIVE TOTALS: 4 plays, 37 yards, 2:31"
South Carolina at 2:18,,USC,FLA
1st and 10 at SC 6,Brandon Wilds run for 1 yd to the SCaro 7,10,3
2nd and 9 at SC 7,Dylan Thompson pass incomplete,,
3rd and 9 at SC 7,Dylan Thompson pass incomplete,,
4th and 9 at SC 7,"Tyler Hull punt for 47 yds , Andre Debose returns for 4 yds to the 50 yard line",,
"SCAR DRIVE TOTALS: 3 plays, 1 yard, 0:53"
Florida at 1:25,,USC,FLA
1st and 10 at 50,Matt Jones run for 7 yds to the SCaro 43,10,3
2nd and 3 at SC 43,Matt Jones run for 4 yds to the SCaro 39 for a 1ST down,,
1st and 10 at SC 39,"Harris,T. post pass incomplete to Robinson,D., PENALTY SC pass interference (Chris Lammons) 15 yards to the SC24, 1ST DOWN UF, NO PLAY. for a 1ST down",,
1st and 10 at SC 24,Treon Harris run for 8 yds to the SCaro 16,,
,"Timeout FLORIDA, clock 00:39",,
2nd and 2 at SC 16,Matt Jones run for 5 yds to the SCaro 11 for a 1ST down,,
1st and 10 at SC 11,"Treon Harris pass complete to Demarcus Robinson for 11 yds for a TD, (Francisco Velez KICK)",10,10
"FLA DRIVE TOTALS: 5 plays, 50 yards, 1:01"
South Carolina at 0:24,,USC,FLA
,Austin Hardin kickoff for 65 yds for a touchback,10,10
1st and 10 at SC 25,TEAM run for a loss of 1 yard to the SCaro 24,,
,End of 2nd Quarter,,
"SCAR DRIVE TOTALS: 1 play, -1 yard, 0:24"
3rd Quarter Play-by-Play
Florida at 15:00,,USC,FLA
,"Landon Ard kickoff for 53 yds , Brandon Powell return for 8 yds to the Fla 20",10,10
1st and 10 at FLA 20,Kelvin Taylor run for a loss of 2 yards to the Fla 18,,
2nd and 12 at FLA 18,Treon Harris run for 1 yd to the Fla 19,,
3rd and 11 at FLA 19,Treon Harris pass complete to Demarcus Robinson for 9 yds to the Fla 28,,
4th and 2 at FLA 28,"Kyle Christy punt for 39 yds , Pharoh Cooper returns for 5 yds to the SCaro 38",,
"FLA DRIVE TOTALS: 3 plays, 8 yards, 2:08"
South Carolina at 12:52,,USC,FLA
1st and 10 at SC 38,Dylan Thompson sacked by Jonathan Bullard for a loss of 8 yards to the SCaro 30,10,10
2nd and 18 at SC 30,Dylan Thompson pass complete to Pharoh Cooper for no gain to the SCaro 30,,
3rd and 18 at SC 30,Dylan Thompson pass complete to Mike Davis for a loss of 4 yards to the SCaro 26,,
4th and 22 at SC 26,"Tyler Hull punt for 41 yds, fair catch by Andre Debose at the Fla 33",,
"SCAR DRIVE TOTALS: 3 plays, -12 yards, 1:54"
Florida at 10:58,,USC,FLA
1st and 10 at FLA 33,Treon Harris pass incomplete to Quinton Dunbar,10,10
2nd and 10 at FLA 33,Brandon Powell run for 2 yds to the Fla 35,,
3rd and 8 at FLA 35,Treon Harris pass incomplete to Demarcus Robinson,,
4th and 8 at FLA 35,"Kyle Christy punt for 28 yds, downed at the SCaro 37",,
"FLA DRIVE TOTALS: 3 plays, 2 yards, 1:11"
South Carolina at 9:47,,USC,FLA
1st and 10 at SC 37,Dylan Thompson pass complete to Nick Jones for 9 yds to the SCaro 46,10,10
2nd and 1 at SC 46,Dylan Thompson pass incomplete to Shaq Roland,,
3rd and 1 at SC 46,Mike Davis run for 2 yds to the SCaro 48 for a 1ST down,,
1st and 10 at SC 48,"FLORIDA Penalty, Defensive offside (5 Yards) to the Fla 47",,
1st and 5 at FLA 47,Dylan Thompson pass complete to Jerell Adams for 6 yds to the Fla 41 for a 1ST down,,
1st and 10 at FLA 41,Mike Davis run for 3 yds to the Fla 38,,
2nd and 7 at FLA 38,Dylan Thompson pass complete to Shaq Roland for 9 yds to the Fla 29 for a 1ST down,,
1st and 10 at FLA 29,Dylan Thompson pass incomplete to Shaq Roland,,
2nd and 10 at FLA 29,Dylan Thompson pass incomplete to Brandon Wilds,,
3rd and 10 at FLA 29,Dylan Thompson pass incomplete to Rory Anderson,,
4th and 10 at FLA 29,Elliott Fry 47 yd FG MISSED,,
"SCAR DRIVE TOTALS: 10 plays, 34 yards, 3:10"
Florida at 6:37,,USC,FLA
1st and 10 at FLA 29,Treon Harris run for 7 yds to the Fla 36,10,10
2nd and 3 at FLA 36,Kelvin Taylor run for 9 yds to the Fla 45 for a 1ST down,,
1st and 10 at FLA 45,"Treon Harris sacked by Bryson Allen-Williams and Sharrod Golightly for a loss of 5 yards to the Fla 35 Treon Harris fumbled, recovered by Fla Tevin Westbrook , return for 0 yards",,
2nd and 20 at FLA 35,Treon Harris run for 8 yds to the Fla 43,,
3rd and 12 at FLA 43,Treon Harris pass complete to Latroy Pittman for 32 yds to the SCaro 25 for a 1ST down,,
1st and 10 at SC 25,Matt Jones run for 2 yds to the SCaro 23,,
2nd and 8 at SC 23,Treon Harris pass incomplete to Matt Jones,,
3rd and 8 at SC 23,Treon Harris run for 22 yds to the SCaro 1 for a 1ST down,,
1st and Goal at SC 1,Matt Jones run for no gain to the SCaro 1,,
2nd and Goal at SC 1,"Matt Jones run for 1 yd for a TD, (Francisco Velez KICK)",10,17
"FLA DRIVE TOTALS: 10 plays, 71 yards, 4:41"
South Carolina at 1:56,,USC,FLA
,"Austin Hardin kickoff for 65 yds , Shon Carson return for 17 yds to the SCaro 17",10,17
1st and 10 at SC 17,Brandon Wilds run for 4 yds to the SCaro 21,,
2nd and 6 at SC 21,"Dylan Thompson pass complete to Shaq Roland for 21 yds Shaq Roland fumbled, forced by Jabari Gorman, recovered by Fla Jabari Gorman",,
"SCAR DRIVE TOTALS: 2 plays, 25 yards, 0:52"
Florida at 1:04,,USC,FLA
1st and 10 at SC 42,Matt Jones run for 6 yds to the SCaro 36,10,17
2nd and 4 at SC 36,Matt Jones run for 2 yds to the SCaro 34,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Florida at 15:00,,USC,FLA
3rd and 2 at SC 34,"Treon Harris run for 3 yds to the SCaro 32 Treon Harris fumbled, forced by Jordan Diggs, recovered by SCaro Jordan Diggs",10,17
"FLA DRIVE TOTALS: 3 plays, 10 yards, 1:09"
South Carolina at 14:55,,USC,FLA
1st and 10 at SC 32,Pharoh Cooper pass incomplete to Damiere Byrd,10,17
2nd and 10 at SC 32,Mike Davis run for 8 yds to the SCaro 40,,
,"Timeout SOUTH CAROLINA, clock 14:11",,
3rd and 2 at SC 40,"Mike Davis run for 10 yds to the 50 yard line SOUTH CAROLINA Penalty, illegal block (Shaq Roland) to the SCaro 40",,
,Mike Davis run for 2 yds to the SCaro 42 for a 1ST down,,
1st and 10 at SC 42,"Dylan Thompson run for a loss of 5 yards to the SCaro 37 Dylan Thompson fumbled, recovered by SCaro Dylan Thompson",,
2nd and 15 at SC 37,Dylan Thompson sacked by Dante Fowler for a loss of 7 yards to the SCaro 30,,
3rd and 22 at SC 30,"Dylan Thompson pass complete to Brandon Wilds for 15 yds to the SCaro 45 FLORIDA Penalty, sideline interference (5 Yards) to the 50 yard line",,
4th and 2 at 50,Brandon Wilds run for a loss of 1 yard to the SCaro 49,,
"SCAR DRIVE TOTALS: 8 plays, 17 yards, 3:26"
Florida at 11:29,,USC,FLA
1st and 10 at SC 49,"Harris,T. rush quarterback draw for 4 yards to the SC45 (Jordan Diggs), PENALTY UF illegal formation 5 yards to the UF46, NO PLAY.",10,17
1st and 15 at FLA 46,Treon Harris run for 5 yds to the SCaro 49,,
2nd and 10 at SC 49,Kelvin Taylor run for 2 yds to the SCaro 47,,
3rd and 8 at SC 47,Treon Harris pass incomplete to Demarcus Robinson,,
4th and 8 at SC 47,"Kyle Christy punt for 45 yds, downed at the SCaro 2",,
"FLA DRIVE TOTALS: 3 plays, 2 yards, 2:04"
South Carolina at 9:25,,USC,FLA
1st and 10 at SC 2,Dylan Thompson pass incomplete to Rory Anderson,10,17
2nd and 10 at SC 2,Dylan Thompson pass complete to Jerell Adams for 9 yds to the SCaro 11,,
3rd and 1 at SC 11,Mike Davis run for 2 yds to the SCaro 13 for a 1ST down,,
1st and 10 at SC 13,Dylan Thompson pass complete to Jerell Adams for 2 yds to the SCaro 15,,
2nd and 8 at SC 15,"Dylan Thompson middle pass complete to Nick Jones for 7 yards to the SC22 (Morrison,A.), PENALTY SC pass interference (Rory Anderson) 7 yards to the SC8, NO PLAY.",,
2nd and 15 at SC 8,Dylan Thompson pass incomplete to Nick Jones,,
3rd and 15 at SC 8,"Dylan Thompson pass incomplete to Mike Davis, broken up by Jonathan Bullard",,
4th and 15 at SC 8,"Tyler Hull punt for 40 yds , Roger Dixon returns for no gain to the SCaro 48",,
"SCAR DRIVE TOTALS: 6 plays, 6 yards, 2:46"
Florida at 6:39,,USC,FLA
1st and 10 at SC 48,Treon Harris run for 13 yds to the SCaro 35 for a 1ST down,10,17
1st and 10 at SC 35,"Matt Jones run for 1 yd to the SCaro 34 for a 1ST down SOUTH CAROLINA Penalty, unsportsmanlike conduct (Chris Lammons) to the SCaro 19 for a 1ST down",,
1st and 10 at SC 19,"Treon Harris run for 13 yds to the SCaro 6 FLORIDA Penalty, Offensive holding (Quinton Dunbar) to the SCaro 16",,
1st and 7 at SC 16,Treon Harris run for 2 yds to the SCaro 14,,
2nd and 5 at SC 14,Treon Harris run for a loss of 4 yards to the SCaro 18,,
3rd and 9 at SC 18,Matt Jones run for 3 yds to the SCaro 15,,
,"Timeout FLORIDA, clock 03:40",,
4th and 6 at SC 15,Francisco Velez 32 yd FG BLOCKED blocked by Brison Williams,,
"FLA DRIVE TOTALS: 7 plays, 33 yards, 3:08"
South Carolina at 3:31,,USC,FLA
1st and 10 at SC 41,Mike Davis run for 3 yds to the SCaro 44,10,17
2nd and 7 at SC 44,Dylan Thompson pass incomplete to Pharoh Cooper,,
3rd and 7 at SC 44,"Dylan Thompson sideline pass incomplete to Jerell Adams, PENALTY UF pass interference (Maye,M.) 15 yards to the UF41, 1ST DOWN SC, NO PLAY. for a 1ST down",,
1st and 10 at FLA 41,Dylan Thompson pass incomplete to Pharoh Cooper,,
2nd and 10 at FLA 41,Dylan Thompson pass incomplete,,
3rd and 10 at FLA 41,"Dylan Thompson pass incomplete to Rory Anderson, broken up by Marcus Maye",,
,"Timeout SOUTH CAROLINA, clock 02:32",,
4th and 10 at FLA 41,"Dylan Thompson pass incomplete to Pharoh Cooper, broken up by Jabari Gorman",,
"SCAR DRIVE TOTALS: 6 plays, 18 yards, 1:09"
Florida at 2:22,,USC,FLA
1st and 10 at FLA 41,Matt Jones run for 5 yds to the Fla 46,10,17
2nd and 5 at FLA 46,Matt Jones run for 2 yds to the Fla 48,,
,"Timeout SOUTH CAROLINA, clock 01:32",,
3rd and 3 at FLA 48,Treon Harris run for a loss of 5 yards to the Fla 43,,
4th and 8 at FLA 43,"FLORIDA Penalty, delay of game (-5 Yards) to the Fla 38",,
4th and 13 at FLA 38,Kyle Christy punt blocked by Carlton Heard blocked by Carlton Heard,,
"FLA DRIVE TOTALS: 3 plays, -3 yards, 1:43"
South Carolina at 0:39,,USC,FLA
1st and 10 at FLA 34,Dylan Thompson pass complete to Mike Davis for 27 yds to the Fla 7 for a 1ST down,10,17
1st and Goal at FLA 7,"Dylan Thompson pass incomplete, broken up by Jalen Tabor",,
2nd and Goal at FLA 7,"Dylan Thompson post pass incomplete to Pharoh Cooper, PENALTY UF pass interference (Poole,B.) 5 yards to the UF2, 1ST DOWN SC, NO PLAY. for a 1ST down",,
1st and Goal at FLA 2,Dylan Thompson pass incomplete to Nick Jones,,
,End of 4th Quarter,,
"SCAR DRIVE TOTALS: 4 plays, 34 yards, 0:27"
2nd and Goal at FLA 2,Mike Davis 0 Yd Fumble Return (Elliott Fry Kick),17,17
"SCAR DRIVE TOTALS: 4 plays, 34 yards, 0:27"
South Carolina at 0:12,,USC,FLA
,"Landon Ard kickoff for 54 yds , Brandon Powell return for 13 yds to the Fla 24",17,17
1st and 10 at FLA 24,TEAM run for a loss of 5 yards to the Fla 19,,
OT Play-by-Play
South Carolina at 15:00,,USC,FLA
1st and 10 at SC 25,Treon Harris run for 8 yds to the SCaro 17,17,17
2nd and 2 at SC 17,Treon Harris run for a loss of 1 yard to the SCaro 18,,
3rd and 3 at SC 18,Treon Harris pass complete to Demarcus Robinson for no gain to the SCaro 18,,
4th and 3 at SC 18,Austin Hardin 35 Yd Field Goal,17,20
1st and 10 at FLA 25,Mike Davis run for 2 yds to the Fla 23,,
2nd and 8 at FLA 23,"Timeout FLORIDA, clock 00:00",,
,Mike Davis run for 5 yds to the Fla 18,,
3rd and 3 at FLA 18,Mike Davis run for 4 yds to the Fla 14 for a 1ST down,,
1st and 10 at FLA 14,Mike Davis run for 3 yds to the Fla 11,,
2nd and 7 at FLA 11,Dylan Thompson pass complete to Pharoh Cooper for 5 yds to the Fla 6,,
3rd and 2 at FLA 6,David Williams run for 2 yds to the Fla 4 for a 1ST down,,
1st and Goal at FLA 4,Dylan Thompson 4 Yd Run,23,20
"SCAR DRIVE TOTALS: 12 plays, 0 yards, 0:12"
