0769000820141122,,769,8
,"WESTERN CAROLINA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Western Carolina at 15:00,,WCU,ALA
,JK Scott kickoff for 65 yds for a touchback,0,0
1st and 10 at WCU 25,Troy Mitchell pass incomplete to Willie Police,,
2nd and 10 at WCU 25,Troy Mitchell pass incomplete to Spearman Robinson,,
3rd and 10 at WCU 25,Troy Mitchell pass complete to Spearman Robinson for 11 yds to the WCaro 36 for a 1ST down,,
1st and 10 at WCU 36,Darius Ramsey run for 3 yds to the WCaro 39,,
2nd and 7 at WCU 39,Troy Mitchell pass complete to Karnorris Benson for 21 yds to the Alab 40 for a 1ST down,,
1st and 10 at ALA 40,Troy Mitchell pass complete to Karnorris Benson for 31 yds to the Alab 9 for a 1ST down,,
1st and Goal at ALA 9,Darius Ramsey run for 1 yd to the Alab 8,,
2nd and Goal at ALA 8,Troy Mitchell pass complete to Willie Police for 6 yds to the Alab 2,,
,"Timeout WESTRN CAROLINA, clock 12:02",,
3rd and Goal at ALA 2,"Troy Mitchell pass complete to Spearman Robinson for 2 yds for a TD, (Richard Sigmon KICK)",7,0
"WCU DRIVE TOTALS: 9 plays, 75 yards, 3:03"
Alabama at 11:57,,WCU,ALA
,"Richard Sigmon kickoff for 47 yds , Landon Collins return for 30 yds to the Alab 48",7,0
1st and 10 at ALA 48,Blake Sims pass complete to Amari Cooper for 6 yds to the WCaro 46,,
2nd and 4 at WCU 46,Derrick Henry run for 12 yds to the WCaro 34 for a 1ST down,,
1st and 10 at WCU 34,Derrick Henry run for a loss of 1 yard to the WCaro 35,,
2nd and 11 at WCU 35,Blake Sims pass complete to ArDarius Stewart for 1 yd to the WCaro 34,,
3rd and 10 at WCU 34,Blake Sims pass complete to Amari Cooper for 13 yds to the WCaro 21 for a 1ST down,,
1st and 10 at WCU 21,Blake Sims pass incomplete to Amari Cooper,,
2nd and 10 at WCU 21,Blake Sims run for a loss of 10 yards to the WCaro 31,,
3rd and 20 at WCU 31,Blake Sims pass complete to Amari Cooper for 27 yds to the WCaro 4 for a 1ST down,,
1st and Goal at WCU 4,"Blake Sims pass complete to Cam Sims for 4 yds for a TD, (Gunnar Raborn KICK)",7,7
"ALA DRIVE TOTALS: 9 plays, 52 yards, 4:06"
Western Carolina at 7:51,,WCU,ALA
,"JK Scott kickoff for 63 yds , Detrez Newsome return for 21 yds to the WCaro 23",7,7
1st and 10 at WCU 23,Troy Mitchell pass complete to Detrez Newsome for 8 yds to the WCaro 31,,
2nd and 2 at WCU 31,Troy Mitchell pass incomplete to Willie Police,,
3rd and 2 at WCU 31,Detrez Newsome run for a loss of 1 yard to the WCaro 30,,
4th and 3 at WCU 30,"Blake Metcalf punt for 41 yds , Christion Jones returns for 22 yds to the WCaro 49, WESTRN CAROLINA Penalty, Personal Foul (-15 Yards) to the WCaro 34",,
"WCU DRIVE TOTALS: 3 plays, 7 yards, 1:26"
Alabama at 6:25,,WCU,ALA
1st and 10 at WCU 34,Jalston Fowler run for 12 yds to the WCaro 22 for a 1ST down,7,7
1st and 10 at WCU 22,Blake Sims pass complete to ArDarius Stewart for 16 yds to the WCaro 6 for a 1ST down,,
1st and Goal at WCU 6,Jalston Fowler run for 3 yds to the WCaro 3,,
2nd and Goal at WCU 3,Blake Sims pass incomplete to ArDarius Stewart,,
3rd and Goal at WCU 3,Blake Sims run for no gain to the WCaro 3,,
4th and Goal at WCU 3,Gunnar Raborn 20 yd FG GOOD,7,10
"ALA DRIVE TOTALS: 6 plays, 31 yards, 2:17"
Western Carolina at 4:08,,WCU,ALA
,"JK Scott kickoff for 61 yds , Steffon Hill return for 21 yds to the WCar 25 WESTRN CAROLINA Penalty, Illegal Block (10 Yards) to the WCaro 15",7,10
1st and 10 at WCU 15,Troy Mitchell pass complete to Darius Ramsey for 2 yds to the WCaro 17,,
2nd and 8 at WCU 17,Troy Mitchell pass incomplete to Willie Police,,
3rd and 8 at WCU 17,Troy Mitchell pass incomplete to Spearman Robinson,,
4th and 8 at WCU 17,"Blake Metcalf punt for 35 yds , Christion Jones returns for 12 yds to the WCaro 40",,
"WCU DRIVE TOTALS: 3 plays, 2 yards, 1:04"
Alabama at 3:04,,WCU,ALA
1st and 10 at WCU 40,Derrick Henry run for 2 yds to the WCaro 38,7,10
2nd and 8 at WCU 38,Blake Sims pass complete to ArDarius Stewart for 9 yds to the WCaro 29 for a 1ST down,,
1st and 10 at WCU 29,"Blake Sims pass intercepted, touchback. Trey Morgan return for no gain",,
"ALA DRIVE TOTALS: 3 plays, 11 yards, 0:48"
Western Carolina at 2:16,,WCU,ALA
1st and 10 at WCU 20,Troy Mitchell pass complete to Karnorris Benson for 6 yds to the WCaro 26,7,10
2nd and 4 at WCU 26,"Mitchell, Troy pass incomplete to Benson, Karnorris, PENALTY WESTCARLNA chop block 13 yards to the WESTCARLNA13, NO PLAY.",,
2nd and 17 at WCU 13,Troy Mitchell pass complete to Karnorris Benson for 4 yds to the WCaro 17,,
3rd and 13 at WCU 17,Troy Mitchell pass incomplete to Karnorris Benson,,
4th and 13 at WCU 17,"Destry Barnwell punt for 39 yds , Christion Jones returns for a loss of 7 yards to the Alab 37",,
"WCU DRIVE TOTALS: 3 plays, -3 yards, 1:30"
Alabama at 0:46,,WCU,ALA
1st and 10 at ALA 37,Derrick Henry run for 12 yds to the Alab 49 for a 1ST down,7,10
1st and 10 at ALA 49,Derrick Henry run for 3 yds to the WCaro 48,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Alabama at 15:00,,WCU,ALA
2nd and 7 at WCU 48,Jalston Fowler run for 9 yds to the WCaro 39 for a 1ST down,7,10
1st and 10 at WCU 39,Blake Sims pass complete to ArDarius Stewart for 7 yds to the WCaro 32,,
2nd and 3 at WCU 32,Jalston Fowler run for 6 yds to the WCaro 26 for a 1ST down,,
1st and 10 at WCU 26,Derrick Henry run for 9 yds to the WCaro 17,,
2nd and 1 at WCU 17,Derrick Henry run for 5 yds to the WCaro 12 for a 1ST down,,
1st and 10 at WCU 12,Blake Sims run for 2 yds to the WCaro 10,,
2nd and 8 at WCU 10,"Derrick Henry run for 10 yds for a TD, (Gunnar Raborn KICK)",7,17
"ALA DRIVE TOTALS: 9 plays, 63 yards, 3:15"
Western Carolina at 12:31,,WCU,ALA
,JK Scott kickoff for 65 yds for a touchback,7,17
1st and 10 at WCU 25,"Troy Mitchell pass complete to Karnorris Benson for 9 yds to the WCaro 34 ALABAMA Penalty, Defensive Offside ( Yards) declined",,
2nd and 1 at WCU 34,"Troy Mitchell pass complete to Darius Ramsey for 12 yds to the Alab 46 for a 1ST down ALABAMA Penalty, Personal Foul (15 Yards) to the Alab 39 for a 1ST down",,
1st and 10 at ALA 39,Troy Mitchell pass incomplete to Darius Ramsey,,
2nd and 10 at ALA 39,Troy Mitchell run for 3 yds to the Alab 36,,
3rd and 7 at ALA 36,Troy Mitchell pass incomplete to Spearman Robinson,,
4th and 7 at ALA 36,"Destry Barnwell punt for 30 yds, downed at the Alab 6",,
"WCU DRIVE TOTALS: 5 plays, 39 yards, 1:37"
Alabama at 10:54,,WCU,ALA
1st and 10 at ALA 6,"Derrick Henry run for 6 yds to the Alab 12 Derrick Henry fumbled, forced by Christon Gill, recovered by WCaro John McBeth",7,17
"ALA DRIVE TOTALS: 1 play, 6 yards, 0:08"
Western Carolina at 10:46,,WCU,ALA
1st and 10 at ALA 12,"Troy Mitchell pass complete to Spearman Robinson for 12 yds for a TD, (Richard Sigmon KICK)",14,17
"WCU DRIVE TOTALS: 1 play, 12 yards, 0:05"
Alabama at 10:41,,WCU,ALA
,"Richard Sigmon kickoff for 39 yds , O.J. Howard return for 5 yds to the Alab 31",14,17
1st and 10 at ALA 31,Blake Sims pass complete to Cam Sims for 22 yds to the WCaro 47 for a 1ST down,,
1st and 10 at WCU 47,Blake Sims pass incomplete to Brian Vogler,,
2nd and 10 at WCU 47,"Fowler, Jalston rush for 5 yards to the WESTCARLNA42, PENALTY ALABAMA illegal formation 5 yards to the ALABAMA48, NO PLAY.",,
2nd and 15 at ALA 48,Blake Sims pass complete to Chris Black for 14 yds to the WCaro 38,,
3rd and 1 at WCU 38,Jalston Fowler run for no gain to the WCaro 38,,
4th and 1 at WCU 38,Derrick Henry run for 6 yds to the WCaro 32 for a 1ST down,,
1st and 10 at WCU 32,Blake Sims pass incomplete to ArDarius Stewart,,
2nd and 10 at WCU 32,Blake Sims pass incomplete to Christion Jones,,
3rd and 10 at WCU 32,Blake Sims pass complete to ArDarius Stewart for 18 yds to the WCaro 14 for a 1ST down,,
1st and 10 at WCU 14,Blake Sims run for 7 yds to the WCaro 7,,
2nd and 3 at WCU 7,"Tyren Jones run for 7 yds for a TD, (Gunnar Raborn KICK)",14,24
"ALA DRIVE TOTALS: 10 plays, 69 yards, 3:57"
Western Carolina at 6:44,,WCU,ALA
,JK Scott kickoff for 65 yds for a touchback,14,24
1st and 10 at WCU 25,Detrez Newsome run for no gain to the WCaro 25,,
2nd and 10 at WCU 25,Troy Mitchell pass incomplete to Spearman Robinson,,
3rd and 10 at WCU 25,Troy Mitchell pass incomplete to Karnorris Benson,,
