0473015620141122,,473,156
1st Quarter Play-by-Play
Colorado State at 15:00,,UNM,CSU
,"Jared Roberts kickoff for 60 yds , Ridge Jones return for 17 yds to the NMex 24 Ridge Jones fumbled, forced by Jasen Oden Jr., recovered by ColSt Preston Hodges",0,0
2nd and 10 at UNM 24,Dee Hart run for 11 yds to the NMex 13 for a 1ST down,,
1st and 10 at UNM 24,"Garrett Grayson pass incomplete to Dee Hart, broken up by Kimmie Carson",,
1st and 10 at UNM 13,Dee Hart run for no gain to the NMex 13,,
2nd and 10 at UNM 13,Garrett Grayson run for 6 yds to the NMex 7,,
3rd and 4 at UNM 7,"Garrett Grayson pass complete to Rashard Higgins for 7 yds for a TD, (Jared Roberts KICK)",0,7
"CSU DRIVE TOTALS: 5 plays, 24 yards, 1:48"
New Mexico at 12:58,,UNM,CSU
,"Jared Roberts kickoff for 57 yds , Ridge Jones return for 17 yds to the NMex 25",0,7
1st and 10 at UNM 25,Teriyon Gipson run for 9 yds to the NMex 34,,
2nd and 1 at UNM 34,Teriyon Gipson run for 4 yds to the NMex 38 for a 1ST down,,
1st and 10 at UNM 38,Lamar Jordan run for 12 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Lamar Jordan sacked by Max Morgan for a loss of 6 yards to the NMex 44,,
2nd and 16 at UNM 44,Jhurell Pressley run for 4 yds to the NMex 48,,
3rd and 12 at UNM 48,Lamar Jordan pass complete to Tyler Duncan for 11 yds to the ColSt 41,,
4th and 1 at CSU 41,"NEW MEXICO Penalty, false start (Garrett Adcock) to the ColSt 46",,
4th and 6 at CSU 46,Zack Rogers punt for 46 yds for a touchback,,
"UNM DRIVE TOTALS: 6 plays, 29 yards, 4:06"
Colorado State at 8:52,,UNM,CSU
1st and 10 at CSU 20,Dee Hart run for 2 yds to the ColSt 22,0,7
2nd and 8 at CSU 22,Garrett Grayson pass complete to Deionte Gaines for 18 yds to the ColSt 40 for a 1ST down,,
1st and 10 at CSU 40,Dee Hart run for 8 yds to the ColSt 48,,
2nd and 2 at CSU 48,"NEW MEXICO Penalty, unsportsmanlike conduct (Donnie White) to the NMex 37 for a 1ST down",,
1st and 10 at UNM 37,"GRAYSON, Garret pass incomplete to HIGGINS, Rashar, QB hurry by LANGFORD, Ryan, PENALTY CS holding (JARRELLS, Treyo) 10 yards to the NM47, NO PLAY.",,
1st and 20 at UNM 47,Treyous Jarrells run for 2 yds to the NMex 45,,
2nd and 18 at UNM 45,"Garrett Grayson pass incomplete to Joe Hansley, broken up by David Guthrie",,
3rd and 18 at UNM 45,Garrett Grayson run for 8 yds to the NMex 37,,
4th and 10 at UNM 37,"Hayden Hunt punt for 31 yds, punt out-of-bounds at the NMex 6",,
"CSU DRIVE TOTALS: 6 plays, 43 yards, 2:28"
New Mexico at 6:24,,UNM,CSU
1st and 10 at UNM 6,Teriyon Gipson run for 6 yds to the NMex 12,0,7
2nd and 4 at UNM 12,Lamar Jordan run for 23 yds to the NMex 35 for a 1ST down,,
1st and 10 at UNM 35,Lamar Jordan run for 1 yd to the NMex 36,,
2nd and 9 at UNM 36,Romell Jordan run for 1 yd to the NMex 37,,
3rd and 8 at UNM 37,Lamar Jordan pass incomplete to Jeric Magnant,,
4th and 8 at UNM 37,"Zack Rogers punt for 43 yds , Preston Hodges returns for 4 yds to the ColSt 41 COLORADO ST Penalty, IB (Treyous Jarrells) to the ColSt 14",,
"UNM DRIVE TOTALS: 5 plays, 31 yards, 2:41"
Colorado State at 3:43,,UNM,CSU
1st and 10 at CSU 14,Treyous Jarrells run for 3 yds to the ColSt 17,0,7
2nd and 7 at CSU 17,Garrett Grayson pass complete to Xavier Williams for 6 yds to the ColSt 23,,
3rd and 1 at CSU 23,Dee Hart run for 16 yds to the ColSt 39 for a 1ST down,,
1st and 10 at CSU 39,Dee Hart run for 2 yds to the ColSt 41,,
2nd and 8 at CSU 41,Dee Hart run for 1 yd to the ColSt 42,,
3rd and 7 at CSU 42,Garrett Grayson pass complete to Xavier Williams for 22 yds to the NMex 36 for a 1ST down,,
1st and 10 at UNM 36,Garrett Grayson pass incomplete to Xavier Williams,,
2nd and 10 at UNM 36,Garrett Grayson pass incomplete to Jasen Oden Jr.,,
3rd and 10 at UNM 36,Garrett Grayson pass complete to Rashard Higgins for 11 yds to the NMex 25 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Colorado State at 15:00,,UNM,CSU
1st and 10 at UNM 25,Garrett Grayson pass incomplete to Rashard Higgins,0,7
2nd and 10 at UNM 25,Dee Hart run for a loss of 1 yard to the NMex 26,,
,"Timeout NEW MEXICO, clock 14:18",,
3rd and 11 at UNM 26,Garrett Grayson pass complete to Elroy Masters Jr. for 16 yds to the NMex 10 for a 1ST down,,
1st and Goal at UNM 10,Garrett Grayson pass complete to Rashard Higgins for 1 yd to the NMex 9,,
2nd and Goal at UNM 9,Dee Hart run for 2 yds to the NMex 7,,
3rd and Goal at UNM 7,Garrett Grayson pass complete to Elroy Masters Jr. for 5 yds to the NMex 2,,
,"Timeout COLORADO ST, clock 11:50",,
4th and Goal at UNM 2,"Dee Hart run for 2 yds for a TD, (Jared Roberts KICK)",0,14
"CSU DRIVE TOTALS: 16 plays, 86 yards, 7:05"
New Mexico at 11:45,,UNM,CSU
,"Jared Roberts kickoff for 65 yds , Ridge Jones return for 31 yds to the NMex 31 Ridge Jones fumbled, forced by Jasen Oden Jr., recovered by ColSt Jasen Oden Jr.  NEW MEXICO Penalty, Defensive holding ( Yards) declined",0,14
"UNM DRIVE TOTALS: 0 plays, 0 yards, 0:07"
Colorado State at 11:38,,UNM,CSU
1st and 10 at UNM 31,Garrett Grayson pass complete to Dee Hart for 22 yds to the NMex 9 for a 1ST down,0,14
1st and Goal at UNM 9,Garrett Grayson run for 3 yds to the NMex 6,,
2nd and Goal at UNM 6,"Dee Hart run for 6 yds for a TD, (Jared Roberts PAT MISSED)",0,20
"CSU DRIVE TOTALS: 3 plays, 31 yards, 1:10"
New Mexico at 10:28,,UNM,CSU
,Jared Roberts kickoff for 65 yds for a touchback,0,20
1st and 10 at UNM 25,Lamar Jordan run for 6 yds to the NMex 31,,
2nd and 4 at UNM 31,Lamar Jordan run for 8 yds to the NMex 39 for a 1ST down,,
1st and 10 at UNM 39,Teriyon Gipson run for no gain to the NMex 39,,
2nd and 10 at UNM 39,Teriyon Gipson run for 5 yds to the NMex 44,,
3rd and 5 at UNM 44,Lamar Jordan pass complete to Chris Edling for 41 yds to the ColSt 15 for a 1ST down,,
1st and 10 at CSU 15,Romell Jordan run for 5 yds to the ColSt 10,,
2nd and 5 at CSU 10,"Lamar Jordan run for 10 yds for a TD, (Zack Rogers KICK) COLORADO ST Penalty, Defensive offside ( Yards) declined",7,20
"UNM DRIVE TOTALS: 7 plays, 75 yards, 3:39"
Colorado State at 6:35,,UNM,CSU
