0110074620140830,,110,746
,"UCLA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
UCLA at 15:00,,UCLA,UVA
,Dylan Sims kickoff for 65 yds for a touchback,0,0
1st and 10 at UCLA 25,Brett Hundley pass complete to Eldridge Massington for 48 yds to the Virg 27 for a 1ST down,,
1st and 10 at UVA 27,Jordon James run for no gain to the Virg 27,,
2nd and 10 at UVA 27,Brett Hundley pass incomplete to Logan Sweet,,
3rd and 10 at UVA 27,"Brett Hundley pass incomplete to Devin Fuller, broken up by David Dean",,
4th and 10 at UVA 27,"u""Ka'imi Fairbairn"",  44 yd FG MISSED",,
"UCLA DRIVE TOTALS: 5 plays, 48 yards, 1:04"
Virginia at 13:56,,UCLA,UVA
1st and 10 at UVA 27,Kevin Parks run for 17 yds to the Virg 44 for a 1ST down,0,0
1st and 10 at UVA 44,Kevin Parks run for 1 yd to the Virg 45,,
2nd and 9 at UVA 45,Kevin Parks run for no gain to the Virg 45,,
,"Timeout VIRGINIA, clock 12:30",,
3rd and 9 at UVA 45,Greyson Lambert pass complete to Kevin Parks for 13 yds to the UCLA 42 for a 1ST down,,
1st and 10 at UCLA 42,Kevin Parks run for no gain to the UCLA 42,,
2nd and 10 at UCLA 42,"VIRGINIA Penalty, False Start (Ryan Doull) to the UCLA 47",,
2nd and 15 at UCLA 47,Kevin Parks run for 3 yds to the UCLA 44,,
3rd and 12 at UCLA 44,Greyson Lambert pass complete to Doni Dowling for 4 yds to the UCLA 40,,
4th and 8 at UCLA 40,Alec Vozenilek punt for 40 yds for a touchback,,
"UVA DRIVE TOTALS: 7 plays, 33 yards, 3:45"
UCLA at 10:11,,UCLA,UVA
1st and 10 at UCLA 20,Brett Hundley pass complete to Thomas Duarte for 7 yds to the UCLA 27,0,0
2nd and 3 at UCLA 27,Brett Hundley pass complete to Devin Lucien for 8 yds to the UCLA 35 for a 1ST down,,
1st and 10 at UCLA 35,Brett Hundley sacked by Henry Coley for a loss of 3 yards to the UCLA 32,,
2nd and 13 at UCLA 32,Brett Hundley run for 5 yds to the UCLA 37,,
3rd and 8 at UCLA 37,Brett Hundley pass complete to Jordan Payton for 16 yds to the Virg 47 for a 1ST down,,
1st and 10 at UVA 47,Brett Hundley pass complete to Devin Lucien for a loss of 1 yard to the Virg 48,,
