0697003720141108,,697,37
1st Quarter Play-by-Play
Texas A&M at 15:00,,TA&M,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,0,0
1st and 10 at TA&M 25,Trey Williams run for 7 yds to the TexAM 32,,
2nd and 3 at TA&M 32,Kyle Allen pass complete to Trey Williams for 4 yds to the TexAM 36 for a 1ST down,,
1st and 10 at TA&M 36,Kyle Allen pass complete to Ricky Seals-Jones for 4 yds to the TexAM 40,,
2nd and 6 at TA&M 40,"Kyle Allen pass complete to Malcome Kennedy for 60 yds for a TD, (Josh Lambo KICK)",7,0
"TAMU DRIVE TOTALS: 4 plays, 75 yards, 1:28"
Auburn at 13:32,,TA&M,AUB
,Taylor Bertolet kickoff for 20 yds,7,0
1st and 10 at 50,"Cameron Artis-Payne run for 8 yds to the TexAM 42 Cameron Artis-Payne fumbled, forced by Otaro Alaka, recovered by TexAM Floyd Raven Sr.",,
"AUB DRIVE TOTALS: 1 play, 8 yards, 0:08"
Texas A&M at 13:24,,TA&M,AUB
1st and 10 at TA&M 42,"Kyle Allen pass complete to Josh Reynolds for 7 yds to the Aub 49 for a 1ST down AUBURN Penalty, Face Mask (15 yards) (Cassanova McKinzy) to the Aub 36 for a 1ST down",7,0
1st and 10 at AUB 36,"Kyle Allen pass incomplete to Ricky Seals-Jones, broken up by Jonathan Jones",,
2nd and 10 at AUB 36,"Kyle Allen pass complete to Josh Reynolds for 36 yds for a TD, (Josh Lambo KICK)",14,0
"TAMU DRIVE TOTALS: 3 plays, 58 yards, 0:31"
Auburn at 12:53,,TA&M,AUB
,"Taylor Bertolet kickoff for 55 yds , Ricardo Louis return for 15 yds to the Aub 25",14,0
1st and 10 at AUB 25,Cameron Artis-Payne run for 3 yds to the Aub 28,,
2nd and 7 at AUB 28,"Nick Marshall pass complete to u""D'haquille Williams"",  for 11 yds to the Aub 39 for a 1ST down",,
1st and 10 at AUB 39,Cameron Artis-Payne run for 2 yds to the Aub 41,,
2nd and 8 at AUB 41,Nick Marshall pass complete to Quan Bray for 5 yds to the Aub 46,,
3rd and 3 at AUB 46,Nick Marshall run for 3 yds to the Aub 49 for a 1ST down,,
1st and 10 at AUB 49,Nick Marshall run for 9 yds to the TexAM 42,,
2nd and 1 at TA&M 42,Nick Marshall pass complete to Quan Bray for 3 yds to the TexAM 39 for a 1ST down,,
1st and 10 at TA&M 39,Nick Marshall pass complete to Quan Bray for 11 yds to the TexAM 28 for a 1ST down,,
1st and 10 at TA&M 28,Ricardo Louis run for 16 yds to the TexAM 12 for a 1ST down,,
1st and 10 at TA&M 12,Cameron Artis-Payne run for 3 yds to the TexAM 9,,
2nd and 7 at TA&M 9,Nick Marshall run for 5 yds to the TexAM 4,,
3rd and 2 at TA&M 4,Nick Marshall run for 2 yds to the TexAM 2 for a 1ST down,,
,"Timeout TEXAS A&M, clock 07:21",,
1st and Goal at TA&M 2,"Cameron Artis-Payne run for 2 yds for a TD, (Daniel Carlson KICK)",14,7
"AUB DRIVE TOTALS: 13 plays, 75 yards, 5:37"
Texas A&M at 7:16,,TA&M,AUB
,"Daniel Carlson kickoff for 63 yds , Speedy Noil return for 30 yds to the TexAM 32",14,7
1st and 10 at TA&M 32,Tra Carson run for 12 yds to the TexAM 44 for a 1ST down,,
1st and 10 at TA&M 44,Brandon Williams run for 1 yd to the TexAM 45,,
2nd and 9 at TA&M 45,Brandon Williams run for no gain to the TexAM 45,,
3rd and 9 at TA&M 45,Kyle Allen run for 1 yd to the TexAM 46,,
4th and 8 at TA&M 46,Drew Kaser punt for 54 yds for a touchback,,
"TAMU DRIVE TOTALS: 4 plays, 14 yards, 2:12"
Auburn at 5:04,,TA&M,AUB
1st and 10 at AUB 20,Ricardo Louis run for 25 yds to the Aub 45 for a 1ST down,14,7
1st and 10 at AUB 45,Cameron Artis-Payne run for 4 yds to the Aub 49,,
2nd and 6 at AUB 49,Roc Thomas run for 6 yds to the TexAM 45 for a 1ST down,,
1st and 10 at TA&M 45,Nick Marshall run for 3 yds to the TexAM 42,,
2nd and 7 at TA&M 42,Cameron Artis-Payne run for 6 yds to the TexAM 36,,
3rd and 1 at TA&M 36,Cameron Artis-Payne run for 2 yds to the TexAM 34 for a 1ST down,,
1st and 10 at TA&M 34,"Cameron Artis-Payne run for 34 yds for a TD, (Daniel Carlson KICK)",14,14
"AUB DRIVE TOTALS: 7 plays, 80 yards, 2:32"
Texas A&M at 2:32,,TA&M,AUB
,"Daniel Carlson kickoff for 65 yds , Trey Williams return for 11 yds to the TexAM 46 TEXAS A&M Penalty, Illegal Block (Donnie Baggs) to the TexAM 6",14,14
1st and 10 at TA&M 6,Brandon Williams run for 2 yds to the TexAM 8,,
2nd and 8 at TA&M 8,Kyle Allen pass complete to Malcome Kennedy for 12 yds to the TexAM 20 for a 1ST down,,
1st and 10 at TA&M 20,Kyle Allen pass incomplete to Josh Reynolds,,
2nd and 10 at TA&M 20,Kyle Allen pass complete to Josh Reynolds for 10 yds to the TexAM 30 for a 1ST down,,
1st and 10 at TA&M 30,Tra Carson run for 2 yds to the TexAM 32,,
2nd and 8 at TA&M 32,Kyle Allen pass incomplete to Malcome Kennedy,,
3rd and 8 at TA&M 32,Kyle Allen pass complete to Josh Reynolds for 18 yds to the 50 yard line for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Texas A&M at 15:00,,TA&M,AUB
1st and 10 at 50,Trey Williams run for 17 yds to the Aub 33 for a 1ST down,14,14
1st and 10 at AUB 33,Trey Williams run for 4 yds to the Aub 29,,
2nd and 6 at AUB 29,"AUBURN Penalty, Defensive Offside (Gabe Wright) to the Aub 24",,
2nd and 1 at AUB 24,Kyle Allen pass complete to Ricky Seals-Jones for 1 yd to the Aub 23 for a 1ST down,,
1st and 10 at AUB 23,"Kyle Allen pass complete to Ricky Seals-Jones for 23 yds for a TD, (Josh Lambo KICK)",21,14
"TAMU DRIVE TOTALS: 11 plays, 94 yards, 4:03"
Auburn at 13:29,,TA&M,AUB
,"Taylor Bertolet kickoff for 65 yds , Quan Bray return for 15 yds to the Aub 15",21,14
