0388000920141122,,388,9
1st Quarter Play-by-Play
Marshall at 15:00,,MAR,UAB
,kickoff for 65 yds for a touchback,0,0
1st and 10 at MRSH 25,"Rakeem Cato pass complete to Eric Frohnapfel for 14 yds to the UAB 39 for a 1ST down UAB Penalty, personal foul (Devon Brown) to the UAB 46 for a 1ST down",,
1st and 10 at UAB 46,Rakeem Cato pass complete to Craig Wilkins for 16 yds to the UAB 30 for a 1ST down,,
1st and 10 at UAB 30,Devon Johnson run for 1 yd to the UAB 29,,
2nd and 9 at UAB 29,Rakeem Cato pass incomplete to Craig Wilkins,,
3rd and 9 at UAB 29,Rakeem Cato pass incomplete to Deon-Tay McManus,,
4th and 9 at UAB 29,Rakeem Cato pass complete to Devon Johnson for 23 yds to the UAB 6 for a 1ST down,,
1st and Goal at UAB 6,"CATO, Rakeem rush for 6 yards to the UAB0, PENALTY MARSHALL holding (JOHANSSON, S.) 10 yards to the UAB16, NO PLAY.",,
1st and Goal at UAB 16,"CATO, Rakeem sacked for loss of 6 yards to the UAB22 (JONES, Shaq;MORRIS, Jontavi), PENALTY MARSHALL holding (VAN HORN, Clint) 10 yards to the UAB26, NO PLAY.",,
1st and Goal at UAB 26,Devon Johnson run for 14 yds to the UAB 12,,
2nd and Goal at UAB 12,Devon Johnson run for 6 yds to the UAB 6,,
3rd and Goal at UAB 6,Rakeem Cato pass incomplete to Eric Frohnapfel,,
4th and Goal at UAB 6,Justin Haig 23 yd FG MISSED,,
"MRSH DRIVE TOTALS: 10 plays, 69 yards, 3:34"
UAB at 11:26,,MAR,UAB
1st and 10 at UAB 20,Cody Clements pass complete to Kennard Backman for 5 yds to the UAB 25,0,0
2nd and 5 at UAB 25,Jordan Howard run for 12 yds to the UAB 37 for a 1ST down,,
1st and 10 at UAB 37,"CLEMENTS, Cody pass complete to BACKMAN, Kennar for 19 yards to the MARSHALL44 (LETMAN, Taj), PENALTY UAB ineligible downfield on pass 5 yards to the UAB32, NO PLAY.",,
1st and 15 at UAB 32,Cody Clements pass incomplete to Jamarcus Nelson,,
2nd and 15 at UAB 32,Cody Clements pass incomplete to Maudrecus Humphrey,,
3rd and 15 at UAB 32,Cody Clements pass complete to Jordan Howard for 10 yds to the UAB 42,,
4th and 5 at UAB 42,"Hunter Mullins punt for 55 yds, downed at the Marsh 3",,
"UAB DRIVE TOTALS: 5 plays, 22 yards, 2:11"
Marshall at 9:15,,MAR,UAB
1st and 10 at MRSH 3,Rakeem Cato pass incomplete to Davonte Allen,0,0
2nd and 10 at MRSH 3,Remi Watson run for 2 yds to the Marsh 5,,
3rd and 8 at MRSH 5,Rakeem Cato pass incomplete to Eric Frohnapfel,,
4th and 8 at MRSH 5,"Tyler Williams punt for 22 yds, punt out-of-bounds at the Marsh 27",,
"MRSH DRIVE TOTALS: 3 plays, 2 yards, 0:54"
UAB at 8:21,,MAR,UAB
1st and 10 at MRSH 27,Jamarcus Nelson run for 10 yds to the Marsh 17 for a 1ST down,0,0
1st and 10 at MRSH 17,D.J. Vinson run for a loss of 1 yard to the Marsh 18,,
2nd and 11 at MRSH 18,Jordan Howard run for no gain to the Marsh 18,,
,"Timeout MARSHALL, clock 07:10",,
3rd and 11 at MRSH 18,Cody Clements pass incomplete to Jamari Staples,,
4th and 11 at MRSH 18,Ty Long 36 yd FG GOOD,0,3
"UAB DRIVE TOTALS: 5 plays, 9 yards, 1:23"
Marshall at 6:58,,MAR,UAB
,Ty Long kickoff for 65 yds for a touchback,0,3
1st and 10 at MRSH 25,Devon Johnson run for 6 yds to the Marsh 31,,
2nd and 4 at MRSH 31,Rakeem Cato run for 8 yds to the Marsh 39 for a 1ST down,,
1st and 10 at MRSH 39,Devon Johnson run for 12 yds to the UAB 49 for a 1ST down,,
1st and 10 at UAB 49,Rakeem Cato pass incomplete,,
2nd and 10 at UAB 49,Devon Johnson run for 6 yds to the UAB 43,,
3rd and 4 at UAB 43,"Rakeem Cato run for 11 yds to the UAB 32 MARSHALL Penalty, unsportsmanlike conduct (-15 Yards) to the UAB 47",,
1st and 10 at UAB 47,"CATO, Rakeem pass incomplete, PENALTY UAB pass interference (WILLIAMS, Dariu) 15 yards to the UAB32, 1ST DOWN MARSHALL, NO PLAY. for a 1ST down",,
1st and 10 at UAB 32,Devon Johnson run for 4 yds to the UAB 28,,
2nd and 6 at UAB 28,"Rakeem Cato pass complete to Tommy Shuler for 28 yds for a TD, (Justin Haig KICK)",7,3
"MRSH DRIVE TOTALS: 8 plays, 75 yards, 3:12"
UAB at 3:46,,MAR,UAB
,Kaare Vedvik kickoff for 45 yds,7,3
1st and 10 at UAB 35,Cody Clements pass incomplete to Jamarcus Nelson,,
2nd and 10 at UAB 35,Jordan Howard run for 4 yds to the UAB 39,,
3rd and 6 at UAB 39,"CLEMENTS, Cody pass incomplete to MAGEE, Josh, PENALTY MARSHALL holding (BAXTER, Keith) 10 yards to the UAB49, 1ST DOWN UAB, NO PLAY. for a 1ST down",,
1st and 10 at UAB 49,Jordan Howard run for 1 yd to the 50 yard line,,
2nd and 9 at 50,Cody Clements pass complete to Kennard Backman for 15 yds to the Marsh 35 for a 1ST down,,
1st and 10 at MRSH 35,Cody Clements run for 5 yds to the Marsh 30,,
2nd and 5 at MRSH 30,Jordan Howard run for 4 yds to the Marsh 26,,
3rd and 1 at MRSH 26,Jordan Howard run for 3 yds to the Marsh 23 for a 1ST down,,
1st and 10 at MRSH 23,D.J. Vinson run for 2 yds to the Marsh 21,,
2nd and 8 at MRSH 21,D.J. Vinson run for 5 yds to the Marsh 16,,
3rd and 3 at MRSH 16,Cody Clements pass complete to Maudrecus Humphrey for 1 yd to the Marsh 15,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
UAB at 15:00,,MAR,UAB
,"Timeout UAB, clock 15:00",7,3
4th and 2 at MRSH 15,Cody Clements pass incomplete to D.J. Vinson,,
"UAB DRIVE TOTALS: 11 plays, 50 yards, 3:50"
Marshall at 14:56,,MAR,UAB
1st and 10 at MRSH 15,Rakeem Cato pass complete to Tommy Shuler for 9 yds to the Marsh 24,7,3
2nd and 1 at MRSH 24,Rakeem Cato run for 3 yds to the Marsh 27 for a 1ST down,,
1st and 10 at MRSH 27,Steward Butler run for 5 yds to the Marsh 32,,
2nd and 5 at MRSH 32,Steward Butler run for 4 yds to the Marsh 36,,
3rd and 1 at MRSH 36,"MARSHALL Penalty, false start (Chris Jasperse) to the Marsh 31",,
,"Timeout UAB, clock 12:55",,
3rd and 6 at MRSH 31,Rakeem Cato run for 18 yds to the Marsh 49 for a 1ST down,,
1st and 10 at MRSH 49,Devon Johnson run for 1 yd to the 50 yard line,,
2nd and 9 at 50,Rakeem Cato sacked by Diaheem Watkins for a loss of 11 yards to the Marsh 39,,
3rd and 20 at MRSH 39,Rakeem Cato sacked by Parrish Huddleston for a loss of 5 yards to the Marsh 34,,
4th and 25 at MRSH 34,"Tyler Williams punt for 43 yds , Jamarcus Nelson returns for 7 yds to the UAB 30",,
"MRSH DRIVE TOTALS: 8 plays, 19 yards, 4:32"
UAB at 10:24,,MAR,UAB
1st and 10 at UAB 30,Cody Clements pass complete to Jordan Howard for 6 yds to the UAB 36,7,3
2nd and 4 at UAB 36,Jordan Howard run for 5 yds to the UAB 41 for a 1ST down,,
1st and 10 at UAB 41,Cody Clements pass complete to Maudrecus Humphrey for 8 yds to the UAB 49,,
2nd and 2 at UAB 49,Jordan Howard run for 5 yds to the Marsh 46 for a 1ST down,,
1st and 10 at MRSH 46,D.J. Vinson run for a loss of 1 yard to the Marsh 47,,
2nd and 11 at MRSH 47,Cody Clements pass complete to Josh Magee for 11 yds to the Marsh 36 for a 1ST down,,
1st and 10 at MRSH 36,D.J. Vinson run for 2 yds to the Marsh 34,,
2nd and 8 at MRSH 34,Cody Clements run for 9 yds to the Marsh 25 for a 1ST down,,
1st and 10 at MRSH 25,Jordan Howard run for 4 yds to the Marsh 21,,
2nd and 6 at MRSH 21,Jordan Howard run for a loss of 2 yards to the Marsh 23,,
,"Timeout UAB, clock 06:08",,
3rd and 8 at MRSH 23,Cody Clements pass incomplete to Jamari Staples,,
4th and 8 at MRSH 23,Ty Long 40 yd FG GOOD,7,6
"UAB DRIVE TOTALS: 12 plays, 47 yards, 4:28"
Marshall at 5:49,,MAR,UAB
,"Ty Long kickoff for 64 yds , Deandre Reaves return for 36 yds to the Marsh 37",7,6
1st and 10 at MRSH 37,Rakeem Cato pass complete to Ryan Yurachek for 5 yds to the Marsh 42,,
2nd and 5 at MRSH 42,Rakeem Cato pass complete to Tommy Shuler for 11 yds to the UAB 47 for a 1ST down,,
1st and 10 at UAB 47,Devon Johnson run for 4 yds to the UAB 43,,
2nd and 6 at UAB 43,"MARSHALL Penalty, false start (Clint Van Horn) to the UAB 48",,
