0147006720141018,,147,67
,"Clemson wins toss, defers. BC will kick off and defend south goal.",,
1st Quarter Play-by-Play
Boston College at 15:00,,CLEM,BC
,Bradley Pinion kickoff for 65 yds for a touchback,0,0
1st and 10 at BC 25,Tyler Murphy run for 4 yds to the BC 29,,
2nd and 6 at BC 29,"Hilliman,J rush for loss of 5 yards to the BC24 (ANTHONY), PENALTY CU offside 5 yards to the BC34, NO PLAY.",,
2nd and 1 at BC 34,Tyler Murphy pass complete to Sherman Alston for a loss of 2 yards to the BC 32,,
3rd and 3 at BC 32,"Murphy,T rush for 12 yards to the BC44, out-of-bounds, PENALTY BC illegal block 15 yards to the BC17, NO PLAY.",,
3rd and 18 at BC 17,Tyler Murphy pass complete to Sherman Alston for a loss of 1 yard to the BC 16,,
4th and 19 at BC 16,"Alex Howell punt for 52 yds, punt out-of-bounds at the Clem 32",,
"BC DRIVE TOTALS: 3 plays, -9 yards, 2:30"
Clemson at 12:30,,CLEM,BC
1st and 10 at CLEM 32,Wayne Gallman run for 4 yds to the Clem 36,0,0
2nd and 6 at CLEM 36,Wayne Gallman run for no gain to the Clem 36,,
3rd and 6 at CLEM 36,"CLEMSON Penalty, false start (NA) to the Clem 31",,
3rd and 11 at CLEM 31,Cole Stoudt run for 5 yds to the Clem 36,,
4th and 6 at CLEM 36,"Bradley Pinion punt for 41 yds, fair catch by Sherman Alston at the BC 23",,
"CLEM DRIVE TOTALS: 3 plays, 4 yards, 1:51"
Boston College at 10:39,,CLEM,BC
1st and 10 at BC 23,Sherman Alston run for 5 yds to the BC 28,0,0
2nd and 5 at BC 28,Myles Willis run for 13 yds to the BC 41 for a 1ST down,,
1st and 10 at BC 41,Sherman Alston run for 6 yds to the BC 47,,
2nd and 4 at BC 47,Tyler Murphy pass incomplete,,
,"Timeout BOSTON COLLEGE, clock 08:52",,
3rd and 4 at BC 47,Tyler Murphy sacked by Tony Steward for a loss of 12 yards to the BC 35,,
4th and 16 at BC 35,"Alex Howell punt for 56 yds, downed at the Clem 9",,
"BC DRIVE TOTALS: 5 plays, 12 yards, 2:28"
Clemson at 8:11,,CLEM,BC
1st and 10 at CLEM 9,Adam Choice run for a loss of 1 yard to the Clem 8,0,0
2nd and 11 at CLEM 8,Cole Stoudt pass incomplete,,
3rd and 11 at CLEM 8,Adam Choice run for 13 yds to the Clem 21 for a 1ST down,,
1st and 10 at CLEM 21,Cole Stoudt pass complete to Artavis Scott for 4 yds to the Clem 25,,
2nd and 6 at CLEM 25,Cole Stoudt run for 2 yds to the Clem 27,,
3rd and 4 at CLEM 27,Cole Stoudt pass complete to Mike Williams for 16 yds to the Clem 43 for a 1ST down,,
1st and 10 at CLEM 43,Adam Choice run for 4 yds to the Clem 47,,
2nd and 6 at CLEM 47,Adam Choice run for a loss of 3 yards to the Clem 44,,
,"Timeout CLEMSON, clock 04:24",,
3rd and 9 at CLEM 44,Cole Stoudt pass complete to D.J. Howard for 3 yds to the Clem 47,,
4th and 6 at CLEM 47,"Bradley Pinion punt for 47 yds, fair catch by Sherman Alston at the BC 6",,
"CLEM DRIVE TOTALS: 9 plays, 38 yards, 4:28"
Boston College at 3:43,,CLEM,BC
1st and 10 at BC 6,Jon Hilliman run for 1 yd to the BC 7,0,0
2nd and 9 at BC 7,Jon Hilliman run for 3 yds to the BC 10,,
3rd and 6 at BC 10,Sherman Alston run for 3 yds to the BC 13,,
4th and 3 at BC 13,"Alex Howell punt for 47 yds , Adam Humphries returns for a loss of 1 yard to the Clem 39",,
"BC DRIVE TOTALS: 3 plays, 7 yards, 2:05"
Clemson at 1:38,,CLEM,BC
1st and 10 at CLEM 39,Cole Stoudt pass complete to Artavis Scott for 4 yds to the Clem 43,0,0
2nd and 6 at CLEM 43,D.J. Howard run for 4 yds to the Clem 47,,
3rd and 2 at CLEM 47,Wayne Gallman run for a loss of 1 yard to the Clem 46,,
4th and 3 at CLEM 46,Bradley Pinion punt for 54 yds for a touchback,,
,End of 1st Quarter,,
"CLEM DRIVE TOTALS: 3 plays, 7 yards, 1:38"
2nd Quarter Play-by-Play
Boston College at 15:00,,CLEM,BC
1st and 10 at BC 20,Tyler Murphy run for a loss of 1 yard to the BC 19,0,0
2nd and 11 at BC 19,Jon Hilliman run for 4 yds to the BC 23,,
3rd and 7 at BC 23,Tyler Murphy sacked by Tavaris Barnes for a loss of 7 yards to the BC 16,,
4th and 14 at BC 16,"Alex Howell punt for 47 yds , Adam Humphries returns for 13 yds to the 50 yard line",,
"BC DRIVE TOTALS: 3 plays, -4 yards, 1:57"
Clemson at 13:03,,CLEM,BC
1st and 10 at 50,Wayne Gallman run for a loss of 1 yard to the Clem 49,0,0
2nd and 11 at CLEM 49,Cole Stoudt pass complete to Mike Williams for 19 yds to the BC 32 for a 1ST down,,
1st and 10 at BC 32,Cole Stoudt pass complete to Artavis Scott for 15 yds to the BC 17 for a 1ST down,,
1st and 10 at BC 17,"Wayne Gallman run for 17 yds for a TD, (Ammon Lakip KICK)",7,0
"CLEM DRIVE TOTALS: 4 plays, 50 yards, 1:21"
Boston College at 11:42,,CLEM,BC
,"Bradley Pinion kickoff for 64 yds , Myles Willis return for 50 yds to the Clem 49",7,0
1st and 10 at CLEM 49,Jon Hilliman run for 4 yds to the Clem 45,,
2nd and 6 at CLEM 45,Myles Willis run for 1 yd to the Clem 44,,
3rd and 5 at CLEM 44,Tyler Murphy run for a loss of 2 yards to the Clem 46,,
4th and 7 at CLEM 46,Alex Howell punt for 46 yds for a touchback,,
"BC DRIVE TOTALS: 3 plays, 3 yards, 1:30"
Clemson at 10:12,,CLEM,BC
1st and 10 at CLEM 20,Wayne Gallman run for a loss of 1 yard to the Clem 19,7,0
2nd and 11 at CLEM 19,"Cole Stoudt pass complete to Wayne Gallman for a loss of 2 yards to the Clem 17 CLEMSON Penalty, Offensive holding (NA) declined",,
3rd and 13 at CLEM 17,Wayne Gallman run for 4 yds to the Clem 21,,
4th and 9 at CLEM 21,"Bradley Pinion punt for 42 yds, fair catch by Sherman Alston at the BC 37",,
"CLEM DRIVE TOTALS: 3 plays, 1 yard, 1:40"
Boston College at 8:32,,CLEM,BC
1st and 10 at BC 37,Tyler Murphy run for 19 yds to the Clem 44 for a 1ST down,7,0
1st and 10 at CLEM 44,Tyler Murphy run for 3 yds to the Clem 41,,
2nd and 7 at CLEM 41,"CLEMSON Penalty, personal foul (NA) to the Clem 26 for a 1ST down",,
1st and 10 at CLEM 26,"Tyler Murphy pass complete to Sherman Alston for 26 yds for a TD, (Mike Knoll KICK)",7,7
"BC DRIVE TOTALS: 3 plays, 63 yards, 1:03"
Clemson at 7:29,,CLEM,BC
,"Alex Howell kickoff for 65 yds , T.J. Green return for 17 yds to the Clem 17",7,7
1st and 10 at CLEM 17,Cole Stoudt pass complete to Mike Williams for 11 yds to the Clem 28 for a 1ST down,,
1st and 10 at CLEM 28,Wayne Gallman run for no gain to the Clem 28,,
2nd and 10 at CLEM 28,Wayne Gallman run for 3 yds to the Clem 31,,
3rd and 7 at CLEM 31,"Cole Stoudt pass complete to Mike Williams for 15 yds to the Clem 46 for a 1ST down BOSTON COLLEGE Penalty, Defensive offside (NA) declined for a 1ST down",,
1st and 10 at CLEM 46,Cole Stoudt pass incomplete to Mike Williams,,
2nd and 10 at CLEM 46,Cole Stoudt run for 2 yds to the Clem 48,,
3rd and 8 at CLEM 48,Cole Stoudt pass incomplete to Artavis Scott,,
4th and 8 at CLEM 48,"Bradley Pinion punt for 35 yds, fair catch by Sherman Alston at the BC 17",,
"CLEM DRIVE TOTALS: 7 plays, 31 yards, 2:32"
Boston College at 4:57,,CLEM,BC
1st and 10 at BC 17,Tyler Murphy run for a loss of 2 yards to the BC 15,7,7
2nd and 12 at BC 15,Jon Hilliman run for 3 yds to the BC 18,,
3rd and 9 at BC 18,Tyler Murphy pass incomplete,,
4th and 9 at BC 18,"Alex Howell punt for 57 yds, punt out-of-bounds at the Clem 25",,
"BC DRIVE TOTALS: 3 plays, 1 yard, 1:36"
Clemson at 3:21,,CLEM,BC
1st and 10 at CLEM 25,Cole Stoudt pass incomplete,7,7
2nd and 10 at CLEM 25,Cole Stoudt pass complete to Wayne Gallman for 3 yds to the Clem 28,,
3rd and 7 at CLEM 28,Cole Stoudt pass complete to Adam Humphries for 17 yds to the Clem 45 for a 1ST down,,
1st and 10 at CLEM 45,Cole Stoudt pass complete to Jordan Leggett for 21 yds to the BC 34 for a 1ST down,,
1st and 10 at BC 34,Cole Stoudt sacked by Malachi Moore for a loss of 3 yards to the BC 37,,
2nd and 13 at BC 37,Cole Stoudt pass complete to Artavis Scott for 8 yds to the BC 29,,
,"Timeout CLEMSON, clock 00:51",,
3rd and 5 at BC 29,Cole Stoudt pass complete to Jay Jay McCullough for 10 yds to the BC 19 for a 1ST down,,
1st and 10 at BC 19,Cole Stoudt run for no gain to the BC 19,,
,"Timeout CLEMSON, clock 00:26",,
2nd and 10 at BC 19,Cole Stoudt pass incomplete to Mike Williams,,
3rd and 10 at BC 19,Cole Stoudt run for 13 yds to the BC 6 for a 1ST down,,
1st and Goal at BC 6,TEAM run for no gain to the BC 6,,
2nd and Goal at BC 6,Ammon Lakip 23 yd FG GOOD,10,7
,End of 2nd Quarter,,
"CLEM DRIVE TOTALS: 12 plays, 69 yards, 3:21"
3rd Quarter Play-by-Play
Clemson at 15:00,,CLEM,BC
,"Alex Howell kickoff for 63 yds , T.J. Green return for 16 yds to the Clem 18",10,7
1st and 10 at CLEM 18,Cole Stoudt pass complete to Artavis Scott for 7 yds to the Clem 25,,
2nd and 3 at CLEM 25,Cole Stoudt pass complete to Artavis Scott for 12 yds to the Clem 37 for a 1ST down,,
1st and 10 at CLEM 37,Cole Stoudt pass incomplete,,
2nd and 10 at CLEM 37,Cole Stoudt pass complete to Jordan Leggett for 4 yds to the Clem 41,,
3rd and 6 at CLEM 41,"Cole Stoudt pass incomplete to Adam Humphries, broken up by Kamrin Moore",,
