0574051320140830,,574,513
,"NOTRE DAME wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Notre Dame at 15:00,,RICE,ND
,"James Hairston kickoff for 64 yds , Amir Carlisle return for 36 yds to the NDame 37",0,0
1st and 10 at ND 37,Everett Golson pass complete to William Fuller for no gain to the NDame 37,,
2nd and 10 at ND 37,Cam McDaniel run for 4 yds to the NDame 41,,
3rd and 6 at ND 41,Cam McDaniel run for a loss of 5 yards to the NDame 36,,
4th and 11 at ND 36,"Kyle Brindza punt for 39 yds, fair catch by Bryce Callahan at the Rice 25",,
"ND DRIVE TOTALS: 3 plays, -1 yard, 1:53"
Rice at 13:07,,RICE,ND
1st and 10 at RICE 26,Driphus Jackson pass incomplete to Robby Wells III,0,0
2nd and 10 at RICE 26,Jowan Davis run for 2 yds to the Rice 28,,
3rd and 8 at RICE 28,Darik Dillard run for no gain to the Rice 28,,
4th and 8 at RICE 28,"James Farrimond punt for 52 yds , Cody Riggs returns for 24 yds to the NDame 44",,
"RICE DRIVE TOTALS: 3 plays, 2 yards, 1:39"
Notre Dame at 11:28,,RICE,ND
1st and 10 at ND 44,Tarean Folston run for 6 yds to the 50 yard line,0,0
2nd and 4 at 50,Everett Golson pass incomplete,,
3rd and 4 at 50,Everett Golson run for no gain to the 50 yard line,,
4th and 4 at 50,Kyle Brindza punt for 50 yds for a touchback,,
"ND DRIVE TOTALS: 3 plays, 6 yards, 0:48"
Rice at 10:40,,RICE,ND
1st and 10 at RICE 20,Jowan Davis run for no gain to the Rice 20,0,0
2nd and 10 at RICE 20,Driphus Jackson pass incomplete to Robby Wells III,,
3rd and 10 at RICE 20,Darik Dillard run for 6 yds to the Rice 26,,
4th and 4 at RICE 26,"James Farrimond punt for 46 yds , Cody Riggs returns for 25 yds to the Rice 47",,
"RICE DRIVE TOTALS: 3 plays, 6 yards, 1:34"
Notre Dame at 9:06,,RICE,ND
1st and 10 at RICE 47,Greg Bryant run for 5 yds to the Rice 42,0,0
2nd and 5 at RICE 42,Everett Golson run for 2 yds to the Rice 40,,
3rd and 3 at RICE 40,Everett Golson pass complete to Ben Koyack for 14 yds to the Rice 26 for a 1ST down,,
1st and 10 at RICE 26,Greg Bryant run for 7 yds to the Rice 19,,
2nd and 3 at RICE 19,Greg Bryant run for 5 yds to the Rice 14 for a 1ST down,,
1st and 10 at RICE 14,Greg Bryant run for 3 yds to the Rice 11,,
2nd and 7 at RICE 11,"Everett Golson run for 11 yds for a TD, (Kyle Brindza KICK)",0,7
"ND DRIVE TOTALS: 7 plays, 47 yards, 3:04"
Rice at 6:02,,RICE,ND
,Kyle Brindza kickoff for 63 yds,0,7
1st and 10 at RICE 35,Jowan Davis run for 1 yd to the Rice 36,,
2nd and 9 at RICE 36,Driphus Jackson run for 3 yds to the Rice 39,,
3rd and 6 at RICE 39,Driphus Jackson pass complete to Dennis Parks for 30 yds to the NDame 31 for a 1ST down,,
1st and 10 at ND 31,Darik Dillard run for no gain to the NDame 31,,
2nd and 10 at ND 31,Driphus Jackson pass complete to Zach Wright for 13 yds to the NDame 18 for a 1ST down,,
1st and 10 at ND 18,Jowan Davis run for 3 yds to the NDame 15,,
2nd and 7 at ND 15,"Driphus Jackson run for a loss of 1 yard to the NDame 16 RICE Penalty, Offensive Holding (-10 Yards) to the NDame 26",,
2nd and 18 at ND 26,Zach Wright 26 Yd pass from Driphus Jackson (James Hairston Kick),7,7
"RICE DRIVE TOTALS: 8 plays, 65 yards, 3:49"
Notre Dame at 2:13,,RICE,ND
,James Hairston kickoff for 65 yds for a touchback,7,7
1st and 10 at ND 25,"Everett Golson pass complete to William Fuller for 75 yds for a TD, (Kyle Brindza KICK)",7,14
"ND DRIVE TOTALS: 1 play, 75 yards, 0:12"
Rice at 2:01,,RICE,ND
,Kyle Brindza kickoff for 65 yds for a touchback,7,14
1st and 10 at RICE 25,Jowan Davis run for a loss of 1 yard to the Rice 24,,
,"Timeout RICE, clock 01:26",,
2nd and 11 at RICE 24,Driphus Jackson pass incomplete to Zach Wright,,
3rd and 11 at RICE 24,Driphus Jackson pass complete to Darik Dillard for 6 yds to the Rice 30,,
4th and 5 at RICE 30,"James Farrimond punt for 67 yds , Greg Bryant returns for 10 yds to the NDame 13",,
"RICE DRIVE TOTALS: 3 plays, 5 yards, 1:39"
Notre Dame at 0:22,,RICE,ND
1st and 10 at ND 13,Everett Golson pass complete to Ben Koyack for 9 yds to the NDame 22,7,14
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Notre Dame at 15:00,,RICE,ND
2nd and 1 at ND 22,Cam McDaniel run for 23 yds to the NDame 45 for a 1ST down,7,14
1st and 10 at ND 45,Everett Golson pass complete to Corey Robinson for 25 yds to the Rice 30 for a 1ST down,,
1st and 10 at RICE 30,Everett Golson run for 2 yds to the Rice 28,,
2nd and 8 at RICE 28,Cam McDaniel run for 6 yds to the Rice 22,,
3rd and 2 at RICE 22,"Everett Golson pass incomplete to Ben Koyack, broken up by Gabe Baker",,
4th and 2 at RICE 22,Kyle Brindza 39 yd FG MISSED,,
"ND DRIVE TOTALS: 7 plays, 65 yards, 1:55"
Rice at 13:27,,RICE,ND
1st and 10 at RICE 22,Driphus Jackson pass complete to Jowan Davis for 3 yds to the Rice 25,7,14
2nd and 7 at RICE 25,"RICE Penalty, Illegal Formation (-5 Yards) to the Rice 20",,
2nd and 12 at RICE 20,Driphus Jackson pass incomplete to Dennis Parks,,
3rd and 12 at RICE 20,"RICE Penalty, Delay of Game (Driphus Jackson) to the Rice 15",,
3rd and 17 at RICE 15,Driphus Jackson run for 10 yds to the Rice 25,,
4th and 7 at RICE 25,"James Farrimond punt for 42 yds , Greg Bryant returns for 18 yds to the Rice 49",,
"RICE DRIVE TOTALS: 3 plays, 3 yards, 2:05"
Notre Dame at 11:22,,RICE,ND
1st and 10 at RICE 49,Everett Golson run for 7 yds to the Rice 42,7,14
2nd and 3 at RICE 42,"NOTRE DAME Penalty, False Start (Nick Martin) to the Rice 47",,
