0518039220141004,,518,392
,"OHIO STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Ohio State at 15:00,,OHST,MARY
,Brad Craddock kickoff for 65 yds for a touchback,0,0
1st and 10 at OSU 25,Ezekiel Elliott run for 4 yds to the OhSt 29,,
2nd and 6 at OSU 29,Ezekiel Elliott run for 8 yds to the OhSt 37 for a 1ST down,,
1st and 10 at OSU 37,J.T. Barrett run for 20 yds to the Mary 43 for a 1ST down,,
1st and 10 at MD 43,Ezekiel Elliott run for 5 yds to the Mary 38,,
2nd and 5 at MD 38,Ezekiel Elliott run for 28 yds to the Mary 10 for a 1ST down,,
1st and Goal at MD 10,Rod Smith run for 1 yd to the Mary 9,,
2nd and Goal at MD 9,J.T. Barrett pass complete to Evan Spencer for 8 yds to the Mary 1,,
3rd and Goal at MD 1,Rod Smith 1 Yd Run (Sean Nuernberger Kick),7,0
"OSU DRIVE TOTALS: 8 plays, 75 yards, 3:01"
Maryland at 11:59,,OHST,MARY
,"Kyle Clinton kickoff for 65 yds , Stefon Diggs return for 11 yds to the Mary 11",7,0
1st and 10 at MD 11,C.J. Brown run for 3 yds to the Mary 14,,
2nd and 7 at MD 14,C.J. Brown pass complete to Deon Long for 6 yds to the Mary 20,,
3rd and 1 at MD 20,C.J. Brown run for 2 yds to the Mary 22 for a 1ST down,,
1st and 10 at MD 22,Brandon Ross run for no gain to the Mary 22,,
2nd and 10 at MD 22,C.J. Brown pass incomplete to P.J. Gallo,,
3rd and 10 at MD 22,C.J. Brown pass incomplete to Jacquille Veii,,
4th and 10 at MD 22,"Nathan Renfro punt for 56 yds , Dontre Wilson returns for 5 yds to the OhSt 27",,
"MD DRIVE TOTALS: 6 plays, 11 yards, 1:59"
Ohio State at 10:00,,OHST,MARY
1st and 10 at OSU 27,J.T. Barrett pass incomplete to Jalin Marshall,7,0
2nd and 10 at OSU 27,J.T. Barrett pass complete to Corey Smith for 9 yds to the OhSt 36,,
3rd and 1 at OSU 36,Ezekiel Elliott run for 9 yds to the OhSt 45 for a 1ST down,,
1st and 10 at OSU 45,J.T. Barrett pass complete to Dontre Wilson for 10 yds to the Mary 45 for a 1ST down,,
1st and 10 at MD 45,J.T. Barrett pass complete to Dontre Wilson for 35 yds to the Mary 10 for a 1ST down,,
1st and Goal at MD 10,J.T. Barrett run for 1 yd to the Mary 9,,
2nd and Goal at MD 9,J.T. Barrett run for no gain to the Mary 9,,
3rd and Goal at MD 9,Jalin Marshall 9 Yd pass from J.T. Barrett (Sean Nuernberger Kick),14,0
"OSU DRIVE TOTALS: 8 plays, 73 yards, 3:27"
Maryland at 6:33,,OHST,MARY
,Kyle Clinton kickoff for 59 yds,14,0
1st and 10 at MD 35,Brandon Ross run for 23 yds to the OhSt 42 for a 1ST down,,
1st and 10 at OSU 42,Brandon Ross run for 1 yd to the OhSt 41,,
2nd and 9 at OSU 41,C.J. Brown pass complete to Marcus Leak for 2 yds to the OhSt 39,,
3rd and 7 at OSU 39,C.J. Brown pass incomplete to Stefon Diggs,,
4th and 7 at OSU 39,Brad Craddock 57 Yd Field Goal,14,3
"MD DRIVE TOTALS: 5 plays, 26 yards, 1:33"
Ohio State at 5:00,,OHST,MARY
,Brad Craddock kickoff for 65 yds for a touchback,14,3
