0066047320141108,,66,473
1st Quarter Play-by-Play
New Mexico at 15:00,,BSU,UNM
,Dan Goodale kickoff for 65 yds for a touchback,0,0
1st and 10 at UNM 25,"Jhurell Pressley run for 75 yds for a TD, (Zack Rogers KICK)",0,7
"UNM DRIVE TOTALS: 1 play, 75 yards, 0:11"
Boise State at 14:49,,BSU,UNM
,Jason Sanders kickoff for 65 yds for a touchback,0,7
1st and 10 at BSU 25,"Grant Hedrick pass complete to Jay Ajayi for 75 yds for a TD, (Dan Goodale KICK)",7,7
"BSU DRIVE TOTALS: 1 play, 75 yards, 0:12"
New Mexico at 14:37,,BSU,UNM
,Dan Goodale kickoff for 62 yds,7,7
1st and 10 at UNM 35,Jhurell Pressley run for 5 yds to the NMex 40,,
2nd and 5 at UNM 40,Jhurell Pressley run for 5 yds to the NMex 45 for a 1ST down,,
1st and 10 at UNM 45,Teriyon Gipson run for 2 yds to the NMex 47,,
2nd and 8 at UNM 47,Lamar Jordan run for 1 yd to the NMex 48,,
3rd and 7 at UNM 48,Lamar Jordan pass complete to Teriyon Gipson for a loss of 2 yards to the NMex 46,,
4th and 9 at UNM 46,"Zack Rogers punt for 46 yds, downed at the BoiSt 8",,
"UNM DRIVE TOTALS: 5 plays, 11 yards, 2:49"
Boise State at 11:48,,BSU,UNM
1st and 10 at BSU 8,Jay Ajayi run for 1 yd to the BoiSt 9,7,7
2nd and 9 at BSU 9,"BOISE ST Penalty, false start (-4 Yards) to the BoiSt 5",,
2nd and 13 at BSU 5,Jay Ajayi run for 7 yds to the BoiSt 12,,
3rd and 6 at BSU 12,Grant Hedrick pass incomplete to Shane Williams-Rhodes,,
4th and 6 at BSU 12,"Sean Wale punt for 48 yds , Dameon Gamblin returns for 10 yds to the NMex 22 NEW MEXICO Penalty, illegal block (10 Yards) to the NMex 40",,
"BSU DRIVE TOTALS: 3 plays, 4 yards, 1:39"
New Mexico at 10:09,,BSU,UNM
1st and 10 at UNM 40,Teriyon Gipson run for 57 yds to the BoiSt 3 for a 1ST down,7,7
1st and Goal at BSU 3,Lamar Jordan run for 1 yd to the BoiSt 2,,
2nd and Goal at BSU 2,"Jhurell Pressley run for 2 yds for a TD, (Zack Rogers KICK)",7,14
"UNM DRIVE TOTALS: 3 plays, 60 yards, 1:02"
Boise State at 8:59,,BSU,UNM
,"Jason Sanders kickoff for 60 yds , Charles Bertoli return for 20 yds to the BoiSt 25",7,14
1st and 10 at BSU 25,Jay Ajayi run for 5 yds to the BoiSt 30,,
