0400073620140913,,400,736
1st Quarter Play-by-Play
Vanderbilt at 15:00,,MASS,VAN
,"Matthew Wylie kickoff for 63 yds , Darrius Sims return for 23 yds to the Vandy 25",0,0
1st and 10 at VAN 25,Ralph Webb run for 2 yds to the Vandy 27,,
2nd and 8 at VAN 27,Wade Freebeck pass complete to C.J. Duncan for 3 yds to the Vandy 30,,
3rd and 5 at VAN 30,Wade Freebeck sacked by Joe Colton for a loss of 3 yards to the Vandy 27,,
4th and 8 at VAN 27,Colby Cooke punt for 49 yds,,
"VAN DRIVE TOTALS: 3 plays, 2 yards, 2:14"
Massachusetts at 12:46,,MASS,VAN
1st and 10 at UMASS 24,Marken Michel run for 5 yds to the UMass 29,0,0
2nd and 5 at UMASS 29,Blake Frohnapfel pass complete to Tajae Sharpe for 10 yds to the UMass 39 for a 1ST down,,
1st and 10 at UMASS 39,Blake Frohnapfel pass complete to Tajae Sharpe for 11 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Jamal Wilson run for 5 yds to the Vandy 45,,
2nd and 5 at VAN 45,"Blake Frohnapfel run for a loss of 5 yards to the Vandy 47 Blake Frohnapfel fumbled, recovered by UMass Blake Frohnapfel  , return for 4 yds to the Vandy 47",,
3rd and 7 at VAN 47,Blake Frohnapfel pass complete to Tajae Sharpe for 9 yds to the Vandy 38 for a 1ST down,,
1st and 10 at VAN 38,Blake Frohnapfel pass complete to Tajae Sharpe for a loss of 4 yards to the Vandy 42,,
2nd and 14 at VAN 42,Blake Frohnapfel pass complete to Marken Michel for 13 yds to the Vandy 29,,
3rd and 1 at VAN 29,Jamal Wilson run for 10 yds to the Vandy 19 for a 1ST down,,
1st and 10 at VAN 19,"VANDERBILT Penalty, Defensive offside (N/A) to the Vandy 14",,
1st and 5 at VAN 14,Jamal Wilson run for 1 yd to the Vandy 13,,
2nd and 4 at VAN 13,Blake Frohnapfel pass incomplete to N/A,,
3rd and 4 at VAN 13,"Blake Frohnapfel pass complete to Rodney Mills for 13 yds for a TD, (Blake Lucas KICK)",7,0
"UMASS DRIVE TOTALS: 12 plays, 76 yards, 4:50"
Vanderbilt at 7:50,,MASS,VAN
,"Matthew Wylie kickoff for 58 yds , Darrius Sims return for 23 yds to the VANDERBILT 42 VANDERBILT Penalty, sideline interference (5 Yards) to the Vandy 25",7,0
1st and 10 at VAN 25,Ralph Webb run for 11 yds to the Vandy 36 for a 1ST down,,
1st and 10 at VAN 36,Ralph Webb run for 9 yds to the Vandy 45,,
2nd and 1 at VAN 45,Ralph Webb run for 2 yds to the Vandy 47 for a 1ST down,,
1st and 10 at VAN 47,Wade Freebeck pass intercepted Trey Dudley-Giles return for 2 yds to the UMass 42,,
"VAN DRIVE TOTALS: 4 plays, 22 yards, 1:45"
Massachusetts at 6:05,,MASS,VAN
1st and 10 at UMASS 42,Blake Frohnapfel sacked by Jonathan Wynn for a loss of 8 yards to the UMass 34,7,0
2nd and 18 at UMASS 34,Jamal Wilson run for 2 yds to the UMass 36,,
3rd and 16 at UMASS 36,Blake Frohnapfel pass complete to Jamal Wilson for 11 yds to the UMass 47,,
4th and 5 at UMASS 47,"Brian McDonald pass complete to Rodney Mills for 53 yds for a TD, (Blake Lucas KICK)",14,0
"UMASS DRIVE TOTALS: 4 plays, 58 yards, 1:46"
Vanderbilt at 4:11,,MASS,VAN
,"Matthew Wylie kickoff for 60 yds , Darrius Sims return for 30 yds to the Vandy 35",14,0
1st and 10 at VAN 35,"Ralph Webb rush for 5 yards to the VANDY40 (Ngobidi, P.;Messiah, K.), PENALTY VANDY illegal formation 5 yards to the VANDY30, NO PLAY.",,
1st and 15 at VAN 30,Ralph Webb run for 10 yds to the Vandy 40,,
2nd and 5 at VAN 40,Ralph Webb run for 1 yd to the Vandy 41,,
3rd and 4 at VAN 41,Wade Freebeck run for a loss of 2 yards to the Vandy 39,,
4th and 6 at VAN 39,"Colby Cooke punt for 49 yds, downed at the UMass 12",,
"VAN DRIVE TOTALS: 3 plays, 4 yards, 2:44"
Massachusetts at 1:27,,MASS,VAN
1st and 10 at UMASS 12,Lorenzo Woodley run for 5 yds to the UMass 17,14,0
2nd and 5 at UMASS 17,Lorenzo Woodley run for 2 yds to the UMass 19,,
3rd and 3 at UMASS 19,Lorenzo Woodley run for 1 yd to the UMass 20,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Massachusetts at 15:00,,MASS,VAN
4th and 2 at UMASS 20,Brian McDonald punt for 31 yds,14,0
"UMASS DRIVE TOTALS: 3 plays, 8 yards, 1:35"
Vanderbilt at 14:52,,MASS,VAN
1st and 10 at VAN 49,Ralph Webb run for 7 yds to the UMass 44,14,0
2nd and 3 at UMASS 44,Patton Robinette pass complete to Kris Kentera for 5 yds to the UMass 39 for a 1ST down,,
1st and 10 at UMASS 39,Ralph Webb run for 2 yds to the UMass 37,,
2nd and 8 at UMASS 37,Jerron Seymour run for 2 yds to the UMass 35,,
3rd and 6 at UMASS 35,Patton Robinette pass complete to Chandler Dorrell for 10 yds to the UMass 25 for a 1ST down,,
1st and 10 at UMASS 25,Ralph Webb run for 7 yds to the UMass 18,,
2nd and 3 at UMASS 18,Patton Robinette run for 11 yds to the UMass 7 for a 1ST down,,
1st and Goal at UMASS 7,Ralph Webb run for 6 yds to the UMass 1,,
2nd and Goal at UMASS 1,"Patton Robinette run for 1 yd for a TD, (Stephen Rivers KICK), (Tommy Openshaw KICK)",14,7
"VAN DRIVE TOTALS: 9 plays, 51 yards, 4:50"
Massachusetts at 9:50,,MASS,VAN
,"Hayden Lekacz kickoff for 62 yds , Trey Dudley-Giles return for 74 yds to the Vandy 23",14,7
1st and 10 at VAN 23,Blake Frohnapfel pass complete to Tajae Sharpe for 9 yds to the Vandy 14,,
2nd and 1 at VAN 14,Lorenzo Woodley run for a loss of 1 yard to the Vandy 15,,
,"Timeout MASSACHUSETTS, clock 08:52",,
3rd and 2 at VAN 15,Blake Frohnapfel pass incomplete to N/A,,
4th and 2 at VAN 15,Blake Lucas 32 yd FG GOOD,17,7
"UMASS DRIVE TOTALS: 4 plays, 8 yards, 1:07"
Vanderbilt at 8:42,,MASS,VAN
,Matthew Wylie kickoff for 35 yds,17,7
1st and 10 at VAN 30,"Patton Robinette pass complete to Steven Sche,  for 6 yds to the Vandy 36",,
2nd and 4 at VAN 36,Ralph Webb run for a loss of 1 yard to the Vandy 35,,
3rd and 5 at VAN 35,Patton Robinette pass incomplete to N/A,,
4th and 5 at VAN 35,"Colby Cooke punt for 51 yds , Trey Dudley-Giles returns for no gain to the UMass 14",,
"VAN DRIVE TOTALS: 3 plays, 5 yards, 1:41"
Massachusetts at 7:01,,MASS,VAN
1st and 10 at UMASS 14,Adam Butler 0 Yd Fumble Return,17,13
"UMASS DRIVE TOTALS: 1 play, -14 yards, 0:07"
Massachusetts at 6:46,,MASS,VAN
,"Hayden Lekacz kickoff for 63 yds , Trey Dudley-Giles return for 20 yds to the UMass 22",17,13
