0726067020140913,,726,670
1st Quarter Play-by-Play
Texas State at 15:00,,NAVY,TST
,"Austin Grebe kickoff for 63 yds , Brandon Smith return for 13 yds to the TexSt 15",0,0
1st and 10 at TXST 15,Robert Lowe run for 5 yds to the TexSt 20,,
2nd and 5 at TXST 20,Jafus Gaines run for a loss of 5 yards to the TexSt 15,,
3rd and 10 at TXST 15,Tyler Jones pass incomplete to N/A,,
4th and 10 at TXST 15,"Will Johnson punt for 45 yds , DeBrandon Sanders returns for 1 yd to the Navy 41",,
"TXST DRIVE TOTALS: 3 plays, 0 yards, 1:05"
Navy at 13:55,,NAVY,TST
1st and 10 at NAVY 41,Tago Smith pass complete to Brendan Dudeck for 3 yds to the Navy 44,0,0
2nd and 7 at NAVY 44,Tago Smith run for 14 yds to the TexSt 42 for a 1ST down,,
1st and 10 at TXST 42,Tago Smith run for 2 yds to the TexSt 40,,
2nd and 8 at TXST 40,Noah Copeland run for 17 yds to the TexSt 23 for a 1ST down,,
1st and 10 at TXST 23,Tago Smith run for 3 yds to the TexSt 20,,
2nd and 7 at TXST 20,Ryan Williams-Jenkins run for 6 yds to the TexSt 14,,
3rd and 1 at TXST 14,"Chris Swain run for 14 yds for a TD, (Nick Sloan KICK)",7,0
"NAVY DRIVE TOTALS: 7 plays, 59 yards, 4:02"
Texas State at 9:53,,NAVY,TST
,Austin Grebe kickoff for 65 yds for a touchback,7,0
1st and 10 at TXST 25,Robert Lowe run for 9 yds to the TexSt 34,,
2nd and 1 at TXST 34,Tyler Jones pass complete to Jafus Gaines for 7 yds to the TexSt 41 for a 1ST down,,
1st and 10 at TXST 41,Tyler Jones pass complete to Jafus Gaines for 5 yds to the TexSt 46,,
2nd and 5 at TXST 46,Tyler Jones run for 8 yds to the Navy 46 for a 1ST down,,
1st and 10 at NAVY 46,Robert Lowe run for 5 yds to the Navy 41,,
2nd and 5 at NAVY 41,C.J. Best run for 10 yds to the Navy 31 for a 1ST down,,
1st and 10 at NAVY 31,Tyler Jones run for 2 yds to the Navy 29,,
2nd and 8 at NAVY 29,Tyler Jones pass complete to Jafus Gaines for 16 yds to the Navy 13 for a 1ST down,,
1st and 10 at NAVY 13,Robert Lowe run for 7 yds to the Navy 6,,
2nd and 3 at NAVY 6,"Lowe,Robert rush for 4 yards to the NAVY2 (Drake, Jordan), PENALTY TXST face mask 15 yards to the NAVY21, NO PLAY.",,
2nd and 18 at ,"Tyler Jones pass complete to Robert Lowe for 8 yds to the Navy 13 TEXAS STATE Penalty, UR (N/A) to the Navy 42",,
3rd and 39 at NAVY 42,Tyler Jones pass complete to Jafus Gaines for 27 yds to the Navy 15,,
4th and 12 at NAVY 15,Jason Dann 32 yd FG MISSED,,
"TXST DRIVE TOTALS: 12 plays, 60 yards, 4:26"
Navy at 5:27,,NAVY,TST
1st and 10 at NAVY 20,Quinton Singleton run for 4 yds to the Navy 24,7,0
2nd and 6 at NAVY 24,Tago Smith run for 7 yds to the Navy 31 for a 1ST down,,
1st and 10 at NAVY 31,Geoffrey Whiteside run for 2 yds to the Navy 33,,
2nd and 8 at NAVY 33,"Tago Smith pass incomplete to Brendan Dudeck, broken up by Craig Mager",,
,"Timeout NAVY, clock 03:35",,
3rd and 8 at NAVY 33,Tago Smith run for 27 yds to the TexSt 40 for a 1ST down,,
1st and 10 at TXST 40,Tago Smith run for 3 yds to the TexSt 37,,
2nd and 7 at TXST 37,"Tago Smith run for no gain to the TexSt 37 for a 1ST down TEXAS STATE Penalty, UR (Michael Odiari) to the TexSt 22 for a 1ST down",,
1st and 10 at TXST 22,"Sanders, DeBrandon rush over left end for 2 yards to the TXST20 (Jeter-Gilmon, Jerrid), PENALTY NAVY holding (Brown, Demond) 10 yards to the TXST32, NO PLAY.",,
1st and 20 at TXST 32,Tago Smith pass complete to Thomas Wilson for 22 yds to the TexSt 10 for a 1ST down,,
1st and Goal at TXST 10,Tago Smith run for 1 yd to the TexSt 9,,
2nd and Goal at TXST 9,Chris Swain run for 3 yds to the TexSt 6,,
,"Timeout NAVY, clock 00:24",,
3rd and Goal at TXST 6,"Tago Smith pass complete to Brendan Dudeck for 6 yds for a TD, (Nick Sloan KICK)",14,0
"NAVY DRIVE TOTALS: 11 plays, 80 yards, 5:07"
Texas State at 0:13,,NAVY,TST
,"Austin Grebe kickoff for 65 yds , Brandon Smith return for 20 yds to the TEXSTATE 45 TEXAS STATE Penalty, illegal block (N/A) to the TexSt 10",14,0
1st and 10 at TXST 10,Tyler Jones run for 8 yds to the TexSt 18,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Texas State at 15:00,,NAVY,TST
2nd and 2 at TXST 18,Tyler Jones run for 9 yds to the TexSt 27 for a 1ST down,14,0
1st and 10 at TXST 27,Tyler Jones pass complete to Bradley Miller for 11 yds to the TexSt 38 for a 1ST down,,
1st and 10 at TXST 38,Robert Lowe run for 2 yds to the TexSt 40,,
2nd and 8 at TXST 40,Robert Lowe run for 4 yds to the TexSt 44,,
3rd and 4 at TXST 44,"Tyler Jones pass incomplete to Robert Lowe, broken up by Paul Quessenberry",,
4th and 4 at TXST 44,"Will Johnson punt for 33 yds, downed at the Navy 23",,
"TXST DRIVE TOTALS: 6 plays, 34 yards, 1:59"
Navy at 13:14,,NAVY,TST
1st and 10 at NAVY 23,Noah Copeland run for 11 yds to the Navy 34 for a 1ST down,14,0
1st and 10 at NAVY 34,Noah Copeland run for 2 yds to the Navy 36,,
2nd and 8 at NAVY 36,Geoffrey Whiteside run for 38 yds to the TexSt 26 for a 1ST down,,
1st and 10 at TXST 26,Demond Brown run for 2 yds to the TexSt 24,,
2nd and 8 at TXST 24,Tago Smith pass complete to Geoffrey Whiteside for 19 yds to the TexSt 5 for a 1ST down,,
1st and Goal at TXST 5,Tago Smith run for 4 yds to the TexSt 1,,
2nd and Goal at TXST 1,"Tago Smith run for 1 yd for a TD, (Nick Sloan KICK)",21,0
"NAVY DRIVE TOTALS: 7 plays, 77 yards, 3:00"
Texas State at 10:14,,NAVY,TST
,Austin Grebe kickoff for 65 yds for a touchback,21,0
1st and 10 at TXST 25,Terrence Franks run for no gain to the TexSt 25,,
2nd and 10 at TXST 25,Tyler Jones run for 12 yds to the TexSt 37 for a 1ST down,,
1st and 10 at TXST 37,"Tyler Jones pass incomplete to Bradley Miller, broken up by Quincy Adams",,
2nd and 10 at TXST 37,Tyler Jones pass incomplete to Ryan Carden,,
3rd and 10 at TXST 37,Tyler Jones pass intercepted James Britton return for 17 yds to the TexSt 24,,
"TXST DRIVE TOTALS: 5 plays, 12 yards, 1:17"
Navy at 8:57,,NAVY,TST
1st and 10 at TXST 24,Chris Swain run for 4 yds to the TexSt 20,21,0
2nd and 6 at TXST 20,Tago Smith sacked by Colby Targun for a loss of 6 yards to the TexSt 26,,
,"Timeout NAVY, clock 07:47",,
3rd and 12 at TXST 26,Jamir Tillman run for 24 yds to the TexSt 2 for a 1ST down,,
1st and Goal at TXST 2,Tago Smith run for 1 yd to the TexSt 1,,
2nd and Goal at TXST 1,Tago Smith 1 Yd Run (Nick Sloan Kick),28,0
"NAVY DRIVE TOTALS: 5 plays, 24 yards, 2:11"
Texas State at 6:46,,NAVY,TST
,Austin Grebe kickoff for 65 yds for a touchback,28,0
1st and 10 at TXST 25,Terrence Franks run for 1 yd to the TexSt 26,,
2nd and 9 at TXST 26,Tyler Jones pass complete to Brandon Smith for 8 yds to the TexSt 34,,
3rd and 1 at TXST 34,Tyler Jones pass complete to Brandon Smith for 3 yds to the TexSt 37 for a 1ST down,,
1st and 10 at TXST 37,"Jones,Tyler rush up middle for 2 yards to the TXST39 (Quessenberry, Paul), PENALTY TXST holding (Sarabia, Brandon) 10 yards to the TXST27, NO PLAY.",,
1st and 20 at TXST 27,Tyler Jones pass complete to Bradley Miller for 10 yds to the TexSt 37,,
2nd and 10 at TXST 37,"Jones,Tyler deep out pass complete to Lowe,Robert for 53 yards to the NAVY10 (Adams, Quincy), PENALTY TXST ineligible downfield on pass 5 yards to the TXST32, NO PLAY.",,
2nd and 15 at TXST 32,"Tyler Jones pass complete to Brandon Smith for 6 yds to the TexSt 38 TEXAS STATE Penalty, face mask (15 yards) (Jafus Gaines) to the TexSt 23",,
2nd and 24 at TXST 23,Terrence Franks run for 7 yds to the TexSt 30,,
3rd and 17 at TXST 30,Tyler Jones pass complete to Bradley Miller for 16 yds to the TexSt 46,,
4th and 1 at TXST 46,Tyler Jones run for 6 yds to the Navy 48 for a 1ST down,,
1st and 10 at NAVY 48,Tyler Jones run for 6 yds to the Navy 42,,
2nd and 4 at NAVY 42,Tyler Jones run for 3 yds to the Navy 39,,
3rd and 1 at NAVY 39,Tyler Jones pass complete to Robert Lowe for 11 yds to the Navy 28 for a 1ST down,,
1st and 10 at NAVY 28,Tyler Jones pass incomplete to N/A,,
2nd and 10 at NAVY 28,Tyler Jones pass complete to Ben Ijah for 13 yds to the Navy 15 for a 1ST down,,
1st and 10 at NAVY 15,Tyler Jones pass complete to Bradley Miller for 2 yds to the Navy 13,,
2nd and 8 at NAVY 13,Tyler Jones pass complete to Bradley Miller for 7 yds to the Navy 6,,
3rd and 1 at NAVY 6,Robert Lowe run for 5 yds to the Navy 1 for a 1ST down,,
1st and Goal at NAVY 1,"Tyler Jones run for 1 yd for a TD, (Jason Dann KICK)",28,7
"TXST DRIVE TOTALS: 17 plays, 75 yards, 6:03"
Navy at 0:37,,NAVY,TST
,"Will Johnson kickoff for 61 yds , Ryan Williams-Jenkins return for 16 yds to the TEXSTATE 49 NAVY Penalty, Offensive holding (10 Yards) to the Navy 10",28,7
1st and 10 at NAVY 10,Noah Copeland run for 2 yds to the Navy 12,,
,End of 2nd Quarter,,
"NAVY DRIVE TOTALS: 1 play, 2 yards, 0:37"
3rd Quarter Play-by-Play
Navy at 14:52,,NAVY,TST
,"Will Johnson kickoff for 52 yds , Toneo Gulley return for 14 yds to the Navy 27",28,7
1st and 10 at NAVY 27,Noah Copeland run for 63 yds to the TexSt 10 for a 1ST down,,
1st and Goal at TXST 10,Noah Copeland run for 3 yds to the TexSt 7,,
2nd and Goal at TXST 7,Noah Copeland run for 3 yds to the TexSt 4,,
3rd and Goal at TXST 4,Tago Smith run for 3 yds to the TexSt 1,,
4th and Goal at TXST 1,Tago Smith run for no gain to the TexSt 1,,
"NAVY DRIVE TOTALS: 5 plays, 72 yards, 1:55"
Texas State at 12:57,,NAVY,TST
1st and 10 at TXST 1,Tyler Jones pass complete to Ben Ijah for 1 yd to the TexSt 2,28,7
2nd and 9 at TXST 2,Tyler Jones pass incomplete to Ben Ijah,,
3rd and 9 at TXST 2,"Tyler Jones pass incomplete to Bradley Miller, broken up by Brendon Clements",,
4th and 9 at TXST 2,"Will Johnson punt for 38 yds , Parrish Gaines returns for 4 yds to the TexSt 36",,
"TXST DRIVE TOTALS: 3 plays, 1 yard, 0:33"
Navy at 12:24,,NAVY,TST
1st and 10 at TXST 36,Noah Copeland run for 5 yds to the TexSt 31,28,7
2nd and 5 at TXST 31,"Smith, Tago pass incomplete, PENALTY NAVY illegal use of hands (Binns, E.K.) 15 yards to the TXST46, NO PLAY.",,
2nd and 20 at TXST 46,Tago Smith pass intercepted Germod Williams return for no gain to the TexSt 22,,
"NAVY DRIVE TOTALS: 2 plays, -10 yards, 0:45"
Texas State at 11:39,,NAVY,TST
1st and 10 at TXST 22,Tyler Jones pass incomplete to Jafus Gaines,28,7
2nd and 10 at TXST 22,"Tyler Jones run for 3 yds to the TexSt 25 TEXAS STATE Penalty, Offensive holding (Bradley Miller) to the TexSt 15",,
2nd and 17 at TXST 15,Robert Lowe run for 6 yds to the TexSt 21,,
3rd and 11 at TXST 21,Tyler Jones pass incomplete to Robert Lowe,,
4th and 11 at TXST 21,"Will Johnson punt for 48 yds, downed at the Navy 31",,
"TXST DRIVE TOTALS: 4 plays, -1 yard, 1:07"
Navy at 10:32,,NAVY,TST
1st and 10 at NAVY 31,Tago Smith run for 3 yds to the Navy 34,28,7
2nd and 7 at NAVY 34,Tago Smith run for 5 yds to the Navy 39,,
3rd and 2 at NAVY 39,Quinton Singleton run for 2 yds to the Navy 41 for a 1ST down,,
1st and 10 at NAVY 41,Toneo Gulley run for 6 yds to the Navy 47,,
2nd and 4 at NAVY 47,Tago Smith run for no gain to the Navy 47,,
3rd and 4 at NAVY 47,Tago Smith run for 3 yds to the 50 yard line,,
,"Timeout NAVY, clock 06:51",,
4th and 1 at 50,"Pablo Beltran punt for 37 yds, fair catch by Craig Mager at the TexSt 13",,
"NAVY DRIVE TOTALS: 6 plays, 19 yards, 3:48"
Texas State at 6:44,,NAVY,TST
1st and 10 at TXST 13,C.J. Best run for 9 yds to the TexSt 22,28,7
2nd and 1 at TXST 22,Robert Lowe run for 8 yds to the TexSt 30 for a 1ST down,,
1st and 10 at TXST 30,Robert Lowe run for 8 yds to the TexSt 38,,
2nd and 2 at TXST 38,Robert Lowe run for 4 yds to the TexSt 42 for a 1ST down,,
1st and 10 at TXST 42,Tyler Jones pass incomplete to Jafus Gaines,,
2nd and 10 at TXST 42,Tyler Jones run for no gain to the TexSt 42,,
3rd and 10 at TXST 42,"Jones,Tyler pass complete to Best,C.J. for 3 yards to the TXST45 (Uzoma, Obi), PENALTY TXST holding (Fissell,Collin) 10 yards to the TXST32, NO PLAY.",,
3rd and 20 at TXST 32,Tyler Jones pass complete to Terrence Franks for 14 yds to the TexSt 46,,
4th and 6 at TXST 46,"Will Johnson punt for 53 yds, downed at the Navy 1",,
"TXST DRIVE TOTALS: 7 plays, 33 yards, 3:14"
Navy at 3:30,,NAVY,TST
1st and 10 at NAVY 1,Tago Smith run for 1 yd to the Navy 2,28,7
2nd and 9 at NAVY 2,Noah Copeland run for 2 yds to the Navy 4,,
3rd and 7 at NAVY 4,Tago Smith run for 1 yd to the Navy 5,,
4th and 6 at NAVY 5,"Pablo Beltran punt for 47 yds for a 1ST down , Craig Mager returns for 8 yds to the Navy 13 for a 1ST down TEXAS STATE Penalty, personal foul (N/A) to the Navy 29 for a 1ST down",,
"NAVY DRIVE TOTALS: 3 plays, 4 yards, 1:57"
Texas State at 1:33,,NAVY,TST
1st and 10 at NAVY 29,Tyler Jones run for 5 yds to the Navy 24,28,7
2nd and 5 at NAVY 24,Tyler Jones run for 10 yds to the Navy 14 for a 1ST down,,
1st and 10 at NAVY 14,Terrence Franks run for a loss of 1 yard to the Navy 15,,
2nd and 11 at NAVY 15,Tyler Jones pass complete to Bradley Miller for 7 yds to the Navy 8,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Texas State at 15:00,,NAVY,TST
3rd and 4 at NAVY 8,Tyler Jones run for 1 yd to the Navy 7,28,7
4th and 3 at NAVY 7,Robert Lowe run for 6 yds to the Navy 1 for a 1ST down,,
1st and Goal at NAVY 1,Tyler Jones run for no gain to the Navy 1,,
2nd and Goal at NAVY 1,Tyler Jones run for no gain to the Navy 1,,
3rd and Goal at NAVY 1,"Robert Lowe run for 1 yd for a TD, (Jason Dann KICK)",28,14
"TXST DRIVE TOTALS: 9 plays, 29 yards, 2:57"
Navy at 13:30,,NAVY,TST
,"Will Johnson kickoff for 64 yds , Ryan Williams-Jenkins return for 28 yds to the Navy 29",28,14
1st and 10 at NAVY 29,Chris Swain run for 4 yds to the Navy 33,,
2nd and 6 at NAVY 33,"Tago Smith pass complete to Jamir Tillman for 67 yds for a TD, (Nick Sloan KICK)",35,14
