0529073220141108,,529,732
1st Quarter Play-by-Play
Utah at 15:00,,ORE,UTAH
,"Matt Wogan kickoff for 57 yds , Kaelin Clay return for 41 yds to the Utah 49",0,0
1st and 10 at UTAH 49,Kendal Thompson run for 7 yds to the Oregn 44,,
2nd and 3 at ORE 44,Devontae Booker run for 1 yd to the Oregn 43,,
3rd and 2 at ORE 43,Kendal Thompson run for 1 yd to the Oregn 42,,
4th and 1 at ORE 42,Devontae Booker run for 2 yds to the Oregn 40 for a 1ST down,,
1st and 10 at ORE 40,Kendal Thompson pass complete to Tim Patrick for 6 yds to the Oregn 34,,
2nd and 4 at ORE 34,Kendal Thompson pass complete to Kaelin Clay for 5 yds to the Oregn 29 for a 1ST down,,
1st and 10 at ORE 29,Kendal Thompson run for 5 yds to the Oregn 24,,
2nd and 5 at ORE 24,"Kendal Thompson run for 8 yds to the Oregn 16 for a 1ST down OREGON Penalty, Personal Foul (Erick Dargan) to the Oregn 8 for a 1ST down",,
1st and Goal at ORE 8,Bubba Poole 8 Yd Run (Andy Phillips Kick),0,7
"UTAH DRIVE TOTALS: 9 plays, 51 yards, 4:35"
Oregon at 10:25,,ORE,UTAH
,Andy Phillips kickoff for 65 yds for a touchback,0,7
1st and 10 at ORE 25,Marcus Mariota run for 61 yds to the Utah 14 for a 1ST down,,
1st and 10 at UTAH 14,"OREGON Penalty, Offensive Pass Interference (Byron Marshall) to the Utah 29",,
1st and 25 at UTAH 29,Marcus Mariota pass complete to Byron Marshall for 6 yds to the Utah 23,,
2nd and 19 at UTAH 23,Marcus Mariota sacked by Lowell Lotulelei for a loss of 6 yards to the Utah 29,,
3rd and 25 at UTAH 29,Marcus Mariota sacked by Lowell Lotulelei for a loss of 7 yards to the Utah 36,,
4th and 32 at UTAH 36,"OREGON Penalty, Delay of Game (-5 Yards) to the Utah 41",,
4th and 37 at UTAH 41,Ian Wheeler punt for 41 yds for a touchback,,
"ORE DRIVE TOTALS: 4 plays, 34 yards, 2:23"
Utah at 8:02,,ORE,UTAH
1st and 10 at UTAH 20,Kendal Thompson pass incomplete,0,7
2nd and 10 at UTAH 20,Devontae Booker run for 8 yds to the Utah 28,,
3rd and 2 at UTAH 28,Kendal Thompson run for 7 yds to the Utah 35 for a 1ST down,,
1st and 10 at UTAH 35,Kendal Thompson pass complete to Kaelin Clay for 5 yds to the Utah 40,,
2nd and 5 at UTAH 40,Kendal Thompson pass complete to Devontae Booker for 7 yds to the Utah 47 for a 1ST down,,
