0704047320140830,,704,473
1st Quarter Play-by-Play
UTEP at 15:00,,UTEP,UNM
,Jason Sanders kickoff for 65 yds for a touchback,0,0
1st and 10 at UTEP 25,Jameill Showers run for 1 yd to the UTEP 26,,
2nd and 9 at UTEP 26,Nathan Jeffery run for 4 yds to the UTEP 30,,
3rd and 5 at UTEP 30,Jameill Showers run for 9 yds to the UTEP 39 for a 1ST down,,
1st and 10 at UTEP 39,Aaron Jones run for a loss of 1 yard to the UTEP 38,,
2nd and 11 at UTEP 38,Jameill Showers pass incomplete to N/A,,
3rd and 11 at UTEP 38,Jameill Showers pass complete to Jarrad Shaw for 25 yds to the NMex 37 for a 1ST down,,
1st and 10 at UNM 37,Aaron Jones run for 25 yds to the NMex 12 for a 1ST down,,
1st and 10 at UNM 12,"Aaron Jones run for 12 yds for a TD, (Jay Mattox KICK)",7,0
"UTEP DRIVE TOTALS: 8 plays, 75 yards, 3:44"
New Mexico at 11:16,,UTEP,UNM
,Jay Mattox kickoff for 65 yds for a touchback,7,0
1st and 10 at UNM 25,David Anaya run for 4 yds to the NMex 29,,
2nd and 6 at UNM 29,Carlos Wiggins run for 12 yds to the NMex 41 for a 1ST down,,
1st and 10 at UNM 41,Cole Gautsche pass incomplete to N/A,,
2nd and 10 at UNM 41,David Anaya run for no gain to the NMex 41,,
3rd and 10 at UNM 41,Cole Gautsche run for 1 yd to the NMex 42,,
4th and 9 at UNM 42,Zack Rogers punt for 50 yds,,
"UNM DRIVE TOTALS: 5 plays, 17 yards, 2:28"
UTEP at 8:48,,UTEP,UNM
1st and 10 at UTEP 8,Jameill Showers pass complete to Ian Hamilton for 3 yds to the UTEP 11,7,0
2nd and 7 at UTEP 11,Aaron Jones run for a loss of 1 yard to the UTEP 10,,
3rd and 8 at UTEP 10,Jameill Showers pass incomplete to Ian Hamilton,,
4th and 8 at UTEP 10,"Mike Ruggles punt for 59 yds , Dameon Gamblin returns for 1 yd to the NMex 32",,
"UTEP DRIVE TOTALS: 3 plays, 2 yards, 1:21"
New Mexico at 7:27,,UTEP,UNM
1st and 10 at UNM 32,"Cole Gautsche run for 68 yds for a TD, (Zack Rogers KICK)",7,7
"UNM DRIVE TOTALS: 1 play, 68 yards, 0:11"
UTEP at 7:16,,UTEP,UNM
,Jason Sanders kickoff for 65 yds for a touchback,7,7
1st and 10 at UTEP 25,Aaron Jones run for 5 yds to the UTEP 30,,
2nd and 5 at UTEP 30,"Nathan Jeffery run for 11 yds to the UTEP 41 for a 1ST down NEW MEXICO Penalty, offside defense ( Yards) declined for a 1ST down",,
1st and 10 at UTEP 41,Jameill Showers pass complete to Autrey Golden for 6 yds to the UTEP 47,,
2nd and 4 at UTEP 47,Aaron Jones run for 1 yd to the UTEP 48,,
3rd and 3 at UTEP 48,Jameill Showers pass complete to Aaron Jones for 4 yds to the NMex 48 for a 1ST down,,
1st and 10 at UNM 48,"Jameill Showers pass complete to Jarrad Shaw for 48 yds for a TD, (Jay Mattox KICK)",14,7
"UTEP DRIVE TOTALS: 6 plays, 75 yards, 2:51"
New Mexico at 4:21,,UTEP,UNM
,"Jay Mattox kickoff for 65 yds , Carlos Wiggins return for 28 yds to the NMex 28",14,7
1st and 10 at UNM 28,Cole Gautsche run for 1 yd to the NMex 29,,
2nd and 9 at UNM 29,Teriyon Gipson run for 1 yd to the NMex 30,,
3rd and 8 at UNM 30,Cole Gautsche pass complete to Marquis Bundy for 8 yds to the NMex 38 for a 1ST down,,
1st and 10 at UNM 38,Teriyon Gipson run for 10 yds to the NMex 48 for a 1ST down,,
1st and 10 at UNM 48,Cole Gautsche run for 10 yds to the UTEP 42 for a 1ST down,,
1st and 10 at UTEP 42,"Cole Gautsche run for 14 yds to the UTEP 28 NEW MEXICO Penalty, illegal forward pass (Cole Gautsche) to the UTEP 33",,
2nd and 1 at UTEP 33,Carlos Wiggins run for 4 yds to the UTEP 29 for a 1ST down,,
1st and 10 at UTEP 29,"UTEP Penalty, offside defense (N/A) to the UTEP 24",,
1st and 5 at UTEP 24,Cole Gautsche run for a loss of 3 yards to the UTEP 27,,
,End of 1st Quarter,,
