0646067120141101,,646,671
1st Quarter Play-by-Play
Louisiana Lafayette at 15:00,,SOAL,ULL
,Aleem Sunanon kickoff for 65 yds for a touchback,0,0
1st and 10 at ULL 25,Terrance Broadway run for 15 yds to the LaLaf 40 for a 1ST down,,
1st and 10 at ULL 40,Elijah McGuire run for 7 yds to the LaLaf 47,,
2nd and 3 at ULL 47,Terrance Broadway pass complete to Elijah McGuire for 5 yds to the SAlab 48 for a 1ST down,,
1st and 10 at USA 48,Alonzo Harris run for 1 yd to the SAlab 47,,
2nd and 9 at USA 47,Alonzo Harris run for 4 yds to the SAlab 43,,
3rd and 5 at USA 43,Terrance Broadway run for 6 yds to the SAlab 37 for a 1ST down,,
1st and 10 at USA 37,Terrance Broadway run for 7 yds to the SAlab 30,,
2nd and 3 at USA 30,"Terrance Broadway pass complete to Terrance Broadway for a loss of 25 yards to the ULLAFAYTTE 45 UL LAFAYETTE Penalty, illegal forward pass (Terrance Broadway) to the LaLaf 45",,
3rd and 28 at ULL 45,Terrance Broadway pass complete to Devin Scott for 45 yds to the SAlab 10 for a 1ST down,,
1st and Goal at USA 10,Elijah McGuire run for no gain to the SAlab 10,,
2nd and Goal at USA 10,Alonzo Harris run for 4 yds to the SAlab 6,,
3rd and Goal at USA 6,Terrance Broadway pass incomplete,,
4th and Goal at USA 6,Hunter Stover 23 yd FG GOOD,0,3
"ULL DRIVE TOTALS: 13 plays, 69 yards, 5:41"
South Alabama at 9:19,,SOAL,ULL
,"Hunter Stover kickoff for 63 yds , T.J. Glover return for 17 yds to the SAlab 19",0,3
1st and 10 at USA 19,Brandon Bridge pass complete to T.J. Glover for 1 yd to the SAlab 20,,
2nd and 9 at USA 20,Xavier Johnson run for 5 yds to the SAlab 25,,
3rd and 4 at USA 25,Brandon Bridge pass incomplete,,
4th and 4 at USA 25,"Brandon McKee punt for 43 yds , Elijah McGuire returns for 4 yds to the LaLaf 36",,
"USA DRIVE TOTALS: 3 plays, 6 yards, 1:24"
