0430043320141129,,430,433
1st Quarter Play-by-Play
Ole Miss at 15:00,,MSU,MISS
,"Logan Cooke kickoff for 57 yds , Jaylen Walton return for 21 yds to the Miss 29",0,0
1st and 10 at MISS 29,Bo Wallace pass incomplete to Vince Sanders,,
2nd and 10 at MISS 29,Jaylen Walton run for 8 yds to the Miss 37,,
3rd and 2 at MISS 37,Bo Wallace run for 1 yd to the Miss 38,,
4th and 1 at MISS 38,Jeremy Liggins run for 2 yds to the Miss 40 for a 1ST down,,
1st and 10 at MISS 40,"u""I'Tavius Mathers"",  run for no gain to the Miss 40",,
2nd and 10 at MISS 40,Bo Wallace pass incomplete,,
3rd and 10 at MISS 40,Bo Wallace pass complete to Cody Core for 11 yds to the MisSt 49 for a 1ST down,,
1st and 10 at MSST 49,Bo Wallace pass incomplete to Evan Engram,,
2nd and 10 at MSST 49,Bo Wallace pass incomplete to Vince Sanders,,
3rd and 10 at MSST 49,Bo Wallace pass incomplete to Quincy Adeboyejo,,
4th and 10 at MSST 49,"Will Gleeson punt for 40 yds, fair catch by Fred Ross at the MisSt 9",,
"MISS DRIVE TOTALS: 10 plays, 22 yards, 2:51"
Mississippi State at 12:09,,MSU,MISS
1st and 10 at MSST 9,Dak Prescott run for 3 yds to the MisSt 12,0,0
2nd and 7 at MSST 12,Josh Robinson run for a loss of 1 yard to the MisSt 11,,
3rd and 8 at MSST 11,"Dak Prescott pass complete to u""De'Runnya Wilson"",  for 14 yds to the MisSt 25 for a 1ST down",,
1st and 10 at MSST 25,Josh Robinson run for 3 yds to the MisSt 28,,
2nd and 7 at MSST 28,Dak Prescott pass complete to Josh Robinson for 4 yds to the MisSt 32,,
3rd and 3 at MSST 32,Dak Prescott run for no gain to the MisSt 32,,
4th and 3 at MSST 32,"Devon Bell punt for 41 yds, fair catch by Markell Pack at the Miss 27",,
"MSST DRIVE TOTALS: 6 plays, 23 yards, 3:38"
Ole Miss at 8:31,,MSU,MISS
1st and 10 at MISS 27,Jaylen Walton run for 6 yds to the Miss 33,0,0
2nd and 4 at MISS 33,"Jaylen Walton run for 3 yds to the Miss 36 OLE MISS Penalty, Offensive Holding (Laremy Tunsil) to the Miss 26",,
2nd and 11 at MISS 26,Bo Wallace pass complete to Cody Core for 8 yds to the Miss 34,,
3rd and 3 at MISS 34,Bo Wallace pass complete to Jaylen Walton for 16 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Jaylen Walton run for 14 yds to the MisSt 36 for a 1ST down,,
1st and 10 at MSST 36,Bo Wallace pass complete to Vince Sanders for 19 yds to the MisSt 17 for a 1ST down,,
1st and 10 at MSST 17,"Bo Wallace pass intercepted, touchback. Taveze Calhoun return for no gain",,
"MISS DRIVE TOTALS: 7 plays, 56 yards, 2:17"
Mississippi State at 6:14,,MSU,MISS
1st and 10 at MSST 20,Dak Prescott pass incomplete,0,0
2nd and 10 at MSST 20,Ashton Shumpert run for a loss of 1 yard to the MisSt 19,,
3rd and 11 at MSST 19,Dak Prescott sacked by Marquis Haynes for a loss of 6 yards to the MisSt 13,,
4th and 17 at MSST 13,"Devon Bell punt for 54 yds , Markell Pack returns for 20 yds to the MisSt 47 Markell Pack fumbled, forced by A.J. Jefferson, recovered by Miss Markell Pack",,
