0107050920140830,,107,509
,"CALIFORNIA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
California at 15:00,,CAL,NU
,"Jack Mitchell kickoff for 65 yds , Khalfani Muhammad return for 21 yds to the Cal 21",0,0
1st and 10 at CAL 21,Jared Goff pass complete to Trevor Davis for 7 yds to the Cal 28,,
2nd and 3 at CAL 28,Khalfani Muhammad run for 4 yds to the Cal 32 for a 1ST down,,
1st and 10 at CAL 32,Luke Rubenzer run for 11 yds to the Cal 43 for a 1ST down,,
1st and 10 at CAL 43,Jared Goff pass complete to Darius Powe for 8 yds to the Nwest 49,,
2nd and 2 at NW 49,Luke Rubenzer run for 1 yd to the Nwest 48,,
,"Timeout CALIFORNIA, clock 12:36",,
3rd and 1 at NW 48,Jared Goff run for 2 yds to the Nwest 46 for a 1ST down,,
1st and 10 at NW 46,Daniel Lasco run for no gain to the Nwest 46,,
2nd and 10 at NW 46,Jared Goff pass incomplete to Daniel Lasco,,
3rd and 10 at NW 46,Jared Goff pass complete to Kenny Lawler for 13 yds to the Nwest 33 for a 1ST down,,
1st and 10 at NW 33,Tre Watson run for 7 yds to the Nwest 26,,
2nd and 3 at NW 26,Jared Goff pass complete to Kenny Lawler for 7 yds to the Nwest 19 for a 1ST down,,
1st and 10 at NW 19,Tre Watson run for 5 yds to the Nwest 14,,
2nd and 5 at NW 14,Luke Rubenzer run for 1 yd to the Nwest 13,,
3rd and 4 at NW 13,Luke Rubenzer run for 7 yds to the Nwest 6 for a 1ST down,,
1st and Goal at NW 6,Daniel Lasco run for 2 yds to the Nwest 4,,
2nd and Goal at NW 4,Jared Goff pass incomplete to Kenny Lawler,,
3rd and Goal at NW 4,Luke Rubenzer run for 3 yds to the Nwest 1,,
,"Timeout CALIFORNIA, clock 08:46",,
4th and Goal at NW 1,"Jared Goff pass complete to Bryce Treggs for 1 yd for a TD, (James Langford KICK)",7,0
"CAL DRIVE TOTALS: 18 plays, 79 yards, 6:18"
Northwestern at 8:42,,CAL,NU
,"James Langford kickoff for 61 yds , Miles Shuler return for 20 yds to the Nwest 24",7,0
1st and 10 at NW 24,Trevor Siemian pass complete to Dan Vitale for 12 yds to the Nwest 36 for a 1ST down,,
1st and 10 at NW 36,Trevor Siemian pass complete to Kyle Prater for 7 yds to the Nwest 43,,
2nd and 3 at NW 43,Justin Jackson run for no gain to the Nwest 43,,
3rd and 3 at NW 43,Trevor Siemian pass complete to Tony Jones for 16 yds to the Cal 41 for a 1ST down,,
1st and 10 at CAL 41,Trevor Siemian run for 5 yds to the Cal 36,,
2nd and 5 at CAL 36,Solomon Vault run for 5 yds to the Cal 31 for a 1ST down,,
1st and 10 at CAL 31,Trevor Siemian run for 4 yds to the Cal 27,,
2nd and 6 at CAL 27,Warren Long run for 4 yds to the Cal 23,,
3rd and 2 at CAL 23,Trevor Siemian pass complete to Tony Jones for 1 yd to the Cal 22,,
4th and 1 at CAL 22,Warren Long run for no gain to the Cal 22,,
"NW DRIVE TOTALS: 10 plays, 54 yards, 3:58"
California at 4:44,,CAL,NU
1st and 10 at CAL 23,Jared Goff sacked by Chi Chi Ariguzo for a loss of 7 yards to the Cal 16,7,0
2nd and 17 at CAL 16,Jared Goff pass complete to Chris Harper for 16 yds to the Cal 32,,
3rd and 1 at CAL 32,Luke Rubenzer run for 1 yd to the Cal 33 for a 1ST down,,
1st and 10 at CAL 33,Jared Goff pass complete to Daniel Lasco for a loss of 2 yards to the Cal 31,,
2nd and 12 at CAL 31,Luke Rubenzer pass incomplete,,
3rd and 12 at CAL 31,Jared Goff pass complete to Darius Powe for 40 yds to the Nwest 29 for a 1ST down,,
1st and 10 at NW 29,Jared Goff pass complete to Tre Watson for 1 yd to the Nwest 28,,
2nd and 9 at NW 28,Luke Rubenzer run for 8 yds to the Nwest 20,,
3rd and 1 at NW 20,Luke Rubenzer pass complete to Bryce Treggs for 9 yds to the Nwest 11 for a 1ST down,,
1st and 10 at NW 11,Luke Rubenzer run for 4 yds to the Nwest 7,,
2nd and 6 at NW 7,"Jared Goff pass complete to Kenny Lawler for 7 yds for a TD, (James Langford KICK)",14,0
"CAL DRIVE TOTALS: 11 plays, 77 yards, 4:41"
Northwestern at 0:03,,CAL,NU
,"James Langford kickoff for 58 yds , Miles Shuler return for 15 yds to the Nwest 22",14,0
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Northwestern at 15:00,,CAL,NU
1st and 10 at NW 22,Miles Shuler run for no gain to the Nwest 22,14,0
2nd and 10 at NW 22,"Trevor Siemian sacked by TEAM for a loss of 17 yards to the Nwest 5 NORTHWESTERN Penalty, Intentional Grounding (Trevor Siemian) to the Nwest 5",,
3rd and 27 at NW 5,Treyvon Green run for no gain to the Nwest 5,,
