0670030120140920,,670,301
,"ILLINOIS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Illinois at 15:00,,TST,ILL
,Will Johnson kickoff for 65 yds for a touchback,0,0
1st and 10 at ILL 25,"Josh Ferguson run for 75 yds for a TD, (Taylor Zalewski MISSED)",0,6
"ILL DRIVE TOTALS: 1 play, 75 yards, 0:13"
Texas State at 14:47,,TST,ILL
,David Reisner kickoff for 65 yds for a touchback,0,6
1st and 10 at TXST 25,Tyler Jones pass incomplete to Brandon Smith,,
2nd and 10 at TXST 25,Robert Lowe run for 1 yd to the TexSt 26,,
3rd and 9 at TXST 26,Tyler Jones pass complete to Brandon Smith for 4 yds to the TexSt 30,,
4th and 5 at TXST 30,Will Johnson punt for 70 yds for a touchback,,
"TXST DRIVE TOTALS: 3 plays, 5 yards, 1:37"
Illinois at 13:10,,TST,ILL
1st and 10 at ILL 20,Wes Lunt pass incomplete to Justin Hardee,0,6
2nd and 10 at ILL 20,Wes Lunt pass complete to Josh Ferguson for 1 yd to the Illin 21,,
3rd and 9 at ILL 21,Wes Lunt pass incomplete to Jon Davis,,
4th and 9 at ILL 21,"Justin DuVernois punt for 34 yds, downed at the TexSt 45",,
"ILL DRIVE TOTALS: 3 plays, 1 yard, 0:56"
Texas State at 12:14,,TST,ILL
1st and 10 at TXST 45,Robert Lowe run for 1 yd to the TexSt 46,0,6
2nd and 9 at TXST 46,Tyler Jones pass complete to Robert Lowe for 18 yds to the Illin 36 for a 1ST down,,
1st and 10 at ILL 36,Tyler Jones run for 10 yds to the Illin 26 for a 1ST down,,
1st and 10 at ILL 26,Robert Lowe run for a loss of 1 yard to the Illin 27,,
2nd and 11 at ILL 27,Tyler Jones pass incomplete to Robert Lowe,,
3rd and 11 at ILL 27,Tyler Jones pass complete to Robert Lowe for 23 yds to the Illin 4 for a 1ST down,,
1st and Goal at ILL 4,Tyler Jones run for no gain to the Illin 4,,
2nd and Goal at ILL 4,"Tyler Jones pass complete to Ben Ijah for 4 yds for a TD, (Jason Dann KICK)",7,6
"TXST DRIVE TOTALS: 8 plays, 55 yards, 2:58"
Illinois at 9:16,,TST,ILL
,Will Johnson kickoff for 65 yds for a touchback,7,6
1st and 10 at ILL 25,Donovonn Young run for 3 yds to the Illin 28,,
2nd and 7 at ILL 28,Wes Lunt pass incomplete to Malik Turner,,
3rd and 7 at ILL 28,Wes Lunt pass complete to Malik Turner for 2 yds to the Illin 30,,
4th and 5 at ILL 30,"Justin DuVernois punt for 42 yds, downed at the TexSt 28",,
"ILL DRIVE TOTALS: 3 plays, 5 yards, 1:20"
Texas State at 7:56,,TST,ILL
1st and 10 at TXST 28,Tyler Jones pass complete to Bradley Miller for 11 yds to the TexSt 39 for a 1ST down,7,6
1st and 10 at TXST 39,Robert Lowe run for 18 yds to the Illin 43 for a 1ST down,,
1st and 10 at ILL 43,Tyler Jones pass complete to Demun Mercer for 6 yds to the Illin 37,,
2nd and 4 at ILL 37,Terrence Franks run for 3 yds to the Illin 34,,
3rd and 1 at ILL 34,Terrence Franks run for a loss of 2 yards to the Illin 36,,
,"Timeout TEXAS STATE, clock 05:41",,
4th and 3 at ILL 36,Tyler Jones pass complete to Bradley Miller for 8 yds to the Illin 28 for a 1ST down,,
1st and 10 at ILL 28,Tyler Jones pass incomplete to Bradley Miller,,
2nd and 10 at ILL 28,Tyler Jones run for 8 yds to the Illin 20,,
3rd and 2 at ILL 20,Robert Lowe run for 6 yds to the Illin 14 for a 1ST down,,
1st and 10 at ILL 14,Terrence Franks run for 3 yds to the Illin 11,,
2nd and 7 at ILL 11,"Tyler Jones pass complete to Jafus Gaines for 11 yds for a TD, (Jason Dann KICK)",14,6
"TXST DRIVE TOTALS: 11 plays, 72 yards, 4:18"
Illinois at 3:38,,TST,ILL
,Will Johnson kickoff for 65 yds for a touchback,14,6
1st and 10 at ILL 25,"ILLINOIS Penalty, False Start (Michael Heitz) to the Illin 20",,
1st and 15 at ILL 20,Josh Ferguson run for 2 yds to the Illin 22,,
2nd and 13 at ILL 22,Josh Ferguson run for 3 yds to the Illin 25,,
3rd and 10 at ILL 25,Wes Lunt pass incomplete to Justin Hardee,,
4th and 10 at ILL 25,"Justin DuVernois punt for 40 yds, fair catch by Craig Mager at the TexSt 35",,
"ILL DRIVE TOTALS: 3 plays, 0 yards, 0:58"
Texas State at 2:40,,TST,ILL
1st and 10 at TXST 35,Tyler Jones pass complete to Ben Ijah for 4 yds to the TexSt 39,14,6
2nd and 6 at TXST 39,Tyler Jones pass incomplete to Ben Ijah,,
3rd and 6 at TXST 39,Robert Lowe run for 10 yds to the TexSt 49 for a 1ST down,,
1st and 10 at TXST 49,Tyler Jones sacked by Dawuane Smoot for a loss of 5 yards to the TexSt 44,,
2nd and 15 at TXST 44,Tyler Jones run for 2 yds to the TexSt 46,,
3rd and 13 at TXST 46,Tyler Jones sacked by Dawuane Smoot for a loss of 9 yards to the TexSt 37,,
,"Timeout TEXAS STATE, clock 00:01",,
4th and 22 at TXST 37,"Will Johnsonu"" punt for 50 yds, fair catch by V'Angelo Bentley at the Illin 13""",,
,End of 1st Quarter,,
"TXST DRIVE TOTALS: 6 plays, 2 yards, 2:40"
2nd Quarter Play-by-Play
Illinois at 15:00,,TST,ILL
1st and 10 at ILL 13,Josh Ferguson run for 2 yds to the Illin 15,14,6
2nd and 8 at ILL 15,Josh Ferguson run for 5 yds to the Illin 20,,
3rd and 3 at ILL 20,Wes Lunt pass incomplete to Jon Davis,,
4th and 3 at ILL 20,"Justin DuVernois punt for 49 yds, downed at the TexSt 31",,
"ILL DRIVE TOTALS: 3 plays, 7 yards, 1:25"
Texas State at 13:35,,TST,ILL
1st and 10 at TXST 31,Robert Lowe run for 9 yds to the TexSt 40,14,6
2nd and 1 at TXST 40,Robert Lowe run for a loss of 1 yard to the TexSt 39,,
3rd and 2 at TXST 39,Tyler Jones run for 4 yds to the TexSt 43 for a 1ST down,,
1st and 10 at TXST 43,Robert Lowe run for 2 yds to the TexSt 45,,
2nd and 8 at TXST 45,Tyler Jones run for no gain to the TexSt 45,,
3rd and 8 at TXST 45,Robert Lowe run for 9 yds to the Illin 46 for a 1ST down,,
1st and 10 at ILL 46,Tyler Jones run for 7 yds to the Illin 39,,
2nd and 3 at ILL 39,Robert Lowe run for 5 yds to the Illin 34 for a 1ST down,,
1st and 10 at ILL 34,Tyler Jones run for a loss of 1 yard to the Illin 35,,
2nd and 11 at ILL 35,Tyler Jones pass complete to Bradley Miller for 9 yds to the Illin 26,,
3rd and 2 at ILL 26,Terrence Franks run for a loss of 2 yards to the Illin 28,,
4th and 4 at ILL 28,Jason Dann 45 yd FG MISSED,,
"TXST DRIVE TOTALS: 12 plays, 41 yards, 4:49"
Illinois at 8:46,,TST,ILL
1st and 10 at ILL 28,Josh Ferguson run for 12 yds to the Illin 40 for a 1ST down,14,6
1st and 10 at ILL 40,Donovonn Young run for 5 yds to the Illin 45,,
2nd and 5 at ILL 45,Josh Ferguson run for 2 yds to the Illin 47,,
3rd and 3 at ILL 47,"Wes Lunt pass incomplete to Matt LaCosse, broken up by David Mayo",,
4th and 3 at ILL 47,"Justin DuVernois punt for 43 yds, fair catch by Craig Mager at the TexSt 10",,
"ILL DRIVE TOTALS: 4 plays, 19 yards, 1:47"
Texas State at 6:59,,TST,ILL
1st and 10 at TXST 10,Robert Lowe run for 7 yds to the TexSt 17,14,6
2nd and 3 at TXST 17,Tyler Jones pass complete to Ryan Carden for 6 yds to the TexSt 23 for a 1ST down,,
1st and 10 at TXST 23,Robert Lowe run for 2 yds to the TexSt 25,,
2nd and 8 at TXST 25,C.J. Best run for 5 yds to the TexSt 30,,
3rd and 3 at TXST 30,Tyler Jones pass complete to Ryan Carden for 20 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Robert Lowe run for 3 yds to the Illin 47,,
2nd and 7 at ILL 47,Tyler Jones pass incomplete to Terrence Franks,,
3rd and 7 at ILL 47,"Jones, Tyler pass incomplete to Gunter, Brice, PENALTY ILLINOIS offside (Ward, Jihad) 5 yards to the ILLINOIS42, NO PLAY.",,
3rd and 2 at ILL 42,Tyler Jones pass complete to Ben Ijah for 27 yds to the Illin 15 for a 1ST down,,
1st and 10 at ILL 15,Tyler Jones pass complete to Jafus Gaines for no gain to the Illin 15,,
2nd and 10 at ILL 15,"TEXAS STATE Penalty, False Start (Collin Fissell) to the Illin 20",,
2nd and 15 at ILL 20,Robert Lowe run for a loss of 1 yard to the Illin 21,,
