0473070620141004,,473,706
,New Mexico wins the toss; elects to receive the opening kickoff.,,
1st Quarter Play-by-Play
New Mexico at 15:00,,UNM,UTSA
,"Sean Ianno kickoff for 65 yds , Carlos Wiggins return for 27 yds to the NMex 27",0,0
1st and 10 at UNM 27,Cole Gautsche run for 19 yds to the NMex 46 for a 1ST down,,
1st and 10 at UNM 46,Jeric Magnant run for 2 yds to the NMex 48,,
2nd and 8 at UNM 48,Cole Gautsche pass complete to Teriyon Gipson for 8 yds to the TexSA 44 for a 1ST down,,
1st and 10 at UTSA 44,Teriyon Gipson run for 2 yds to the TexSA 42,,
2nd and 8 at UTSA 42,Crusoe Gongbay run for no gain to the TexSA 42,,
3rd and 8 at UTSA 42,Cole Gautsche run for 7 yds to the TexSA 35,,
4th and 1 at UTSA 35,Crusoe Gongbay run for no gain to the TexSA 35,,
"UNM DRIVE TOTALS: 7 plays, 38 yards, 3:47"
Texas San Antonio at 11:13,,UNM,UTSA
1st and 10 at UTSA 35,David Glasco II run for no gain to the TexSA 35,0,0
2nd and 10 at UTSA 35,Tucker Carter run for 7 yds to the TexSA 42,,
3rd and 3 at UTSA 42,"Tucker Carter pass incomplete to N/A, broken up by Jadon Boatright",,
4th and 3 at UTSA 42,"Kristian Stern punt for 44 yds , Chris Davis returns for no gain to the NMex 14",,
"UTSA DRIVE TOTALS: 3 plays, 7 yards, 1:29"
New Mexico at 9:44,,UNM,UTSA
1st and 10 at UNM 14,Crusoe Gongbay run for 2 yds to the NMex 16,0,0
,"Timeout NEW MEXICO, clock 09:08",,
2nd and 8 at UNM 16,"Gautsche middle pass incomplete to White,R, QB hurry by Rogers, PENALTY UTSA pass interference (Wade) 15 yards to the UNM31, 1ST DOWN UNM, NO PLAY. for a 1ST down",,
1st and 10 at UNM 31,Teriyon Gipson run for 3 yds to the NMex 34,,
2nd and 7 at UNM 34,Cole Gautsche run for 2 yds to the NMex 36,,
3rd and 5 at UNM 36,Cole Gautsche pass complete to Jeric Magnant for 7 yds to the NMex 43 for a 1ST down,,
1st and 10 at UNM 43,Teriyon Gipson run for 4 yds to the NMex 47,,
2nd and 6 at UNM 47,Jhurell Pressley run for 3 yds to the 50 yard line,,
3rd and 3 at 50,Crusoe Gongbay run for a loss of 1 yard to the NMex 49,,
4th and 4 at UNM 49,"Zack Rogers punt for 16 yds, punt out-of-bounds at the TexSA 35",,
"UNM DRIVE TOTALS: 7 plays, 35 yards, 4:14"
Texas San Antonio at 5:30,,UNM,UTSA
1st and 10 at UTSA 35,Tucker Carter run for 3 yds to the TexSA 38,0,0
2nd and 7 at UTSA 38,Tucker Carter run for 7 yds to the TexSA 45 for a 1ST down,,
1st and 10 at UTSA 45,Jarveon Williams run for 5 yds to the 50 yard line,,
2nd and 5 at 50,Tucker Carter pass complete to Marcellus Mack for 12 yds to the NMex 38 for a 1ST down,,
1st and 10 at UNM 38,Tucker Carter sacked by Donnie White for a loss of 6 yards to the NMex 44,,
2nd and 16 at UNM 44,Jarveon Williams run for 24 yds to the NMex 20 for a 1ST down,,
