0648033420141004,,648,334
,"SOUTH CAROLINA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
South Carolina at 15:00,,USC,UK
,"Austin MacGinnis kickoff for 49 yds , Gerald Turner return for 5 yds to the SCaro 21",0,0
1st and 10 at SC 21,Mike Davis run for 15 yds to the SCaro 36 for a 1ST down,,
1st and 10 at SC 36,Mike Davis run for 9 yds to the SCaro 45,,
2nd and 1 at SC 45,Dylan Thompson pass complete to Brandon Wilds for 4 yds to the SCaro 49 for a 1ST down,,
1st and 10 at SC 49,Brandon Wilds run for 6 yds to the Kent 45,,
2nd and 4 at UK 45,Brandon Wilds run for 2 yds to the Kent 43,,
3rd and 2 at UK 43,Dylan Thompson run for 3 yds to the Kent 40 for a 1ST down,,
1st and 10 at UK 40,Mike Davis run for 6 yds to the Kent 34,,
2nd and 4 at UK 34,Dylan Thompson pass complete to Nick Jones for 5 yds to the Kent 29 for a 1ST down,,
1st and 10 at UK 29,Dylan Thompson run for 6 yds to the Kent 23,,
2nd and 4 at UK 23,Mike Davis run for 6 yds to the Kent 17 for a 1ST down,,
1st and 10 at UK 17,Mike Davis run for 3 yds to the Kent 14,,
2nd and 7 at UK 14,Dylan Thompson run for 3 yds to the Kent 11,,
3rd and 4 at UK 11,Brandon Wilds run for 6 yds to the Kent 5 for a 1ST down,,
1st and Goal at UK 5,Brandon Wilds run for no gain to the Kent 5,,
2nd and Goal at UK 5,"Brandon Wilds run for 4 yds to the Kent 1 for a 1ST down KENTUCKY Penalty, Personal Foul ( Yards) to the Kent 1 for a 1ST down",,
1st and Goal at UK 1,Brandon Wilds run for a loss of 1 yard to the Kent 2,,
2nd and Goal at UK 2,Mike Davis run for 1 yd to the Kent 1,,
3rd and Goal at UK 1,Dylan Thompson run for no gain to the Kent 1,,
4th and Goal at UK 1,Mike Davis 1 Yd Run (Elliott Fry Kick),7,0
"SCAR DRIVE TOTALS: 19 plays, 79 yards, 7:56"
Kentucky at 7:04,,USC,UK
,Zack Cimaglia kickoff for 65 yds for a touchback,7,0
1st and 10 at UK 25,Patrick Towles pass complete to Demarco Robinson for 15 yds to the Kent 40 for a 1ST down,,
1st and 10 at UK 40,Patrick Towles pass complete to Ryan Timmons for 5 yds to the Kent 45,,
2nd and 5 at UK 45,Patrick Towles pass complete to Demarco Robinson for 2 yds to the Kent 47,,
3rd and 3 at SC 47,"Patrick Towles pass complete to Ryan Timmons for 4 yds to the KENTUCKY 49 KENTUCKY Penalty, Personal Foul (-15 Yards) to the Kent 36",,
3rd and 14 at UK 36,Patrick Towles pass incomplete,,
4th and 14 at UK 36,"Landon Foster punt for 36 yds, fair catch by Pharoh Cooper at the SCaro 28",,
"UK DRIVE TOTALS: 5 plays, 11 yards, 2:04"
South Carolina at 5:00,,USC,UK
1st and 10 at SC 28,"TEAM run for no gain to the SCaro 10 TEAM fumbled, recovered by SCaro",7,0
2nd and 28 at SC 10,Mike Davis run for 40 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Dylan Thompson pass complete to Damiere Byrd for 5 yds to the Kent 45,,
2nd and 5 at UK 45,Brandon Wilds run for no gain to the Kent 45,,
3rd and 5 at UK 45,Dylan Thompson pass complete to Damiere Byrd for 6 yds to the Kent 39 for a 1ST down,,
1st and 10 at UK 39,Dylan Thompson pass complete to Pharoh Cooper for 11 yds to the Kent 28 for a 1ST down,,
1st and 10 at UK 28,Brandon Wilds run for 11 yds to the Kent 17 for a 1ST down,,
1st and 10 at UK 17,Dylan Thompson pass complete to Nick Jones for 8 yds to the Kent 9,,
2nd and 2 at UK 9,Mike Davis run for 1 yd to the Kent 8,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
South Carolina at 15:00,,USC,UK
3rd and 1 at UK 8,Mike Davis run for 6 yds to the Kent 2 for a 1ST down,7,0
1st and Goal at UK 2,Mike Davis 2 Yd Run (Elliott Fry Kick),14,0
"SCAR DRIVE TOTALS: 11 plays, 72 yards, 5:18"
Kentucky at 14:42,,USC,UK
,"Zack Cimaglia kickoff for 63 yds , Braylon Heard return for 13 yds to the Kent 15",14,0
1st and 10 at UK 15,Patrick Towles pass complete to Joey Herrick for 6 yds to the Kent 21,,
2nd and 4 at UK 21,Braylon Heard run for 3 yds to the Kent 24,,
3rd and 1 at UK 24,Jojo Kemp run for 12 yds to the Kent 36 for a 1ST down,,
1st and 10 at UK 36,Patrick Towles pass incomplete,,
2nd and 10 at UK 36,Patrick Towles pass complete to Javess Blue for 5 yds to the Kent 41,,
3rd and 5 at UK 41,"Patrick Towles pass incomplete to Ryan Timmons, broken up by Brison Williams",,
4th and 5 at UK 41,"Landon Foster punt for 47 yds , Pharoh Cooper returns for a loss of 4 yards to the SCaro 8",,
"UK DRIVE TOTALS: 6 plays, 26 yards, 2:10"
South Carolina at 12:32,,USC,UK
1st and 10 at SC 8,Mike Davis run for no gain to the SCaro 8,14,0
2nd and 10 at SC 8,"Dylan Thompson pass incomplete to Rory Anderson, broken up by A.J. Stamps",,
,"Timeout SOUTH CAROLINA, clock 11:48",,
3rd and 10 at SC 8,Dylan Thompson pass incomplete to K.J. Brent,,
4th and 10 at SC 8,"Tyler Hull punt for 38 yds , TEAM returns for no gain to the Kent 48 TEAM fumbled, recovered by Kent",,
"SCAR DRIVE TOTALS: 3 plays, 0 yards, 0:59"
Kentucky at 11:33,,USC,UK
1st and 10 at UK 48,Mikel Horton run for 5 yds to the SCaro 47,14,0
2nd and 5 at SC 47,Patrick Towles pass complete to Javess Blue for 19 yds to the SCaro 28 for a 1ST down,,
1st and 10 at SC 28,Mikel Horton run for 4 yds to the SCaro 24,,
2nd and 6 at SC 24,Patrick Towles run for 7 yds to the SCaro 17 for a 1ST down,,
1st and 10 at SC 17,Patrick Towles pass complete to Joey Herrick for 14 yds to the SCaro 3 for a 1ST down,,
1st and Goal at SC 3,Jojo Kemp 3 Yd Run (Austin MacGinnis Kick),14,7
"UK DRIVE TOTALS: 6 plays, 52 yards, 2:18"
South Carolina at 9:15,,USC,UK
,Austin MacGinnis kickoff for 65 yds for a touchback,14,7
1st and 10 at SC 25,"Dylan Thompson pass incomplete to Pharoh Cooper, broken up by A.J. Stamps",,
2nd and 10 at SC 25,Dylan Thompson pass incomplete,,
3rd and 10 at SC 25,Dylan Thompson pass complete to Nick Jones for 5 yds to the SCaro 30,,
4th and 5 at SC 30,"Tyler Hull punt for 41 yds , Demarco Robinson returns for 11 yds to the Kent 41 KENTUCKY Penalty, Illegal Block (10 Yards) to the Kent 30",,
"SCAR DRIVE TOTALS: 3 plays, 5 yards, 1:02"
Kentucky at 8:13,,USC,UK
1st and 10 at UK 30,Braylon Heard run for 5 yds to the Kent 35,14,7
2nd and 5 at UK 35,Patrick Towles pass incomplete,,
3rd and 5 at UK 35,Patrick Towles pass complete to Garrett Johnson for 6 yds to the Kent 41 for a 1ST down,,
1st and 10 at UK 41,"Patrick Towles pass incomplete to Steven Borden, broken up by D.J. Smith",,
2nd and 10 at UK 41,Patrick Towles pass complete to Ryan Timmons for 4 yds to the Kent 45,,
3rd and 6 at UK 45,"Patrick Towles sacked by Larenz Bryant for a loss of 10 yards to the Kent 34 Patrick Towles fumbled, recovered by SCaro",,
"UK DRIVE TOTALS: 6 plays, 4 yards, 1:53"
South Carolina at 6:20,,USC,UK
1st and 10 at UK 34,Dylan Thompson pass complete to Pharoh Cooper for 8 yds to the Kent 26,14,7
2nd and 2 at UK 26,Mike Davis run for 5 yds to the Kent 21 for a 1ST down,,
1st and 10 at UK 21,Dylan Thompson pass incomplete to Damiere Byrd,,
2nd and 10 at UK 21,Mike Davis run for 8 yds to the Kent 13,,
3rd and 2 at UK 13,Dylan Thompson pass incomplete to Mike Davis,,
4th and 2 at UK 13,Elliott Fry 31 Yd Field Goal,17,7
"SCAR DRIVE TOTALS: 6 plays, 21 yards, 1:35"
Kentucky at 4:45,,USC,UK
,"Zack Cimaglia kickoff for 65 yds , J.D. Harmon return for 27 yds to the Kent 27",17,7
1st and 10 at UK 27,Braylon Heard run for 15 yds to the Kent 42 for a 1ST down,,
1st and 10 at UK 42,Patrick Towles pass complete to Demarco Robinson for 20 yds to the SCaro 38 for a 1ST down,,
1st and 10 at SC 38,Braylon Heard 38 Yd Run (Austin MacGinnis Kick),17,14
"UK DRIVE TOTALS: 3 plays, 73 yards, 1:06"
South Carolina at 3:39,,USC,UK
,Austin MacGinnis kickoff for 65 yds for a touchback,17,14
1st and 10 at SC 25,Mike Davis run for 3 yds to the SCaro 28,,
2nd and 7 at SC 28,Dylan Thompson pass complete to Mike Davis for 4 yds to the SCaro 32,,
3rd and 3 at SC 32,Dylan Thompson pass complete to Damiere Byrd for 9 yds to the SCaro 41 for a 1ST down,,
1st and 10 at SC 41,Dylan Thompson pass complete to Nick Jones for 10 yds to the Kent 49 for a 1ST down,,
1st and 10 at UK 49,Dylan Thompson run for 10 yds to the Kent 39 for a 1ST down,,
1st and 10 at UK 39,Dylan Thompson pass complete to Rory Anderson for 5 yds to the Kent 34,,
,"Timeout KENTUCKY, clock 01:28",,
2nd and 5 at UK 34,Dylan Thompson pass incomplete to Nick Jones,,
,"Timeout SOUTH CAROLINA, clock 01:22",,
3rd and 5 at UK 34,David Williams run for 4 yds to the Kent 30,,
4th and 1 at UK 30,"Thompson, Dylan pass incomplete to Cooper, Pharoh, PENALTY KENTUCKY pass interference 15 yards to the KENTUCKY15, NO PLAY, 1ST DOWN SOCAROLINA. for a 1ST down",,
1st and 10 at SC 15,"Dylan Thompson pass intercepted A.J. Stamps return for 50 yds to the SCaro 42. KENTUCKY Penalty, Personal Foul (15 Yards) to the Kent 43",,
"SCAR DRIVE TOTALS: 9 plays, 60 yards, 3:17"
Kentucky at 0:22,,USC,UK
1st and 10 at UK 43,Patrick Towles pass complete to Blake Bone for 4 yds to the Kent 47,17,14
,"Timeout KENTUCKY, clock 00:15",,
2nd and 6 at UK 47,Patrick Towles pass complete to Garrett Johnson for 23 yds to the SCaro 30 for a 1ST down,,
1st and 10 at SC 30,TEAM pass incomplete,,
2nd and 10 at SC 30,Austin MacGinnis 47 Yd Field Goal,17,17
,End of 2nd Quarter,,
"UK DRIVE TOTALS: 4 plays, 27 yards, 0:22"
3rd Quarter Play-by-Play
Kentucky at 15:00,,USC,UK
,Zack Cimaglia kickoff for 65 yds for a touchback,17,17
1st and 10 at UK 25,Patrick Towles pass complete to Braylon Heard for 2 yds to the Kent 27,,
2nd and 8 at UK 27,"Braylon Heard run for 2 yds to the Kent 29 KENTUCKY Penalty, Offensive Holding (-10 Yards) to the Kent 19",,
2nd and 16 at UK 19,Patrick Towles pass incomplete to Javess Blue,,
3rd and 16 at UK 19,"Patrick Towles pass incomplete for a 1ST down SOUTH CAROLINA Penalty, Unnecessary Roughness (D.J. Smith) to the Kent 34 for a 1ST down",,
1st and 10 at UK 34,Jojo Kemp run for no gain to the Kent 34,,
2nd and 10 at UK 34,Patrick Towles pass complete to Braylon Heard for 12 yds to the Kent 46 for a 1ST down,,
1st and 10 at UK 46,Braylon Heard run for 4 yds to the 50 yard line,,
2nd and 6 at 50,Patrick Towles run for 2 yds to the SCaro 48,,
3rd and 4 at SC 48,Ryan Timmons 48 Yd pass from Patrick Towles (Austin MacGinnis Kick),17,24
